,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
80,T60,T60,Steve Jones,56,3,29
81,T60,T60,Skip Kendall,80,3,39
82,T60,T60,Hank Kuehne,84,3,42
83,T60,T60,Bernhard Langer,67,3,28
84,T60,T60,Davis Love III,80,3,33
85,T60,T60,Andrew Magee,82,3,38
86,T60,T60,Shigeki Maruyama,99,3,35
87,T60,T60,Rocco Mediate,73,3,49
88,T60,T60,Joe Ogilvie,103,3,44
89,T60,T60,Ryan Palmer,101,3,40
90,T60,T60,Dennis Paulson,63,3,33
91,T60,T60,Pat Perez,89,3,47
92,T60,T60,Craig Perks,67,3,40
93,T60,T60,Ted Purdy,122,3,67
94,T60,T60,Brett Quigley,96,3,37
95,T60,T60,Tag Ridings,93,3,44
96,T60,T60,John Rollins,97,3,49
97,T60,T60,Rory Sabbatini,81,3,38
98,T60,T60,Joey Sindelar,104,3,57
99,T60,T60,Darron Stiles,78,3,42
100,T60,T60,Roland Thatcher,75,3,64
101,T60,T60,Mario Tiziani,67,3,30
102,T60,T60,Duffy Waldorf,86,3,42
103,T104,T104,Jason Allred,75,2,39
104,T104,T104,Chris Anderson,66,2,26
105,T104,T104,Paul Azinger,66,2,27
106,T104,T104,Brian Bateman,98,2,45
107,T104,T104,Rich Beem,66,2,29
108,T104,T104,Mark Brooks,72,2,32
109,T104,T104,Olin Browne,99,2,31
110,T104,T104,Chad Campbell,95,2,41
111,T104,T104,John Daly,78,2,32
112,T104,T104,Chris DiMarco,83,2,20
113,T104,T104,Luke Donald,67,2,17
114,T104,T104,Todd Fischer,99,2,29
115,T104,T104,Dan Forsman,52,2,29
116,T104,T104,Harrison Frazar,105,2,49
117,T104,T104,Jim Furyk,94,2,33
118,T104,T104,Robert Gamez,91,2,39
119,T104,T104,Retief Goosen,71,2,14
120,T104,T104,Scott Gutschewski,86,2,34
121,T104,T104,Padraig Harrington,50,2,19
122,T104,T104,Jeff Hart,63,2,37
123,T104,T104,Bob Heintz,67,2,34
124,T104,T104,Bradley Hughes,52,2,36
125,T104,T104,Ryuji Imada,78,2,31
126,T104,T104,Lee Janzen,75,2,40
127,T104,T104,Jonathan Kaye,77,2,35
128,T104,T104,Thomas Levet,54,2,37
129,T104,T104,Frank Lickliter II,100,2,52
130,T104,T104,Scott McCarron,78,2,29
131,T104,T104,Larry Mize,54,2,26
132,T104,T104,Mark O'Meara,66,2,23
133,T104,T104,Arron Oberholser,65,2,27
134,T104,T104,Greg Owen,84,2,46
135,T104,T104,Ian Poulter,62,2,19
136,T104,T104,Chris Riley,67,2,30
137,T104,T104,Patrick Sheehan,114,2,45
138,T104,T104,Vijay Singh,111,2,38
139,T104,T104,Jeff Sluman,94,2,41
140,T104,T104,Kevin Sutherland,89,2,46
141,T104,T104,Mike Weir,71,2,27
142,T104,T104,Mark Wilson,74,2,34
143,T144,T144,Michael Allen,90,1,33
144,T144,T144,Stephen Ames,82,1,29
145,T144,T144,Doug Barron,70,1,26
146,T144,T144,Bart Bryant,91,1,36
147,T144,T144,Stewart Cink,98,1,19
148,T144,T144,Paul Claxton,79,1,35
149,T144,T144,Gavin Coles,70,1,30
150,T144,T144,John Cook,72,1,20
151,T144,T144,Fred Couples,72,1,29
152,T144,T144,James Driscoll,73,1,30
153,T144,T144,John Elliott,58,1,30
154,T144,T144,Brad Faxon,75,1,18
155,T144,T144,Carlos Franco,78,1,48
156,T144,T144,Brent Geiberger,61,1,14
157,T144,T144,Todd Hamilton,94,1,32
158,T144,T144,Tim Herron,100,1,41
159,T144,T144,Glen Hnatiuk,59,1,31
160,T144,T144,Richard Johnson,50,1,24
161,T144,T144,Jerry Kelly,101,1,32
162,T144,T144,Stephen Leaney,89,1,46
163,T144,T144,Tom Lehman,69,1,26
164,T144,T144,Justin Leonard,78,1,26
165,T144,T144,Michael Long,72,1,35
166,T144,T144,Will MacKenzie,75,1,58
167,T144,T144,Phil Mickelson,81,1,29
168,T144,T144,Kevin Na,88,1,44
169,T144,T144,José María Olazábal,55,1,15
170,T144,T144,Tom Pernice Jr.,111,1,35
171,T144,T144,Carl Pettersson,109,1,43
172,T144,T144,Phillip Price,77,1,25
173,T144,T144,Rob Rashell,65,1,25
174,T144,T144,Loren Roberts,54,1,20
175,T144,T144,Steve Stricker,62,1,21
176,T144,T144,Hideto Tanihara,50,1,22
177,T144,T144,Vaughn Taylor,99,1,52
178,T144,T144,David Toms,87,1,30
179,T144,T144,Kirk Triplett,55,1,19
180,T144,T144,Bob Tway,87,1,25
181,T144,T144,Bo Van Pelt,112,1,62
182,T144,T144,Jay Williamson,53,1,27
183,T144,T144,Dean Wilson,86,1,31
184,T144,T144,Tiger Woods,76,1,21
