,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
74,T75,T75,Todd Hamilton,94,17.28,272,47
75,T75,T75,Jeff Sluman,94,17.28,324,56
76,T77,T77,Nick Watney,91,17.24,290,50
77,T77,T77,Brett Wetterich,76,17.24,232,40
78,79,79,Vijay Singh,111,17.23,296,51
79,80,80,Andrew Magee,82,17.17,233,40
80,81,81,David Toms,87,17.14,245,42
81,82,82,Shigeki Maruyama,99,17.13,286,49
82,83,83,Kent Jones,99,17.11,304,52
83,84,84,Stuart Appleby,84,17.09,234,40
84,85,85,Steve Allan,102,17.06,299,51
85,86,86,Scott Verplank,87,17.05,217,37
86,87,87,Larry Mize,54,16.98,159,27
87,88,88,Scott Hend,75,16.89,225,38
88,89,89,Craig Barlow,81,16.87,243,41
89,T90,T90,James Driscoll,73,16.85,184,31
90,T90,T90,Patrick Sheehan,114,16.85,356,60
91,92,92,Chris Anderson,66,16.84,196,33
92,93,93,Hunter Haas,83,16.81,238,40
93,T94,T94,Ryan Palmer,101,16.78,286,48
94,T94,T94,Rob Rashell,65,16.78,149,25
95,96,96,Tjaart van der Walt,56,16.75,209,35
96,T97,T97,Neal Lancaster,95,16.67,270,45
97,T97,T97,Carl Pettersson,109,16.67,312,52
98,T97,T97,Jay Williamson,53,16.67,144,24
99,100,100,Hidemichi Tanaka,106,16.52,351,58
100,101,101,Mike Weir,71,16.43,140,23
101,102,102,Billy Mayfair,114,16.37,336,55
102,103,103,Geoff Ogilvy,97,16.35,263,43
103,104,104,Fred Funk,102,16.32,288,47
104,105,105,Matt Davidson,53,16.22,185,30
105,106,106,Doug Barron,70,16.16,229,37
106,107,107,Bart Bryant,91,16.1,267,43
107,108,108,Brandt Jobe,96,16.08,286,46
108,109,109,Jeff Maggert,79,16.06,218,35
109,110,110,Bernhard Langer,67,16.03,156,25
110,111,111,Will MacKenzie,75,15.98,219,35
111,112,112,Hank Kuehne,84,15.95,257,41
112,113,113,Chris Riley,67,15.94,138,22
113,114,114,Rod Pampling,89,15.92,245,39
114,115,115,Carlos Franco,78,15.88,233,37
115,T116,T116,J.L. Lewis,98,15.86,290,46
116,T116,T116,Pat Perez,89,15.86,227,36
117,118,118,John Huston,90,15.85,265,42
118,119,119,Ben Curtis,65,15.82,196,31
119,120,120,Justin Bolli,65,15.74,197,31
120,121,121,Vaughn Taylor,99,15.69,325,51
121,122,122,Bo Van Pelt,112,15.62,333,52
122,123,123,Tim Herron,100,15.59,263,41
123,124,124,Tag Ridings,93,15.52,277,43
124,125,125,Robert Gamez,91,15.49,284,44
125,126,126,John Senden,101,15.48,310,48
126,127,127,Stephen Leaney,89,15.44,259,40
127,128,128,Adam Scott,72,15.43,188,29
128,T129,T129,Woody Austin,100,15.36,293,45
129,T129,T129,Tom Pernice Jr.,111,15.36,293,45
130,T129,T129,Kevin Stadler,96,15.36,293,45
131,132,132,Peter Lonard,85,15.35,241,37
132,133,133,Matt Kuchar,60,15.31,196,30
133,134,134,Lucas Glover,88,15.3,268,41
134,135,135,Gavin Coles,70,15.23,197,30
135,136,136,Thomas Levet,54,15.2,125,19
136,137,137,Franklin Langham,91,15.09,265,40
137,138,138,Jeff Brehaut,71,15.05,206,31
138,T139,T139,Brian Bateman,98,15.03,326,49
139,T139,T139,Bradley Hughes,52,15.03,193,29
140,T141,T141,Tom Byrum,83,15.02,293,44
141,T141,T141,Joe Durant,81,15.02,253,38
142,143,143,Justin Rose,99,14.98,307,46
143,144,144,Kevin Sutherland,89,14.94,261,39
144,145,145,Jeff Hart,63,14.9,208,31
145,146,146,José Coceres,56,14.84,182,27
146,147,147,Charlie Wi,67,14.77,176,26
147,148,148,J.J. Henry,102,14.51,317,46
148,149,149,Duffy Waldorf,86,14.45,263,38
149,150,150,Chris Smith,93,14.42,319,46
150,151,151,Luke Donald,67,14.38,146,21
151,T152,T152,D.J. Brigman,76,14.35,216,31
152,T152,T152,Steve Flesch,90,14.35,223,32
153,154,154,Skip Kendall,80,14.34,251,36
154,155,155,Ted Purdy,122,14.33,363,52
155,T156,T156,Michael Allen,90,14.29,259,37
156,T156,T156,Sergio Garcia,73,14.29,196,28
157,T156,T156,Kirk Triplett,55,14.29,154,22
158,159,159,Rich Beem,66,14.21,190,27
159,160,160,John Daly,78,14.2,176,25
160,161,161,Tom Gillis,77,14.17,247,35
161,162,162,Paul Claxton,79,14.16,233,33
162,T163,T163,Glen Hnatiuk,59,14.14,191,27
163,T163,T163,Lee Westwood,50,14.14,99,14
164,165,165,Rory Sabbatini,81,14.08,206,29
165,166,166,Paul Azinger,66,14.04,178,25
166,T167,T167,Danny Briggs,70,13.96,222,31
167,T167,T167,Joey Sindelar,104,13.96,351,49
168,169,169,Justin Leonard,78,13.89,180,25
169,170,170,Stephen Ames,82,13.88,209,29
170,171,171,Tommy Armour III,103,13.83,347,48
171,172,172,Tim Clark,92,13.74,211,29
172,173,173,Mark Brooks,72,13.73,204,28
173,174,174,Robert Damron,89,13.7,270,37
174,175,175,Omar Uresti,84,13.59,287,39
175,176,176,John Rollins,97,13.56,295,40
176,177,177,Heath Slocum,103,13.5,311,42
177,178,178,Charles Warren,89,13.41,276,37
178,179,179,Rocco Mediate,73,13.33,210,28
179,180,180,J.P. Hayes,63,13.3,188,25
180,181,181,Ian Poulter,62,13.28,128,17
181,182,182,Darron Stiles,78,13.25,249,33
182,183,183,Michael Long,72,13.24,219,29
183,184,184,Tom Lehman,69,13.23,189,25
184,185,185,Jason Bohn,91,13.15,289,38
185,186,186,Roland Thatcher,75,13.03,261,34
186,187,187,Jesper Parnevik,84,12.96,216,28
187,188,188,Alex Cejka,84,12.92,240,31
188,189,189,Retief Goosen,71,12.59,143,18
189,190,190,Joey Snyder III,102,12.5,352,44
190,191,191,Greg Owen,84,12.4,242,30
191,192,192,David Hearn,68,12.32,211,26
192,193,193,Jim Carter,62,11.9,168,20
193,194,194,Mark Wilson,74,11.87,219,26
194,195,195,D.A. Points,94,11.71,316,37
195,196,196,Scott Gutschewski,86,11.55,277,32
196,197,197,Bill Glasson,54,11.51,139,16
197,198,198,Dennis Paulson,63,11.23,187,21
198,199,199,Hideto Tanihara,50,11.04,154,17
199,200,200,Steve Jones,56,10.56,142,15
200,201,201,Ryuji Imada,78,10.43,211,22
201,202,202,Craig Perks,67,10.34,203,21
