,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
46,T46,T46,Bob Tway,87,14.85,101,15
47,48,48,Tom Pernice Jr.,111,14.81,135,20
48,49,49,D.J. Trahan,81,14.78,115,17
49,50,50,Mark Hensby,70,14.75,61,9
50,51,51,Gavin Coles,70,14.74,95,14
51,52,52,Franklin Langham,91,14.68,109,16
52,53,53,Arjun Atwal,65,14.58,96,14
53,54,54,Daniel Chopra,108,14.53,117,17
54,55,55,Steve Stricker,62,14.49,69,10
55,56,56,Pat Perez,89,14.43,97,14
56,57,57,Jason Allred,75,14.42,104,15
57,58,58,Brian Bateman,98,14.29,133,19
58,59,59,Stewart Cink,98,14.18,134,19
59,60,60,Jeff Brehaut,71,14.13,92,13
60,61,61,Tim Petrovic,97,14.04,114,16
61,62,62,David Toms,87,14.02,107,15
62,63,63,Billy Mayfair,114,14.0,150,21
63,T64,T64,Vijay Singh,111,13.91,115,16
64,T64,T64,Jeff Sluman,94,13.91,151,21
65,66,66,Scott Hend,75,13.83,94,13
66,67,67,Zach Johnson,96,13.77,138,19
67,68,68,Brendan Jones,81,13.76,109,15
68,69,69,Danny Briggs,70,13.73,102,14
69,T70,T70,Todd Hamilton,94,13.71,124,17
70,T70,T70,Charles Howell III,95,13.71,124,17
71,72,72,Freddie Jacobson,72,13.7,73,10
72,73,73,Brett Quigley,96,13.6,125,17
73,74,74,Kevin Na,88,13.56,118,16
74,75,75,Mario Tiziani,67,13.54,96,13
75,76,76,Bradley Hughes,52,13.48,89,12
76,77,77,Hank Kuehne,84,13.46,104,14
77,78,78,Tom Gillis,77,13.45,119,16
78,T79,T79,Harrison Frazar,105,13.43,134,18
79,T79,T79,Larry Mize,54,13.43,67,9
80,81,81,Chris DiMarco,83,13.41,82,11
81,82,82,Carlos Franco,78,13.4,97,13
82,83,83,Jay Williamson,53,13.33,60,8
83,84,84,John Senden,101,13.29,143,19
84,85,85,Tim Herron,100,13.27,113,15
85,86,86,Paul Gow,78,13.21,106,14
86,T87,T87,Olin Browne,99,13.13,160,21
87,T87,T87,Rory Sabbatini,81,13.13,99,13
88,89,89,Scott Gutschewski,86,13.11,122,16
89,90,90,Brent Geiberger,61,13.1,84,11
90,T91,T91,Steve Allan,102,13.04,115,15
91,T91,T91,D.J. Brigman,76,13.04,92,12
92,93,93,Lucas Glover,88,12.93,116,15
93,94,94,Jay Haas,54,12.9,62,8
94,95,95,Jonathan Kaye,77,12.87,101,13
95,96,96,Ben Curtis,65,12.79,86,11
96,97,97,Dean Wilson,86,12.75,102,13
97,T98,T98,Shaun Micheel,81,12.73,110,14
98,T98,T98,Ian Poulter,62,12.73,55,7
99,T98,T98,Duffy Waldorf,86,12.73,110,14
100,101,101,Scott Verplank,87,12.66,79,10
101,102,102,Nick Watney,91,12.61,111,14
102,T103,T103,Justin Rose,99,12.5,136,17
103,T103,T103,Roland Thatcher,75,12.5,120,15
104,T103,T103,Omar Uresti,84,12.5,112,14
105,T103,T103,Tjaart van der Walt,56,12.5,88,11
106,107,107,Bo Van Pelt,112,12.41,137,17
107,108,108,Davis Love III,80,12.35,81,10
108,109,109,Joey Sindelar,104,12.32,138,17
109,110,110,Tag Ridings,93,12.3,122,15
110,111,111,Carl Pettersson,109,12.23,139,17
111,T112,T112,Tim Clark,92,12.22,90,11
112,T112,T112,Hunter Haas,83,12.22,90,11
113,T114,T114,Jim Furyk,94,12.2,123,15
114,T114,T114,Kenny Perry,82,12.2,82,10
115,116,116,Jerry Kelly,101,12.15,107,13
116,T117,T117,Joe Durant,81,12.12,99,12
117,T117,T117,Heath Slocum,103,12.12,132,16
118,119,119,Bart Bryant,91,12.0,125,15
119,120,120,Steve Flesch,90,11.96,92,11
120,T121,T121,Mark Brooks,72,11.9,84,10
121,T121,T121,Hidemichi Tanaka,106,11.9,168,20
122,123,123,Phillip Price,77,11.88,101,12
123,124,124,José María Olazábal,55,11.86,59,7
124,125,125,Brian Gay,101,11.84,152,18
125,T126,T126,Justin Bolli,65,11.83,93,11
126,T126,T126,Rocco Mediate,73,11.83,93,11
127,128,128,J.L. Lewis,98,11.76,136,16
128,129,129,Ryan Palmer,101,11.68,137,16
129,T130,T130,Billy Andrade,83,11.67,120,14
130,T130,T130,Brandt Jobe,96,11.67,120,14
131,T130,T130,Bernhard Langer,67,11.67,60,7
132,133,133,Doug Barron,70,11.65,103,12
133,134,134,Tom Lehman,69,11.63,86,10
134,135,135,Hideto Tanihara,50,11.54,78,9
135,136,136,Kent Jones,99,11.45,131,15
136,T137,T137,James Driscoll,73,11.43,70,8
137,T137,T137,Michael Long,72,11.43,105,12
138,139,139,Matt Davidson,53,11.39,79,9
139,T140,T140,Chris Anderson,66,11.22,98,11
140,T140,T140,Jesper Parnevik,84,11.22,98,11
141,T140,T140,Brett Wetterich,76,11.22,98,11
142,143,143,Michael Allen,90,11.21,116,13
143,144,144,Robert Damron,89,11.2,125,14
144,T145,T145,Marco Dawson,82,11.11,117,13
145,T145,T145,John Huston,90,11.11,99,11
146,T145,T145,Ted Purdy,122,11.11,144,16
147,T145,T145,Adam Scott,72,11.11,81,9
148,149,149,Dennis Paulson,63,10.99,91,10
149,T150,T150,J.J. Henry,102,10.91,165,18
150,T150,T150,Greg Owen,84,10.91,110,12
151,T150,T150,Darron Stiles,78,10.91,110,12
152,153,153,J.P. Hayes,63,10.87,92,10
153,154,154,Kevin Sutherland,89,10.81,111,12
154,155,155,Rob Rashell,65,10.77,65,7
155,156,156,Stephen Leaney,89,10.74,121,13
156,157,157,Tommy Armour III,103,10.71,140,15
157,158,158,Paul Claxton,79,10.68,103,11
158,T159,T159,Woody Austin,100,10.53,133,14
159,T159,T159,Joey Snyder III,102,10.53,152,16
160,T161,T161,Skip Kendall,80,10.48,105,11
161,T161,T161,Neal Lancaster,95,10.48,105,11
162,163,163,Alex Cejka,84,10.43,115,12
163,164,164,Cameron Beckman,96,10.37,135,14
164,165,165,Shigeki Maruyama,99,10.32,126,13
165,166,166,Luke Donald,67,10.29,68,7
166,T167,T167,Justin Leonard,78,10.14,69,7
167,T167,T167,Chris Riley,67,10.14,69,7
168,T169,T169,Fred Funk,102,10.08,119,12
169,T169,T169,Geoff Ogilvy,97,10.08,119,12
170,171,171,Glen Hnatiuk,59,9.84,61,6
171,172,172,Padraig Harrington,50,9.8,51,5
172,173,173,Will MacKenzie,75,9.64,83,8
173,174,174,Charles Warren,89,9.6,125,12
174,175,175,Paul Azinger,66,9.59,73,7
175,T176,T176,José Coceres,56,9.52,84,8
176,T176,T176,Robert Gamez,91,9.52,126,12
177,178,178,Ryuji Imada,78,9.47,95,9
178,179,179,John Daly,78,9.46,74,7
179,180,180,Joe Ogilvie,103,9.35,107,10
180,181,181,Rod Pampling,89,9.26,108,10
181,182,182,Mark Wilson,74,9.09,88,8
182,183,183,David Hearn,68,8.89,90,8
183,184,184,Jim Carter,62,8.75,80,7
184,185,185,Brian Davis,75,8.64,81,7
185,186,186,Fred Couples,72,8.57,70,6
186,T187,T187,Kirk Triplett,55,8.33,72,6
187,T187,T187,Charlie Wi,67,8.33,60,5
188,189,189,Briny Baird,98,8.22,146,12
189,190,190,John Rollins,97,8.18,110,9
190,191,191,Steve Elkington,67,8.14,86,7
191,192,192,Steve Jones,56,7.94,63,5
192,193,193,Sergio Garcia,73,7.61,92,7
193,194,194,Bob Heintz,67,7.45,94,7
194,195,195,Lee Westwood,50,7.14,42,3
195,196,196,D.A. Points,94,7.09,141,10
196,197,197,Craig Perks,67,7.06,85,6
197,198,198,Matt Kuchar,60,6.49,77,5
198,199,199,Stephen Ames,82,4.65,86,4
199,200,200,Jason Bohn,91,4.63,108,5
200,201,201,Jeff Maggert,79,3.75,80,3
201,202,202,Bill Glasson,54,1.85,54,1
