,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,1,Ian Poulter,62,98.85,87,86
1,2,2,Jesper Parnevik,84,98.01,151,148
2,3,3,Phillip Price,77,97.83,138,135
3,4,4,Brad Faxon,75,97.35,113,110
4,5,5,Jeff Brehaut,71,97.18,142,138
5,6,6,Bart Bryant,91,97.01,167,162
6,7,7,Bob Estes,92,96.99,166,161
7,8,8,Kirk Triplett,55,96.91,97,94
8,9,9,Stephen Ames,82,96.88,160,155
9,10,10,Steve Stricker,62,96.85,127,123
10,11,11,Mark Hensby,70,96.8,125,121
11,12,12,Dudley Hart,84,96.77,155,150
12,13,13,Bill Glasson,54,96.59,88,85
13,14,14,Mark O'Meara,66,96.4,111,107
14,15,15,Stewart Cink,98,96.25,160,154
15,16,16,Freddie Jacobson,72,96.24,133,128
16,17,17,Brian Gay,101,96.05,228,219
17,18,18,Geoff Ogilvy,97,96.04,202,194
18,19,19,Luke Donald,67,96.0,75,72
19,T20,T20,Daniel Chopra,108,95.95,222,213
20,T20,T20,Dean Wilson,86,95.95,148,142
21,22,22,Matt Gogel,78,95.88,170,163
22,23,23,Duffy Waldorf,86,95.65,138,132
23,24,24,Fred Funk,102,95.61,205,196
24,25,25,Brendan Jones,81,95.56,180,172
25,26,26,Bo Van Pelt,112,95.5,200,191
26,27,27,James Driscoll,73,95.42,153,146
27,28,28,Tag Ridings,93,95.32,171,163
28,29,29,Tiger Woods,76,95.28,127,121
29,30,30,Mario Tiziani,67,95.24,126,120
30,T31,T31,Steve Elkington,67,95.21,146,139
31,T31,T31,Shigeki Maruyama,99,95.21,188,179
32,33,33,Olin Browne,99,95.16,186,177
33,34,34,Vijay Singh,111,95.09,163,155
34,35,35,Todd Fischer,99,95.05,202,192
35,36,36,John Elliott,58,94.96,119,113
36,37,37,Chris Anderson,66,94.92,118,112
37,38,38,Jim Furyk,94,94.9,157,149
38,39,39,Justin Leonard,78,94.87,117,111
39,40,40,Richard Johnson,50,94.85,97,92
40,T41,T41,Bernhard Langer,67,94.79,96,91
41,T41,T41,Len Mattiace,86,94.79,192,182
42,43,43,Tom Gillis,77,94.74,133,126
43,44,44,Vaughn Taylor,99,94.68,188,178
44,T45,T45,Padraig Harrington,50,94.67,75,71
45,T45,T45,Peter Lonard,85,94.67,150,142
46,47,47,Brent Geiberger,61,94.64,112,106
47,48,48,Ryan Palmer,101,94.55,165,156
48,49,49,K.J. Choi,78,94.5,109,103
49,T50,T50,Michael Allen,90,94.48,181,171
