,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
52,T52,T52,Bob Heintz,67,8.56,327,28
53,T52,T52,Justin Rose,99,8.56,514,44
54,T55,T55,Todd Hamilton,94,8.53,422,36
55,T55,T55,Charlie Wi,67,8.53,293,25
56,57,57,Ryan Palmer,101,8.48,460,39
57,58,58,Rory Sabbatini,81,8.45,355,30
58,59,59,Tom Byrum,83,8.44,486,41
59,60,60,Rob Rashell,65,8.42,297,25
60,61,61,Harrison Frazar,105,8.41,547,46
61,62,62,Rich Beem,66,8.37,263,22
62,63,63,Bo Van Pelt,112,8.35,587,49
63,T64,T64,Jonathan Byrd,103,8.33,552,46
64,T64,T64,Glen Day,80,8.33,408,34
65,66,66,Sean O'Hair,103,8.3,530,44
66,67,67,Jesper Parnevik,84,8.27,387,32
67,68,68,Kevin Na,88,8.25,424,35
68,69,69,John Elliott,58,8.2,305,25
69,70,70,Shaun Micheel,81,8.12,431,35
70,71,71,Jeff Sluman,94,8.07,508,41
71,72,72,Bob Estes,92,8.04,448,36
72,73,73,Zach Johnson,96,8.02,499,40
73,74,74,Michael Long,72,7.98,401,32
74,75,75,Mario Tiziani,67,7.92,379,30
75,76,76,John Cook,72,7.9,329,26
76,77,77,Steve Stricker,62,7.89,304,24
77,78,78,Joey Snyder III,102,7.78,591,46
78,79,79,Paul Claxton,79,7.75,400,31
79,T80,T80,J.P. Hayes,63,7.72,298,23
80,T80,T80,Brett Quigley,96,7.72,505,39
81,T80,T80,Loren Roberts,54,7.72,272,21
82,T83,T83,Paul Gow,78,7.69,364,28
83,T83,T83,Scott Gutschewski,86,7.69,416,32
84,85,85,Briny Baird,98,7.64,563,43
85,86,86,Tim Petrovic,97,7.63,459,35
86,87,87,Chris Smith,93,7.62,604,46
87,88,88,Dennis Paulson,63,7.61,355,27
88,89,89,Jerry Kelly,101,7.59,435,33
89,90,90,Heath Slocum,103,7.58,528,40
90,91,91,Hank Kuehne,84,7.57,423,32
91,92,92,Bart Bryant,91,7.54,504,38
92,93,93,Scott Hend,75,7.53,372,28
93,94,94,Charles Warren,89,7.52,505,38
94,T95,T95,Mathias Grönberg,60,7.51,346,26
95,T95,T95,Jay Haas,54,7.51,213,16
96,97,97,Brian Gay,101,7.5,533,40
97,98,98,Geoff Ogilvy,97,7.49,414,31
98,99,99,Olin Browne,99,7.48,508,38
99,100,100,Steve Elkington,67,7.45,376,28
100,101,101,Brendan Jones,81,7.44,430,32
101,T102,T102,Lucas Glover,88,7.42,472,35
102,T102,T102,Pat Perez,89,7.42,391,29
103,104,104,Davis Love III,80,7.4,338,25
104,105,105,Glen Hnatiuk,59,7.39,284,21
105,T106,T106,Steve Allan,102,7.37,529,39
106,T106,T106,Woody Austin,100,7.37,502,37
107,108,108,Steve Flesch,90,7.36,367,27
108,T109,T109,Jim Furyk,94,7.35,422,31
109,T109,T109,Jeff Hart,63,7.35,313,23
110,111,111,Rocco Mediate,73,7.34,368,27
111,T112,T112,Mark Calcavecchia,92,7.33,423,31
112,T112,T112,Darron Stiles,78,7.33,382,28
113,114,114,Nick Watney,91,7.32,478,35
114,115,115,Rod Pampling,89,7.3,411,30
115,T116,T116,Alex Cejka,84,7.28,371,27
116,T116,T116,Billy Mayfair,114,7.28,646,47
117,T116,T116,Joey Sindelar,104,7.28,536,39
118,T119,T119,Michael Allen,90,7.26,441,32
119,T119,T119,Robert Damron,89,7.26,441,32
120,121,121,Marco Dawson,82,7.24,442,32
121,T122,T122,John Huston,90,7.23,415,30
122,T122,T122,Kenny Perry,82,7.23,346,25
123,124,124,Larry Mize,54,7.22,263,19
124,125,125,Robert Allenby,95,7.21,444,32
125,126,126,Lee Westwood,50,7.18,195,14
126,T127,T127,Billy Andrade,83,7.16,405,29
127,T127,T127,Robert Gamez,91,7.16,433,31
128,T129,T129,Chris DiMarco,83,7.14,308,22
129,T129,T129,José María Olazábal,55,7.14,224,16
130,T129,T129,Adam Scott,72,7.14,308,22
131,132,132,Tom Lehman,69,7.1,310,22
132,133,133,John Senden,101,7.08,593,42
133,134,134,Cameron Beckman,96,7.07,481,34
134,135,135,Skip Kendall,80,7.05,397,28
135,136,136,Greg Owen,84,7.04,412,29
136,137,137,Carl Pettersson,109,7.01,556,39
137,T138,T138,James Driscoll,73,6.99,372,26
138,T138,T138,David Hearn,68,6.99,372,26
139,T138,T138,Mark Hensby,70,6.99,272,19
140,T141,T141,Jason Allred,75,6.97,402,28
141,T141,T141,Hidemichi Tanaka,106,6.97,574,40
142,143,143,Carlos Franco,78,6.93,404,28
143,144,144,Todd Fischer,99,6.92,477,33
144,145,145,Mark Wilson,74,6.88,349,24
145,146,146,Padraig Harrington,50,6.87,233,16
146,147,147,Franklin Langham,91,6.86,423,29
147,148,148,Dean Wilson,86,6.84,468,32
148,149,149,Omar Uresti,84,6.82,396,27
149,150,150,Brandt Jobe,96,6.79,471,32
150,151,151,Vijay Singh,111,6.78,457,31
151,152,152,Stephen Leaney,89,6.76,488,33
152,153,153,Stephen Ames,82,6.74,341,23
153,154,154,Scott Verplank,87,6.73,327,22
154,155,155,Ryuji Imada,78,6.72,357,24
155,156,156,Tag Ridings,93,6.71,477,32
156,157,157,Duffy Waldorf,86,6.59,425,28
157,158,158,Jonathan Kaye,77,6.58,365,24
158,159,159,Hideto Tanihara,50,6.56,259,17
159,160,160,J.J. Henry,102,6.53,597,39
160,161,161,Daniel Chopra,108,6.52,506,33
161,162,162,Justin Leonard,78,6.51,292,19
162,163,163,Fred Funk,102,6.44,497,32
163,T164,T164,Shigeki Maruyama,99,6.42,483,31
164,T164,T164,Ian Poulter,62,6.42,218,14
165,166,166,Brian Davis,75,6.41,343,22
166,T167,T167,Matt Kuchar,60,6.35,315,20
167,T167,T167,D.A. Points,94,6.35,488,31
168,169,169,Brent Geiberger,61,6.32,348,22
169,170,170,Roland Thatcher,75,6.31,412,26
170,171,171,Ben Curtis,65,6.29,286,18
171,T172,T172,Tommy Armour III,103,6.25,528,33
172,T172,T172,José Coceres,56,6.25,288,18
173,T172,T172,Andrew Magee,82,6.25,384,24
174,175,175,Tjaart van der Walt,56,6.2,355,22
175,176,176,Mark Brooks,72,6.14,342,21
176,177,177,Chris Riley,67,6.11,229,14
177,178,178,Justin Bolli,65,6.09,312,19
178,179,179,D.J. Brigman,76,6.07,379,23
179,180,180,Kirk Triplett,55,5.97,268,16
180,181,181,Ted Purdy,122,5.92,608,36
181,182,182,Craig Perks,67,5.9,356,21
182,183,183,Will MacKenzie,75,5.78,398,23
183,184,184,Neal Lancaster,95,5.67,476,27
184,185,185,Paul Azinger,66,5.64,319,18
185,186,186,Bradley Hughes,52,5.61,321,18
186,187,187,Fred Couples,72,5.58,251,14
187,188,188,Doug Barron,70,5.48,347,19
188,189,189,Brett Wetterich,76,5.39,371,20
189,190,190,Jeff Maggert,79,5.34,337,18
190,191,191,Joe Durant,81,5.29,416,22
191,192,192,John Daly,78,5.25,305,16
192,193,193,Steve Jones,56,5.09,275,14
193,194,194,Kevin Sutherland,89,5.08,492,25
194,T195,T195,Luke Donald,67,5.02,259,13
195,T195,T195,John Rollins,97,5.02,498,25
196,197,197,Retief Goosen,71,4.89,266,13
197,198,198,Sergio Garcia,73,4.82,332,16
198,199,199,Matt Davidson,53,4.38,297,13
199,200,200,Jim Carter,62,4.11,316,13
200,201,201,Jason Bohn,91,4.1,463,19
201,202,202,Bill Glasson,54,3.75,240,9
