,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
54,T51,T51,Carl Pettersson,109,"23' 1""",21907.833,948
55,T51,T51,Adam Scott,72,"23' 1""",12316.833,533
56,T51,T51,Steve Stricker,62,"23' 1""",12623.25,547
57,T51,T51,Mario Tiziani,67,"23' 1""",14568.667,631
58,T59,T59,Jason Bohn,91,"23' 0""",19518.083,850
59,T59,T59,Olin Browne,99,"23' 0""",20308.917,883
60,T59,T59,Gavin Coles,70,"23' 0""",14401.167,626
61,T59,T59,Brian Gay,101,"23' 0""",20980.167,912
62,T59,T59,Mathias Grönberg,60,"23' 0""",12505.25,544
63,T59,T59,Lee Janzen,75,"23' 0""",13600.667,592
64,T59,T59,Mark O'Meara,66,"23' 0""",11490.333,499
65,T59,T59,Arron Oberholser,65,"23' 0""",12246.583,533
66,T59,T59,Dennis Paulson,63,"23' 0""",13939.5,607
67,T68,T68,Dan Forsman,52,"22' 11""",11048.0,482
68,T68,T68,Carlos Franco,78,"22' 11""",15539.167,677
69,T68,T68,Scott Gutschewski,86,"22' 11""",17154.0,749
70,T68,T68,J.P. Hayes,63,"22' 11""",11525.333,503
71,T68,T68,Scott Hend,75,"22' 11""",14374.667,628
72,T68,T68,Zach Johnson,96,"22' 11""",19355.583,845
73,T68,T68,Rory Sabbatini,81,"22' 11""",13463.25,588
74,T68,T68,Tiger Woods,76,"22' 11""",12254.417,535
75,T76,T76,Mark Calcavecchia,92,"22' 10""",17333.917,760
76,T76,T76,Matt Gogel,78,"22' 10""",15989.417,699
77,T76,T76,Steve Jones,56,"22' 10""",11012.0,482
78,T76,T76,J.L. Lewis,98,"22' 10""",18773.917,823
79,T76,T76,Will MacKenzie,75,"22' 10""",15696.167,687
80,T76,T76,Shigeki Maruyama,99,"22' 10""",19127.083,838
81,T76,T76,Charles Warren,89,"22' 10""",19282.5,844
82,T83,T83,Michael Allen,90,"22' 9""",17615.083,774
83,T83,T83,Jeff Brehaut,71,"22' 9""",15623.75,687
84,T83,T83,Jonathan Byrd,103,"22' 9""",21596.083,951
85,T83,T83,Todd Fischer,99,"22' 9""",19715.833,867
86,T83,T83,Neal Lancaster,95,"22' 9""",19526.417,858
87,T83,T83,Ian Poulter,62,"22' 9""",8546.5,375
88,T89,T89,Arjun Atwal,65,"22' 8""",13691.833,605
89,T89,T89,D.J. Brigman,76,"22' 8""",14448.583,637
90,T89,T89,John Elliott,58,"22' 8""",11967.917,528
91,T89,T89,Bob Estes,92,"22' 8""",18239.417,804
92,T89,T89,Steve Flesch,90,"22' 8""",14487.75,640
93,T89,T89,Padraig Harrington,50,"22' 8""",9190.083,406
94,T89,T89,Brandt Jobe,96,"22' 8""",19009.917,839
95,T89,T89,Hank Kuehne,84,"22' 8""",16792.333,742
96,T89,T89,Phil Mickelson,81,"22' 8""",10808.583,476
97,T89,T89,Loren Roberts,54,"22' 8""",11140.167,491
98,T89,T89,Hidemichi Tanaka,106,"22' 8""",21924.0,966
99,T100,T100,Stephen Ames,82,"22' 7""",13303.833,590
100,T100,T100,Jim Furyk,94,"22' 7""",16133.5,715
101,T100,T100,Brendan Jones,81,"22' 7""",16712.5,740
102,T100,T100,Jeff Maggert,79,"22' 7""",13771.167,609
103,T100,T100,D.A. Points,94,"22' 7""",19372.833,858
104,T105,T105,Paul Azinger,66,"22' 6""",12960.167,576
105,T105,T105,K.J. Choi,78,"22' 6""",12234.333,544
106,T105,T105,Stewart Cink,98,"22' 6""",16514.417,734
107,T105,T105,Paul Claxton,79,"22' 6""",15749.5,701
108,T105,T105,Mark Hensby,70,"22' 6""",11322.25,504
109,T105,T105,Bradley Hughes,52,"22' 6""",12232.833,543
110,T105,T105,Corey Pavin,77,"22' 6""",13446.917,597
111,T105,T105,Tom Pernice Jr.,111,"22' 6""",19784.833,880
112,T113,T113,Ben Curtis,65,"22' 5""",11387.833,508
113,T113,T113,Fred Funk,102,"22' 5""",19309.167,861
114,T113,T113,Hunter Haas,83,"22' 5""",16158.917,722
115,T113,T113,Peter Lonard,85,"22' 5""",15770.25,703
116,T113,T113,Tim Petrovic,97,"22' 5""",18366.167,819
117,T113,T113,Phillip Price,77,"22' 5""",14163.833,632
118,T113,T113,Kevin Stadler,96,"22' 5""",18791.75,837
119,T113,T113,Lee Westwood,50,"22' 5""",7630.3330000000005,341
120,T121,T121,José Coceres,56,"22' 4""",11079.667,496
121,T121,T121,Glen Day,80,"22' 4""",15635.083,701
122,T121,T121,Joe Durant,81,"22' 4""",16128.833,723
123,T121,T121,Brad Faxon,75,"22' 4""",12165.75,545
124,T121,T121,Tim Herron,100,"22' 4""",16162.167,723
125,T121,T121,Jerry Kelly,101,"22' 4""",17684.583,791
126,T121,T121,Larry Mize,54,"22' 4""",10156.833,454
127,T121,T121,Mark Wilson,74,"22' 4""",14368.083,643
128,T129,T129,Billy Andrade,83,"22' 3""",16065.583,722
129,T129,T129,Stuart Appleby,84,"22' 3""",14554.667,653
130,T129,T129,Danny Briggs,70,"22' 3""",14211.083,638
131,T129,T129,Mark Brooks,72,"22' 3""",14071.833,632
132,T129,T129,Harrison Frazar,105,"22' 3""",21342.917,960
133,T129,T129,Andrew Magee,82,"22' 3""",16255.833,730
134,T129,T129,Craig Perks,67,"22' 3""",14126.833,635
135,T129,T129,Vijay Singh,111,"22' 3""",19469.917,875
136,T129,T129,Jeff Sluman,94,"22' 3""",19548.5,878
137,T138,T138,Robert Allenby,95,"22' 2""",17225.667,776
138,T138,T138,Brian Davis,75,"22' 2""",13304.75,601
139,T138,T138,Todd Hamilton,94,"22' 2""",16887.917,761
140,T138,T138,Justin Leonard,78,"22' 2""",12004.75,541
141,T138,T138,Hunter Mahan,103,"22' 2""",21543.25,971
142,T138,T138,Pat Perez,89,"22' 2""",15427.75,695
143,T144,T144,Woody Austin,100,"22' 1""",19774.0,895
144,T144,T144,Cameron Beckman,96,"22' 1""",18580.25,841
145,T144,T144,John Daly,78,"22' 1""",12257.333,556
146,T144,T144,Jonathan Kaye,77,"22' 1""",14417.75,652
147,T144,T144,Geoff Ogilvy,97,"22' 1""",16271.417,738
148,T144,T144,Justin Rose,99,"22' 1""",19744.5,895
149,T144,T144,Heath Slocum,103,"22' 1""",20809.917,942
150,T144,T144,Roland Thatcher,75,"22' 1""",15497.333,702
151,T144,T144,David Toms,87,"22' 1""",13962.667,632
152,T144,T144,D.J. Trahan,81,"22' 1""",16279.583,737
153,T154,T154,Tommy Armour III,103,"22' 0""",21656.583,986
154,T154,T154,Tom Gillis,77,"22' 0""",15730.833,714
155,T154,T154,Bill Glasson,54,"22' 0""",10025.333,455
156,T154,T154,Bob Heintz,67,"22' 0""",12976.667,589
157,T154,T154,Glen Hnatiuk,59,"22' 0""",11867.75,539
158,T154,T154,Frank Lickliter II,100,"22' 0""",19775.0,898
159,T154,T154,Kevin Na,88,"22' 0""",16474.833,749
160,T154,T154,Mike Weir,71,"22' 0""",10091.25,458
161,T162,T162,Craig Barlow,81,"21' 11""",14647.0,669
162,T162,T162,Marco Dawson,82,"21' 11""",17485.25,797
163,T162,T162,Jay Haas,54,"21' 11""",8806.25,402
164,T162,T162,David Hearn,68,"21' 11""",14221.417,650
165,T162,T162,Ryuji Imada,78,"21' 11""",14812.833,676
166,T162,T162,Skip Kendall,80,"21' 11""",15916.083,727
167,T162,T162,Franklin Langham,91,"21' 11""",17604.917,803
168,T162,T162,Greg Owen,84,"21' 11""",15892.167,725
169,T162,T162,Rob Rashell,65,"21' 11""",11900.417,542
170,T171,T171,Justin Bolli,65,"21' 10""",13190.167,605
171,T171,T171,Chris DiMarco,83,"21' 10""",12859.167,590
172,T171,T171,Freddie Jacobson,72,"21' 10""",11892.417,545
173,T171,T171,Steve Lowery,100,"21' 10""",18790.083,860
174,T175,T175,John Cook,72,"21' 9""",13310.417,613
175,T175,T175,Robert Gamez,91,"21' 9""",17335.667,796
176,T175,T175,Jeff Hart,63,"21' 9""",12776.25,588
177,T175,T175,Ryan Palmer,101,"21' 9""",17747.083,817
178,T175,T175,Kenny Perry,82,"21' 9""",13336.167,612
179,T175,T175,Darron Stiles,78,"21' 9""",14806.917,681
180,181,181,Fred Couples,72,"21' 8""",9821.0,453
181,182,182,Rich Beem,66,"21' 7""",10667.083,495
182,T183,T183,Jim Carter,62,"21' 6""",12592.25,585
183,T183,T183,John Huston,90,"21' 6""",16895.333,785
184,T183,T183,Rocco Mediate,73,"21' 6""",14281.5,665
185,T183,T183,Hideto Tanihara,50,"21' 6""",10425.333,484
186,T183,T183,Vaughn Taylor,99,"21' 6""",19239.417,895
187,T183,T183,Brett Wetterich,76,"21' 6""",15081.083,701
188,T183,T183,Charlie Wi,67,"21' 6""",12161.5,566
189,T190,T190,Omar Uresti,84,"21' 5""",16077.083,751
190,T190,T190,Jay Williamson,53,"21' 5""",10006.167,468
191,T192,T192,Robert Damron,89,"21' 4""",17432.0,816
192,T192,T192,Joe Ogilvie,103,"21' 4""",15550.0,730
193,194,194,Paul Gow,78,"21' 3""",14358.917,676
194,195,195,Scott Verplank,87,"21' 2""",14053.417,664
195,196,196,Joey Sindelar,104,"21' 1""",21650.25,1028
196,T197,T197,Doug Barron,70,"21' 0""",14181.417,675
197,T197,T197,Thomas Levet,54,"21' 0""",7566.25,360
198,199,199,Tim Clark,92,"20' 11""",13190.667,631
199,200,200,Chris Anderson,66,"20' 8""",12143.75,588
200,201,201,Chris Riley,67,"20' 2""",8299.75,411
201,202,202,Alex Cejka,84,"19' 11""",14441.833,724
