,3-Putt_Avoidance_-_Round_5_RANK THIS WEEK,3-Putt_Avoidance_-_Round_5_RANK LAST WEEK,3-Putt_Avoidance_-_Round_5_PLAYER NAME,3-Putt_Avoidance_-_Round_5_%,3-Putt_Avoidance_-_Round_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_5_TOTAL HOLES
0,T1,T1,Stephen Ames,5.56,1,18
1,T1,T1,Aaron Baddeley,5.56,1,18
2,T1,T1,Olin Browne,5.56,1,18
3,T1,T1,Bart Bryant,5.56,1,18
4,T1,T1,Mark Calcavecchia,5.56,1,18
5,T1,T1,Robert Damron,5.56,1,18
6,T1,T1,Brian Davis,5.56,1,18
7,T1,T1,Chris DiMarco,5.56,1,18
8,T1,T1,Joe Durant,5.56,1,18
9,T1,T1,Steve Elkington,5.56,1,18
10,T1,T1,Jim Furyk,5.56,1,18
11,T1,T1,Jay Haas,5.56,1,18
12,T1,T1,J.J. Henry,5.56,1,18
13,T1,T1,Ryuji Imada,5.56,1,18
14,T1,T1,Andrew Magee,5.56,1,18
15,T1,T1,Billy Mayfair,5.56,1,18
16,T1,T1,Phil Mickelson,5.56,1,18
17,T1,T1,Patrick Sheehan,5.56,1,18
18,T1,T1,Jeff Sluman,5.56,1,18
19,T1,T1,Chris Smith,5.56,1,18
20,T1,T1,Kevin Stadler,5.56,1,18
21,T1,T1,Hidemichi Tanaka,5.56,1,18
22,T1,T1,Scott Verplank,5.56,1,18
23,T1,T1,Jay Williamson,5.56,1,18
24,T25,T25,Craig Barlow,11.11,2,18
25,T25,T25,Ian Poulter,11.11,2,18
26,T25,T25,Ted Purdy,11.11,2,18
27,T25,T25,Kevin Sutherland,11.11,2,18
28,T29,T29,Kent Jones,16.67,3,18
29,T29,T29,Pat Perez,16.67,3,18
