,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
0,1,1,Charlie Wi,27.27,600,22
1,2,2,Jesper Parnevik,27.3,628,23
2,T3,T3,Steve Stricker,27.86,585,21
3,T3,T3,Lee Westwood,27.86,390,14
4,5,5,Tom Pernice Jr.,28.0,868,31
5,6,6,Dean Wilson,28.11,759,27
6,7,7,Ben Crane,28.15,563,20
7,T8,T8,Arjun Atwal,28.18,479,17
8,T8,T8,Brad Faxon,28.18,620,22
9,10,10,Todd Fischer,28.29,962,34
10,11,11,Brenden Pappas,28.33,425,15
11,12,12,Geoff Ogilvy,28.36,709,25
12,T13,T13,Brent Geiberger,28.4,568,20
13,T13,T13,Lee Janzen,28.4,710,25
14,T15,T15,Mark O'Meara,28.48,598,21
15,T15,T15,Ryan Palmer,28.48,883,31
16,T17,T17,Paul Azinger,28.5,627,22
17,T17,T17,Freddie Jacobson,28.5,627,22
18,T17,T17,Corey Pavin,28.5,627,22
19,20,20,Cameron Beckman,28.53,856,30
20,21,21,Aaron Baddeley,28.54,742,26
21,22,22,Hidemichi Tanaka,28.55,942,33
22,23,23,Retief Goosen,28.56,457,16
23,24,24,Billy Andrade,28.58,743,26
24,T25,T25,Padraig Harrington,28.64,401,14
25,T25,T25,Pat Perez,28.64,802,28
26,27,27,John Rollins,28.66,831,29
27,28,28,J.P. Hayes,28.67,602,21
28,29,29,Phil Mickelson,28.68,545,19
29,T30,T30,Luke Donald,28.69,459,16
30,T30,T30,Vijay Singh,28.69,832,29
31,32,32,Larry Mize,28.71,488,17
32,33,33,Bob Estes,28.72,718,25
33,34,34,Tim Clark,28.75,690,24
34,T35,T35,Jonathan Byrd,28.77,863,30
35,T35,T35,K.J. Choi,28.77,633,22
36,37,37,Carl Pettersson,28.79,950,33
37,T38,T38,Michael Allen,28.8,864,30
