,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
0,1,1,Padraig Harrington,50,73.33,30,22
1,2,2,Kirk Triplett,55,70.0,30,21
2,3,3,J.P. Hayes,63,65.91,44,29
3,4,4,Larry Mize,54,65.63,32,21
4,5,5,Lee Janzen,75,65.12,43,28
5,6,6,Matt Kuchar,60,65.0,40,26
6,7,7,José Coceres,56,64.44,45,29
7,8,8,Joe Ogilvie,103,63.79,58,37
8,9,9,Shaun Micheel,81,63.64,44,28
9,10,10,Chad Campbell,95,63.16,57,36
10,11,11,Luke Donald,67,62.96,27,17
11,12,12,Geoff Ogilvy,97,62.75,51,32
12,13,13,Bart Bryant,91,62.26,53,33
13,14,14,Steve Stricker,62,61.7,47,29
14,15,15,Brad Faxon,75,61.54,52,32
15,16,16,Steve Flesch,90,60.94,64,39
16,17,17,Jim Furyk,94,60.78,51,31
17,18,18,Tag Ridings,93,60.61,66,40
18,19,19,Retief Goosen,71,60.53,38,23
19,20,20,Justin Leonard,78,59.38,32,19
20,21,21,Scott Gutschewski,86,59.09,66,39
21,22,22,Tiger Woods,76,58.97,39,23
22,T23,T23,Paul Azinger,66,58.7,46,27
23,T23,T23,Rory Sabbatini,81,58.7,46,27
24,25,25,Brian Gay,101,58.44,77,45
25,26,26,Daniel Chopra,108,58.33,60,35
26,27,27,Richard Johnson,50,58.06,31,18
27,28,28,Hideto Tanihara,50,57.69,26,15
28,T29,T29,Stuart Appleby,84,57.45,47,27
29,T29,T29,Darron Stiles,78,57.45,47,27
30,T29,T29,Scott Verplank,87,57.45,47,27
31,32,32,Aaron Baddeley,84,57.14,56,32
32,33,33,John Senden,101,56.63,83,47
33,T34,T34,Olin Browne,99,56.0,75,42
34,T34,T34,Kevin Sutherland,89,56.0,50,28
35,36,36,Arron Oberholser,65,55.56,45,25
36,37,37,José María Olazábal,55,55.17,29,16
37,38,38,Mark Wilson,74,54.72,53,29
38,39,39,Bob Heintz,67,54.35,46,25
39,T40,T40,Tom Byrum,83,54.24,59,32
40,T40,T40,Joey Snyder III,102,54.24,59,32
41,42,42,Michael Allen,90,54.1,61,33
42,T43,T43,John Daly,78,54.05,37,20
43,T43,T43,Heath Slocum,103,54.05,74,40
44,T43,T43,Hidemichi Tanaka,106,54.05,74,40
45,46,46,Jim Carter,62,54.0,50,27
46,47,47,Carl Pettersson,109,53.95,76,41
47,T48,T48,Hunter Mahan,103,53.85,65,35
48,T48,T48,Dean Wilson,86,53.85,65,35
49,T50,T50,Shigeki Maruyama,99,53.57,56,30
50,T50,T50,Chris Riley,67,53.57,28,15
51,52,52,Fred Funk,102,53.45,58,31
52,53,53,Arjun Atwal,65,53.33,30,16
53,54,54,Vijay Singh,111,53.25,77,41
54,55,55,Lucas Glover,88,53.03,66,35
55,56,56,Stephen Leaney,89,52.94,51,27
56,T57,T57,K.J. Choi,78,52.63,38,20
57,T57,T57,Steve Elkington,67,52.63,38,20
58,59,59,Cameron Beckman,96,52.24,67,35
59,60,60,Ben Crane,78,52.0,50,26
60,61,61,Mike Weir,71,51.61,31,16
61,62,62,Adam Scott,72,51.35,37,19
62,63,63,Brian Davis,75,51.28,39,20
