,Scrambling_10-20_yds_RTP_Score_RANK THIS WEEK,Scrambling_10-20_yds_RTP_Score_RANK LAST WEEK,Scrambling_10-20_yds_RTP_Score_PLAYER NAME,Scrambling_10-20_yds_RTP_Score_ROUNDS,Scrambling_10-20_yds_RTP_Score_AVG RTP,Scrambling_10-20_yds_RTP_Score_TOTAL HOLES,Scrambling_10-20_yds_RTP_Score_TOTAL RTP
76,T76,T76,Troy Merritt,91,0.34,209,71.0
77,78,78,Kevin Chappell,86,0.341,208,71.0
78,T79,T79,Daniel Berger,97,0.342,193,66.0
79,T79,T79,J.J. Henry,94,0.342,161,55.0
80,81,81,Russell Henley,87,0.34299999999999997,143,49.0
81,T82,T82,Seung-Yul Noh,65,0.344,128,44.0
82,T82,T82,John Peterson,84,0.344,186,64.0
83,T84,T84,John Huh,102,0.345,223,77.0
84,T84,T84,Vijay Singh,78,0.345,174,60.0
85,86,86,James Hahn,94,0.34700000000000003,222,77.0
86,T87,T87,David Lingmerth,90,0.349,186,65.0
87,T87,T87,Ian Poulter,68,0.349,126,44.0
88,T87,T87,Michael Putnam,87,0.349,169,59.0
89,90,90,Sung Joon Park,79,0.35,160,56.0
90,T91,T91,Aaron Baddeley,76,0.35100000000000003,185,65.0
91,T91,T91,Brice Garnett,81,0.35100000000000003,134,47.0
92,93,93,Sean O'Hair,86,0.35200000000000004,216,76.0
93,94,94,Alex Cejka,94,0.353,201,71.0
94,T95,T95,Brendon de Jonge,106,0.354,243,86.0
95,T95,T95,Steve Wheatcroft,87,0.354,192,68.0
96,97,97,Kevin Kisner,104,0.355,251,89.0
97,T98,T98,Jon Curran,83,0.35700000000000004,168,60.0
98,T98,T98,Adam Hadwin,95,0.35700000000000004,185,66.0
99,T98,T98,Tom Hoge,83,0.35700000000000004,157,56.0
100,T101,T101,Jason Bohn,95,0.358,204,73.0
101,T101,T101,Marc Leishman,74,0.358,148,53.0
102,T103,T103,Spencer Levin,99,0.359,206,74.0
103,T103,T103,Jim Renner,68,0.359,153,55.0
104,T103,T103,Tim Wilkinson,73,0.359,170,61.0
105,106,106,Padraig Harrington,60,0.361,144,52.0
106,T107,T107,Paul Casey,87,0.36200000000000004,116,42.0
107,T107,T107,Fabián Gómez,83,0.36200000000000004,196,71.0
108,T109,T109,Kevin Streelman,95,0.363,157,57.0
109,T109,T109,Nick Watney,91,0.363,204,74.0
110,111,111,Willy Wilcox,58,0.366,93,34.0
111,T112,T112,Ryo Ishikawa,90,0.36700000000000005,188,69.0
112,T112,T112,Chris Stroud,84,0.36700000000000005,169,62.0
113,T114,T114,Dustin Johnson,75,0.368,136,50.0
114,T114,T114,Danny Lee,120,0.368,272,100.0
115,T116,T116,Matt Every,73,0.37,154,57.0
116,T116,T116,Michael Thompson,83,0.37,184,68.0
117,T118,T118,Scott Langley,94,0.371,213,79.0
118,T118,T118,George McNeill,93,0.371,229,85.0
119,T120,T120,Scott Brown,97,0.374,219,82.0
120,T120,T120,Jason Kokrak,88,0.374,203,76.0
121,122,122,Boo Weekley,79,0.376,165,62.0
122,123,123,Martin Flores,95,0.377,204,77.0
123,T124,T124,Brian Davis,86,0.37799999999999995,217,82.0
124,T124,T124,Davis Love III,51,0.37799999999999995,111,42.0
125,T126,T126,Colt Knost,90,0.38,171,65.0
126,T126,T126,Sam Saunders,83,0.38,171,65.0
127,128,128,Daniel Summerhays,101,0.382,251,96.0
128,129,129,Bill Lunde,50,0.38299999999999995,81,31.0
129,130,130,Camilo Villegas,83,0.384,185,71.0
130,T131,T131,Jason Dufner,76,0.385,117,45.0
131,T131,T131,Scott Pinckney,88,0.385,161,62.0
132,T131,T131,Shawn Stefani,94,0.385,213,82.0
133,T131,T131,Jimmy Walker,89,0.385,174,67.0
134,135,135,Greg Owen,58,0.386,88,34.0
135,136,136,Pat Perez,96,0.387,217,84.0
136,137,137,Tyrone Van Aswegen,58,0.38799999999999996,98,38.0
137,138,138,Justin Rose,69,0.389,113,44.0
138,T139,T139,Roberto Castro,54,0.39,77,30.0
139,T139,T139,Martin Laird,77,0.39,187,73.0
140,T139,T139,Bo Van Pelt,81,0.39,154,60.0
141,T142,T142,Jonathan Randolph,72,0.391,151,59.0
142,T142,T142,John Senden,80,0.391,133,52.0
143,T144,T144,Heath Slocum,57,0.39299999999999996,140,55.0
144,T144,T144,Johnson Wagner,68,0.39299999999999996,135,53.0
145,146,146,Graham DeLaet,65,0.39399999999999996,127,50.0
146,T147,T147,David Hearn,97,0.395,177,70.0
147,T147,T147,Patrick Rodgers,57,0.395,129,51.0
148,149,149,Luke Guthrie,84,0.39899999999999997,173,69.0
149,T150,T150,Brooks Koepka,84,0.4,160,64.0
150,T150,T150,Gary Woodland,81,0.4,150,60.0
151,152,152,Lucas Glover,79,0.402,164,66.0
152,153,153,Morgan Hoffmann,85,0.40399999999999997,193,78.0
153,T154,T154,Ken Duke,93,0.405,220,89.0
154,T154,T154,Nick Taylor,91,0.405,237,96.0
155,156,156,Ben Martin,93,0.406,180,73.0
156,T157,T157,Chesson Hadley,101,0.40700000000000003,214,87.0
157,T157,T157,John Merrick,78,0.40700000000000003,140,57.0
158,T157,T157,Francesco Molinari,56,0.40700000000000003,91,37.0
159,160,160,Cameron Percy,72,0.41100000000000003,129,53.0
160,161,161,Alex Prugh,84,0.413,160,66.0
161,162,162,Jim Herman,88,0.414,157,65.0
162,163,163,Carlos Ortiz,100,0.415,217,90.0
163,T164,T164,Charley Hoffman,97,0.418,194,81.0
164,T164,T164,Hudson Swafford,97,0.418,208,87.0
165,T166,T166,Robert Allenby,63,0.42100000000000004,133,56.0
166,T166,T166,Max Homa,78,0.42100000000000004,202,85.0
167,168,168,Roger Sloan,56,0.425,113,48.0
168,169,169,Charles Howell III,105,0.426,230,98.0
169,T170,T170,Greg Chalmers,58,0.42700000000000005,103,44.0
170,T170,T170,Adam Scott,51,0.42700000000000005,75,32.0
171,172,172,Andrew Svoboda,80,0.428,187,80.0
172,173,173,Geoff Ogilvy,50,0.43,93,40.0
173,174,174,Robert Garrigus,70,0.436,163,71.0
174,175,175,Charl Schwartzel,67,0.44,125,55.0
175,176,176,Oscar Fraustro,58,0.446,112,50.0
176,177,177,Gonzalo Fernandez-Castaño,81,0.447,159,71.0
177,178,178,Ángel Cabrera,53,0.45899999999999996,109,50.0
178,179,179,Derek Ernst,75,0.46299999999999997,177,82.0
179,180,180,Nicholas Thompson,90,0.47100000000000003,172,81.0
180,181,181,Byron Smith,59,0.473,112,53.0
181,182,182,Jason Gore,76,0.479,140,67.0
182,183,183,Chez Reavie,56,0.509,112,57.0
183,184,184,Charlie Beljan,76,0.542,155,84.0
