,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
42,T40,T40,Jim Furyk,71,"6' 6""",893.0830000000001,138,18
43,T40,T40,Ryo Ishikawa,90,"6' 6""",1397.0829999999999,216,159
44,T40,T40,Kevin Kisner,104,"6' 6""",1820.9170000000001,280,21
45,T40,T40,Scott Piercy,90,"6' 6""",1512.5,233,105
46,T40,T40,D.A. Points,72,"6' 6""",1177.333,182,75
47,T40,T40,Kyle Reifers,96,"6' 6""",1563.0,241,40
48,T40,T40,Rory Sabbatini,81,"6' 6""",1181.917,181,17
49,T40,T40,Brandt Snedeker,98,"6' 6""",1460.5,226,15
50,T40,T40,Brendon Todd,96,"6' 6""",1374.75,212,22
51,T52,T52,Ben Crane,62,"6' 7""",1033.333,157,29
52,T52,T52,Jason Dufner,76,"6' 7""",898.5,136,162
53,T52,T52,Lucas Glover,79,"6' 7""",1286.0,195,164
54,T52,T52,Mark Hubbard,79,"6' 7""",1176.917,179,38
55,T52,T52,Bill Lunde,50,"6' 7""",608.0830000000001,92,128
56,T52,T52,Ryan Moore,81,"6' 7""",1203.417,183,65
57,T52,T52,Sean O'Hair,86,"6' 7""",1641.25,249,83
58,T52,T52,Greg Owen,58,"6' 7""",682.25,104,74
59,T52,T52,Cameron Percy,72,"6' 7""",996.4169999999999,151,148
60,T52,T52,Andrew Putnam,68,"6' 7""",1067.75,162,139
61,T52,T52,Jhonattan Vegas,90,"6' 7""",1534.3329999999999,233,89
62,T63,T63,Aaron Baddeley,76,"6' 8""",1456.5,219,48
63,T63,T63,Jonas Blixt,78,"6' 8""",1173.833,176,107
64,T63,T63,Scott Brown,97,"6' 8""",1612.5829999999999,243,55
65,T63,T63,Ernie Els,57,"6' 8""",750.75,113,144
66,T63,T63,Brice Garnett,81,"6' 8""",1128.5,169,156
67,T63,T63,Brian Harman,90,"6' 8""",1593.1670000000001,238,77
68,T63,T63,Padraig Harrington,60,"6' 8""",1110.167,167,137
69,T63,T63,David Hearn,97,"6' 8""",1294.167,195,131
70,T63,T63,Max Homa,78,"6' 8""",1557.1670000000001,233,90
71,T63,T63,Zach Johnson,90,"6' 8""",1247.25,187,49
72,T63,T63,Marc Leishman,74,"6' 8""",1178.917,176,141
73,T63,T63,Geoff Ogilvy,50,"6' 8""",779.3330000000001,117,181
74,T63,T63,David Toms,62,"6' 8""",1102.0,165,12
75,T63,T63,Johnson Wagner,68,"6' 8""",982.5830000000001,147,82
76,T77,T77,Keegan Bradley,87,"6' 9""",1291.667,192,115
77,T77,T77,K.J. Choi,66,"6' 9""",1169.75,174,16
78,T77,T77,Tony Finau,106,"6' 9""",1811.75,267,149
79,T77,T77,Robert Garrigus,70,"6' 9""",1228.417,183,176
80,T77,T77,Bill Haas,89,"6' 9""",1189.583,177,31
81,T77,T77,Louis Oosthuizen,68,"6' 9""",985.0830000000001,146,41
82,T77,T77,Ian Poulter,68,"6' 9""",939.6669999999999,139,54
83,T77,T77,Tyrone Van Aswegen,58,"6' 9""",734.5830000000001,109,116
84,T77,T77,Bubba Watson,71,"6' 9""",1057.917,156,32
85,T86,T86,Steven Bowditch,103,"6' 10""",1967.9170000000001,287,3
86,T86,T86,Alex Cejka,94,"6' 10""",1585.3329999999999,232,62
87,T86,T86,Andres Gonzales,90,"6' 10""",1552.0829999999999,226,157
88,T86,T86,Retief Goosen,81,"6' 10""",1449.9170000000001,211,85
89,T86,T86,David Lingmerth,90,"6' 10""",1473.25,215,42
90,T86,T86,Phil Mickelson,70,"6' 10""",1396.6670000000001,204,84
91,T86,T86,Ryan Palmer,80,"6' 10""",1009.1669999999999,148,60
92,T86,T86,Pat Perez,96,"6' 10""",1632.0829999999999,238,69
93,T86,T86,Heath Slocum,57,"6' 10""",1028.167,151,138
94,T86,T86,Henrik Stenson,63,"6' 10""",809.6669999999999,119,25
95,T86,T86,Tim Wilkinson,73,"6' 10""",1302.333,191,111
96,T97,T97,Brian Davis,86,"6' 11""",1644.6670000000001,237,56
97,T97,T97,Gonzalo Fernandez-Castaño,81,"6' 11""",1245.5,179,120
98,T97,T97,George McNeill,93,"6' 11""",1815.4170000000001,263,44
99,T97,T97,Patrick Rodgers,57,"6' 11""",1035.5,150,145
100,T97,T97,Roger Sloan,56,"6' 11""",905.8330000000001,131,175
101,T97,T97,Camilo Villegas,83,"6' 11""",1483.0,215,96
102,T97,T97,Steve Wheatcroft,87,"6' 11""",1448.3329999999999,210,56
103,T104,T104,Robert Allenby,63,"7' 0""",1073.583,154,180
104,T104,T104,John Huh,102,"7' 0""",1765.5,251,23
105,T104,T104,Jason Kokrak,88,"7' 0""",1613.6670000000001,230,114
106,T104,T104,John Merrick,78,"7' 0""",1174.167,167,134
107,T104,T104,Michael Putnam,87,"7' 0""",1455.5829999999999,207,95
108,T104,T104,Jim Renner,68,"7' 0""",1219.917,175,165
109,T104,T104,Charl Schwartzel,67,"7' 0""",983.0,141,168
110,T104,T104,Willy Wilcox,58,"7' 0""",763.4169999999999,109,24
111,T112,T112,Whee Kim,71,"7' 1""",992.75,140,123
112,T112,T112,Danny Lee,120,"7' 1""",2149.083,302,52
113,T112,T112,Davis Love III,51,"7' 1""",861.1669999999999,121,136
114,T112,T112,Jeff Overton,94,"7' 1""",1496.0,211,98
115,T112,T112,Robert Streb,110,"7' 1""",1748.75,248,79
116,T112,T112,Daniel Summerhays,101,"7' 1""",1983.0,281,122
117,T112,T112,Nick Taylor,91,"7' 1""",1979.5829999999999,281,113
118,T112,T112,Jimmy Walker,89,"7' 1""",1510.1670000000001,212,124
119,T120,T120,Eric Axley,57,"7' 2""",992.1669999999999,139,56
120,T120,T120,Greg Chalmers,58,"7' 2""",781.75,109,132
121,T120,T120,Brendon de Jonge,106,"7' 2""",1906.5,266,91
122,T120,T120,Matt Every,73,"7' 2""",1255.333,176,153
123,T120,T120,James Hahn,94,"7' 2""",1809.5829999999999,253,108
124,T120,T120,Colt Knost,90,"7' 2""",1398.25,194,97
125,T120,T120,Brendan Steele,88,"7' 2""",1552.9170000000001,216,68
126,T120,T120,Chris Stroud,84,"7' 2""",1358.5829999999999,189,71
127,T120,T120,Bo Van Pelt,81,"7' 2""",1298.75,181,154
128,T129,T129,Daniel Berger,97,"7' 3""",1738.0,241,59
129,T129,T129,Chad Campbell,97,"7' 3""",1818.0829999999999,250,88
130,T129,T129,Ken Duke,93,"7' 3""",1707.75,235,102
131,T129,T129,Adam Hadwin,95,"7' 3""",1542.5,212,110
132,T129,T129,Tom Hoge,83,"7' 3""",1339.6670000000001,185,106
133,T129,T129,Sung Joon Park,79,"7' 3""",1326.75,184,8
134,T129,T129,Chez Reavie,56,"7' 3""",882.75,122,152
135,T129,T129,Andres Romero,69,"7' 3""",1228.5,169,140
136,T129,T129,Scott Stallings,60,"7' 3""",914.75,126,171
137,T129,T129,Boo Weekley,79,"7' 3""",1465.6670000000001,202,73
138,T129,T129,Gary Woodland,81,"7' 3""",1290.667,178,142
139,T140,T140,Stewart Cink,77,"7' 4""",1160.5,158,117
140,T140,T140,Martin Flores,95,"7' 4""",1839.6670000000001,251,99
141,T140,T140,Martin Laird,77,"7' 4""",1670.6670000000001,228,67
142,T140,T140,Sam Saunders,83,"7' 4""",1424.0829999999999,194,121
143,T144,T144,Sangmoon Bae,98,"7' 5""",2185.0,296,45
144,T144,T144,Ricky Barnes,82,"7' 5""",1669.6670000000001,226,69
145,T144,T144,Jason Bohn,95,"7' 5""",1643.0,222,51
146,T144,T144,Paul Casey,87,"7' 5""",1006.6669999999999,135,150
147,T144,T144,Jason Gore,76,"7' 5""",1143.5,155,167
148,T144,T144,Dustin Johnson,75,"7' 5""",1234.083,166,119
149,T144,T144,Carlos Ortiz,100,"7' 5""",1872.4170000000001,252,158
150,T144,T144,Michael Thompson,83,"7' 5""",1631.5829999999999,221,161
151,T152,T152,Harris English,105,"7' 6""",1915.75,255,36
152,T152,T152,Derek Ernst,75,"7' 6""",1607.4170000000001,215,135
153,T152,T152,Morgan Hoffmann,85,"7' 6""",1695.8329999999999,227,92
154,T152,T152,Spencer Levin,99,"7' 6""",1716.6670000000001,230,76
155,T152,T152,Nicholas Thompson,90,"7' 6""",1487.25,198,179
156,T157,T157,Russell Henley,87,"7' 7""",1231.667,163,130
157,T157,T157,Ben Martin,93,"7' 7""",1496.0,198,174
158,T157,T157,Francesco Molinari,56,"7' 7""",710.0830000000001,94,111
159,T157,T157,Jonathan Randolph,72,"7' 7""",1415.3329999999999,187,53
160,T157,T157,Shawn Stefani,94,"7' 7""",1991.8329999999999,264,146
161,T157,T157,Brian Stuard,97,"7' 7""",1987.1670000000001,261,66
162,T163,T163,Oscar Fraustro,58,"7' 8""",1100.167,144,147
163,T163,T163,Adam Scott,51,"7' 8""",733.1669999999999,96,173
164,T163,T163,Kevin Streelman,95,"7' 8""",1460.3329999999999,190,104
165,T166,T166,Billy Horschel,99,"7' 9""",1659.1670000000001,213,126
166,T166,T166,Charles Howell III,105,"7' 9""",2201.417,284,151
167,T166,T166,Scott Pinckney,88,"7' 9""",1536.0,199,155
168,T166,T166,Nick Watney,91,"7' 9""",1713.1670000000001,222,103
169,170,170,John Peterson,84,"7' 10""",1678.1670000000001,214,14
170,T171,T171,Jim Herman,88,"7' 11""",1448.25,183,118
171,T171,T171,Troy Merritt,91,"7' 11""",1877.8329999999999,237,33
172,T171,T171,Byron Smith,59,"7' 11""",956.5,121,172
173,T171,T171,Andrew Svoboda,80,"7' 11""",1779.5,225,182
174,T175,T175,Fabián Gómez,83,"8' 0""",1817.0829999999999,226,101
175,T175,T175,Hudson Swafford,97,"8' 0""",1980.9170000000001,248,160
176,T177,T177,Graham DeLaet,65,"8' 1""",1345.0,167,133
177,T177,T177,Chesson Hadley,101,"8' 1""",2075.583,257,125
178,T179,T179,Ángel Cabrera,53,"8' 2""",965.6669999999999,118,183
179,T179,T179,Brooks Koepka,84,"8' 2""",1636.25,201,143
180,181,181,Alex Prugh,84,"8' 3""",1561.1670000000001,190,177
181,T182,T182,Charlie Beljan,76,"8' 4""",1505.5829999999999,180,184
182,T182,T182,Lee Westwood,56,"8' 4""",790.0,95,178
183,184,184,Charley Hoffman,97,"8' 5""",2028.5829999999999,240,100
