,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
100,101,101,Brendon de Jonge,106,0.504,113,57.0
101,102,102,Carl Pettersson,106,0.505,99,50.0
102,T103,T103,Jason Bohn,95,0.506,79,40.0
103,T103,T103,Alex Prugh,84,0.506,79,40.0
104,105,105,D.A. Points,72,0.507,67,34.0
105,106,106,Keegan Bradley,87,0.508,63,32.0
106,107,107,Ryan Palmer,80,0.511,45,23.0
107,T108,T108,Jim Herman,88,0.515,66,34.0
108,T108,T108,Charles Howell III,105,0.515,101,52.0
109,T108,T108,Mark Hubbard,79,0.515,68,35.0
110,T111,T111,Russell Henley,87,0.516,93,48.0
111,T111,T111,Chris Kirk,76,0.516,62,32.0
112,T113,T113,Matt Every,73,0.518,83,43.0
113,T113,T113,Jason Kokrak,88,0.518,83,43.0
114,115,115,Daniel Berger,97,0.519,77,40.0
115,116,116,Ryo Ishikawa,90,0.52,75,39.0
116,117,117,David Hearn,97,0.521,96,50.0
117,118,118,Ryan Moore,81,0.522,69,36.0
118,119,119,Ben Martin,93,0.524,82,43.0
119,120,120,Cameron Percy,72,0.525,61,32.0
120,121,121,Erik Compton,86,0.526,78,41.0
121,122,122,David Lingmerth,90,0.528,89,47.0
122,123,123,Zach Johnson,90,0.529,85,45.0
123,124,124,James Hahn,94,0.53,83,44.0
124,125,125,Jimmy Walker,89,0.531,64,34.0
125,T126,T126,Chad Campbell,97,0.5329999999999999,92,49.0
126,T126,T126,Paul Casey,87,0.5329999999999999,60,32.0
127,T126,T126,Hunter Mahan,88,0.5329999999999999,75,40.0
128,129,129,Brian Harman,90,0.534,73,39.0
129,130,130,Kevin Streelman,95,0.5379999999999999,65,35.0
130,T131,T131,Sean O'Hair,86,0.539,102,55.0
131,T131,T131,Vijay Singh,78,0.539,76,41.0
132,133,133,Tim Wilkinson,73,0.541,74,40.0
133,134,134,Fabián Gómez,83,0.5429999999999999,70,38.0
134,T135,T135,Francesco Molinari,56,0.545,44,24.0
135,T135,T135,Nick Taylor,91,0.545,88,48.0
136,T137,T137,Sangmoon Bae,98,0.5489999999999999,102,56.0
137,T137,T137,Michael Thompson,83,0.5489999999999999,91,50.0
138,139,139,Brian Davis,86,0.552,87,48.0
139,T140,T140,Blayne Barber,76,0.5529999999999999,76,42.0
140,T140,T140,Nick Watney,91,0.5529999999999999,76,42.0
141,T142,T142,Ernie Els,57,0.556,45,25.0
142,T142,T142,Bill Haas,89,0.556,81,45.0
143,144,144,Brice Garnett,81,0.5579999999999999,77,43.0
144,T145,T145,Adam Hadwin,95,0.561,82,46.0
145,T145,T145,Brooks Koepka,84,0.561,57,32.0
146,T147,T147,Scott Brown,97,0.565,92,52.0
147,T147,T147,Roberto Castro,54,0.565,46,26.0
148,T147,T147,Scott Piercy,90,0.565,92,52.0
149,T147,T147,Charl Schwartzel,67,0.565,46,26.0
150,151,151,John Peterson,84,0.569,72,41.0
151,152,152,Roger Sloan,56,0.5710000000000001,42,24.0
152,T153,T153,Geoff Ogilvy,50,0.574,54,31.0
153,T153,T153,Scott Stallings,60,0.574,54,31.0
154,155,155,Tom Hoge,83,0.575,73,42.0
155,156,156,Justin Thomas,106,0.5770000000000001,78,45.0
156,157,157,Russell Knox,96,0.584,77,45.0
157,158,158,Stewart Cink,77,0.586,58,34.0
158,159,159,Robert Allenby,63,0.5870000000000001,46,27.0
159,160,160,Andrew Svoboda,80,0.588,80,47.0
160,161,161,Scott Pinckney,88,0.591,88,52.0
161,162,162,Shawn Stefani,94,0.595,79,47.0
162,T163,T163,Greg Chalmers,58,0.596,47,28.0
163,T163,T163,John Senden,80,0.596,52,31.0
164,165,165,Steve Wheatcroft,87,0.598,92,55.0
165,166,166,Dustin Johnson,75,0.603,63,38.0
166,167,167,Spencer Levin,99,0.606,94,57.0
167,T168,T168,Rickie Fowler,76,0.614,70,43.0
168,T168,T168,Robert Garrigus,70,0.614,44,27.0
169,170,170,Lucas Glover,79,0.617,60,37.0
170,171,171,Tony Finau,106,0.624,85,53.0
171,172,172,Patrick Rodgers,57,0.625,40,25.0
172,173,173,Sergio Garcia,59,0.63,46,29.0
173,174,174,Ángel Cabrera,53,0.634,41,26.0
174,175,175,Andres Romero,69,0.647,68,44.0
175,176,176,Nicholas Thompson,90,0.653,72,47.0
176,177,177,Adam Scott,51,0.6559999999999999,32,21.0
177,178,178,Marc Leishman,74,0.66,53,35.0
178,179,179,Jeff Overton,94,0.677,93,63.0
179,180,180,Jonas Blixt,78,0.6779999999999999,59,40.0
180,181,181,Charlie Beljan,76,0.68,50,34.0
181,182,182,Louis Oosthuizen,68,0.684,38,26.0
182,183,183,Oscar Fraustro,58,0.7,50,35.0
183,184,184,Sam Saunders,83,0.727,66,48.0
