,Proximity_to_Hole_from_30_yards_RANK THIS WEEK,Proximity_to_Hole_from_30_yards_RANK LAST WEEK,Proximity_to_Hole_from_30_yards_PLAYER NAME,Proximity_to_Hole_from_30_yards_ROUNDS,Proximity_to_Hole_from_30_yards_AVG DTP,Proximity_to_Hole_from_30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_30_yards_# OF SHOTS,Proximity_to_Hole_from_30_yards_SCRAMBLING RANK
68,T65,T65,Chris Kirk,76,"12' 1""",594.0,49,64
69,T65,T65,Heath Slocum,57,"12' 1""",241.25,20,138
70,T71,T71,Davis Love III,51,"12' 2""",377.167,31,136
71,T71,T71,Carl Pettersson,106,"12' 2""",983.25,81,26
72,T71,T71,Sam Saunders,83,"12' 2""",645.8330000000001,53,121
73,T74,T74,Martin Flores,95,"12' 3""",844.4169999999999,69,99
74,T74,T74,Andrew Putnam,68,"12' 3""",577.4169999999999,47,139
75,T76,T76,Keegan Bradley,87,"12' 4""",839.0830000000001,68,115
76,T76,T76,Chad Collins,79,"12' 4""",591.6669999999999,48,1
77,T76,T76,James Hahn,94,"12' 4""",653.6669999999999,53,108
78,T76,T76,Lee Westwood,56,"12' 4""",345.917,28,178
79,T80,T80,J.B. Holmes,89,"12' 5""",907.0830000000001,73,85
80,T80,T80,Bo Van Pelt,81,"12' 5""",594.25,48,154
81,T80,T80,Camilo Villegas,83,"12' 5""",733.0830000000001,59,96
82,T83,T83,Daniel Berger,97,"12' 6""",887.25,71,59
83,T83,T83,David Hearn,97,"12' 6""",1224.917,98,131
84,T85,T85,Aaron Baddeley,76,"12' 7""",769.5,61,48
85,T85,T85,Fabián Gómez,83,"12' 7""",807.0830000000001,64,101
86,T85,T85,Adam Hadwin,95,"12' 7""",894.9169999999999,71,110
87,T85,T85,Ben Martin,93,"12' 7""",794.5,63,174
88,T89,T89,Jonathan Byrd,69,"12' 8""",544.5830000000001,43,5
89,T89,T89,Kevin Kisner,104,"12' 8""",824.9169999999999,65,21
90,T91,T91,Chad Campbell,97,"12' 9""",841.3330000000001,66,88
91,T91,T91,Andres Gonzales,90,"12' 9""",890.5,70,157
92,T91,T91,Charles Howell III,105,"12' 9""",1264.167,99,151
93,T91,T91,Jerry Kelly,79,"12' 9""",715.1669999999999,56,7
94,T91,T91,Jason Kokrak,88,"12' 9""",966.5830000000001,76,114
95,T91,T91,Spencer Levin,99,"12' 9""",791.25,62,76
96,T91,T91,Bryce Molder,91,"12' 9""",587.0830000000001,46,20
97,T91,T91,D.A. Points,72,"12' 9""",572.0,45,75
98,T91,T91,Scott Stallings,60,"12' 9""",601.0830000000001,47,171
99,T91,T91,David Toms,62,"12' 9""",547.8330000000001,43,12
100,T101,T101,Stewart Cink,77,"12' 10""",627.4169999999999,49,117
101,T101,T101,Jason Day,75,"12' 10""",732.0,57,2
102,T101,T101,Cameron Percy,72,"12' 10""",706.3330000000001,55,148
103,T101,T101,Jonathan Randolph,72,"12' 10""",615.5830000000001,48,53
104,T105,T105,Bill Haas,89,"12' 11""",761.4169999999999,59,31
105,T105,T105,Russell Knox,96,"12' 11""",634.9169999999999,49,71
106,T105,T105,Danny Lee,120,"12' 11""",852.0830000000001,66,52
107,T105,T105,Byron Smith,59,"12' 11""",502.833,39,172
108,T105,T105,Bubba Watson,71,"12' 11""",658.25,51,32
109,T110,T110,Harris English,105,"13' 0""",859.5,66,36
110,T110,T110,Ryan Moore,81,"13' 0""",767.6669999999999,59,65
111,T110,T110,Jeff Overton,94,"13' 0""",767.4169999999999,59,98
112,T110,T110,Michael Thompson,83,"13' 0""",869.8330000000001,67,161
113,T114,T114,Greg Chalmers,58,"13' 1""",431.5,33,132
114,T114,T114,Matt Jones,89,"13' 1""",953.6669999999999,73,42
115,T114,T114,Troy Merritt,91,"13' 1""",837.9169999999999,64,33
116,T114,T114,Alex Prugh,84,"13' 1""",721.25,55,177
117,118,118,Francesco Molinari,56,"13' 2""",539.0830000000001,41,111
118,119,119,Brendon de Jonge,106,"13' 3""",968.5,73,91
119,T120,T120,Alex Cejka,94,"13' 4""",719.6669999999999,54,62
120,T120,T120,William McGirt,103,"13' 4""",813.5830000000001,61,11
121,T120,T120,Pat Perez,96,"13' 4""",865.25,65,69
122,T123,T123,Gonzalo Fernandez-Castaño,81,"13' 5""",751.9169999999999,56,120
123,T123,T123,Ryan Palmer,80,"13' 5""",642.4169999999999,48,60
124,T123,T123,Tyrone Van Aswegen,58,"13' 5""",376.417,28,116
125,T123,T123,Gary Woodland,81,"13' 5""",655.5830000000001,49,142
126,T127,T127,Paul Casey,87,"13' 6""",635.25,47,150
127,T127,T127,Tony Finau,106,"13' 6""",1295.167,96,149
128,T127,T127,Brendan Steele,88,"13' 6""",835.5,62,68
129,T127,T127,Robert Streb,110,"13' 6""",1325.6670000000001,98,79
130,T131,T131,Ryo Ishikawa,90,"13' 7""",759.0830000000001,56,159
131,T131,T131,Colt Knost,90,"13' 7""",596.8330000000001,44,97
132,T131,T131,Brooks Koepka,84,"13' 7""",718.25,53,143
133,T131,T131,Henrik Stenson,63,"13' 7""",503.75,37,25
134,T135,T135,Retief Goosen,81,"13' 8""",710.75,52,85
135,T135,T135,Brian Harman,90,"13' 8""",807.5830000000001,59,77
136,T135,T135,J.J. Henry,94,"13' 8""",818.25,60,170
137,T135,T135,Whee Kim,71,"13' 8""",685.0830000000001,50,123
138,T135,T135,Jim Renner,68,"13' 8""",493.25,36,165
139,T135,T135,Johnson Wagner,68,"13' 8""",450.75,33,82
140,T135,T135,Jimmy Walker,89,"13' 8""",818.3330000000001,60,124
141,T135,T135,Willy Wilcox,58,"13' 8""",395.167,29,24
142,T143,T143,Graham DeLaet,65,"13' 9""",467.667,34,133
143,T143,T143,Jamie Donaldson,50,"13' 9""",438.917,32,81
144,T143,T143,Kyle Reifers,96,"13' 9""",964.3330000000001,70,40
145,T143,T143,Nick Watney,91,"13' 9""",895.6669999999999,65,103
146,T147,T147,Dustin Johnson,75,"13' 11""",528.75,38,119
147,T147,T147,Scott Pinckney,88,"13' 11""",919.4169999999999,66,155
148,T149,T149,Ken Duke,93,"14' 0""",771.5,55,102
149,T149,T149,Scott Piercy,90,"14' 0""",938.8330000000001,67,105
150,T149,T149,Shawn Stefani,94,"14' 0""",991.6669999999999,71,146
151,T149,T149,Brian Stuard,97,"14' 0""",698.0830000000001,50,66
152,T153,T153,Carlos Ortiz,100,"14' 1""",1339.5829999999999,95,158
153,T153,T153,John Peterson,84,"14' 1""",943.4169999999999,67,14
154,T153,T153,Michael Putnam,87,"14' 1""",689.0,49,95
155,T156,T156,Robert Allenby,63,"14' 2""",467.167,33,180
156,T156,T156,Jason Bohn,95,"14' 2""",694.8330000000001,49,51
157,T156,T156,Hunter Mahan,88,"14' 2""",1103.083,78,78
158,T159,T159,Blayne Barber,76,"14' 3""",640.9169999999999,45,80
159,T159,T159,Brian Davis,86,"14' 3""",883.6669999999999,62,56
160,T159,T159,Lucas Glover,79,"14' 3""",668.3330000000001,47,164
161,T159,T159,Andrew Svoboda,80,"14' 3""",840.0830000000001,59,182
162,T159,T159,Jhonattan Vegas,90,"14' 3""",1127.25,79,89
163,164,164,Andres Romero,69,"14' 4""",731.4169999999999,51,140
164,165,165,George McNeill,93,"14' 7""",804.25,55,44
165,T166,T166,Derek Fathauer,81,"14' 9""",824.0830000000001,56,129
166,T166,T166,Robert Garrigus,70,"14' 9""",721.4169999999999,49,176
167,T168,T168,Geoff Ogilvy,50,"14' 10""",666.5,45,181
168,T168,T168,John Senden,80,"14' 10""",815.6669999999999,55,163
169,T168,T168,Nicholas Thompson,90,"14' 10""",713.9169999999999,48,179
170,T171,T171,Steven Alker,62,"14' 11""",447.583,30,39
171,T171,T171,Greg Owen,58,"14' 11""",523.0830000000001,35,74
172,T173,T173,Jason Gore,76,"15' 1""",573.5,38,167
173,T173,T173,Mark Hubbard,79,"15' 1""",710.25,47,38
174,175,175,Hudson Swafford,97,"15' 2""",680.8330000000001,45,160
175,176,176,Oscar Fraustro,58,"15' 4""",507.0,33,147
176,177,177,Brice Garnett,81,"15' 5""",740.3330000000001,48,156
177,T178,T178,Jon Curran,83,"15' 8""",722.3330000000001,46,35
178,T178,T178,Chesson Hadley,101,"15' 8""",1252.167,80,125
179,180,180,Sean O'Hair,86,"15' 11""",1067.333,67,83
180,T181,T181,Russell Henley,87,"16' 1""",1125.25,70,130
181,T181,T181,Steve Wheatcroft,87,"16' 1""",1111.417,69,56
182,183,183,Bill Lunde,50,"16' 9""",435.75,26,128
183,184,184,Eric Axley,57,"18' 0""",557.9169999999999,31,56
