,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
113,T114,T114,James Hahn,94,"9' 7""",995.4169999999999,104,108
114,T114,T114,Martin Laird,77,"9' 7""",971.5,101,67
115,T116,T116,Eric Axley,57,"9' 8""",598.0830000000001,62,56
116,T116,T116,Derek Fathauer,81,"9' 8""",1141.167,118,129
117,T116,T116,Ryo Ishikawa,90,"9' 8""",1061.417,110,159
118,T116,T116,Johnson Wagner,68,"9' 8""",724.5830000000001,75,82
119,T120,T120,Daniel Berger,97,"9' 9""",1024.667,105,59
120,T120,T120,Graham DeLaet,65,"9' 9""",730.8330000000001,75,133
121,T120,T120,Rickie Fowler,76,"9' 9""",810.75,83,47
122,T123,T123,Sean O'Hair,86,"9' 10""",1410.3329999999999,144,83
123,T123,T123,Michael Putnam,87,"9' 10""",994.75,101,95
124,T123,T123,Justin Rose,69,"9' 10""",552.6669999999999,56,94
125,T123,T123,Kevin Streelman,95,"9' 10""",1002.1669999999999,102,104
126,T127,T127,Ken Duke,93,"9' 11""",1053.417,106,102
127,T127,T127,Sergio Garcia,59,"9' 11""",651.9169999999999,66,109
128,T127,T127,John Peterson,84,"9' 11""",1004.75,101,14
129,T127,T127,Vijay Singh,78,"9' 11""",992.6669999999999,100,50
130,T127,T127,Roger Sloan,56,"9' 11""",527.0,53,175
131,T127,T127,Lee Westwood,56,"9' 11""",454.25,46,178
132,T133,T133,Carlos Ortiz,100,"10' 0""",1210.75,121,158
133,T133,T133,Steve Wheatcroft,87,"10' 0""",1105.667,111,56
134,T133,T133,Gary Woodland,81,"10' 0""",941.3330000000001,94,142
135,T136,T136,Keegan Bradley,87,"10' 1""",847.5,84,115
136,T136,T136,Erik Compton,86,"10' 1""",1049.833,104,61
137,T136,T136,Harris English,105,"10' 1""",1269.5,126,36
138,T136,T136,Andres Gonzales,90,"10' 1""",1145.167,114,157
139,T136,T136,Geoff Ogilvy,50,"10' 1""",706.25,70,181
140,T141,T141,Robert Garrigus,70,"10' 2""",663.5,65,176
141,T141,T141,Spencer Levin,99,"10' 2""",1091.0,107,76
142,T141,T141,Seung-Yul Noh,65,"10' 2""",813.6669999999999,80,166
143,T141,T141,Scott Stallings,60,"10' 2""",897.0,88,171
144,T141,T141,Brendan Steele,88,"10' 2""",1146.083,113,68
145,T141,T141,Daniel Summerhays,101,"10' 2""",1361.3329999999999,134,122
146,147,147,Jeff Overton,94,"10' 3""",1251.333,122,98
147,T148,T148,Sangmoon Bae,98,"10' 4""",1298.667,126,45
148,T148,T148,Charlie Beljan,76,"10' 4""",796.4169999999999,77,184
149,T148,T148,Stewart Cink,77,"10' 4""",701.0830000000001,68,117
150,T148,T148,Brendon de Jonge,106,"10' 4""",1428.3329999999999,138,91
151,T148,T148,Henrik Stenson,63,"10' 4""",680.8330000000001,66,25
152,T153,T153,Russell Knox,96,"10' 5""",1038.5,100,71
153,T153,T153,Cameron Percy,72,"10' 5""",877.1669999999999,84,148
154,T153,T153,Chez Reavie,56,"10' 5""",614.4169999999999,59,152
155,156,156,Oscar Fraustro,58,"10' 6""",619.1669999999999,59,147
156,T157,T157,Carl Pettersson,106,"10' 7""",1358.5,128,26
157,T157,T157,Alex Prugh,84,"10' 7""",1055.5,100,177
158,T159,T159,Jim Herman,88,"10' 8""",989.1669999999999,93,118
159,T159,T159,Troy Merritt,91,"10' 8""",1292.5,121,33
160,T159,T159,John Senden,80,"10' 8""",844.0,79,163
161,T159,T159,Andrew Svoboda,80,"10' 8""",1108.917,104,182
162,T159,T159,Nicholas Thompson,90,"10' 8""",952.6669999999999,89,179
163,164,164,Billy Hurley III,83,"10' 9""",869.1669999999999,81,10
164,T165,T165,Adam Hadwin,95,"10' 10""",1288.583,119,110
165,T165,T165,Billy Horschel,99,"10' 10""",962.0830000000001,89,126
166,T165,T165,Davis Love III,51,"10' 10""",540.1669999999999,50,136
167,T168,T168,Max Homa,78,"11' 0""",1070.5,97,90
168,T168,T168,Andres Romero,69,"11' 0""",955.0830000000001,87,140
169,170,170,Hunter Mahan,88,"11' 1""",1173.333,106,78
170,171,171,Robert Allenby,63,"11' 2""",591.9169999999999,53,180
171,T172,T172,Blayne Barber,76,"11' 3""",981.9169999999999,87,80
172,T172,T172,Brice Garnett,81,"11' 3""",1180.0,105,156
173,T172,T172,Jason Gore,76,"11' 3""",898.6669999999999,80,167
174,T172,T172,Bill Lunde,50,"11' 3""",585.0830000000001,52,128
175,T176,T176,Tom Hoge,83,"11' 4""",1064.333,94,106
176,T176,T176,Dustin Johnson,75,"11' 4""",976.6669999999999,86,119
177,178,178,Paul Casey,87,"11' 5""",869.5,76,150
178,179,179,Lucas Glover,79,"11' 9""",962.1669999999999,82,164
179,180,180,Scott Piercy,90,"11' 10""",1404.5,119,105
180,T181,T181,Scott Pinckney,88,"11' 11""",1314.75,110,155
181,T181,T181,Sam Saunders,83,"11' 11""",1000.25,84,121
182,T181,T181,Hudson Swafford,97,"11' 11""",1147.833,96,160
183,184,184,Ángel Cabrera,53,"13' 6""",893.1669999999999,66,183
