,SG_Tee-to-Green_RANK THIS WEEK,SG_Tee-to-Green_RANK LAST WEEK,SG_Tee-to-Green_PLAYER NAME,SG_Tee-to-Green_ROUNDS,SG_Tee-to-Green_AVERAGE,SG_Tee-to-Green_SG:OTT,SG_Tee-to-Green_SG:APR,SG_Tee-to-Green_SG:ARG,SG_Tee-to-Green_MEASURED ROUNDS
20,21,21,Jason Dufner,78,0.812,0.475,0.44,-0.10300000000000001,61
21,22,22,Phil Mickelson,78,0.775,0.021,0.494,0.26,57
22,23,23,Boo Weekley,100,0.774,0.594,0.401,-0.221,83
23,24,24,Lucas Glover,65,0.765,0.541,0.307,-0.083,52
24,T25,T25,Luke Donald,60,0.752,-0.45899999999999996,0.583,0.628,46
25,T25,T25,Hunter Mahan,91,0.752,0.41700000000000004,0.285,0.05,68
26,27,27,Kevin Stadler,83,0.7509999999999999,0.41,0.451,-0.11,69
27,28,28,Rory Sabbatini,86,0.743,0.273,0.46799999999999997,0.002,72
28,29,29,Matt Jones,83,0.74,0.396,0.12300000000000001,0.22,70
29,30,30,Brendon de Jonge,110,0.725,0.28,0.414,0.032,97
30,31,31,Kevin Chappell,80,0.722,0.276,0.37,0.077,67
31,T32,T32,Stewart Cink,71,0.654,-0.264,0.975,-0.057999999999999996,56
32,T32,T32,Jimmy Walker,84,0.654,0.08199999999999999,0.40700000000000003,0.16399999999999998,75
33,34,34,Freddie Jacobson,63,0.626,0.075,0.304,0.247,46
34,35,35,Kevin Streelman,86,0.611,0.406,0.214,-0.008,68
35,36,36,Camilo Villegas,79,0.608,-0.183,0.885,-0.095,64
36,37,37,Jason Day,86,0.606,0.452,-0.013000000000000001,0.16699999999999998,61
37,38,38,Robert Garrigus,69,0.5529999999999999,0.509,0.5710000000000001,-0.528,49
38,39,39,Ryan Palmer,79,0.55,0.41100000000000003,0.461,-0.32299999999999995,69
39,40,40,John Huh,88,0.525,0.179,0.155,0.19,75
40,41,41,Mark Wilson,56,0.51,0.185,0.252,0.07200000000000001,50
41,42,42,K.J. Choi,85,0.508,0.096,0.154,0.258,63
42,T43,T43,Chris Kirk,89,0.506,-0.213,0.62,0.099,81
43,T43,T43,Nick Watney,88,0.506,0.461,0.36200000000000004,-0.317,73
44,45,45,Nicholas Thompson,99,0.505,0.42,0.373,-0.28800000000000003,86
45,46,46,Zach Johnson,84,0.479,0.18100000000000002,0.251,0.047,67
46,47,47,John Rollins,77,0.47,0.16399999999999998,0.409,-0.10300000000000001,68
47,48,48,Brian Davis,91,0.45799999999999996,0.051,0.222,0.185,83
48,49,49,John Merrick,79,0.45399999999999996,0.038,0.365,0.051,68
49,50,50,Charley Hoffman,84,0.45,0.33299999999999996,0.262,-0.145,73
50,51,51,Brandt Snedeker,79,0.449,-0.025,0.121,0.354,58
51,52,52,Ernie Els,63,0.444,0.11,0.191,0.14300000000000002,48
52,T53,T53,Bob Estes,66,0.424,-0.21600000000000003,0.27699999999999997,0.36200000000000004,62
53,T53,T53,Charles Howell III,87,0.424,0.133,-0.084,0.374,80
54,55,55,Graeme McDowell,53,0.40700000000000003,0.251,0.217,-0.061,37
55,56,56,Gary Woodland,94,0.397,0.331,0.45899999999999996,-0.392,83
56,57,57,Jerry Kelly,75,0.39399999999999996,0.109,0.159,0.125,64
57,58,58,Matt Every,89,0.385,0.32299999999999995,0.29600000000000004,-0.23399999999999999,80
58,59,59,Chez Reavie,72,0.38299999999999995,0.381,0.18600000000000003,-0.184,67
59,60,60,Ryan Moore,72,0.377,0.23199999999999998,0.006999999999999999,0.139,57
60,61,61,Rickie Fowler,75,0.358,0.14300000000000002,0.141,0.07400000000000001,59
61,62,62,Kyle Stanley,71,0.35100000000000003,0.64,0.419,-0.708,60
62,63,63,Martin Flores,83,0.34600000000000003,0.136,0.092,0.11800000000000001,76
63,64,64,Ian Poulter,59,0.337,0.2,-0.153,0.29,39
64,T65,T65,Bud Cauley,67,0.32299999999999995,-0.063,0.23800000000000002,0.14800000000000002,56
65,T65,T65,Pat Perez,69,0.32299999999999995,-0.127,0.505,-0.055,64
66,67,67,Josh Teater,86,0.316,0.365,0.083,-0.133,61
67,68,68,Nicolas Colsaerts,50,0.311,0.552,0.322,-0.563,36
68,69,69,Jason Kokrak,78,0.309,0.079,0.201,0.028999999999999998,72
69,70,70,Ricky Barnes,74,0.306,-0.18100000000000002,0.7140000000000001,-0.22699999999999998,65
70,71,71,Jim Herman,59,0.282,0.55,-0.091,-0.17600000000000002,44
71,72,72,Chris Stroud,88,0.276,-0.578,0.52,0.33299999999999996,78
72,73,73,Billy Horschel,96,0.275,0.465,-0.121,-0.069,83
73,74,74,Cameron Tringale,80,0.239,-0.079,0.16899999999999998,0.149,75
74,75,75,Marc Leishman,77,0.237,-0.099,0.345,-0.009000000000000001,64
75,76,76,Daniel Summerhays,83,0.23199999999999998,-0.062,0.22699999999999998,0.067,78
76,77,77,Luke Guthrie,82,0.21899999999999997,-0.11599999999999999,0.28,0.055,65
77,78,78,John Senden,79,0.21600000000000003,0.344,-0.258,0.13,61
78,79,79,George McNeill,68,0.213,-0.012,0.255,-0.03,64
79,80,80,Chad Campbell,78,0.205,-0.28600000000000003,0.525,-0.033,72
80,81,81,Ben Crane,62,0.175,-0.14300000000000002,0.313,0.005,55
81,82,82,Brad Fritsch,81,0.166,0.005,0.313,-0.152,68
82,T83,T83,D.A. Points,87,0.16,-0.19399999999999998,0.191,0.163,68
83,T83,T83,"Ted Potter, Jr.",65,0.16,0.166,0.046,-0.052000000000000005,55
84,85,85,Scott Brown,65,0.151,0.33799999999999997,-0.174,-0.013999999999999999,55
85,86,86,Russell Henley,80,0.145,0.43200000000000005,-0.053,-0.233,66
86,T87,T87,Harris English,95,0.136,0.115,0.098,-0.077,82
87,T87,T87,Ryo Ishikawa,72,0.136,0.11,0.191,-0.165,55
88,T87,T87,Martin Laird,68,0.136,0.389,-0.195,-0.057999999999999996,53
89,90,90,Morgan Hoffmann,64,0.125,0.22699999999999998,-0.344,0.242,53
90,91,91,Brandt Jobe,62,0.12300000000000001,0.10400000000000001,0.209,-0.191,53
91,92,92,Bo Van Pelt,72,0.111,0.18600000000000003,0.025,-0.1,54
92,93,93,Scott Piercy,78,0.1,0.14400000000000002,-0.038,-0.006,62
93,94,94,Tim Clark,64,0.086,0.048,0.087,-0.049,43
94,95,95,Justin Hicks,79,0.08,0.218,0.462,-0.6,66
95,96,96,Trevor Immelman,73,0.07400000000000001,-0.18100000000000002,0.162,0.094,62
96,97,97,Greg Owen,73,0.054000000000000006,0.064,-0.045,0.036000000000000004,66
97,98,98,Robert Karlsson,56,0.051,-0.217,0.125,0.14300000000000002,37
98,99,99,Jeff Maggert,63,0.049,0.07400000000000001,0.141,-0.166,57
99,100,100,Padraig Harrington,52,0.042,-0.345,0.067,0.321,35
100,T101,T101,Peter Hanson,45,0.024,-0.306,0.192,0.138,33
101,T101,T101,David Lingmerth,68,0.024,0.301,-0.255,-0.022000000000000002,57
102,103,103,Jeff Overton,78,0.011000000000000001,0.29600000000000004,0.099,-0.384,74
103,104,104,Martin Kaymer,61,-0.003,0.402,-0.07,-0.335,42
104,105,105,Brendan Steele,86,-0.005,0.025,-0.135,0.105,77
105,106,106,Ángel Cabrera,73,-0.006,0.294,-0.24100000000000002,-0.059000000000000004,57
106,107,107,Seung-Yul Noh,71,-0.009000000000000001,-0.162,-0.163,0.315,62
107,108,108,Ken Duke,87,-0.04,0.009000000000000001,0.13,-0.17800000000000002,75
108,109,109,James Hahn,78,-0.07,0.044000000000000004,-0.079,-0.034,67
109,110,110,David Lynn,70,-0.071,-0.22899999999999998,-0.16399999999999998,0.32299999999999995,56
110,111,111,J.J. Henry,83,-0.07400000000000001,0.138,-0.122,-0.08900000000000001,74
111,112,112,Bryce Molder,82,-0.09,-0.5379999999999999,0.052000000000000005,0.395,71
112,113,113,Henrik Norlander,70,-0.094,0.166,-0.105,-0.155,59
113,114,114,Will Claxton,67,-0.095,0.341,-0.222,-0.215,56
114,115,115,Carl Pettersson,82,-0.10099999999999999,0.026000000000000002,-0.252,0.126,64
115,116,116,Stuart Appleby,88,-0.11199999999999999,-0.28,-0.21899999999999997,0.387,79
116,117,117,Brian Stuard,78,-0.135,-0.128,0.11800000000000001,-0.125,63
117,118,118,David Hearn,88,-0.139,-0.19899999999999998,0.179,-0.11900000000000001,73
118,119,119,Vaughn Taylor,50,-0.141,-0.042,0.14800000000000002,-0.247,40
119,120,120,William McGirt,75,-0.161,-0.20800000000000002,-0.11800000000000001,0.165,71
120,121,121,Scott Langley,79,-0.21100000000000002,-0.302,-0.124,0.215,64
121,122,122,D.H. Lee,65,-0.213,-0.142,-0.055,-0.015,58
122,T123,T123,Jason Bohn,70,-0.217,-0.156,0.034,-0.095,66
123,T123,T123,Steve LeBrun,66,-0.217,0.248,-0.28,-0.185,53
124,125,125,Tag Ridings,69,-0.22399999999999998,-0.054000000000000006,-0.174,0.003,58
125,126,126,Patrick Reed,83,-0.22699999999999998,0.08900000000000001,-0.327,0.011000000000000001,74
126,127,127,Robert Streb,75,-0.231,0.16399999999999998,-0.39799999999999996,0.003,62
127,128,128,Justin Leonard,86,-0.233,-0.341,-0.255,0.363,75
128,129,129,Richard Lee,81,-0.251,-0.134,-0.07400000000000001,-0.043,72
129,130,130,James Driscoll,76,-0.261,-0.42200000000000004,0.022000000000000002,0.139,63
130,131,131,Steven Bowditch,67,-0.28300000000000003,0.040999999999999995,-0.6409999999999999,0.316,58
131,132,132,D.J. Trahan,48,-0.285,0.182,-0.44799999999999995,-0.018000000000000002,38
132,133,133,Cameron Percy,68,-0.28800000000000003,0.001,-0.198,-0.092,57
133,134,134,Rod Pampling,46,-0.293,-0.115,-0.568,0.389,35
134,135,135,Tim Herron,45,-0.29600000000000004,-0.20800000000000002,-0.285,0.19699999999999998,44
135,136,136,David Toms,49,-0.301,-0.37,-0.026000000000000002,0.095,32
136,137,137,Geoff Ogilvy,57,-0.311,-0.161,-0.268,0.11699999999999999,42
137,138,138,Andres Romero,63,-0.317,-0.05,-0.43700000000000006,0.17,52
138,139,139,Charlie Beljan,62,-0.32,0.424,-0.43700000000000006,-0.306,55
139,140,140,Dicky Pride,71,-0.35,-0.365,0.012,0.002,59
140,141,141,Lee Williams,62,-0.364,-0.514,-0.23,0.38,51
141,142,142,Fabián Gómez,65,-0.37200000000000005,0.08900000000000001,-0.435,-0.026000000000000002,56
142,143,143,Scott Stallings,79,-0.381,0.389,-0.379,-0.392,66
143,144,144,Michael Thompson,66,-0.391,-0.28,-0.179,0.067,53
144,T145,T145,Erik Compton,74,-0.42700000000000005,0.012,-0.363,-0.076,65
145,T145,T145,Charlie Wi,75,-0.42700000000000005,-0.22399999999999998,-0.498,0.295,66
146,147,147,Brian Harman,89,-0.44299999999999995,0.316,-0.856,0.096,76
147,148,148,Ben Curtis,59,-0.45799999999999996,-0.632,-0.034,0.20800000000000002,46
148,149,149,Darron Stiles,51,-0.484,-0.087,-0.401,0.003,42
149,150,150,Jin Park,52,-0.485,-0.335,-0.166,0.016,43
150,151,151,Sangmoon Bae,83,-0.488,0.053,-0.165,-0.376,72
151,152,152,Eric Meierdierks,48,-0.499,0.316,-0.314,-0.501,37
152,153,153,Y.E. Yang,56,-0.504,0.133,-0.5,-0.13699999999999998,41
153,154,154,Ben Kohles,75,-0.509,-0.042,-0.113,-0.354,62
154,155,155,Robert Allenby,58,-0.522,-0.733,0.29600000000000004,-0.085,52
155,156,156,Shawn Stefani,63,-0.573,-0.11,-0.308,-0.155,50
156,157,157,Troy Matteson,68,-0.614,-0.20600000000000002,-0.583,0.175,59
157,158,158,Andrew Svoboda,46,-0.629,-0.027000000000000003,-0.295,-0.308,35
158,159,159,Scott Gardiner,61,-0.649,0.069,-0.527,-0.19,52
159,160,160,Brian Gay,79,-0.6940000000000001,-0.5770000000000001,-0.45299999999999996,0.336,71
160,161,161,David Mathis,71,-0.701,-0.32799999999999996,-0.267,-0.105,62
161,162,162,Jonas Blixt,76,-0.715,-0.22699999999999998,-0.882,0.39399999999999996,67
162,163,163,Tom Gillis,69,-0.716,0.062,-0.905,0.126,60
163,164,164,Sean O'Hair,56,-0.745,0.028999999999999998,-0.5760000000000001,-0.198,51
164,165,165,Derek Ernst,58,-0.8590000000000001,0.231,-0.564,-0.526,49
165,166,166,Michael Bradley,56,-0.8690000000000001,-1.058,0.257,-0.068,43
166,167,167,Tommy Gainey,84,-0.87,-0.098,-0.361,-0.41100000000000003,75
167,168,168,Casey Wittenberg,72,-0.8740000000000001,-1.071,-0.067,0.263,61
168,169,169,Greg Chalmers,77,-0.89,-0.552,-0.237,-0.102,70
169,170,170,Doug LaBelle II,72,-0.932,-0.243,-0.479,-0.21,59
170,171,171,Aaron Baddeley,68,-0.9790000000000001,-0.603,-0.669,0.293,59
171,172,172,Aaron Watkins,46,-0.991,-0.568,-0.7070000000000001,0.285,35
172,173,173,Alistair Presnell,59,-1.01,-0.5479999999999999,-0.585,0.12300000000000001,46
173,174,174,Mike Weir,60,-1.0590000000000002,-1.338,-0.12,0.39899999999999997,47
174,175,175,Luke List,65,-1.077,-0.447,-0.5329999999999999,-0.09699999999999999,52
175,176,176,Johnson Wagner,64,-1.217,-0.461,-0.32,-0.436,52
176,177,177,Justin Bolli,59,-1.27,-0.273,-0.787,-0.21,46
177,178,178,Stephen Ames,49,-1.297,-0.662,-0.488,-0.147,44
178,179,179,Bobby Gates,49,-1.4080000000000001,-0.58,-0.498,-0.331,38
179,180,180,Colt Knost,69,-1.714,-0.625,-0.847,-0.242,58
