,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
0,1,1,Colt Knost,69,26.55,214,806,+0.164
1,2,2,Mike Weir,60,25.8,169,655,+0.059
2,3,3,Jin Park,52,23.71,142,599,+0.113
3,4,4,Darron Stiles,51,23.55,138,586,+0.065
4,5,5,Bryce Molder,82,23.38,231,988,+0.013
5,6,6,Jerry Kelly,75,22.13,197,890,-0.030
6,7,7,Tim Clark,64,21.63,130,601,+0.054
7,8,8,David Toms,49,21.62,96,444,+0.021
8,9,9,Brian Gay,79,21.52,213,990,+0.089
9,10,10,Dicky Pride,71,21.44,176,821,+0.034
10,11,11,Lee Williams,62,20.56,146,710,+0.116
11,12,12,Jason Bohn,70,20.54,189,920,+0.085
12,13,13,Scott Langley,79,20.2,180,891,+0.100
13,14,14,Chris Stroud,88,19.78,215,1087,+0.033
14,15,15,Ken Duke,87,19.77,207,1047,+0.072
15,T16,T16,Greg Chalmers,77,19.2,187,974,+0.139
16,T16,T16,Doug LaBelle II,72,19.2,158,823,+0.025
17,18,18,Robert Allenby,58,19.17,139,725,+0.129
18,19,19,Aaron Watkins,46,18.81,92,489,+0.011
19,20,20,Justin Leonard,86,18.77,196,1044,+0.128
20,21,21,Ben Curtis,59,18.7,121,647,+0.198
21,22,22,Justin Bolli,59,18.56,119,641,+0.176
22,23,23,Jeff Maggert,63,18.47,147,796,+0.075
23,24,24,Johnson Wagner,64,18.38,134,729,+0.179
24,25,25,Mark Wilson,56,18.29,128,700,+0.078
25,26,26,Jim Furyk,80,18.27,163,892,-0.025
26,27,27,Charlie Wi,75,18.08,166,918,+0.127
27,28,28,Michael Bradley,56,17.73,106,598,+0.245
28,29,29,Bob Estes,66,17.71,153,864,+0.007
29,30,30,D.H. Lee,65,17.7,143,808,+0.126
30,31,31,K.J. Choi,85,17.65,155,878,+0.071
31,32,32,John Huh,88,17.41,183,1051,+0.060
32,33,33,D.A. Points,87,17.3,164,948,+0.122
33,34,34,Richard Lee,81,17.17,172,1002,+0.099
34,35,35,David Mathis,71,17.13,148,864,+0.196
35,36,36,Ricky Barnes,74,17.11,155,906,+0.052
36,37,37,Alistair Presnell,59,16.88,108,640,+0.130
37,38,38,Ben Kohles,75,16.82,145,862,+0.062
38,39,39,Brian Stuard,78,16.67,146,876,+0.178
39,40,40,George McNeill,68,16.65,149,895,+0.081
40,41,41,Justin Hicks,79,16.56,152,918,+0.105
41,42,42,David Lynn,70,16.48,129,783,+0.140
42,43,43,Zach Johnson,84,16.44,154,937,+0.006
43,44,44,Chez Reavie,72,16.38,153,934,+0.026
44,45,45,Casey Wittenberg,72,16.22,138,851,+0.167
45,46,46,Brandt Jobe,62,16.17,120,742,+0.125
46,47,47,Chad Campbell,78,16.12,162,1005,+0.105
47,48,48,"Ted Potter, Jr.",65,16.08,124,771,+0.073
48,49,49,Stephen Ames,49,16.07,98,610,+0.102
49,50,50,Brian Davis,91,15.9,184,1157,+0.054
50,51,51,Marc Leishman,77,15.87,142,895,+0.106
51,52,52,Trevor Immelman,73,15.64,135,863,+0.141
52,53,53,Tiger Woods,61,15.61,94,602,+0.011
53,54,54,William McGirt,75,15.35,152,990,+0.112
54,55,55,Luke Donald,60,15.31,98,640,+0.061
55,56,56,Fabián Gómez,65,15.13,118,780,+0.161
56,57,57,Tom Gillis,69,15.07,126,836,+0.071
57,58,58,Graeme McDowell,53,15.06,78,518,+0.115
58,59,59,Camilo Villegas,79,15.02,134,892,+0.060
59,60,60,Sergio Garcia,65,14.98,98,654,+0.041
60,61,61,Ben Crane,62,14.73,113,767,+0.150
61,62,62,David Hearn,88,14.62,149,1019,+0.067
62,63,63,Charlie Beljan,62,14.55,112,770,+0.125
63,64,64,Padraig Harrington,52,14.29,70,490,+0.129
64,65,65,Aaron Baddeley,68,14.27,117,820,+0.145
65,66,66,Luke Guthrie,82,14.24,129,906,+0.047
66,67,67,Ian Poulter,59,14.21,78,549,-0.026
67,68,68,Michael Thompson,66,14.05,104,740,+0.106
68,69,69,Ryan Moore,72,13.89,111,799,+0.117
69,70,70,Robert Karlsson,56,13.73,71,517,+0.141
70,71,71,Stewart Cink,71,13.62,106,778,+0.038
71,72,72,Cameron Percy,68,13.44,107,796,+0.206
72,73,73,Robert Streb,75,13.34,115,862,+0.104
73,74,74,J.J. Henry,83,13.33,138,1035,+0.058
74,75,75,Matt Jones,83,13.32,130,976,+0.062
75,76,76,Brendan Steele,86,13.25,142,1072,+0.134
76,77,77,Tim Herron,45,13.24,81,612,+0.222
77,78,78,Charl Schwartzel,69,13.23,100,756,-0.050
78,79,79,Will Claxton,67,13.19,103,781,+0.078
79,80,80,John Senden,79,13.18,112,850,+0.116
80,81,81,Daniel Summerhays,83,13.17,143,1086,+0.133
81,82,82,D.J. Trahan,48,13.07,69,528,+0.087
82,83,83,Jim Herman,59,13.03,80,614,-0.013
83,84,84,Bobby Gates,49,12.99,69,531,+0.145
84,85,85,Graham DeLaet,94,12.94,146,1128,+0.014
85,86,86,Stuart Appleby,88,12.91,142,1100,+0.113
86,87,87,David Lingmerth,68,12.88,102,792,+0.078
87,88,88,Sangmoon Bae,83,12.87,129,1002,+0.124
88,89,89,Rickie Fowler,75,12.79,106,829,-0.019
89,90,90,Y.E. Yang,56,12.76,73,572,+0.110
90,91,91,Scott Gardiner,61,12.69,92,725,+0.152
91,92,92,James Driscoll,76,12.54,110,877,+0.055
92,T93,T93,Jonas Blixt,76,12.38,116,937,+0.129
93,T93,T93,Erik Compton,74,12.38,112,905,+0.125
94,95,95,Vaughn Taylor,50,12.32,69,560,+0.130
95,96,96,Bud Cauley,67,12.29,96,781,+0.240
96,T97,T97,Tag Ridings,69,12.28,99,806,+0.192
97,T97,T97,Vijay Singh,61,12.28,82,668,+0.061
98,99,99,Chris Kirk,89,12.27,139,1133,-0.036
99,100,100,Jeff Overton,78,12.23,126,1030,+0.024
100,101,101,John Merrick,79,12.2,116,951,+0.069
101,102,102,Tommy Gainey,84,12.19,128,1050,+0.125
102,T103,T103,Jason Kokrak,78,12.15,122,1004,+0.074
103,T103,T103,Henrik Norlander,70,12.15,100,823,+0.110
104,T105,T105,Greg Owen,73,12.07,111,920,+0.081
105,T105,T105,Bo Van Pelt,72,12.07,91,754,+0.132
106,107,107,Scott Brown,65,12.01,92,766,+0.120
107,108,108,Andres Romero,63,11.98,87,726,+0.080
108,109,109,Kevin Streelman,86,11.84,112,946,+0.098
109,110,110,Brendon de Jonge,110,11.83,160,1352,+0.100
110,111,111,Pat Perez,69,11.78,105,891,+0.086
111,112,112,Steve Stricker,51,11.76,58,493,-0.017
112,113,113,James Hahn,78,11.67,109,934,+0.193
113,114,114,Lucas Glover,65,11.63,84,722,+0.083
114,115,115,Lee Westwood,70,11.62,83,714,-0.012
115,116,116,Kevin Chappell,80,11.56,108,934,+0.120
116,117,117,Brad Fritsch,81,11.5,109,948,+0.119
117,T118,T118,Peter Hanson,45,11.47,53,462,+0.170
118,T118,T118,Steve LeBrun,66,11.47,85,741,+0.129
119,120,120,Kyle Stanley,71,11.4,96,842,+0.188
120,121,121,Roberto Castro,97,11.37,133,1170,+0.068
121,122,122,Ernie Els,63,11.31,76,672,+0.092
122,123,123,Carl Pettersson,82,11.28,101,895,+0.129
123,124,124,Martin Kaymer,61,11.26,66,586,+0.167
124,T125,T125,Jason Dufner,78,11.25,96,853,-0.021
125,T125,T125,Nicholas Thompson,99,11.25,135,1200,+0.096
126,127,127,Rod Pampling,46,11.22,55,490,+0.182
127,128,128,Brandt Snedeker,79,11.19,91,813,+0.044
128,129,129,Geoff Ogilvy,57,11.17,65,582,+0.154
129,130,130,Gary Woodland,94,11.13,129,1159,+0.147
130,131,131,Jimmy Walker,84,11.11,116,1044,+0.078
131,132,132,Martin Flores,83,11.05,117,1059,+0.077
132,133,133,Ryan Palmer,79,11.04,106,960,-0.057
133,134,134,Sean O'Hair,56,11.0,78,709,+0.231
134,135,135,Henrik Stenson,65,10.88,67,616,+0.090
135,136,136,Webb Simpson,92,10.84,106,978,E
136,T137,T137,Matt Kuchar,93,10.8,104,963,-0.010
137,T137,T137,Phil Mickelson,78,10.8,86,796,+0.151
138,T139,T139,Seung-Yul Noh,71,10.75,93,865,+0.204
139,T139,T139,Patrick Reed,83,10.75,111,1033,+0.081
140,141,141,Cameron Tringale,80,10.73,112,1044,+0.179
141,142,142,Brian Harman,89,10.67,113,1059,+0.150
142,143,143,Jordan Spieth,82,10.6,99,934,-0.040
143,144,144,Jason Day,86,10.59,90,850,+0.122
144,145,145,Charley Hoffman,84,10.53,107,1016,+0.112
145,146,146,Harris English,95,10.51,120,1142,-0.008
146,T147,T147,Billy Horschel,96,10.47,121,1156,+0.033
147,T147,T147,Charles Howell III,87,10.47,117,1118,+0.017
148,T149,T149,Ryo Ishikawa,72,10.43,80,767,+0.075
149,T149,T149,Andrew Svoboda,46,10.43,51,489,+0.020
150,151,151,Justin Rose,62,10.4,67,644,+0.045
151,152,152,Freddie Jacobson,63,10.25,66,644,+0.030
152,153,153,Hunter Mahan,91,10.16,97,955,+0.010
153,154,154,Scott Piercy,78,10.13,88,869,+0.080
154,155,155,Ángel Cabrera,73,10.08,80,794,+0.175
155,156,156,Matt Every,89,10.03,112,1117,+0.080
156,157,157,Adam Scott,61,9.97,61,612,-0.016
157,158,158,Josh Teater,86,9.89,84,849,+0.119
158,159,159,Kevin Stadler,83,9.88,95,962,+0.168
159,160,160,Nick Watney,88,9.79,100,1021,-0.040
160,161,161,Russell Henley,80,9.66,89,921,-0.101
161,162,162,Keegan Bradley,88,9.59,97,1011,E
162,163,163,Nicolas Colsaerts,50,9.52,48,504,+0.104
163,164,164,Eric Meierdierks,48,9.51,49,515,+0.286
164,165,165,Bill Haas,85,9.4,91,968,+0.110
165,166,166,Shawn Stefani,63,9.37,65,694,+0.046
166,167,167,Scott Stallings,79,9.32,86,923,+0.186
167,168,168,Rory Sabbatini,86,9.27,93,1003,+0.108
168,169,169,Luke List,65,9.25,67,724,+0.104
169,170,170,Derek Ernst,58,9.2,63,685,+0.079
170,171,171,Steven Bowditch,67,9.16,74,808,+0.230
171,172,172,Robert Garrigus,69,9.12,62,680,+0.242
172,173,173,Boo Weekley,100,8.22,95,1156,+0.095
173,174,174,John Rollins,77,8.14,77,946,+0.052
174,T175,T175,Morgan Hoffmann,64,7.96,59,741,+0.136
175,T175,T175,Bubba Watson,76,7.96,66,829,-0.015
176,177,177,Dustin Johnson,71,7.81,56,717,+0.036
177,178,178,Troy Matteson,68,7.67,63,821,+0.095
178,179,179,Martin Laird,68,7.47,55,736,+0.200
179,180,180,Rory McIlroy,56,6.11,35,573,-0.057
