,Smash_Factor_RANK THIS WEEK,Smash_Factor_RANK LAST WEEK,Smash_Factor_PLAYER NAME,Smash_Factor_ROUNDS,Smash_Factor_AVG.,Smash_Factor_TOTAL SMASH FACTOR,Smash_Factor_TOTAL ATTEMPTS,Smash_Factor_HIGHEST VALUE,Smash_Factor_LOWEST VALUE
45,T19,T19,Josh Teater,86,1.484,90.51,61,1.485,1.456
46,T19,T19,Nicholas Thompson,99,1.484,129.095,87,1.485,1.455
47,T19,T19,Michael Thompson,66,1.484,75.697,51,1.485,1.472
48,T19,T19,Bo Van Pelt,72,1.484,78.638,53,1.485,1.43
49,T19,T19,Bubba Watson,76,1.484,77.188,52,1.489,1.453
50,T51,T51,Robert Allenby,58,1.483,69.706,47,1.485,1.4569999999999999
51,T51,T51,Aaron Baddeley,68,1.483,71.188,48,1.485,1.4480000000000002
52,T51,T51,Chad Campbell,78,1.483,100.81299999999999,68,1.485,1.459
53,T51,T51,Will Claxton,67,1.483,86.012,58,1.485,1.442
54,T51,T51,Erik Compton,74,1.483,93.421,63,1.485,1.459
55,T51,T51,Scott Gardiner,61,1.483,81.575,55,1.485,1.462
56,T51,T51,Brian Harman,89,1.483,118.67,80,1.485,1.4609999999999999
57,T51,T51,Padraig Harrington,52,1.483,47.456,32,1.485,1.47
58,T51,T51,David Hearn,88,1.483,114.175,77,1.485,1.454
59,T51,T51,Tim Herron,45,1.483,60.812,41,1.485,1.45
60,T51,T51,Morgan Hoffmann,64,1.483,78.622,53,1.485,1.464
61,T51,T51,Zach Johnson,84,1.483,105.272,71,1.496,1.456
62,T51,T51,Scott Langley,79,1.483,93.42,63,1.485,1.453
63,T51,T51,Rory McIlroy,56,1.483,51.915,35,1.485,1.463
64,T51,T51,Bryce Molder,82,1.483,106.81,72,1.485,1.4480000000000002
65,T51,T51,Geoff Ogilvy,57,1.483,60.809,41,1.485,1.4480000000000002
66,T51,T51,Tag Ridings,69,1.483,71.173,48,1.485,1.463
67,T51,T51,Rory Sabbatini,86,1.483,109.765,74,1.485,1.4169999999999998
68,T51,T51,Scott Stallings,79,1.483,91.927,62,1.485,1.449
69,T51,T51,Darron Stiles,51,1.483,59.326,40,1.485,1.453
70,T51,T51,Chris Stroud,88,1.483,118.664,80,1.485,1.4609999999999999
71,T51,T51,Nick Watney,88,1.483,108.271,73,1.4969999999999999,1.456
72,T73,T73,Scott Brown,65,1.482,84.45,57,1.485,1.429
73,T73,T73,Luke Donald,60,1.482,66.671,45,1.485,1.4480000000000002
74,T73,T73,Brad Fritsch,81,1.482,105.20100000000001,71,1.485,1.416
75,T73,T73,Brian Gay,79,1.482,111.126,75,1.485,1.4380000000000002
76,T73,T73,Bill Haas,85,1.482,103.72,70,1.49,1.4580000000000002
77,T73,T73,Charley Hoffman,84,1.482,112.654,76,1.493,1.446
78,T73,T73,Matt Jones,83,1.482,103.738,70,1.485,1.4609999999999999
79,T73,T73,Robert Karlsson,56,1.482,56.302,38,1.485,1.4569999999999999
80,T73,T73,Jason Kokrak,78,1.482,93.335,63,1.485,1.4180000000000001
81,T73,T73,Matt Kuchar,93,1.482,112.66,76,1.485,1.4340000000000002
82,T73,T73,Doug LaBelle II,72,1.482,90.40899999999999,61,1.485,1.445
83,T73,T73,Troy Matteson,68,1.482,81.521,55,1.485,1.449
84,T73,T73,Eric Meierdierks,48,1.482,54.816,37,1.485,1.425
85,T73,T73,Kevin Stadler,83,1.482,108.191,73,1.485,1.3980000000000001
86,T73,T73,Brendan Steele,86,1.482,111.15899999999999,75,1.485,1.454
87,T73,T73,Robert Streb,75,1.482,91.90899999999999,62,1.485,1.423
88,T73,T73,Daniel Summerhays,83,1.482,123.03,83,1.501,1.4580000000000002
89,T73,T73,Aaron Watkins,46,1.482,53.34,36,1.485,1.431
90,T73,T73,Lee Westwood,70,1.482,82.99,56,1.485,1.4480000000000002
91,T73,T73,Casey Wittenberg,72,1.482,93.35,63,1.485,1.44
92,T93,T93,Jonas Blixt,76,1.4809999999999999,106.645,72,1.485,1.445
93,T93,T93,Justin Bolli,59,1.4809999999999999,69.623,47,1.485,1.436
94,T93,T93,Ben Curtis,59,1.4809999999999999,71.096,48,1.485,1.444
95,T93,T93,Jason Dufner,78,1.4809999999999999,97.735,66,1.485,1.4509999999999998
96,T93,T93,Bob Estes,66,1.4809999999999999,75.508,51,1.485,1.445
97,T93,T93,Martin Flores,83,1.4809999999999999,115.537,78,1.485,1.423
98,T93,T93,Rickie Fowler,75,1.4809999999999999,87.40700000000001,59,1.485,1.453
99,T93,T93,Peter Hanson,45,1.4809999999999999,50.343,34,1.485,1.45
100,T93,T93,Brandt Jobe,62,1.4809999999999999,74.046,50,1.485,1.4469999999999998
101,T93,T93,Jerry Kelly,75,1.4809999999999999,97.74600000000001,66,1.485,1.439
102,T93,T93,George McNeill,68,1.4809999999999999,88.854,60,1.485,1.455
103,T93,T93,Sean O'Hair,56,1.4809999999999999,59.233000000000004,40,1.485,1.449
104,T93,T93,D.A. Points,87,1.4809999999999999,100.73299999999999,68,1.485,1.431
105,T93,T93,Dicky Pride,71,1.4809999999999999,91.84899999999999,62,1.485,1.4609999999999999
106,T93,T93,Webb Simpson,92,1.4809999999999999,96.25399999999999,65,1.485,1.4369999999999998
107,T93,T93,Jimmy Walker,84,1.4809999999999999,111.07700000000001,75,1.485,1.425
108,T109,T109,Stuart Appleby,88,1.48,112.463,76,1.485,1.431
109,T109,T109,Jason Bohn,70,1.48,103.595,70,1.485,1.45
110,T109,T109,Ángel Cabrera,73,1.48,81.426,55,1.485,1.433
111,T109,T109,Fabián Gómez,65,1.48,82.868,56,1.485,1.411
112,T109,T109,Charles Howell III,87,1.48,119.861,81,1.485,1.443
113,T109,T109,Graeme McDowell,53,1.48,59.216,40,1.485,1.444
114,T109,T109,William McGirt,75,1.48,106.56700000000001,72,1.485,1.4169999999999998
115,T109,T109,Rod Pampling,46,1.48,53.27,36,1.485,1.46
116,T109,T109,Alistair Presnell,59,1.48,71.036,48,1.485,1.439
117,T109,T109,John Senden,79,1.48,88.792,60,1.485,1.402
118,T109,T109,Brandt Snedeker,79,1.48,87.322,59,1.49,1.4409999999999998
119,T109,T109,Boo Weekley,100,1.48,128.77700000000002,87,1.485,1.446
120,T109,T109,Tiger Woods,61,1.48,45.867,31,1.485,1.44
121,T122,T122,Steven Bowditch,67,1.479,87.255,59,1.485,1.445
122,T122,T122,Keegan Bradley,88,1.479,90.206,61,1.485,1.4480000000000002
123,T122,T122,Ken Duke,87,1.479,106.48100000000001,72,1.485,1.436
124,T122,T122,Lucas Glover,65,1.479,72.456,49,1.485,1.4180000000000001
125,T122,T122,James Hahn,78,1.479,97.615,66,1.485,1.3730000000000002
126,T122,T122,David Mathis,71,1.479,90.24700000000001,61,1.485,1.423
127,T122,T122,Andres Romero,63,1.479,69.51899999999999,47,1.485,1.431
128,T122,T122,Kyle Stanley,71,1.479,82.803,56,1.485,1.35
129,T122,T122,D.J. Trahan,48,1.479,53.247,36,1.485,1.46
130,T131,T131,Graham DeLaet,94,1.4780000000000002,104.934,71,1.485,1.435
131,T131,T131,Dustin Johnson,71,1.4780000000000002,59.117,40,1.485,1.42
132,T131,T131,Cameron Percy,68,1.4780000000000002,82.79299999999999,56,1.485,1.435
133,T131,T131,John Rollins,77,1.4780000000000002,97.542,66,1.485,1.422
134,T131,T131,Charl Schwartzel,69,1.4780000000000002,72.429,49,1.485,1.446
135,T131,T131,Charlie Wi,75,1.4780000000000002,96.102,65,1.485,1.4240000000000002
136,T137,T137,K.J. Choi,85,1.4769999999999999,88.645,60,1.485,1.432
137,T137,T137,Steve LeBrun,66,1.4769999999999999,75.336,51,1.485,1.421
138,T137,T137,Ryan Moore,72,1.4769999999999999,90.095,61,1.485,1.432
139,T137,T137,Gary Woodland,94,1.4769999999999999,81.245,55,1.485,1.445
140,T141,T141,Bud Cauley,67,1.476,76.77600000000001,52,1.485,1.386
141,T141,T141,Stewart Cink,71,1.476,60.513000000000005,41,1.485,1.3980000000000001
142,T141,T141,Justin Rose,62,1.476,59.05,40,1.485,1.445
143,T141,T141,Johnson Wagner,64,1.476,76.738,52,1.485,1.429
144,T141,T141,Y.E. Yang,56,1.476,60.508,41,1.485,1.421
145,T146,T146,Brendon de Jonge,110,1.475,134.2,91,1.485,1.423
146,T146,T146,D.H. Lee,65,1.475,87.039,59,1.485,1.35
147,T146,T146,Greg Owen,73,1.475,95.861,65,1.485,1.429
148,T146,T146,Andrew Svoboda,46,1.475,54.583,37,1.485,1.423
149,T150,T150,Sangmoon Bae,83,1.474,107.632,73,1.485,1.423
150,T150,T150,Luke List,65,1.474,75.17699999999999,51,1.485,1.4369999999999998
151,T150,T150,Mark Wilson,56,1.474,75.178,51,1.485,1.432
152,T153,T153,Roberto Castro,97,1.473,116.397,79,1.485,1.42
153,T153,T153,Matt Every,89,1.473,129.63,88,1.49,1.35
154,T153,T153,Patrick Reed,83,1.473,100.133,68,1.485,1.3769999999999998
155,T153,T153,Shawn Stefani,63,1.473,64.812,44,1.485,1.4140000000000001
156,T153,T153,Mike Weir,60,1.473,66.265,45,1.485,1.421
157,T158,T158,Ricky Barnes,74,1.472,86.86200000000001,59,1.485,1.4369999999999998
158,T158,T158,Jason Day,86,1.472,70.653,48,1.485,1.412
159,T158,T158,James Driscoll,76,1.472,91.287,62,1.485,1.392
160,T158,T158,Ryo Ishikawa,72,1.472,82.431,56,1.485,1.422
161,T158,T158,Colt Knost,69,1.472,89.787,61,1.485,1.4340000000000002
162,T163,T163,Jim Furyk,80,1.4709999999999999,100.009,68,1.485,1.42
163,T163,T163,Phil Mickelson,78,1.4709999999999999,38.256,26,1.485,1.439
164,T163,T163,Kevin Streelman,86,1.4709999999999999,104.461,71,1.485,1.4140000000000001
165,T166,T166,Ben Kohles,75,1.469,91.10700000000001,62,1.485,1.4280000000000002
166,T166,T166,"Ted Potter, Jr.",65,1.469,83.735,57,1.485,1.423
167,T168,T168,Stephen Ames,49,1.4680000000000002,58.733999999999995,40,1.485,1.396
168,T168,T168,Kevin Chappell,80,1.4680000000000002,85.17,58,1.485,1.432
169,170,170,Tom Gillis,69,1.466,89.45299999999999,61,1.485,1.419
170,171,171,Charlie Beljan,62,1.464,65.89,45,1.485,1.4
171,T172,T172,Freddie Jacobson,63,1.463,71.688,49,1.485,1.42
172,T172,T172,Martin Kaymer,61,1.463,65.82300000000001,45,1.485,1.392
173,174,174,Cameron Tringale,80,1.462,100.86200000000001,69,1.485,1.375
174,T175,T175,Derek Ernst,58,1.46,78.845,54,1.485,1.364
175,T175,T175,Sergio Garcia,65,1.46,54.013999999999996,37,1.485,1.406
176,T175,T175,Bobby Gates,49,1.46,58.388999999999996,40,1.485,1.4269999999999998
177,178,178,Henrik Stenson,65,1.459,33.553000000000004,23,1.485,1.391
178,179,179,Trevor Immelman,73,1.455,84.37100000000001,58,1.485,1.367
179,180,180,Pat Perez,69,1.443,93.791,65,1.485,1.368
