,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
40,41,41,Brian Harman,89,42.94,73,170,-0.01
41,42,42,Ryo Ishikawa,72,42.74,53,124,-0.13
42,43,43,David Mathis,71,42.54,57,134,-0.05
43,44,44,Lee Westwood,70,42.45,45,106,-0.29
44,45,45,Peter Hanson,45,42.42,28,66,-0.32
45,46,46,Robert Karlsson,56,42.39,39,92,-0.03
46,T47,T47,Michael Bradley,56,42.31,44,104,-0.07
47,T47,T47,Trevor Immelman,73,42.31,55,130,-0.13
48,49,49,Brad Fritsch,81,42.21,65,154,+0.02
49,50,50,John Senden,79,42.19,54,128,-0.22
50,51,51,"Ted Potter, Jr.",65,42.11,48,114,-0.08
51,52,52,Tiger Woods,61,42.05,37,88,-0.14
52,53,53,Russell Henley,80,41.91,57,136,+0.04
53,54,54,Martin Kaymer,61,41.67,35,84,-0.20
54,T55,T55,J.J. Henry,83,41.56,64,154,+0.05
55,T55,T55,Kevin Stadler,83,41.56,64,154,-0.22
56,57,57,Steven Bowditch,67,41.54,54,130,-0.13
57,58,58,Roberto Castro,97,41.4,77,186,-0.19
58,59,59,Vaughn Taylor,50,41.3,38,92,-0.18
59,60,60,Chris Kirk,89,41.18,70,170,-0.20
60,T61,T61,Sangmoon Bae,83,41.14,65,158,+0.02
61,T61,T61,Matt Jones,83,41.14,65,158,-0.23
62,63,63,David Lingmerth,68,41.13,51,124,-0.08
63,64,64,Charles Howell III,87,40.96,68,166,-0.13
64,65,65,Carl Pettersson,82,40.91,54,132,-0.13
65,66,66,Charley Hoffman,84,40.79,62,152,-0.21
66,67,67,Bud Cauley,67,40.68,48,118,-0.02
67,68,68,Tommy Gainey,84,40.63,65,160,-0.14
68,69,69,Nicholas Thompson,99,40.53,77,190,-0.10
69,70,70,Stuart Appleby,88,40.48,68,168,-0.18
70,71,71,Luke Donald,60,40.22,37,92,-0.03
71,72,72,Nick Watney,88,40.13,61,152,+0.03
72,T73,T73,Fabián Gómez,65,40.0,52,130,-0.15
73,T73,T73,Steve Stricker,51,40.0,28,70,-0.25
74,75,75,Ben Crane,62,39.66,46,116,-0.07
75,T76,T76,Brendon de Jonge,110,39.62,84,212,-0.21
76,T76,T76,Alistair Presnell,59,39.62,42,106,-0.05
77,78,78,Henrik Stenson,65,39.58,38,96,-0.26
78,79,79,Steve LeBrun,66,39.52,49,124,+0.10
79,80,80,Charlie Wi,75,39.44,56,142,+0.13
80,81,81,Bob Estes,66,39.39,52,132,-0.08
81,T82,T82,Ricky Barnes,74,39.29,55,140,-0.09
82,T82,T82,Brandt Jobe,62,39.29,44,112,-0.20
83,84,84,Tag Ridings,69,39.23,51,130,-0.04
84,85,85,Kevin Streelman,86,39.19,58,148,-0.33
85,86,86,Doug LaBelle II,72,38.97,53,136,-0.04
86,87,87,Chad Campbell,78,38.82,59,152,-0.03
87,T88,T88,Kevin Chappell,80,38.51,57,148,-0.09
88,T88,T88,Erik Compton,74,38.51,57,148,-0.11
89,90,90,Robert Allenby,58,38.39,43,112,-0.09
90,91,91,Camilo Villegas,79,38.36,56,146,-0.16
91,92,92,Jonas Blixt,76,38.24,52,136,-0.08
92,93,93,Bill Haas,85,38.19,55,144,+0.04
93,94,94,Billy Horschel,96,37.5,66,176,-0.21
94,95,95,Stewart Cink,71,37.29,44,118,-0.14
95,96,96,Josh Teater,86,37.14,52,140,-0.25
96,97,97,Jim Furyk,80,37.12,49,132,-0.20
97,98,98,Henrik Norlander,70,36.76,50,136,-0.18
98,99,99,Daniel Summerhays,83,36.75,61,166,-0.08
99,100,100,William McGirt,75,36.67,55,150,-0.18
100,101,101,Martin Laird,68,36.61,41,112,-0.22
101,102,102,Pat Perez,69,36.23,50,138,-0.08
102,103,103,Charl Schwartzel,69,36.11,39,108,-0.15
103,104,104,Casey Wittenberg,72,36.03,49,136,-0.18
104,105,105,Bo Van Pelt,72,35.96,41,114,+0.07
105,106,106,Aaron Baddeley,68,35.94,46,128,-0.33
106,107,107,Jason Bohn,70,35.71,50,140,-0.10
107,108,108,Scott Gardiner,61,35.59,42,118,+0.05
108,109,109,Mark Wilson,56,35.58,37,104,-0.08
109,110,110,Scott Stallings,79,35.51,49,138,+0.04
110,111,111,Phil Mickelson,78,35.48,44,124,E
111,112,112,Freddie Jacobson,63,35.42,34,96,-0.15
112,113,113,Marc Leishman,77,35.38,46,130,-0.13
113,114,114,Adam Scott,61,35.23,31,88,-0.03
114,115,115,Greg Owen,73,35.21,50,142,+0.06
115,116,116,Graeme McDowell,53,35.14,26,74,-0.08
116,117,117,Richard Lee,81,35.06,54,154,-0.06
117,118,118,Martin Flores,83,34.94,58,166,+0.03
118,119,119,Jeff Maggert,63,34.92,44,126,-0.11
119,120,120,John Huh,88,34.87,53,152,-0.04
120,121,121,Robert Streb,75,34.51,49,142,-0.10
121,122,122,Harris English,95,34.48,60,174,-0.05
122,123,123,Bobby Gates,49,34.44,31,90,E
123,124,124,Chris Stroud,88,34.3,59,172,-0.31
124,T125,T125,Scott Piercy,78,34.13,43,126,-0.30
125,T125,T125,Kyle Stanley,71,34.13,43,126,-0.05
126,127,127,Andres Romero,63,33.9,40,118,-0.10
127,128,128,Tom Gillis,69,33.85,44,130,-0.11
128,129,129,David Toms,49,33.82,23,68,+0.09
129,130,130,Ben Kohles,75,33.8,48,142,-0.06
130,131,131,Jason Kokrak,78,33.55,51,152,-0.20
131,132,132,Michael Thompson,66,33.33,36,108,+0.11
132,133,133,David Hearn,88,33.13,53,160,-0.17
133,134,134,James Hahn,78,33.11,49,148,-0.27
134,135,135,Scott Langley,79,33.1,47,142,-0.32
135,136,136,Justin Leonard,86,32.93,54,164,-0.19
136,137,137,Chez Reavie,72,32.64,47,144,-0.04
137,138,138,Eric Meierdierks,48,32.61,30,92,-0.20
138,139,139,Sean O'Hair,56,32.14,36,112,-0.19
139,140,140,Jason Day,86,32.03,41,128,-0.10
140,141,141,Ben Curtis,59,31.91,30,94,-0.17
141,142,142,Aaron Watkins,46,31.82,28,88,-0.32
142,143,143,Morgan Hoffmann,64,31.45,39,124,-0.21
143,T144,T144,Seung-Yul Noh,71,31.34,42,134,-0.07
144,T144,T144,Dicky Pride,71,31.34,42,134,-0.17
145,146,146,Nicolas Colsaerts,50,31.08,23,74,-0.13
146,147,147,Rod Pampling,46,30.95,26,84,-0.04
147,148,148,Justin Bolli,59,30.91,34,110,+0.06
148,T149,T149,Keegan Bradley,88,30.14,44,146,E
149,T149,T149,Greg Chalmers,77,30.14,44,146,-0.18
150,151,151,D.A. Points,87,30.0,45,150,-0.33
151,152,152,Brian Davis,91,29.78,53,178,-0.19
152,153,153,David Lynn,70,29.66,35,118,+0.06
153,154,154,Stephen Ames,49,29.59,29,98,-0.28
154,155,155,Jim Herman,59,29.41,30,102,-0.17
155,156,156,Jimmy Walker,84,29.38,47,160,-0.04
156,157,157,Charlie Beljan,62,29.17,35,120,-0.03
157,158,158,Ken Duke,87,29.11,46,158,E
158,159,159,Ángel Cabrera,73,29.03,36,124,+0.08
159,160,160,Ryan Moore,72,28.95,33,114,+0.03
160,161,161,Dustin Johnson,71,28.7,31,108,-0.13
161,162,162,Graham DeLaet,94,28.41,50,176,-0.18
162,163,163,Johnson Wagner,64,27.68,31,112,E
163,164,164,Tim Clark,64,27.66,26,94,-0.38
164,165,165,Lee Williams,62,27.5,33,120,-0.12
165,166,166,Jin Park,52,27.0,27,100,-0.33
166,167,167,Colt Knost,69,26.92,35,130,-0.26
167,168,168,Zach Johnson,84,26.81,37,138,-0.03
168,169,169,Ryan Palmer,79,26.71,39,146,-0.08
169,170,170,Darron Stiles,51,26.53,26,98,+0.08
170,171,171,Bryce Molder,82,26.25,42,160,-0.17
171,172,172,Mike Weir,60,25.96,27,104,-0.04
172,173,173,Robert Garrigus,69,25.93,28,108,-0.04
173,174,174,Brian Gay,79,24.66,36,146,-0.22
174,175,175,Jerry Kelly,75,24.65,35,142,-0.09
175,176,176,Shawn Stefani,63,24.58,29,118,-0.07
176,177,177,Luke List,65,23.77,29,122,+0.17
177,178,178,Gary Woodland,94,20.35,35,172,+0.11
178,179,179,Bubba Watson,76,18.64,22,118,-0.27
179,180,180,Rory McIlroy,56,17.07,14,82,-0.07
