,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
52,53,53,Eric Meierdierks,48,27.17,25,92,3.28
53,T54,T54,Cameron Percy,68,26.52,35,132,3.46
54,T54,T54,Carl Pettersson,82,26.52,35,132,3.77
55,56,56,Bill Haas,85,26.39,38,144,3.55
56,57,57,James Hahn,78,26.35,39,148,3.56
57,58,58,Kevin Stadler,83,25.97,40,154,3.6
58,59,59,Matt Jones,83,25.95,41,158,3.54
59,60,60,Ricky Barnes,74,25.71,36,140,3.56
60,61,61,Jeff Overton,78,25.64,40,156,3.5
61,62,62,Billy Horschel,96,25.57,45,176,3.47
62,T63,T63,Martin Kaymer,61,25.0,21,84,3.19
63,T63,T63,Henrik Stenson,65,25.0,24,96,3.29
64,T63,T63,D.J. Trahan,48,25.0,23,92,3.61
65,66,66,Matt Every,89,24.71,43,174,3.51
66,67,67,Patrick Reed,83,24.7,41,166,3.46
67,68,68,Hunter Mahan,91,24.65,35,142,3.26
68,69,69,Marc Leishman,77,24.62,32,130,3.47
69,70,70,Scott Gardiner,61,24.58,29,118,3.38
70,71,71,Lucas Glover,65,24.55,27,110,3.07
71,72,72,Padraig Harrington,52,24.32,18,74,3.33
72,73,73,Chris Kirk,89,24.12,41,170,3.44
73,74,74,Erik Compton,74,23.65,35,148,3.43
74,75,75,Camilo Villegas,79,23.29,34,146,3.59
75,76,76,Nicholas Thompson,99,23.16,44,190,3.45
76,77,77,Rory Sabbatini,86,23.13,37,160,3.38
77,78,78,Tom Gillis,69,23.08,30,130,3.6
78,79,79,Charley Hoffman,84,23.03,35,152,3.49
79,80,80,Freddie Jacobson,63,22.92,22,96,3.73
80,81,81,Lee Westwood,70,22.64,24,106,3.63
81,82,82,Chad Campbell,78,22.37,34,152,3.35
82,83,83,Bud Cauley,67,22.03,26,118,3.0
83,84,84,Ryan Moore,72,21.93,25,114,3.28
84,T85,T85,Tommy Gainey,84,21.88,35,160,3.6
85,T85,T85,John Senden,79,21.88,28,128,3.11
86,87,87,Ryo Ishikawa,72,21.77,27,124,3.59
87,88,88,Fabián Gómez,65,21.54,28,130,3.5
88,89,89,Sangmoon Bae,83,21.52,34,158,3.09
89,90,90,John Rollins,77,21.23,31,146,3.32
90,91,91,Boo Weekley,100,21.11,38,180,2.84
91,92,92,Daniel Summerhays,83,21.08,35,166,3.43
92,93,93,Brendon de Jonge,110,20.75,44,212,3.23
93,94,94,Scott Brown,65,20.49,25,122,3.76
94,95,95,Kevin Streelman,86,20.27,30,148,3.83
95,96,96,Andrew Svoboda,46,20.24,17,84,3.24
96,97,97,Brandt Snedeker,79,19.84,25,126,3.24
97,98,98,Jordan Spieth,82,19.59,29,148,3.34
98,99,99,Bo Van Pelt,72,19.3,22,114,3.14
99,100,100,Rickie Fowler,75,19.17,23,120,3.43
100,101,101,Stuart Appleby,88,19.05,32,168,3.25
101,102,102,Brian Harman,89,18.82,32,170,3.63
102,103,103,David Lingmerth,68,18.55,23,124,3.0
103,104,104,Peter Hanson,45,18.18,12,66,3.75
104,105,105,Chez Reavie,72,18.06,26,144,3.31
105,T106,T106,George McNeill,68,17.65,24,136,2.79
106,T106,T106,Vijay Singh,61,17.65,18,102,3.28
107,108,108,J.J. Henry,83,17.53,27,154,2.96
108,109,109,Robert Karlsson,56,17.39,16,92,2.94
109,110,110,James Driscoll,76,17.36,25,144,3.08
110,111,111,Alistair Presnell,59,16.98,18,106,2.78
111,112,112,Rod Pampling,46,16.67,14,84,3.14
112,113,113,Jason Dufner,78,16.39,20,122,2.55
113,114,114,Michael Bradley,56,16.35,17,104,2.82
114,115,115,Stephen Ames,49,16.33,16,98,3.44
115,116,116,Brendan Steele,86,16.25,26,160,2.69
116,117,117,Roberto Castro,97,16.13,30,186,2.83
117,118,118,Robert Allenby,58,16.07,18,112,3.22
118,119,119,Geoff Ogilvy,57,15.96,15,94,2.4
119,120,120,Bob Estes,66,15.91,21,132,3.38
120,121,121,Steve Stricker,51,15.71,11,70,3.09
121,122,122,Ernie Els,63,15.63,15,96,3.27
122,123,123,Luke Guthrie,82,15.54,23,148,2.83
123,124,124,Y.E. Yang,56,15.22,14,92,3.21
124,125,125,John Huh,88,15.13,23,152,2.74
125,126,126,Will Claxton,67,15.08,19,126,2.05
126,127,127,Cameron Tringale,80,15.0,24,160,3.0
127,128,128,Webb Simpson,92,14.86,22,148,3.73
128,129,129,Matt Kuchar,93,14.79,21,142,3.29
129,130,130,Jonas Blixt,76,14.71,20,136,3.2
130,131,131,D.A. Points,87,14.0,21,150,2.71
131,132,132,Trevor Immelman,73,13.85,18,130,2.33
132,133,133,Ben Crane,62,13.79,16,116,2.69
133,134,134,Johnson Wagner,64,13.39,15,112,2.67
134,135,135,Charlie Wi,75,13.38,19,142,2.79
135,136,136,"Ted Potter, Jr.",65,13.16,15,114,2.4
136,137,137,Vaughn Taylor,50,13.04,12,92,2.83
137,138,138,John Merrick,79,13.01,19,146,2.79
138,139,139,William McGirt,75,12.67,19,150,2.84
139,140,140,Zach Johnson,84,12.32,17,138,2.71
140,141,141,Scott Langley,79,11.97,17,142,3.12
141,142,142,David Hearn,88,11.88,19,160,3.26
142,143,143,Brian Davis,91,11.8,21,178,2.62
143,144,144,Greg Chalmers,77,11.64,17,146,3.18
144,145,145,D.H. Lee,65,11.54,15,130,2.27
145,146,146,Darron Stiles,51,11.22,11,98,2.64
146,147,147,Tim Herron,45,11.11,10,90,2.5
147,148,148,Casey Wittenberg,72,11.03,15,136,2.87
148,149,149,Justin Bolli,59,10.91,12,110,2.75
149,150,150,Luke Donald,60,10.87,10,92,3.1
150,151,151,Ken Duke,87,10.76,17,158,2.24
151,152,152,Richard Lee,81,9.74,15,154,2.33
152,153,153,Brian Stuard,78,9.72,14,144,2.93
153,154,154,Mark Wilson,56,9.62,10,104,1.6
154,155,155,Doug LaBelle II,72,9.56,13,136,2.46
155,156,156,Graeme McDowell,53,9.46,7,74,1.71
156,157,157,Bryce Molder,82,9.38,15,160,2.8
157,158,158,Lee Williams,62,9.17,11,120,2.18
158,159,159,Ian Poulter,59,8.97,7,78,2.43
159,160,160,David Mathis,71,8.96,12,134,1.75
160,T161,T161,K.J. Choi,85,8.82,12,136,1.83
161,T161,T161,David Toms,49,8.82,6,68,2.33
162,163,163,Tim Clark,64,8.51,8,94,2.13
163,164,164,Ben Kohles,75,8.45,12,142,2.42
164,165,165,Justin Hicks,79,8.22,12,146,1.5
165,166,166,Chris Stroud,88,8.14,14,172,2.07
166,167,167,David Lynn,70,7.63,9,118,2.22
167,168,168,Brian Gay,79,7.53,11,146,2.73
168,169,169,Michael Thompson,66,7.41,8,108,0.5
169,170,170,Jeff Maggert,63,7.14,9,126,0.78
170,171,171,Jin Park,52,7.0,7,100,1.14
171,172,172,Aaron Watkins,46,6.82,6,88,1.83
172,173,173,Dicky Pride,71,6.72,9,134,1.11
173,174,174,Jason Bohn,70,6.43,9,140,1.89
174,175,175,Ben Curtis,59,6.38,6,94,-0.5
175,176,176,Jerry Kelly,75,6.34,9,142,1.78
176,177,177,Justin Leonard,86,6.1,10,164,1.5
177,178,178,Jim Furyk,80,6.06,8,132,2.0
178,179,179,Mike Weir,60,3.85,4,104,1.75
179,180,180,Colt Knost,69,3.08,4,130,-1.5
