,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
97,T86,T86,Webb Simpson,8,6.6
98,T86,T86,Heath Slocum,9,6.6
99,T86,T86,Cameron Tringale,8,6.6
100,T101,T101,Craig Bowden,1,6.5
101,T101,T101,Will Claxton,1,6.5
102,T101,T101,Fred Couples,5,6.5
103,T101,T101,Andres Gonzales,6,6.5
104,T101,T101,Todd Hamilton,3,6.5
105,T101,T101,Peter Hanson,3,6.5
106,T101,T101,Billy Horschel,7,6.5
107,T101,T101,Ryuji Imada,7,6.5
108,T101,T101,Trevor Immelman,5,6.5
109,T101,T101,Freddie Jacobson,8,6.5
110,T101,T101,Jarrod Lyle,3,6.5
111,T101,T101,Kevin Na,8,6.5
112,T101,T101,Joe Ogilvie,6,6.5
113,T101,T101,Pat Perez,9,6.5
114,T101,T101,Chris Riley,7,6.5
115,T101,T101,Sam Saunders,3,6.5
116,T101,T101,David Toms,7,6.5
117,T101,T101,Mark Wilson,7,6.5
118,T119,T119,Stuart Appleby,3,6.4
119,T119,T119,Chris Baryla,1,6.4
120,T119,T119,Shane Bertsch,9,6.4
121,T119,T119,Chris Couch,10,6.4
122,T119,T119,Todd Fischer,1,6.4
123,T119,T119,Steve Flesch,10,6.4
124,T119,T119,Robert Gamez,3,6.4
125,T119,T119,Adam Hadwin,5,6.4
126,T119,T119,Anders Hansen,2,6.4
127,T119,T119,Martin Kaymer,5,6.4
128,T119,T119,Chris Kirk,7,6.4
129,T119,T119,Jeff Maggert,4,6.4
130,T119,T119,Rod Pampling,10,6.4
131,T119,T119,Vijay Singh,6,6.4
132,T119,T119,Daniel Summerhays,4,6.4
133,T119,T119,D.J. Trahan,6,6.4
134,T119,T119,Marc Turnesa,5,6.4
135,T136,T136,Notah Begay III,1,6.3
136,T136,T136,Paul Casey,4,6.3
137,T136,T136,Ben Crane,4,6.3
138,T136,T136,Chris DiMarco,7,6.3
139,T136,T136,Tom Gillis,6,6.3
140,T136,T136,Retief Goosen,7,6.3
141,T136,T136,Mathias Grönberg,1,6.3
142,T136,T136,David Hearn,9,6.3
143,T136,T136,J.B. Holmes,9,6.3
144,T136,T136,Ryan Moore,9,6.3
145,T136,T136,Geoff Ogilvy,6,6.3
146,T136,T136,D.A. Points,8,6.3
147,T136,T136,Alex Prugh,4,6.3
148,T136,T136,Alexandre Rocha,6,6.3
149,T136,T136,Michael Sim,2,6.3
150,T151,T151,Paul Goydos,8,6.2
151,T151,T151,Scott Gutschewski,4,6.2
152,T151,T151,Miguel Angel Jiménez,3,6.2
153,T151,T151,John Merrick,7,6.2
154,T151,T151,Jae-bum Park,1,6.2
155,T151,T151,Cameron Percy,6,6.2
156,T151,T151,Carl Pettersson,10,6.2
157,T151,T151,Michael Putnam,6,6.2
158,T151,T151,Adam Scott,6,6.2
159,T151,T151,Henrik Stenson,4,6.2
160,T151,T151,Kevin Streelman,8,6.2
161,T151,T151,Josh Teater,12,6.2
162,T151,T151,Peter Uihlein,2,6.2
163,T151,T151,Lee Westwood,5,6.2
164,T165,T165,Chad Campbell,9,6.1
165,T165,T165,Harrison Frazar,4,6.1
166,T165,T165,Robert Garrigus,8,6.1
167,T165,T165,Nathan Green,6,6.1
168,T165,T165,Hunter Haas,6,6.1
169,T165,T165,Tim Herron,9,6.1
170,T165,T165,Ryo Ishikawa,3,6.1
171,T165,T165,Kent Jones,7,6.1
172,T165,T165,Skip Kendall,4,6.1
173,T165,T165,Bio Kim,5,6.1
174,T165,T165,Marc Leishman,5,6.1
175,T165,T165,Sean O'Hair,7,6.1
176,T165,T165,Ryan Palmer,6,6.1
177,T165,T165,Jeff Quinney,3,6.1
178,T165,T165,Jonathan Randolph,1,6.1
179,T165,T165,Tag Ridings,8,6.1
180,T165,T165,Chris Tidland,1,6.1
181,T165,T165,Matt Weibring,3,6.1
182,T165,T165,Mike Weir,2,6.1
183,T184,T184,Thomas Aiken,1,6.0
184,T184,T184,Robert Allenby,7,6.0
185,T184,T184,Briny Baird,9,6.0
186,T184,T184,Guy Boros,2,6.0
187,T184,T184,Joseph Bramlett,6,6.0
188,T184,T184,Erik Compton,5,6.0
189,T184,T184,Matt Every,4,6.0
190,T184,T184,Mathew Goggin,1,6.0
191,T184,T184,Bill Haas,7,6.0
192,T184,T184,Morgan Hoffmann,2,6.0
193,T184,T184,Robert Karlsson,7,6.0
194,T184,T184,Martin Laird,7,6.0
195,T184,T184,Justin Leonard,8,6.0
196,T184,T184,Frank Lickliter II,7,6.0
197,T184,T184,Peter Lonard,2,6.0
198,T184,T184,Will MacKenzie,6,6.0
199,T184,T184,Hunter Mahan,9,6.0
200,T184,T184,Jhonattan Vegas,6,6.0
201,T184,T184,Willie Wood,1,6.0
202,T184,T184,Gary Woodland,6,6.0
203,T204,T204,Rich Beem,3,5.9
204,T204,T204,Kevin Chappell,5,5.9
205,T204,T204,SSP Chawrasia,1,5.9
206,T204,T204,John Daly,5,5.9
207,T204,T204,Graham DeLaet,1,5.9
208,T204,T204,Lucas Glover,6,5.9
209,T204,T204,J.P. Hayes,6,5.9
210,T204,T204,Mark Hensby,3,5.9
211,T204,T204,Charley Hoffman,8,5.9
212,T204,T204,Troy Matteson,9,5.9
213,T204,T204,Scott McCarron,4,5.9
214,T204,T204,Zack Miller,4,5.9
215,T204,T204,Alex Noren,2,5.9
216,T204,T204,Scott Piercy,9,5.9
217,T204,T204,Chris Stroud,8,5.9
218,T204,T204,Bo Van Pelt,7,5.9
219,T204,T204,Jimmy Walker,7,5.9
220,T204,T204,Brett Wetterich,7,5.9
221,T204,T204,Charlie Wi,9,5.9
222,T223,T223,Michael Allen,3,5.8
223,T223,T223,Jason Bohn,10,5.8
224,T223,T223,Mark Brooks,2,5.8
225,T223,T223,Kevin Kisner,5,5.8
226,T223,T223,Colt Knost,4,5.8
227,T223,T223,Kevin Stadler,7,5.8
228,T223,T223,Brendan Steele,5,5.8
229,T223,T223,Johnson Wagner,6,5.8
230,T231,T231,Brendon de Jonge,6,5.7
231,T231,T231,James Driscoll,7,5.7
232,T231,T231,Jim Furyk,5,5.7
233,T231,T231,J.J. Henry,5,5.7
234,T231,T231,Anthony Kim,3,5.7
235,T231,T231,J.L. Lewis,1,5.7
236,T231,T231,Bill Lunde,7,5.7
237,T231,T231,Graeme McDowell,5,5.7
238,T231,T231,Jesper Parnevik,3,5.7
239,T231,T231,Carl Paulson,2,5.7
240,T231,T231,Fran Quinn,3,5.7
241,T231,T231,Chez Reavie,9,5.7
242,T243,T243,Michael Connell,7,5.6
243,T243,T243,David Duval,2,5.6
244,T243,T243,Matteo Manassero,3,5.6
245,T243,T243,Steve Marino,5,5.6
246,T243,T243,David Mathis,8,5.6
247,T243,T243,Aron Price,8,5.6
248,T243,T243,Jim Renner,5,5.6
249,T243,T243,John Senden,8,5.6
250,T243,T243,Nate Smith,3,5.6
251,T252,T252,Blake Adams,11,5.5
252,T252,T252,Ricky Barnes,7,5.5
253,T252,T252,Michael Bradley,7,5.5
254,T252,T252,Ross Fisher,3,5.5
255,T252,T252,Jim Herman,6,5.5
256,T252,T252,Richard Johnson,6,5.5
257,T252,T252,Ben Martin,5,5.5
258,T252,T252,Len Mattiace,1,5.5
259,T252,T252,George McNeill,7,5.5
260,T252,T252,Anthony Paolucci,1,5.5
261,T252,T252,Scott Stallings,6,5.5
262,T252,T252,Kyle Stanley,8,5.5
263,T252,T252,Bubba Watson,9,5.5
264,T252,T252,Tiger Woods,6,5.5
265,T266,T266,Cameron Beckman,4,5.4
266,T266,T266,Kris Blanks,7,5.4
267,T266,T266,Fabián Gómez,8,5.4
268,T266,T266,WC Liang,1,5.4
269,T266,T266,Jeff Overton,8,5.4
270,T266,T266,Nick Price,1,5.4
271,T266,T266,Garrett Willis,7,5.4
272,T273,T273,Steven Bowditch,6,5.3
273,T273,T273,Rickie Fowler,7,5.3
274,T273,T273,Tommy Gainey,6,5.3
275,T273,T273,Shigeki Maruyama,1,5.3
276,T273,T273,Bob May,1,5.3
277,T273,T273,Seung-Yul Noh,1,5.3
278,T273,T273,Brett Quigley,4,5.3
279,T273,T273,Rory Sabbatini,5,5.3
280,T273,T273,Vaughn Taylor,6,5.3
281,T282,T282,Tom Lehman,2,5.2
282,T282,T282,Alvaro Quiros,4,5.2
283,T284,T284,Rhys Davies,1,5.1
284,T284,T284,Garth Mulroy,1,5.1
285,T284,T284,Martin Piller,4,5.1
286,T284,T284,Roland Thatcher,5,5.1
287,T284,T284,Peter Tomasulo,3,5.1
288,T284,T284,Camilo Villegas,2,5.1
289,T290,T290,Steve Allan,1,5.0
290,T290,T290,Josh Broadaway,1,5.0
291,T290,T290,Dustin Johnson,8,5.0
292,T290,T290,Rory McIlroy,4,5.0
293,T290,T290,Will Strickler,5,5.0
294,T290,T290,Charles Warren,4,5.0
295,T296,T296,Matt Bettencourt,5,4.9
296,T296,T296,Ángel Cabrera,4,4.9
297,T296,T296,Mark Calcavecchia,3,4.9
298,T296,T296,Duffy Waldorf,2,4.9
299,T300,T300,Billy Hurley III,1,4.8
300,T300,T300,Pablo Larrazabal,1,4.8
301,T300,T300,Jamie Lovemark,1,4.8
302,T303,T303,Alex Aragon,1,4.7
303,T303,T303,Simon Dyson,2,4.7
304,T303,T303,Justin Hicks,1,4.7
305,T303,T303,Yuta Ikeda,4,4.7
306,T303,T303,Edoardo Molinari,6,4.7
307,308,308,Hiroyuki Fujita,1,4.6
308,T309,T309,Jason Gore,1,4.4
309,T309,T309,Ted Purdy,2,4.4
310,T309,T309,Martin Trainer,1,4.4
311,T312,T312,Brian Bateman,1,4.3
312,T312,T312,Dustin Risdon,1,4.3
313,314,314,Boo Weekley,5,4.2
314,T315,T315,Darren Clarke,1,3.8
315,T315,T315,Erick Justesen,1,3.8
316,317,317,"Jerry Richardson, Jr.",1,1.0
