,Last_15_Events_-_Accuracy_RANK THIS WEEK,Last_15_Events_-_Accuracy_RANK LAST WEEK,Last_15_Events_-_Accuracy_PLAYER NAME,Last_15_Events_-_Accuracy_EVENTS,Last_15_Events_-_Accuracy_RATING
81,T68,T68,Adam Scott,7,7.2
82,T68,T68,Kevin Sutherland,6,7.2
83,T68,T68,Kirk Triplett,6,7.2
84,T85,T85,Woody Austin,10,7.1
85,T85,T85,Ben Curtis,6,7.1
86,T85,T85,Marco Dawson,3,7.1
87,T85,T85,Mark Hensby,3,7.1
88,T85,T85,Justin Leonard,8,7.1
89,T85,T85,Jeff Maggert,4,7.1
90,T85,T85,Ben Martin,6,7.1
91,T85,T85,Justin Rose,7,7.1
92,T85,T85,Chris Stroud,9,7.1
93,T85,T85,Roland Thatcher,5,7.1
94,T85,T85,Camilo Villegas,5,7.1
95,T96,T96,Ricky Barnes,8,7.0
96,T96,T96,Ángel Cabrera,4,7.0
97,T96,T96,Ben Crane,6,7.0
98,T96,T96,Chris DiMarco,7,7.0
99,T96,T96,Robert Garrigus,8,7.0
100,T96,T96,Bobby Gates,4,7.0
101,T96,T96,Andres Gonzales,6,7.0
102,T96,T96,Scott Gutschewski,4,7.0
103,T96,T96,Billy Horschel,7,7.0
104,T96,T96,Tom Lehman,2,7.0
105,T96,T96,Will MacKenzie,9,7.0
106,T96,T96,John Mallinger,5,7.0
107,T96,T96,Troy Matteson,9,7.0
108,T96,T96,Billy Mayfair,9,7.0
109,T96,T96,Aron Price,9,7.0
110,T96,T96,Jim Renner,6,7.0
111,T96,T96,"Jerry Richardson, Jr.",1,7.0
112,T96,T96,Chris Riley,7,7.0
113,T96,T96,Rory Sabbatini,6,7.0
114,T96,T96,Scott Stallings,7,7.0
115,T96,T96,Brendan Steele,7,7.0
116,T96,T96,Kevin Streelman,9,7.0
117,T96,T96,Michael Thompson,9,7.0
118,T96,T96,Marc Turnesa,5,7.0
119,T96,T96,Brett Wetterich,7,7.0
120,T96,T96,Gary Woodland,7,7.0
121,T122,T122,Michael Bradley,7,6.9
122,T122,T122,Fred Couples,5,6.9
123,T122,T122,Simon Dyson,2,6.9
124,T122,T122,Bob Estes,5,6.9
125,T122,T122,Tommy Gainey,6,6.9
126,T122,T122,Sergio Garcia,9,6.9
127,T122,T122,J.J. Henry,6,6.9
128,T122,T122,Tim Herron,9,6.9
129,T122,T122,Charley Hoffman,8,6.9
130,T122,T122,Erick Justesen,1,6.9
131,T122,T122,Robert Karlsson,7,6.9
132,T122,T122,Chris Kirk,7,6.9
133,T122,T122,Colt Knost,5,6.9
134,T122,T122,Spencer Levin,11,6.9
135,T122,T122,Phil Mickelson,9,6.9
136,T122,T122,Edoardo Molinari,6,6.9
137,T122,T122,Geoff Ogilvy,8,6.9
138,T122,T122,Tom Pernice Jr.,7,6.9
139,T122,T122,John Senden,9,6.9
140,T122,T122,Vijay Singh,7,6.9
141,T122,T122,Bo Van Pelt,7,6.9
142,T122,T122,Boo Weekley,6,6.9
143,T122,T122,Jay Williamson,4,6.9
144,T122,T122,Y.E. Yang,6,6.9
145,T146,T146,Arjun Atwal,7,6.8
146,T146,T146,Joseph Bramlett,6,6.8
147,T146,T146,Patrick Cantlay,4,6.8
148,T146,T146,James Driscoll,7,6.8
149,T146,T146,Charles Howell III,10,6.8
150,T146,T146,Freddie Jacobson,9,6.8
151,T146,T146,Kent Jones,7,6.8
152,T146,T146,Matt Kuchar,7,6.8
153,T146,T146,Graeme McDowell,5,6.8
154,T146,T146,George McNeill,8,6.8
155,T146,T146,Sean O'Hair,8,6.8
156,T146,T146,Jeff Overton,8,6.8
157,T146,T146,Steve Stricker,7,6.8
158,T146,T146,Johnson Wagner,9,6.8
159,T146,T146,Nick Watney,9,6.8
160,T146,T146,Dean Wilson,7,6.8
161,T146,T146,Mark Wilson,7,6.8
162,T163,T163,Chris Baryla,1,6.7
163,T163,T163,Thomas Bjørn,2,6.7
164,T163,T163,Harrison Frazar,4,6.7
165,T163,T163,J.P. Hayes,7,6.7
166,T163,T163,Marc Leishman,6,6.7
167,T163,T163,Bill Lunde,7,6.7
168,T163,T163,Kevin Na,8,6.7
169,T163,T163,Cameron Percy,6,6.7
170,T163,T163,Tim Petrovic,8,6.7
171,T163,T163,Scott Piercy,9,6.7
172,T163,T163,Ian Poulter,5,6.7
173,T163,T163,Michael Putnam,6,6.7
174,T163,T163,Alexandre Rocha,6,6.7
175,T163,T163,Richard Scott,1,6.7
176,T163,T163,Josh Teater,12,6.7
177,T163,T163,Cameron Tringale,9,6.7
178,T163,T163,Garrett Willis,8,6.7
179,T163,T163,Tiger Woods,6,6.7
180,T181,T181,Craig Barlow,5,6.6
181,T181,T181,Craig Bowden,1,6.6
182,T181,T181,Stewart Cink,6,6.6
183,T181,T181,Fabián Gómez,8,6.6
184,T181,T181,Retief Goosen,8,6.6
185,T181,T181,Bill Haas,7,6.6
186,T181,T181,Jeff Klauk,3,6.6
187,T181,T181,Martin Laird,7,6.6
188,T181,T181,Ryan Moore,9,6.6
189,T181,T181,D.A. Points,8,6.6
190,T181,T181,Brett Quigley,4,6.6
191,T181,T181,Charl Schwartzel,8,6.6
192,T181,T181,Bubba Watson,9,6.6
193,T194,T194,Kevin Chappell,6,6.5
194,T194,T194,John Daly,5,6.5
195,T194,T194,J.B. Holmes,9,6.5
196,T194,T194,Richard Johnson,6,6.5
197,T194,T194,Martin Kaymer,5,6.5
198,T194,T194,Hunter Mahan,9,6.5
199,T194,T194,William McGirt,10,6.5
200,T194,T194,Troy Merritt,5,6.5
201,T194,T194,Shaun Micheel,5,6.5
202,T194,T194,Dicky Pride,5,6.5
203,T194,T194,Jeff Quinney,6,6.5
204,T194,T194,Jordan Spieth,1,6.5
205,T194,T194,Matt Weibring,3,6.5
206,T207,T207,Blake Adams,11,6.4
207,T207,T207,Cameron Beckman,5,6.4
208,T207,T207,Steven Bowditch,6,6.4
209,T207,T207,Graham DeLaet,1,6.4
210,T207,T207,Brad Faxon,1,6.4
211,T207,T207,Ross Fisher,3,6.4
212,T207,T207,Brad Fritsch,1,6.4
213,T207,T207,Jim Herman,7,6.4
214,T207,T207,Ryo Ishikawa,3,6.4
215,T207,T207,Lee Janzen,9,6.4
216,T207,T207,Michael Letzig,5,6.4
217,T207,T207,Steve Marino,7,6.4
218,T207,T207,Rocco Mediate,4,6.4
219,T207,T207,Zack Miller,4,6.4
220,T207,T207,Mark O'Meara,1,6.4
221,T207,T207,Ryan Palmer,6,6.4
222,T207,T207,Rod Pampling,10,6.4
223,T207,T207,Martin Trainer,1,6.4
224,T207,T207,Jerod Turner,1,6.4
225,T207,T207,Jhonattan Vegas,8,6.4
226,T207,T207,Duffy Waldorf,2,6.4
227,T228,T228,Greg Chalmers,8,6.3
228,T228,T228,Chad Collins,6,6.3
229,T228,T228,Erik Compton,5,6.3
230,T228,T228,David Duval,3,6.3
231,T228,T228,Matt Every,4,6.3
232,T228,T228,Steve Flesch,10,6.3
233,T228,T228,Mathew Goggin,1,6.3
234,T228,T228,Padraig Harrington,8,6.3
235,T228,T228,Billy Hurley III,1,6.3
236,T228,T228,J.L. Lewis,1,6.3
237,T228,T228,Frank Lickliter II,7,6.3
238,T228,T228,Jamie Lovemark,1,6.3
239,T228,T228,Jarrod Lyle,3,6.3
240,T228,T228,Scott McCarron,5,6.3
241,T228,T228,Fran Quinn,3,6.3
242,T228,T228,Andres Romero,10,6.3
243,T228,T228,Brandt Snedeker,8,6.3
244,T228,T228,Jimmy Walker,8,6.3
245,T246,T246,Thomas Aiken,1,6.2
246,T246,T246,Josh Broadaway,1,6.2
247,T246,T246,SSP Chawrasia,1,6.2
248,T246,T246,Chris Couch,10,6.2
249,T246,T246,Jason Day,9,6.2
250,T246,T246,Robin Freeman,1,6.2
251,T246,T246,Ryuji Imada,7,6.2
252,T246,T246,Miguel Angel Jiménez,3,6.2
253,T246,T246,Kevin Kisner,8,6.2
254,T246,T246,Peter Lonard,2,6.2
255,T246,T246,Matteo Manassero,3,6.2
256,T246,T246,Joe Ogilvie,7,6.2
257,T246,T246,Carl Paulson,3,6.2
258,T246,T246,Paul Stankowski,11,6.2
259,T246,T246,Peter Tomasulo,4,6.2
260,T246,T246,Charlie Wi,9,6.2
261,T262,T262,Rich Beem,4,6.1
262,T262,T262,Matt Bettencourt,5,6.1
263,T262,T262,Nathan Green,7,6.1
264,T262,T262,Yuta Ikeda,4,6.1
265,T262,T262,Hennie Otto,2,6.1
266,T262,T262,Ted Purdy,2,6.1
267,T262,T262,Alvaro Quiros,4,6.1
268,T262,T262,Tag Ridings,8,6.1
269,T270,T270,Steve Allan,1,6.0
270,T270,T270,Stuart Appleby,3,6.0
271,T270,T270,Daniel Chopra,2,6.0
272,T270,T270,Todd Fischer,1,6.0
273,T270,T270,Scott Gordon,1,6.0
274,T270,T270,Skip Kendall,4,6.0
275,T270,T270,Derek Lamely,5,6.0
276,T270,T270,Jesper Parnevik,3,6.0
277,T270,T270,Patrick Reed,1,6.0
278,T270,T270,Sam Saunders,3,6.0
279,T270,T270,Peter Senior,1,6.0
280,T270,T270,Michael Sim,2,6.0
281,T270,T270,Daniel Summerhays,4,6.0
282,T283,T283,D.J. Brigman,6,5.9
283,T283,T283,Jonathan Byrd,6,5.9
284,T283,T283,Matt Jones,3,5.9
285,T283,T283,Troy Kelly,1,5.9
286,T283,T283,Anthony Kim,3,5.9
287,T283,T283,Nate Smith,3,5.9
288,T289,T289,Darren Clarke,1,5.8
289,T289,T289,Steve Elkington,6,5.8
290,T289,T289,Shigeki Maruyama,1,5.8
291,T289,T289,Bob May,1,5.8
292,T289,T289,Garth Mulroy,1,5.8
293,T289,T289,Jonathan Randolph,1,5.8
294,T289,T289,Andre Stolz,2,5.8
295,T289,T289,Drew Weaver,1,5.8
296,T297,T297,Rhys Davies,1,5.7
297,T297,T297,Morgan Hoffmann,2,5.7
298,T297,T297,WC Liang,2,5.7
299,T297,T297,Seung-Yul Noh,1,5.7
300,T297,T297,Mike Weir,2,5.7
301,T302,T302,Henrik Stenson,5,5.6
302,T302,T302,Will Strickler,6,5.6
303,T302,T302,Willie Wood,1,5.6
304,T305,T305,Aaron Baddeley,9,5.5
305,T305,T305,Nick Price,1,5.5
306,T307,T307,Richard Green,1,5.3
307,T307,T307,Pablo Larrazabal,1,5.3
308,T307,T307,Martin Piller,4,5.3
309,T310,T310,Alex Aragon,1,5.2
310,T310,T310,Bio Kim,5,5.2
311,312,312,Mike Small,1,5.1
312,313,313,Brian Bateman,1,5.0
313,T314,T314,Mathias Grönberg,1,4.9
314,T314,T314,Chris Tidland,1,4.9
315,316,316,Marcus Fraser,1,4.7
316,317,317,Alex Noren,2,4.6
317,318,318,Anthony Paolucci,1,4.4
318,319,319,Peter Uihlein,2,4.3
319,320,320,Jae-bum Park,1,4.0
