,Accuracy_Rating_RANK THIS WEEK,Accuracy_Rating_RANK LAST WEEK,Accuracy_Rating_PLAYER NAME,Accuracy_Rating_EVENTS,Accuracy_Rating_RATING
44,T44,T44,Kris Blanks,16,7.3
45,T44,T44,Robert Damron,2,7.3
46,T44,T44,Rickie Fowler,14,7.3
47,T44,T44,Dustin Johnson,12,7.3
48,T44,T44,K.T. Kim,3,7.3
49,T44,T44,Matt Kuchar,17,7.3
50,T44,T44,Alex Prugh,10,7.3
51,T44,T44,Justin Rose,14,7.3
52,T44,T44,Adam Scott,9,7.3
53,T44,T44,Webb Simpson,20,7.3
54,T44,T44,Scott Stallings,11,7.3
55,T44,T44,Scott Verplank,7,7.3
56,T44,T44,Brett Wetterich,5,7.3
57,T44,T44,Mark Wilson,15,7.3
58,T59,T59,Robert Allenby,15,7.2
59,T59,T59,Jason Bohn,14,7.2
60,T59,T59,Tom Byrum,1,7.2
61,T59,T59,K.J. Choi,13,7.2
62,T59,T59,Ben Curtis,10,7.2
63,T59,T59,Brendon de Jonge,19,7.2
64,T59,T59,Simon Dyson,1,7.2
65,T59,T59,Ernie Els,13,7.2
66,T59,T59,Matt Every,2,7.2
67,T59,T59,Hiroyuki Fujita,2,7.2
68,T59,T59,Lucas Glover,13,7.2
69,T59,T59,Peter Hanson,4,7.2
70,T59,T59,David Hearn,15,7.2
71,T59,T59,Sung Kang,8,7.2
72,T59,T59,Chris Kirk,14,7.2
73,T59,T59,Spencer Levin,22,7.2
74,T59,T59,Graeme McDowell,7,7.2
75,T59,T59,Dustin Risdon,1,7.2
76,T59,T59,John Senden,18,7.2
77,T59,T59,Kevin Stadler,14,7.2
78,T59,T59,Brendan Steele,15,7.2
79,T59,T59,Kirk Triplett,4,7.2
80,T81,T81,Woody Austin,10,7.1
81,T81,T81,Ricky Barnes,13,7.1
82,T81,T81,Shane Bertsch,10,7.1
83,T81,T81,Fred Couples,3,7.1
84,T81,T81,Ben Crane,13,7.1
85,T81,T81,Brian Davis,20,7.1
86,T81,T81,Robert Garrigus,14,7.1
87,T81,T81,Jerry Kelly,14,7.1
88,T81,T81,Pat Perez,14,7.1
89,T81,T81,Rory Sabbatini,13,7.1
90,T81,T81,Vijay Singh,14,7.1
91,T81,T81,Kevin Streelman,16,7.1
92,T81,T81,Kevin Sutherland,5,7.1
93,T81,T81,Vaughn Taylor,17,7.1
94,T81,T81,D.J. Trahan,15,7.1
95,T81,T81,Camilo Villegas,10,7.1
96,T81,T81,Garrett Willis,11,7.1
97,T81,T81,Gary Woodland,16,7.1
98,T99,T99,Keegan Bradley,15,7.0
99,T99,T99,Chris DiMarco,14,7.0
100,T99,T99,Tommy Gainey,16,7.0
101,T99,T99,Andres Gonzales,6,7.0
102,T99,T99,Tom Lehman,2,7.0
103,T99,T99,Justin Leonard,14,7.0
104,T99,T99,Will MacKenzie,8,7.0
105,T99,T99,Jeff Maggert,6,7.0
106,T99,T99,John Mallinger,5,7.0
107,T99,T99,Matt McQuillan,7,7.0
108,T99,T99,Bryce Molder,13,7.0
109,T99,T99,Ian Poulter,8,7.0
110,T99,T99,Aron Price,9,7.0
111,T99,T99,Steve Stricker,12,7.0
112,T99,T99,Chris Stroud,14,7.0
113,T99,T99,Roland Thatcher,10,7.0
114,T99,T99,Marc Turnesa,6,7.0
115,T99,T99,Bo Van Pelt,14,7.0
116,T99,T99,Johnson Wagner,13,7.0
117,T99,T99,Nick Watney,15,7.0
118,T119,T119,Guy Boros,1,6.9
119,T119,T119,Michael Bradley,10,6.9
120,T119,T119,Joseph Bramlett,9,6.9
121,T119,T119,Stewart Cink,11,6.9
122,T119,T119,Michael Connell,12,6.9
123,T119,T119,Bob Estes,5,6.9
124,T119,T119,Sergio Garcia,10,6.9
125,T119,T119,Hunter Haas,15,6.9
126,T119,T119,J.J. Henry,17,6.9
127,T119,T119,Erick Justesen,1,6.9
128,T119,T119,Bill Lunde,16,6.9
129,T119,T119,Ben Martin,10,6.9
130,T119,T119,Billy Mayfair,16,6.9
131,T119,T119,John Merrick,12,6.9
132,T119,T119,Edoardo Molinari,6,6.9
133,T119,T119,Geoff Ogilvy,12,6.9
134,T119,T119,Hennie Otto,1,6.9
135,T119,T119,Tom Pernice Jr.,6,6.9
136,T119,T119,Carl Pettersson,20,6.9
137,T119,T119,Dean Wilson,10,6.9
138,T119,T119,Y.E. Yang,8,6.9
139,T140,T140,Patrick Cantlay,4,6.8
140,T140,T140,Kevin Chappell,10,6.8
141,T140,T140,Scott Gutschewski,7,6.8
142,T140,T140,Charley Hoffman,16,6.8
143,T140,T140,Billy Horschel,10,6.8
144,T140,T140,Freddie Jacobson,16,6.8
145,T140,T140,Kent Jones,12,6.8
146,T140,T140,Robert Karlsson,9,6.8
147,T140,T140,Steve Marino,13,6.8
148,T140,T140,Troy Matteson,15,6.8
149,T140,T140,Phil Mickelson,14,6.8
150,T140,T140,Dicky Pride,3,6.8
151,T140,T140,Chris Riley,12,6.8
152,T140,T140,Bubba Watson,14,6.8
153,T140,T140,Tiger Woods,5,6.8
154,T155,T155,Chris Baryla,1,6.7
155,T155,T155,Thomas Bjørn,2,6.7
156,T155,T155,Bobby Gates,8,6.7
157,T155,T155,Retief Goosen,9,6.7
158,T155,T155,Bill Haas,16,6.7
159,T155,T155,J.P. Hayes,7,6.7
160,T155,T155,Tim Herron,13,6.7
161,T155,T155,Richard Johnson,9,6.7
162,T155,T155,Colt Knost,11,6.7
163,T155,T155,Martin Laird,14,6.7
164,T155,T155,William McGirt,17,6.7
165,T155,T155,Ryan Moore,14,6.7
166,T155,T155,Sean O'Hair,11,6.7
167,T155,T155,Corey Pavin,2,6.7
168,T155,T155,D.A. Points,17,6.7
169,T155,T155,Alexandre Rocha,7,6.7
170,T155,T155,Richard Scott,1,6.7
171,T155,T155,Brandt Snedeker,13,6.7
172,T173,T173,Cameron Beckman,10,6.6
173,T173,T173,Craig Bowden,1,6.6
174,T173,T173,Charles Howell III,20,6.6
175,T173,T173,Trevor Immelman,14,6.6
176,T173,T173,Ryo Ishikawa,2,6.6
177,T173,T173,Marc Leishman,15,6.6
178,T173,T173,Hunter Mahan,19,6.6
179,T173,T173,George McNeill,10,6.6
180,T173,T173,Rocco Mediate,6,6.6
181,T173,T173,Jeff Overton,17,6.6
182,T173,T173,Jim Renner,8,6.6
183,T173,T173,Nate Smith,7,6.6
184,T173,T173,Josh Teater,18,6.6
185,T173,T173,Michael Thompson,13,6.6
186,T187,T187,Arjun Atwal,15,6.5
187,T187,T187,Rich Beem,5,6.5
188,T187,T187,Mark Brooks,1,6.5
189,T187,T187,Jonathan Byrd,15,6.5
190,T187,T187,Ryuji Imada,12,6.5
191,T187,T187,Martin Kaymer,5,6.5
192,T187,T187,Troy Merritt,8,6.5
193,T187,T187,Kevin Na,14,6.5
194,T187,T187,Ryan Palmer,12,6.5
195,T187,T187,Cameron Percy,5,6.5
196,T187,T187,Tim Petrovic,14,6.5
197,T187,T187,Charl Schwartzel,10,6.5
198,T187,T187,Jordan Spieth,1,6.5
199,T200,T200,Blake Adams,22,6.4
200,T200,T200,Ángel Cabrera,6,6.4
201,T200,T200,Erik Compton,3,6.4
202,T200,T200,Chris Couch,16,6.4
203,T200,T200,Brad Fritsch,1,6.4
204,T200,T200,Fabián Gómez,13,6.4
205,T200,T200,Padraig Harrington,10,6.4
206,T200,T200,Jim Herman,10,6.4
207,T200,T200,J.B. Holmes,12,6.4
208,T200,T200,Jeff Klauk,1,6.4
209,T200,T200,Michael Letzig,4,6.4
210,T200,T200,Mark O'Meara,1,6.4
211,T200,T200,Scott Piercy,13,6.4
212,T200,T200,Paul Stankowski,13,6.4
213,T200,T200,Martin Trainer,1,6.4
214,T200,T200,Jhonattan Vegas,14,6.4
215,T200,T200,Duffy Waldorf,2,6.4
216,T200,T200,Matt Weibring,2,6.4
217,T218,T218,Chad Collins,6,6.3
218,T218,T218,John Daly,6,6.3
219,T218,T218,Mathew Goggin,1,6.3
220,T218,T218,Nathan Green,12,6.3
221,T218,T218,Billy Hurley III,1,6.3
222,T218,T218,Lee Janzen,10,6.3
223,T218,T218,J.L. Lewis,1,6.3
224,T218,T218,Jamie Lovemark,1,6.3
225,T218,T218,Rod Pampling,12,6.3
226,T218,T218,Fran Quinn,3,6.3
227,T218,T218,Jeff Quinney,5,6.3
228,T218,T218,Daniel Summerhays,8,6.3
229,T218,T218,Jay Williamson,1,6.3
230,T231,T231,Thomas Aiken,1,6.2
231,T231,T231,Stuart Appleby,10,6.2
232,T231,T231,Craig Barlow,3,6.2
233,T231,T231,Matt Bettencourt,13,6.2
234,T231,T231,Josh Broadaway,1,6.2
235,T231,T231,Greg Chalmers,16,6.2
236,T231,T231,SSP Chawrasia,1,6.2
237,T231,T231,Jason Day,13,6.2
238,T231,T231,James Driscoll,10,6.2
239,T231,T231,Ross Fisher,2,6.2
240,T231,T231,Harrison Frazar,6,6.2
241,T231,T231,Anthony Kim,8,6.2
242,T231,T231,Frank Lickliter II,6,6.2
243,T231,T231,Peter Lonard,2,6.2
244,T231,T231,Jarrod Lyle,10,6.2
245,T231,T231,Matteo Manassero,3,6.2
246,T231,T231,Shaun Micheel,10,6.2
247,T231,T231,Zack Miller,11,6.2
248,T231,T231,Carl Paulson,3,6.2
249,T231,T231,Michael Putnam,10,6.2
250,T231,T231,Andres Romero,15,6.2
251,T231,T231,Peter Tomasulo,4,6.2
252,T231,T231,Cameron Tringale,20,6.2
253,T231,T231,Charlie Wi,16,6.2
254,T255,T255,Steven Bowditch,14,6.1
255,T255,T255,David Duval,9,6.1
256,T255,T255,Steve Elkington,7,6.1
257,T255,T255,Steve Flesch,15,6.1
258,T255,T255,Yuta Ikeda,3,6.1
259,T255,T255,Scott McCarron,9,6.1
260,T255,T255,Joe Ogilvie,10,6.1
261,T255,T255,Tag Ridings,13,6.1
262,T255,T255,Jimmy Walker,15,6.1
263,T264,T264,Steve Allan,1,6.0
264,T264,T264,Aaron Baddeley,15,6.0
265,T264,T264,D.J. Brigman,8,6.0
266,T264,T264,Todd Fischer,1,6.0
267,T264,T264,Scott Gordon,1,6.0
268,T264,T264,Kevin Kisner,9,6.0
269,T264,T264,Derek Lamely,7,6.0
270,T264,T264,Jesper Parnevik,3,6.0
271,T264,T264,Alvaro Quiros,3,6.0
272,T264,T264,Patrick Reed,1,6.0
273,T264,T264,Peter Senior,1,6.0
274,T275,T275,Daniel Chopra,1,5.9
275,T275,T275,Troy Kelly,1,5.9
276,T275,T275,Martin Piller,7,5.9
277,T278,T278,Darren Clarke,1,5.8
278,T278,T278,Matt Jones,10,5.8
279,T278,T278,Shigeki Maruyama,1,5.8
280,T278,T278,Bob May,1,5.8
281,T278,T278,Garth Mulroy,1,5.8
282,T278,T278,Jonathan Randolph,1,5.8
283,T278,T278,Andre Stolz,2,5.8
284,T278,T278,Drew Weaver,1,5.8
285,T286,T286,Rhys Davies,1,5.7
286,T286,T286,Morgan Hoffmann,2,5.7
287,T286,T286,Seung-Yul Noh,1,5.7
288,T286,T286,Brett Quigley,2,5.7
289,T286,T286,Mike Weir,2,5.7
290,T291,T291,Miguel Angel Jiménez,2,5.6
291,T291,T291,Henrik Stenson,5,5.6
292,T291,T291,Will Strickler,6,5.6
293,294,294,Nick Price,1,5.5
294,T295,T295,Ted Purdy,1,5.4
295,T295,T295,Sam Saunders,2,5.4
296,T295,T295,Michael Sim,4,5.4
297,T298,T298,Richard Green,1,5.3
298,T298,T298,Pablo Larrazabal,1,5.3
299,T300,T300,Alex Aragon,1,5.2
300,T300,T300,Mark Hensby,1,5.2
301,T300,T300,Bio Kim,8,5.2
302,T300,T300,WC Liang,1,5.2
303,304,304,Mike Small,1,5.1
304,305,305,Brian Bateman,1,5.0
305,T306,T306,Mathias Grönberg,1,4.9
306,T306,T306,Chris Tidland,1,4.9
307,308,308,Marcus Fraser,1,4.7
308,309,309,Skip Kendall,1,4.6
309,T310,T310,Alex Noren,1,4.4
310,T310,T310,Anthony Paolucci,1,4.4
311,312,312,Peter Uihlein,2,4.3
312,313,313,Jae-bum Park,1,4.0
