,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
105,T104,T104,Scott Gordon,1,7.0
106,T104,T104,Matt Jones,10,7.0
107,T104,T104,George McNeill,10,7.0
108,T104,T104,Carl Pettersson,20,7.0
109,T104,T104,Rory Sabbatini,13,7.0
110,T104,T104,Vijay Singh,14,7.0
111,T104,T104,Kevin Streelman,16,7.0
112,T104,T104,Roland Thatcher,10,7.0
113,T104,T104,Peter Tomasulo,4,7.0
114,T115,T115,Matt Bettencourt,13,6.9
115,T115,T115,Joseph Bramlett,9,6.9
116,T115,T115,Stewart Cink,11,6.9
117,T115,T115,Peter Hanson,4,6.9
118,T115,T115,John Senden,18,6.9
119,T115,T115,Brendan Steele,15,6.9
120,T115,T115,Cameron Tringale,20,6.9
121,T122,T122,Josh Broadaway,1,6.8
122,T122,T122,Lucas Glover,13,6.8
123,T122,T122,Bill Lunde,16,6.8
124,T122,T122,Hunter Mahan,19,6.8
125,T122,T122,Bob May,1,6.8
126,T122,T122,Richard Scott,1,6.8
127,T128,T128,Blake Adams,22,6.7
128,T128,T128,Daniel Chopra,1,6.7
129,T128,T128,Sung Kang,8,6.7
130,T128,T128,Jordan Spieth,1,6.7
131,T128,T128,Camilo Villegas,10,6.7
132,T133,T133,Martin Kaymer,5,6.6
133,T133,T133,Pablo Larrazabal,1,6.6
134,T133,T133,Henrik Stenson,5,6.6
135,T136,T136,Ricky Barnes,13,6.5
136,T136,T136,Ernie Els,13,6.5
137,T136,T136,Retief Goosen,9,6.5
138,T136,T136,Pat Perez,14,6.5
139,T140,T140,Robert Allenby,15,6.4
140,T140,T140,Stuart Appleby,10,6.4
141,T140,T140,Andres Gonzales,6,6.4
142,T140,T140,David Hearn,15,6.4
143,T140,T140,Tim Herron,13,6.4
144,T140,T140,Billy Horschel,10,6.4
145,T140,T140,Graeme McDowell,7,6.4
146,T140,T140,John Merrick,12,6.4
147,T140,T140,Joe Ogilvie,10,6.4
148,T140,T140,Andre Stolz,2,6.4
149,T150,T150,Will Claxton,1,6.3
150,T150,T150,Michael Thompson,13,6.3
151,T152,T152,Michael Bradley,10,6.2
152,T152,T152,Jonathan Byrd,15,6.2
153,T152,T152,Mark Calcavecchia,2,6.2
154,T152,T152,Erik Compton,3,6.2
155,T152,T152,Tom Gillis,9,6.2
156,157,157,Justin Rose,14,6.1
157,T158,T158,Chad Campbell,18,6.0
158,T158,T158,Fabián Gómez,13,6.0
159,T158,T158,J.J. Henry,17,6.0
160,T158,T158,Mark Hensby,1,6.0
161,T158,T158,Lee Janzen,10,6.0
162,T158,T158,Ben Martin,10,6.0
163,T158,T158,Alexandre Rocha,7,6.0
164,T165,T165,Spencer Levin,22,5.9
165,T165,T165,Edoardo Molinari,6,5.9
166,T165,T165,Mike Small,1,5.9
167,T165,T165,Brandt Snedeker,13,5.9
168,T169,T169,Craig Barlow,3,5.8
169,T169,T169,William McGirt,17,5.8
170,T169,T169,Geoff Ogilvy,12,5.8
171,T169,T169,Rod Pampling,12,5.8
172,T169,T169,Chez Reavie,16,5.8
173,T174,T174,Michael Allen,2,5.7
174,T174,T174,Garth Mulroy,1,5.7
175,T176,T176,Trevor Immelman,14,5.6
176,T176,T176,Matt Kuchar,17,5.6
177,T176,T176,Scott McCarron,9,5.6
178,T176,T176,Ryan Moore,14,5.6
179,T176,T176,Steve Stricker,12,5.6
180,T176,T176,Jay Williamson,1,5.6
181,T182,T182,Jason Dufner,14,5.5
182,T182,T182,Jarrod Lyle,10,5.5
183,T182,T182,Jeff Maggert,6,5.5
184,T182,T182,Troy Merritt,8,5.5
185,T182,T182,Matt Weibring,2,5.5
186,T187,T187,Arjun Atwal,15,5.4
187,T187,T187,Hunter Haas,15,5.4
188,T187,T187,Kevin Sutherland,5,5.4
189,T187,T187,Y.E. Yang,8,5.4
190,T191,T191,Justin Hicks,3,5.3
191,T191,T191,Freddie Jacobson,16,5.3
192,T191,T191,Tom Lehman,2,5.3
193,T191,T191,Jamie Lovemark,1,5.3
194,T191,T191,D.A. Points,17,5.3
195,T196,T196,Kevin Kisner,9,5.2
196,T196,T196,Frank Lickliter II,6,5.2
197,T196,T196,Duffy Waldorf,2,5.2
198,T199,T199,Briny Baird,10,5.1
199,T199,T199,D.J. Brigman,8,5.1
200,T199,T199,Anders Hansen,2,5.1
201,T199,T199,Troy Kelly,1,5.1
202,T199,T199,WC Liang,1,5.1
203,T199,T199,Peter Lonard,2,5.1
204,T199,T199,Dicky Pride,3,5.1
205,T199,T199,Ted Purdy,1,5.1
206,T199,T199,Charlie Wi,16,5.1
207,T208,T208,Kris Blanks,16,5.0
208,T208,T208,K.J. Choi,13,5.0
209,T208,T208,Marc Turnesa,6,5.0
210,T211,T211,Rich Beem,5,4.9
211,T211,T211,Nathan Green,12,4.9
212,T211,T211,Ian Poulter,8,4.9
213,T211,T211,Brett Quigley,2,4.9
214,T215,T215,Brendon de Jonge,19,4.8
215,T215,T215,Hiroyuki Fujita,2,4.8
216,T215,T215,Richard Green,1,4.8
217,T215,T215,K.T. Kim,3,4.8
218,T215,T215,Jesper Parnevik,3,4.8
219,T220,T220,Rhys Davies,1,4.7
220,T220,T220,Bob Estes,5,4.7
221,T222,T222,Jason Bohn,14,4.6
222,T222,T222,Ben Crane,13,4.6
223,T222,T222,Luke Donald,12,4.6
224,T222,T222,Kent Jones,12,4.6
225,T222,T222,Matt McQuillan,7,4.6
226,T222,T222,Carl Paulson,3,4.6
227,T222,T222,Vaughn Taylor,17,4.6
228,T222,T222,Mark Wilson,15,4.6
229,T230,T230,Woody Austin,10,4.5
230,T230,T230,Notah Begay III,1,4.5
231,T230,T230,Shaun Micheel,10,4.5
232,T233,T233,Brian Davis,20,4.4
233,T233,T233,Joe Durant,10,4.4
234,T233,T233,Steve Flesch,15,4.4
235,T236,T236,Cameron Beckman,10,4.3
236,T236,T236,Tim Petrovic,14,4.3
237,T236,T236,Nick Price,1,4.3
238,T239,T239,Tim Clark,2,4.2
239,T239,T239,J.P. Hayes,7,4.2
240,T239,T239,Jeff Klauk,1,4.2
241,T239,T239,John Mallinger,5,4.2
242,T239,T239,Paul Stankowski,13,4.2
243,T244,T244,Steve Elkington,7,4.1
244,T244,T244,Justin Leonard,14,4.1
245,T246,T246,Thomas Bjørn,2,4.0
246,T246,T246,Robert Gamez,2,4.0
247,T246,T246,Yuta Ikeda,3,4.0
248,T246,T246,Kevin Na,14,4.0
249,T246,T246,Daniel Summerhays,8,4.0
250,T251,T251,Jim Furyk,14,3.9
251,T251,T251,Ryuji Imada,12,3.9
252,T253,T253,Stephen Ames,11,3.8
253,T253,T253,Shane Bertsch,10,3.8
254,T253,T253,Darren Clarke,1,3.8
255,T253,T253,Billy Mayfair,16,3.8
256,T253,T253,Jonathan Randolph,1,3.8
257,T253,T253,Heath Slocum,13,3.8
258,259,259,Dustin Risdon,1,3.7
259,T260,T260,Colt Knost,11,3.6
260,T260,T260,Chris Riley,12,3.6
261,T260,T260,David Toms,13,3.6
262,T260,T260,Johnson Wagner,13,3.6
263,T264,T264,Alex Cejka,9,3.5
264,T264,T264,Michael Connell,12,3.5
265,T264,T264,Francesco Molinari,4,3.5
266,T264,T264,Hennie Otto,1,3.5
267,T268,T268,Zach Johnson,14,3.4
268,T268,T268,J.L. Lewis,1,3.4
269,T268,T268,David Mathis,14,3.4
270,T268,T268,Aron Price,9,3.4
271,T268,T268,Michael Sim,4,3.4
272,T268,T268,Chris Tidland,1,3.4
273,T268,T268,Garrett Willis,11,3.4
274,T275,T275,Rocco Mediate,6,3.3
275,T275,T275,Nate Smith,7,3.3
276,T277,T277,Greg Chalmers,16,3.2
277,T277,T277,Bryce Molder,13,3.2
278,T277,T277,Nick O'Hern,14,3.2
279,T277,T277,José María Olazábal,1,3.2
280,T281,T281,Kirk Triplett,4,3.1
281,T281,T281,Dean Wilson,10,3.1
282,T283,T283,Chad Collins,6,3.0
283,T283,T283,Chris DiMarco,14,3.0
284,T283,T283,Matteo Manassero,3,3.0
285,T283,T283,Scott Verplank,7,3.0
286,287,287,Ben Curtis,10,2.9
287,T288,T288,Guy Boros,1,2.8
288,T288,T288,Tom Byrum,1,2.8
289,T288,T288,Todd Fischer,1,2.8
290,T288,T288,Shigeki Maruyama,1,2.8
291,T288,T288,Jae-bum Park,1,2.8
292,T293,T293,Paul Goydos,14,2.7
293,T293,T293,Tom Pernice Jr.,6,2.7
294,T295,T295,Craig Bowden,1,2.5
295,T295,T295,Miguel Angel Jiménez,2,2.5
296,T297,T297,Robert Damron,2,2.4
297,T297,T297,Richard Johnson,9,2.4
298,T299,T299,Brian Bateman,1,2.3
299,T299,T299,Simon Dyson,1,2.3
300,T299,T299,Jerry Kelly,14,2.3
301,T302,T302,Mark O'Meara,1,2.2
302,T302,T302,Mike Weir,2,2.2
303,304,304,Brian Gay,16,2.1
304,305,305,Jeff Quinney,5,2.0
305,306,306,Billy Hurley III,1,1.7
306,307,307,Skip Kendall,1,1.5
307,T308,T308,SSP Chawrasia,1,1.3
308,T308,T308,Peter Senior,1,1.3
309,T308,T308,Omar Uresti,1,1.3
310,T311,T311,Mark Brooks,1,1.2
311,T311,T311,Marcus Fraser,1,1.2
312,T311,T311,Corey Pavin,2,1.2
