,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
195,177,177,Sean O'Hair,11,7.8
196,177,177,Joe Ogilvie,10,7.8
197,177,177,José María Olazábal,1,7.8
198,177,177,Ryan Palmer,12,7.8
199,177,177,Scott Piercy,13,7.8
200,177,177,Dicky Pride,3,7.8
201,177,177,Alex Prugh,10,7.8
202,177,177,Jim Renner,8,7.8
203,177,177,Tag Ridings,13,7.8
204,177,177,Heath Slocum,13,7.8
205,177,177,Kevin Stadler,14,7.8
206,177,177,Chris Stroud,14,7.8
207,177,177,Jhonattan Vegas,14,7.8
208,177,177,Johnson Wagner,13,7.8
209,177,177,Charlie Wi,16,7.8
210,177,177,Y.E. Yang,8,7.8
211,212,212,Arjun Atwal,15,7.7
212,212,212,Joseph Bramlett,9,7.7
213,212,212,Josh Broadaway,1,7.7
214,212,212,Ángel Cabrera,6,7.7
215,212,212,Kevin Chappell,10,7.7
216,212,212,Chad Collins,6,7.7
217,212,212,Michael Connell,12,7.7
218,212,212,Steve Elkington,7,7.7
219,212,212,Ernie Els,13,7.7
220,212,212,Harrison Frazar,6,7.7
221,212,212,Hiroyuki Fujita,2,7.7
222,212,212,Richard Green,1,7.7
223,212,212,Nathan Green,12,7.7
224,212,212,Scott Gutschewski,7,7.7
225,212,212,Kevin Kisner,9,7.7
226,212,212,Tom Lehman,2,7.7
227,212,212,Justin Leonard,14,7.7
228,212,212,WC Liang,1,7.7
229,212,212,Frank Lickliter II,6,7.7
230,212,212,Matteo Manassero,3,7.7
231,212,212,Edoardo Molinari,6,7.7
232,212,212,Garth Mulroy,1,7.7
233,212,212,Brett Quigley,2,7.7
234,212,212,Chris Riley,12,7.7
235,236,236,Steve Allan,1,7.6
236,236,236,Erik Compton,3,7.6
237,236,236,Robert Gamez,2,7.6
238,236,236,Fabián Gómez,13,7.6
239,236,236,Paul Goydos,14,7.6
240,236,236,J.P. Hayes,7,7.6
241,236,236,Bio Kim,8,7.6
242,236,236,Colt Knost,11,7.6
243,236,236,Jarrod Lyle,10,7.6
244,236,236,Jeff Maggert,6,7.6
245,236,236,Scott McCarron,9,7.6
246,236,236,Troy Merritt,8,7.6
247,236,236,Shaun Micheel,10,7.6
248,236,236,Corey Pavin,2,7.6
249,236,236,Nate Smith,7,7.6
250,236,236,Will Strickler,6,7.6
251,236,236,Daniel Summerhays,8,7.6
252,236,236,Drew Weaver,1,7.6
253,254,254,Guy Boros,1,7.5
254,254,254,D.J. Brigman,8,7.5
255,254,254,John Daly,6,7.5
256,254,254,David Duval,9,7.5
257,254,254,Jim Herman,10,7.5
258,254,254,Will MacKenzie,8,7.5
259,254,254,Zack Miller,11,7.5
260,254,254,Martin Piller,7,7.5
261,254,254,Fran Quinn,3,7.5
262,254,254,Jeff Quinney,5,7.5
263,254,254,Mike Small,1,7.5
264,265,265,Thomas Aiken,1,7.4
265,265,265,Will Claxton,1,7.4
266,265,265,Jason Gore,2,7.4
267,265,265,Troy Kelly,1,7.4
268,265,265,Bob May,1,7.4
269,265,265,Carl Paulson,3,7.4
270,265,265,Patrick Reed,1,7.4
271,272,272,Craig Barlow,3,7.3
272,272,272,Mark Hensby,1,7.3
273,272,272,Richard Johnson,9,7.3
274,272,272,Seung-Yul Noh,1,7.3
275,272,272,Nick Price,1,7.3
276,272,272,Alvaro Quiros,3,7.3
277,272,272,Andre Stolz,2,7.3
278,279,279,Mark Calcavecchia,2,7.2
279,279,279,Ross Fisher,2,7.2
280,279,279,Jonathan Randolph,1,7.2
281,279,279,Peter Uihlein,2,7.2
282,279,279,Duffy Waldorf,2,7.2
283,284,284,Michael Allen,2,7.1
284,284,284,Rich Beem,5,7.1
285,284,284,Robert Damron,2,7.1
286,284,284,Brad Fritsch,1,7.1
287,284,284,Billy Hurley III,1,7.1
288,284,284,Rocco Mediate,6,7.1
289,284,284,Martin Trainer,1,7.1
290,291,291,Marcus Fraser,1,7.0
291,291,291,Alex Noren,1,7.0
292,291,291,Michael Sim,4,7.0
293,291,291,Matt Weibring,2,7.0
294,295,295,Alex Aragon,1,6.8
295,295,295,Thomas Bjørn,2,6.8
296,295,295,Mark Brooks,1,6.8
297,295,295,SSP Chawrasia,1,6.8
298,295,295,Skip Kendall,1,6.8
299,295,295,Jamie Lovemark,1,6.8
300,301,301,Rhys Davies,1,6.7
301,302,302,J.L. Lewis,1,6.6
302,302,302,Mark O'Meara,1,6.6
303,304,304,Mike Weir,2,6.5
304,305,305,Miguel Angel Jiménez,2,6.4
305,305,305,Dustin Risdon,1,6.4
306,307,307,Yuta Ikeda,3,6.3
307,308,308,Brian Bateman,1,6.1
308,308,308,Darren Clarke,1,6.1
309,310,310,Jae-bum Park,1,5.9
310,311,311,Chris Tidland,1,5.8
311,312,312,Peter Senior,1,5.6
312,313,313,Pablo Larrazabal,1,5.4
