,Last_5_Events_-_Scoring_RANK THIS WEEK,Last_5_Events_-_Scoring_RANK LAST WEEK,Last_5_Events_-_Scoring_PLAYER NAME,Last_5_Events_-_Scoring_EVENTS,Last_5_Events_-_Scoring_RATING
0,1,1,Rory McIlroy,1,9.1
1,T2,T2,Ben Crane,2,9.0
2,T2,T2,Ryo Ishikawa,1,9.0
3,T2,T2,Bryce Molder,3,9.0
4,T5,T5,Chad Collins,1,8.9
5,T5,T5,Tommy Gainey,1,8.9
6,T7,T7,Kris Blanks,3,8.8
7,T7,T7,Scott McCarron,1,8.8
8,T7,T7,Kevin Na,2,8.8
9,T7,T7,Jordan Spieth,1,8.8
10,T7,T7,Kevin Streelman,2,8.8
11,T7,T7,Michael Thompson,2,8.8
12,T7,T7,Lee Westwood,1,8.8
13,T14,T14,Bud Cauley,4,8.7
14,T14,T14,K.T. Kim,2,8.7
15,T14,T14,Matt McQuillan,2,8.7
16,T17,T17,Luke Donald,4,8.6
17,T17,T17,James Driscoll,1,8.6
18,T17,T17,Billy Horschel,3,8.6
19,T17,T17,Trevor Immelman,4,8.6
20,T17,T17,Shigeki Maruyama,1,8.6
21,T22,T22,Tim Clark,2,8.5
22,T22,T22,Jim Furyk,3,8.5
23,T22,T22,David Hearn,4,8.5
24,T22,T22,Sung Kang,4,8.5
25,T22,T22,Peter Lonard,2,8.5
26,T22,T22,Billy Mayfair,4,8.5
27,T22,T22,Nick O'Hern,3,8.5
28,T22,T22,Geoff Ogilvy,3,8.5
29,T22,T22,Tom Pernice Jr.,3,8.5
30,T22,T22,Carl Pettersson,4,8.5
31,T22,T22,Webb Simpson,3,8.5
32,T22,T22,Brett Wetterich,4,8.5
33,T22,T22,Charlie Wi,3,8.5
34,T35,T35,Shane Bertsch,2,8.4
35,T35,T35,K.J. Choi,2,8.4
36,T35,T35,David Duval,1,8.4
37,T35,T35,Michael Letzig,3,8.4
38,T35,T35,Spencer Levin,4,8.4
39,T35,T35,Francesco Molinari,1,8.4
40,T35,T35,Ryan Moore,2,8.4
41,T35,T35,Scott Verplank,1,8.4
42,T43,T43,Joe Durant,2,8.3
43,T43,T43,Todd Fischer,1,8.3
44,T43,T43,Tom Gillis,1,8.3
45,T43,T43,Lucas Glover,3,8.3
46,T43,T43,Mathias Grönberg,1,8.3
47,T43,T43,Todd Hamilton,2,8.3
48,T43,T43,Kevin Kisner,3,8.3
49,T43,T43,Louis Oosthuizen,2,8.3
50,T43,T43,Alex Prugh,1,8.3
51,T43,T43,Alexandre Rocha,2,8.3
52,T43,T43,Justin Rose,2,8.3
53,T43,T43,Kevin Sutherland,2,8.3
54,T43,T43,Roland Thatcher,3,8.3
55,T43,T43,D.J. Trahan,2,8.3
56,T57,T57,Jason Bohn,4,8.2
57,T57,T57,Steven Bowditch,3,8.2
58,T57,T57,Michael Bradley,3,8.2
59,T57,T57,Jonathan Byrd,2,8.2
60,T57,T57,Jason Day,3,8.2
61,T57,T57,Ernie Els,3,8.2
62,T57,T57,Bob Estes,2,8.2
63,T57,T57,Morgan Hoffmann,2,8.2
64,T57,T57,Jerry Kelly,2,8.2
65,T57,T57,Jeff Klauk,1,8.2
66,T57,T57,Derek Lamely,3,8.2
67,T57,T57,Hunter Mahan,3,8.2
68,T57,T57,Jeff Overton,3,8.2
69,T57,T57,Pat Perez,3,8.2
70,T57,T57,Michael Putnam,3,8.2
71,T57,T57,John Senden,3,8.2
72,T57,T57,Heath Slocum,3,8.2
73,T57,T57,Kyle Stanley,4,8.2
74,T57,T57,Josh Teater,4,8.2
75,T57,T57,Peter Tomasulo,2,8.2
76,T57,T57,Marc Turnesa,2,8.2
77,T57,T57,Boo Weekley,1,8.2
78,T57,T57,Tiger Woods,2,8.2
79,T80,T80,Stephen Ames,3,8.1
80,T80,T80,Notah Begay III,1,8.1
81,T80,T80,Ángel Cabrera,2,8.1
82,T80,T80,Paul Casey,2,8.1
83,T80,T80,Kevin Chappell,2,8.1
84,T80,T80,John Daly,2,8.1
85,T80,T80,Marco Dawson,3,8.1
86,T80,T80,Jason Dufner,3,8.1
87,T80,T80,Bill Haas,3,8.1
88,T80,T80,Adam Hadwin,4,8.1
89,T80,T80,Peter Hanson,1,8.1
90,T80,T80,Zach Johnson,2,8.1
91,T80,T80,Justin Leonard,3,8.1
92,T80,T80,John Mallinger,2,8.1
93,T80,T80,Rod Pampling,2,8.1
94,T80,T80,Kenny Perry,2,8.1
95,T80,T80,Adam Scott,3,8.1
96,T80,T80,Henrik Stenson,2,8.1
97,T80,T80,Kirk Triplett,3,8.1
98,T80,T80,Charles Warren,3,8.1
99,T80,T80,Nick Watney,3,8.1
100,T101,T101,Robert Allenby,3,8.0
