,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
168,T152,T152,William McGirt,17,7.7
169,T152,T152,Shaun Micheel,10,7.7
170,T152,T152,Ryan Palmer,12,7.7
171,T152,T152,Cameron Percy,5,7.7
172,T152,T152,Kenny Perry,5,7.7
173,T152,T152,Martin Piller,7,7.7
174,T152,T152,Aron Price,9,7.7
175,T152,T152,Chez Reavie,16,7.7
176,T152,T152,Jim Renner,8,7.7
177,T152,T152,Adam Scott,9,7.7
178,T152,T152,Daniel Summerhays,8,7.7
179,T152,T152,Kirk Triplett,4,7.7
180,T152,T152,Marc Turnesa,6,7.7
181,T152,T152,Tiger Woods,5,7.7
182,T152,T152,Y.E. Yang,8,7.7
183,T184,T184,Stephen Ames,11,7.6
184,T184,T184,Woody Austin,10,7.6
185,T184,T184,Craig Barlow,3,7.6
186,T184,T184,Kris Blanks,16,7.6
187,T184,T184,Michael Bradley,10,7.6
188,T184,T184,Keegan Bradley,15,7.6
189,T184,T184,Steve Elkington,7,7.6
190,T184,T184,Jim Furyk,14,7.6
191,T184,T184,Sergio Garcia,10,7.6
192,T184,T184,Robert Garrigus,14,7.6
193,T184,T184,Tom Gillis,9,7.6
194,T184,T184,Bill Haas,16,7.6
195,T184,T184,Todd Hamilton,3,7.6
196,T184,T184,J.B. Holmes,12,7.6
197,T184,T184,Trevor Immelman,14,7.6
198,T184,T184,Troy Kelly,1,7.6
199,T184,T184,K.T. Kim,3,7.6
200,T184,T184,Justin Leonard,14,7.6
201,T184,T184,Spencer Levin,22,7.6
202,T184,T184,Jarrod Lyle,10,7.6
203,T184,T184,Ben Martin,10,7.6
204,T184,T184,Troy Matteson,15,7.6
205,T184,T184,John Merrick,12,7.6
206,T184,T184,Edoardo Molinari,6,7.6
207,T184,T184,Jae-bum Park,1,7.6
208,T184,T184,Scott Piercy,13,7.6
209,T184,T184,Chris Riley,12,7.6
210,T184,T184,Vijay Singh,14,7.6
211,T184,T184,Scott Stallings,11,7.6
212,T184,T184,Brendan Steele,15,7.6
213,T184,T184,Peter Tomasulo,4,7.6
214,T184,T184,Cameron Tringale,20,7.6
215,T184,T184,Peter Uihlein,2,7.6
216,T184,T184,Johnson Wagner,13,7.6
217,T218,T218,Paul Casey,6,7.5
218,T218,T218,John Daly,6,7.5
219,T218,T218,Harrison Frazar,6,7.5
220,T218,T218,Hiroyuki Fujita,2,7.5
221,T218,T218,Andres Gonzales,6,7.5
222,T218,T218,Paul Goydos,14,7.5
223,T218,T218,Anders Hansen,2,7.5
224,T218,T218,Peter Hanson,4,7.5
225,T218,T218,Bill Lunde,16,7.5
226,T218,T218,Jeff Maggert,6,7.5
227,T218,T218,Bob May,1,7.5
228,T218,T218,Billy Mayfair,16,7.5
229,T218,T218,Rocco Mediate,6,7.5
230,T218,T218,Sean O'Hair,11,7.5
231,T218,T218,Nick Price,1,7.5
232,T218,T218,Fran Quinn,3,7.5
233,T218,T218,Kevin Stadler,14,7.5
234,T218,T218,Josh Teater,18,7.5
235,T218,T218,Bo Van Pelt,14,7.5
236,T218,T218,Bubba Watson,14,7.5
237,T218,T218,Brett Wetterich,5,7.5
238,T218,T218,Mark Wilson,15,7.5
239,T218,T218,Gary Woodland,16,7.5
240,T241,T241,Robert Allenby,15,7.4
241,T241,T241,Joseph Bramlett,9,7.4
242,T241,T241,Mark Brooks,1,7.4
243,T241,T241,Alex Cejka,9,7.4
244,T241,T241,Fred Couples,3,7.4
245,T241,T241,Matt Every,2,7.4
246,T241,T241,Ross Fisher,2,7.4
247,T241,T241,J.P. Hayes,7,7.4
248,T241,T241,Brandt Jobe,18,7.4
249,T241,T241,Dustin Johnson,12,7.4
250,T241,T241,Davis Love III,10,7.4
251,T241,T241,Corey Pavin,2,7.4
252,T241,T241,John Rollins,14,7.4
253,T241,T241,Charl Schwartzel,10,7.4
254,T241,T241,John Senden,18,7.4
255,T241,T241,Heath Slocum,13,7.4
256,T241,T241,Chris Stroud,14,7.4
257,T241,T241,D.J. Trahan,15,7.4
258,T241,T241,Jay Williamson,1,7.4
259,T260,T260,Thomas Aiken,1,7.3
260,T260,T260,Briny Baird,10,7.3
261,T260,T260,Ricky Barnes,13,7.3
262,T260,T260,Craig Bowden,1,7.3
263,T260,T260,Marco Dawson,2,7.3
264,T260,T260,Joe Durant,10,7.3
265,T260,T260,Scott Gutschewski,7,7.3
266,T260,T260,Adam Hadwin,4,7.3
267,T260,T260,Justin Hicks,3,7.3
268,T260,T260,Miguel Angel Jiménez,2,7.3
269,T260,T260,Troy Merritt,8,7.3
270,T260,T260,Zack Miller,11,7.3
271,T260,T260,Louis Oosthuizen,6,7.3
272,T260,T260,Alex Prugh,10,7.3
273,T260,T260,Alexandre Rocha,7,7.3
274,T260,T260,Kevin Sutherland,5,7.3
275,T260,T260,Omar Uresti,1,7.3
276,T260,T260,Duffy Waldorf,2,7.3
277,T278,T278,Steve Allan,1,7.2
278,T278,T278,Alex Aragon,1,7.2
279,T278,T278,Chad Campbell,18,7.2
280,T278,T278,Patrick Cantlay,4,7.2
281,T278,T278,Erik Compton,3,7.2
282,T278,T278,Robert Gamez,2,7.2
283,T278,T278,J.J. Henry,17,7.2
284,T278,T278,Jim Herman,10,7.2
285,T278,T278,Francesco Molinari,4,7.2
286,T287,T287,Rich Beem,5,7.1
287,T287,T287,Bobby Gates,8,7.1
288,T287,T287,Jhonattan Vegas,14,7.1
289,T290,T290,Brian Bateman,1,7.0
290,T290,T290,Ernie Els,13,7.0
291,T290,T290,Yuta Ikeda,3,7.0
292,T290,T290,Pablo Larrazabal,1,7.0
293,T290,T290,Alvaro Quiros,3,7.0
294,T290,T290,Charles Warren,3,7.0
295,T296,T296,Thomas Bjørn,2,6.9
296,T296,T296,Will MacKenzie,8,6.9
297,T296,T296,Mark O'Meara,1,6.9
298,T296,T296,Jonathan Randolph,1,6.9
299,T300,T300,Darren Clarke,1,6.8
300,T300,T300,Richard Scott,1,6.8
301,T302,T302,Billy Hurley III,1,6.7
302,T302,T302,Martin Trainer,1,6.7
303,T302,T302,Boo Weekley,10,6.7
304,T302,T302,Matt Weibring,2,6.7
305,T306,T306,Rhys Davies,1,6.6
306,T306,T306,Drew Weaver,1,6.6
307,T308,T308,Jason Gore,2,6.5
308,T308,T308,J.L. Lewis,1,6.5
309,T310,T310,Mark Calcavecchia,2,6.4
310,T310,T310,Will Claxton,1,6.4
311,T310,T310,Dustin Risdon,1,6.4
312,313,313,Peter Senior,1,5.5
