,Money_per_Event_Leaders_RANK THIS WEEK,Money_per_Event_Leaders_RANK LAST WEEK,Money_per_Event_Leaders_PLAYER NAME,Money_per_Event_Leaders_EVENTS,Money_per_Event_Leaders_MONEY PER EVENT,Money_per_Event_Leaders_TOTAL MONEY
142,143,143,Paul Casey,7,"$19,528","$136,700"
143,144,144,Todd Fischer,32,"$19,418","$621,398"
144,145,145,Marco Dawson,31,"$19,410","$601,728"
145,146,146,Patrick Sheehan,32,"$19,313","$618,019"
146,147,147,Bob May,7,"$19,186","$134,308"
147,148,148,Tom Byrum,31,"$19,055","$590,719"
148,T149,T149,Markus Brier,1,"$18,859","$18,859"
149,T149,T149,Anthony Wall,1,"$18,859","$18,859"
150,151,151,Notah Begay III,30,"$18,852","$565,572"
151,152,152,John Riegger,17,"$18,711","$318,102"
152,153,153,Jesper Parnevik,31,"$18,406","$570,586"
153,154,154,John Senden,33,"$18,232","$601,670"
154,155,155,Robert Damron,32,"$18,127","$580,086"
155,156,156,Thomas Levet,26,"$18,077","$470,021"
156,157,157,David Sutherland,25,"$18,057","$451,441"
157,158,158,Mario Tiziani,1,"$17,780","$17,780"
158,159,159,Jay Delsing,9,"$17,739","$159,653"
159,160,160,Pat Perez,33,"$17,519","$578,141"
160,161,161,Dudley Hart,22,"$17,351","$381,735"
161,162,162,Tom Gillis,25,"$17,284","$432,100"
162,163,163,Greg Norman,7,"$17,114","$119,799"
163,164,164,Neal Lancaster,35,"$16,875","$590,627"
164,165,165,Glen Hnatiuk,29,"$16,842","$488,429"
165,166,166,Barry Cheesman,2,"$16,455","$32,910"
166,167,167,Jeff Gallagher,10,"$16,389","$163,899"
167,T168,T168,David Lynn,1,"$16,213","$16,213"
168,T168,T168,Mark McNulty,1,"$16,213","$16,213"
169,170,170,Mark Wilson,30,"$16,083","$482,502"
170,T171,T171,José Coceres,21,"$16,080","$337,682"
171,T171,T171,Craig Parry,16,"$16,080","$257,281"
172,173,173,Chris Smith,30,"$15,984","$479,523"
173,174,174,Guy Boros,6,"$15,935","$95,612"
174,175,175,Per-Ulrik Johansson,31,"$15,631","$484,577"
175,176,176,Mark O'Meara,25,"$15,533","$388,348"
176,177,177,Matt Peterson,2,"$14,980","$29,961"
177,178,178,Mike Heinen,29,"$14,910","$432,417"
178,179,179,Bill Glasson,13,"$14,890","$193,578"
179,180,180,Garrett Willis,32,"$14,600","$467,212"
180,181,181,John Morgan,29,"$14,583","$422,916"
181,182,182,Mike Small,1,"$14,430","$14,430"
182,183,183,Pat Bates,35,"$14,199","$496,978"
183,184,184,Olin Browne,34,"$14,105","$479,591"
184,185,185,Katsuyoshi Tomori,1,"$13,988","$13,988"
185,186,186,Esteban Toledo,35,"$13,928","$487,495"
186,187,187,Corey Pavin,26,"$13,804","$358,910"
187,188,188,Paul McGinley,3,"$13,776","$41,329"
188,189,189,Spike McRoy,35,"$13,736","$480,772"
189,190,190,Ryan Dillon,1,"$13,334","$13,334"
190,191,191,Aaron Barber,32,"$13,289","$425,277"
191,192,192,Brian Gay,34,"$13,166","$447,647"
192,193,193,Bart Bryant,6,"$13,161","$78,966"
193,194,194,Craig Perks,28,"$13,148","$368,163"
194,195,195,Tom Carter,8,"$13,142","$105,142"
195,196,196,Eduardo Romero,12,"$13,042","$156,515"
196,197,197,Mike Grob,27,"$12,925","$348,976"
197,198,198,Paul Gow,21,"$12,615","$264,926"
198,199,199,Greg Chalmers,32,"$12,601","$403,254"
199,200,200,Michael Flynn,1,"$12,600","$12,600"
200,201,201,Michael Bradley,4,"$12,375","$49,500"
201,202,202,Shingo Katayama,5,"$12,299","$61,499"
202,203,203,Todd Hamilton,3,"$12,200","$36,600"
203,204,204,Toshi Izawa,6,"$12,166","$73,000"
204,205,205,Steve Pate,16,"$12,032","$192,518"
205,206,206,Scott Laycock,25,"$12,013","$300,342"
206,207,207,Darron Stiles,29,"$11,954","$346,693"
207,208,208,Hunter Mahan,9,"$11,811","$106,300"
208,209,209,Danny Briggs,1,"$11,712","$11,712"
209,210,210,Mark Walker,1,"$11,536","$11,536"
210,211,211,Carl Paulson,32,"$11,411","$365,177"
211,212,212,Todd Rose,1,"$11,100","$11,100"
212,213,213,Mike Sposa,25,"$11,057","$276,447"
213,214,214,Chris Anderson,31,"$11,033","$342,027"
214,215,215,Steve Elkington,14,"$11,008","$154,123"
215,216,216,Brent Schwarzrock,20,"$10,828","$216,561"
216,217,217,Willie Wood,11,"$10,752","$118,280"
217,218,218,Mathew Goggin,28,"$10,687","$299,237"
218,219,219,John Maginnes,29,"$10,652","$308,928"
219,220,220,Trevor Immelman,12,"$10,512","$126,150"
220,221,221,Bob Burns,28,"$10,499","$293,973"
221,222,222,Jim McGovern,11,"$10,468","$115,148"
222,223,223,Yasuharu Imano,3,"$10,425","$31,275"
223,224,224,Ian Leggatt,26,"$10,423","$271,014"
224,225,225,Brian Watts,13,"$10,377","$134,905"
225,226,226,Danny Ellis,10,"$10,144","$101,443"
226,227,227,Ken Green,7,"$10,090","$70,633"
227,228,228,John Daly,22,"$10,029","$220,647"
228,229,229,Michael Clark II,21,"$10,008","$210,176"
229,230,230,David Edwards,13,"$9,951","$129,370"
230,231,231,Tim Wilkinson,1,"$9,900","$9,900"
231,232,232,Brian Henninger,17,"$9,764","$166,002"
232,233,233,Donnie Hammond,27,"$9,459","$255,414"
233,234,234,Michael Harris,1,"$9,450","$9,450"
234,235,235,Gene Sauers,30,"$9,288","$278,644"
235,236,236,Phil Blackmar,1,"$9,225","$9,225"
236,237,237,Nick Watney,8,"$9,156","$73,255"
237,T238,T238,Derek Gillespie,1,"$8,988","$8,988"
238,T238,T238,Jon Mills,1,"$8,988","$8,988"
239,240,240,Mark Hensby,1,"$8,880","$8,880"
240,241,241,Brian Claar,2,"$8,750","$17,500"
241,242,242,Steven Alker,30,"$8,711","$261,358"
242,243,243,D.A. Weibring,2,"$8,644","$17,289"
243,244,244,Paul Azinger,26,"$8,563","$222,642"
244,245,245,Brandel Chamblee,15,"$8,406","$126,092"
245,246,246,Grant Waite,18,"$8,388","$150,998"
246,247,247,Brian Bateman,26,"$8,351","$217,150"
247,248,248,Kenichi Kuboya,31,"$8,299","$257,281"
248,249,249,"David Berganio, Jr.",15,"$8,271","$124,065"
249,250,250,Blaine McCallister,8,"$8,227","$65,820"
250,251,251,Raphael Jacquelin,2,"$8,106","$16,213"
251,252,252,David Morland IV,1,"$8,022","$8,022"
252,253,253,Greg Kraft,9,"$7,972","$71,756"
253,254,254,Lee Westwood,8,"$7,948","$63,590"
254,255,255,Deane Pappas,24,"$7,914","$189,955"
255,256,256,John Cook,10,"$7,893","$78,930"
256,257,257,Ian Poulter,4,"$7,714","$30,859"
257,258,258,Michael Campbell,14,"$7,700","$107,813"
258,259,259,Matt Kuchar,23,"$7,654","$176,046"
259,260,260,Tom Scherrer,16,"$7,651","$122,430"
260,261,261,Mark Brooks,31,"$7,628","$236,489"
261,T262,T262,Scott Dunlap,1,"$7,600","$7,600"
262,T262,T262,Ryuji Imada,1,"$7,600","$7,600"
263,264,264,Brad Bryant,4,"$7,383","$29,535"
264,265,265,Edward Fryatt,1,"$7,280","$7,280"
265,266,266,Jeff Quinney,2,"$7,275","$14,550"
266,267,267,Jay Don Blake,27,"$7,196","$194,293"
267,268,268,Stan Utley,11,"$7,186","$79,046"
268,269,269,Steve Stricker,21,"$7,170","$150,589"
269,270,270,Anthony Painter,31,"$7,119","$220,714"
270,271,271,Doug Barron,32,"$7,018","$224,589"
271,272,272,Mike Standly,9,"$6,999","$62,991"
272,273,273,Jason Gore,30,"$6,960","$208,801"
273,T274,T274,Kelly Mitchum,3,"$6,931","$20,795"
274,T274,T274,"Dave Stockton, Jr.",31,"$6,931","$214,876"
275,276,276,Pete Jordan,1,"$6,720","$6,720"
276,277,277,Ian Woosnam,2,"$6,716","$13,432"
277,278,278,Jim Carter,33,"$6,607","$218,060"
278,279,279,Patrick Moore,3,"$6,470","$19,411"
279,280,280,Steve Jones,11,"$6,250","$68,755"
280,281,281,Joel Edwards,23,"$6,234","$143,382"
281,282,282,James McLean,19,"$6,167","$117,182"
282,283,283,Troy Matteson,3,"$6,045","$18,135"
283,284,284,Ty Tryon,21,"$5,994","$125,875"
284,285,285,Charles Warren,2,"$5,992","$11,984"
285,286,286,Jason Caron,29,"$5,941","$172,291"
286,287,287,Mike Springer,9,"$5,939","$53,452"
287,288,288,Andy Miller,25,"$5,397","$134,929"
288,289,289,Gary Nicklaus,6,"$5,383","$32,300"
289,290,290,Tag Ridings,6,"$5,212","$31,275"
290,291,291,Todd Barranger,31,"$5,119","$158,700"
291,292,292,Alastair Forsyth,3,"$5,060","$15,180"
292,293,293,Michael Muehr,7,"$5,053","$35,376"
293,294,294,Larry Mize,19,"$4,932","$93,713"
294,295,295,Chip Sullivan,2,"$4,837","$9,675"
295,296,296,Robin Freeman,12,"$4,554","$54,651"
296,297,297,Scott Simpson,18,"$4,341","$78,153"
297,298,298,Kelly Gibson,13,"$4,280","$55,650"
298,T299,T299,Andy Bean,2,"$4,275","$8,550"
299,T299,T299,Vance Veazey,26,"$4,275","$111,156"
300,301,301,David Duval,20,"$4,235","$84,707"
301,302,302,Colin Montgomerie,12,"$4,210","$50,523"
302,303,303,Keith Fergus,5,"$4,091","$20,455"
303,304,304,Kenneth Staton,22,"$3,790","$83,385"
304,305,305,Brad Elder,20,"$3,717","$74,341"
305,306,306,Akio Sadakata,29,"$3,714","$107,730"
306,307,307,Peter O'Malley,3,"$3,683","$11,050"
307,308,308,"Joe Acosta, Jr.",3,"$3,255","$9,765"
308,309,309,Graeme McDowell,3,"$3,206","$9,620"
309,310,310,Gary Hallberg,8,"$3,052","$24,416"
310,311,311,Jason Buha,25,"$2,913","$72,833"
311,312,312,John Morse,8,"$2,795","$22,361"
312,313,313,Kaname Yokoo,22,"$2,549","$56,088"
313,314,314,Alan Morin,4,"$2,537","$10,150"
314,315,315,"Jim Gallagher, Jr.",9,"$2,471","$22,245"
315,316,316,Joel Kribel,16,"$2,445","$39,120"
316,317,317,Nolan Henke,6,"$2,328","$13,970"
317,318,318,Trevor Dodds,3,"$2,240","$6,720"
318,319,319,Yusaku Miyazato,4,"$2,193","$8,775"
319,320,320,Brad Lardon,8,"$2,050","$16,400"
320,321,321,Dave Rummells,7,"$2,040","$14,280"
321,322,322,Gavin Coles,28,"$1,976","$55,350"
322,323,323,Cameron Yancey,23,"$1,904","$43,810"
323,324,324,Jeff Klein,25,"$1,627","$40,680"
324,325,325,Richard Zokol,13,"$1,473","$19,155"
325,326,326,David Ogrin,4,"$1,425","$5,700"
326,327,327,Gabriel Hjertstedt,9,"$1,420","$12,780"
327,328,328,D.J. Trahan,6,"$1,313","$7,880"
328,329,329,Fulton Allem,15,"$1,272","$19,091"
329,330,330,Dan Halldorson,5,"$1,128","$5,640"
330,331,331,Mike Hulbert,14,$450,"$6,300"
