,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
58,59,59,Zach Johnson,34.81,731,21
59,T60,T60,Anirban Lahiri,34.82,592,17
60,T60,T60,Troy Merritt,34.82,592,17
61,T60,T60,Ryan Moore,34.82,592,17
62,63,63,Beau Hossler,34.83,836,24
63,64,64,Nick Watney,34.85,697,20
64,65,65,Cameron Tringale,34.88,279,8
65,66,66,Jamie Lovemark,34.89,663,19
66,67,67,Charles Howell III,34.91,803,23
67,T68,T68,Tyrrell Hatton,34.92,419,12
68,T68,T68,Martin Laird,34.92,454,13
69,T68,T68,Hunter Mahan,34.92,419,12
70,T68,T68,Alex Noren,34.92,454,13
71,T72,T72,Robert Garrigus,34.93,489,14
72,T72,T72,Lanto Griffin,34.93,489,14
73,T72,T72,J.B. Holmes,34.93,524,15
74,T75,T75,Daniel Berger,34.94,594,17
75,T75,T75,John Huh,34.94,594,17
76,T75,T75,Richy Werenski,34.94,594,17
77,T78,T78,Patrick Cantlay,34.95,664,19
78,T78,T78,Xander Schauffele,34.95,734,21
79,80,80,Kevin Tway,34.96,804,23
80,T81,T81,Derek Fathauer,35.0,455,13
81,T81,T81,Brice Garnett,35.0,665,19
82,T81,T81,J.J. Henry,35.0,455,13
83,T81,T81,Luke List,35.0,700,20
84,T81,T81,Phil Mickelson,35.0,735,21
85,T81,T81,Adam Scott,35.0,665,19
86,87,87,Ryan Armour,35.04,806,23
87,88,88,Andrew Putnam,35.05,701,20
88,T89,T89,Tyler Duncan,35.06,631,18
89,T89,T89,Charley Hoffman,35.06,596,17
90,T89,T89,Ollie Schniederjans,35.06,631,18
91,T92,T92,Ben Crane,35.09,386,11
92,T92,T92,Tony Finau,35.09,807,23
93,T94,T94,Corey Conners,35.1,737,21
94,T94,T94,Brandon Harkins,35.1,702,20
95,T94,T94,Brian Harman,35.1,737,21
96,T94,T94,Jason Kokrak,35.1,737,21
97,98,98,Scott Stallings,35.11,632,18
98,99,99,Hideki Matsuyama,35.12,597,17
99,T100,T100,Adam Hadwin,35.14,738,21
100,T100,T100,Marc Leishman,35.14,738,21
101,T102,T102,Mackenzie Hughes,35.15,457,13
102,T102,T102,Patrick Reed,35.15,703,20
103,T104,T104,Joel Dahmen,35.17,633,18
104,T104,T104,David Hearn,35.17,422,12
105,T106,T106,Keegan Bradley,35.18,774,22
106,T106,T106,Matt Jones,35.18,387,11
107,T108,T108,Harris English,35.2,352,10
108,T108,T108,Rob Oppenheim,35.2,352,10
109,T108,T108,Conrad Shindler,35.2,352,10
110,T111,T111,Retief Goosen,35.25,282,8
111,T111,T111,Graeme McDowell,35.25,423,12
112,T113,T113,Scott Brown,35.26,670,19
113,T113,T113,Tom Hoge,35.26,670,19
114,T115,T115,Sung Kang,35.27,529,15
115,T115,T115,C.T. Pan,35.27,776,22
116,T117,T117,Rafa Cabrera Bello,35.29,600,17
117,T117,T117,Chad Campbell,35.29,494,14
118,T117,T117,Martin Flores,35.29,600,17
119,T117,T117,Billy Horschel,35.29,600,17
120,T117,T117,Shawn Stefani,35.29,494,14
121,T122,T122,Jim Furyk,35.3,353,10
122,T122,T122,Jonathan Randolph,35.3,353,10
123,T124,T124,Tommy Fleetwood,35.31,565,16
124,T124,T124,Henrik Stenson,35.31,459,13
125,T126,T126,Kevin Chappell,35.33,530,15
126,T126,T126,Matt Kuchar,35.33,636,18
127,T126,T126,Ryan Palmer,35.33,424,12
128,T129,T129,Nicholas Lindheim,35.38,460,13
129,T129,T129,J.J. Spaun,35.38,566,16
130,131,131,Brian Stuard,35.4,708,20
131,132,132,Pat Perez,35.41,602,17
132,T133,T133,Jason Dufner,35.42,425,12
133,T133,T133,Louis Oosthuizen,35.42,425,12
134,135,135,Brendan Steele,35.43,496,14
135,136,136,Peter Malnati,35.44,567,16
136,T137,T137,Roberto Díaz,35.46,461,13
137,T137,T137,Chris Stroud,35.46,461,13
138,139,139,Harold Varner III,35.47,674,19
139,T140,T140,Kiradech Aphibarnrat,35.5,355,10
140,T140,T140,Ian Poulter,35.5,497,14
141,T140,T140,Patrick Rodgers,35.5,639,18
142,143,143,Kevin Na,35.53,675,19
143,T144,T144,D.A. Points,35.57,249,7
144,T144,T144,Seamus Power,35.57,498,14
145,146,146,Talor Gooch,35.58,427,12
146,T147,T147,James Hahn,35.63,570,16
147,T147,T147,Johnson Wagner,35.63,570,16
148,T149,T149,Alex Cejka,35.64,499,14
149,T149,T149,Si Woo Kim,35.64,784,22
150,151,151,Jimmy Walker,35.65,606,17
151,T152,T152,Wesley Bryan,35.67,428,12
152,T152,T152,Cameron Percy,35.67,428,12
153,T152,T152,Martin Piller,35.67,428,12
154,T155,T155,Keith Mitchell,35.71,750,21
155,T155,T155,Hudson Swafford,35.71,500,14
156,157,157,Tyrone Van Aswegen,35.72,643,18
157,T158,T158,Branden Grace,35.73,536,15
158,T158,T158,Shane Lowry,35.73,393,11
159,T160,T160,Zac Blair,35.75,429,12
160,T160,T160,Greg Chalmers,35.75,286,8
161,T160,T160,David Lingmerth,35.75,572,16
162,T160,T160,Brett Stegmaier,35.75,429,12
163,T164,T164,Lucas Glover,35.79,501,14
164,T164,T164,Rory Sabbatini,35.79,680,19
165,T164,T164,Jhonattan Vegas,35.79,680,19
166,167,167,Sean O'Hair,35.82,394,11
167,168,168,Stephan Jaeger,35.86,502,14
168,169,169,Russell Henley,35.87,538,15
169,T170,T170,Cody Gribble,35.9,359,10
170,T170,T170,Robert Streb,35.9,359,10
171,T172,T172,Fabián Gómez,36.0,648,18
172,T172,T172,Adam Schenk,36.0,540,15
173,T172,T172,Daniel Summerhays,36.0,216,6
174,T172,T172,Xinjun Zhang,36.0,432,12
175,176,176,Ben Silverman,36.06,613,17
176,T177,T177,Dominic Bozzelli,36.07,505,14
177,T177,T177,Bill Haas,36.07,541,15
178,T179,T179,Matt Every,36.09,397,11
179,T179,T179,Steve Wheatcroft,36.09,397,11
180,181,181,Charl Schwartzel,36.18,398,11
181,182,182,Whee Kim,36.19,579,16
182,183,183,Ethan Tracy,36.23,471,13
183,184,184,Matt Atkins,36.25,290,8
184,185,185,Aaron Baddeley,36.36,509,14
185,T186,T186,Jonas Blixt,36.4,364,10
186,T186,T186,Tom Lovelady,36.4,546,15
187,188,188,Kelly Kraft,36.53,621,17
188,189,189,Rod Pampling,36.64,403,11
189,190,190,Zecheng Dou,36.8,184,5
190,191,191,Kyle Thompson,37.0,148,4
191,192,192,Grayson Murray,37.13,557,15
192,193,193,Andrew Yun,38.5,154,4
