,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
68,T59,T59,Brendan Steele,74,3.99,546,137
69,T59,T59,Steve Wheatcroft,60,3.99,670,168
70,T71,T71,Daniel Berger,81,4.0,592,148
71,T71,T71,Corey Conners,97,4.0,832,208
72,T71,T71,Austin Cook,107,4.0,864,216
73,T71,T71,Tony Finau,105,4.0,831,208
74,T71,T71,Luke List,98,4.0,648,162
75,T71,T71,Cameron Smith,85,4.0,520,130
76,T71,T71,Brandt Snedeker,84,4.0,872,218
77,T71,T71,J.J. Spaun,85,4.0,528,132
78,T71,T71,Vaughn Taylor,83,4.0,400,100
79,T71,T71,Kevin Tway,110,4.0,1000,250
80,T71,T71,Bubba Watson,90,4.0,780,195
81,T71,T71,Richy Werenski,98,4.0,975,244
82,T83,T83,Joel Dahmen,93,4.01,601,150
83,T83,T83,Jim Furyk,50,4.01,453,113
84,T83,T83,Lanto Griffin,80,4.01,641,160
85,T83,T83,Charley Hoffman,87,4.01,697,174
86,T83,T83,Tom Hoge,101,4.01,650,162
87,T83,T83,Danny Lee,88,4.01,911,227
88,T83,T83,Jamie Lovemark,92,4.01,626,156
89,T83,T83,Ben Martin,64,4.01,645,161
90,T83,T83,Rory McIlroy,64,4.01,566,141
91,T83,T83,Kevin Streelman,94,4.01,682,170
92,T83,T83,Peter Uihlein,83,4.01,797,199
93,T94,T94,Byeong Hun An,86,4.02,660,164
94,T94,T94,Ben Crane,65,4.02,708,176
95,T94,T94,Martin Flores,92,4.02,739,184
96,T94,T94,Brian Gay,103,4.02,366,91
97,T94,T94,Chesson Hadley,103,4.02,671,167
98,T94,T94,James Hahn,85,4.02,683,170
99,T94,T94,Brandon Harkins,101,4.02,799,199
100,T94,T94,Charles Howell III,104,4.02,708,176
101,T94,T94,Scott Stallings,96,4.02,1038,258
102,T103,T103,Ryan Armour,109,4.03,605,150
103,T103,T103,Patrick Cantlay,87,4.03,564,140
104,T103,T103,Branden Grace,67,4.03,609,151
105,T103,T103,David Hearn,66,4.03,657,163
106,T103,T103,Denny McCarthy,71,4.03,435,108
107,T103,T103,Patrick Reed,94,4.03,855,212
108,T103,T103,Jimmy Walker,81,4.03,604,150
109,T110,T110,Blayne Barber,69,4.04,662,164
110,T110,T110,Ricky Barnes,65,4.04,465,115
111,T110,T110,Zecheng Dou,53,4.04,481,119
112,T110,T110,Jason Dufner,71,4.04,570,141
113,T110,T110,Mackenzie Hughes,80,4.04,565,140
114,T110,T110,Jason Kokrak,99,4.04,1010,250
115,T110,T110,J.T. Poston,73,4.04,569,141
116,T110,T110,"Ted Potter, Jr.",87,4.04,622,154
117,T110,T110,Adam Schenk,86,4.04,1104,273
118,T119,T119,Aaron Baddeley,84,4.05,429,106
119,T119,T119,Keegan Bradley,98,4.05,531,131
120,T119,T119,Wesley Bryan,69,4.05,519,128
121,T119,T119,Alex Cejka,77,4.05,664,164
122,T119,T119,Harris English,84,4.05,620,153
123,T119,T119,Tommy Fleetwood,73,4.05,627,155
124,T119,T119,J.B. Holmes,77,4.05,603,149
125,T119,T119,Billy Hurley III,70,4.05,688,170
126,T119,T119,Michael Kim,74,4.05,604,149
127,T119,T119,Russell Knox,94,4.05,842,208
128,T119,T119,Peter Malnati,87,4.05,445,110
129,T119,T119,Phil Mickelson,90,4.05,955,236
130,T119,T119,Keith Mitchell,99,4.05,924,228
131,T119,T119,Francesco Molinari,73,4.05,798,197
132,T119,T119,Tyrone Van Aswegen,101,4.05,1049,259
133,T119,T119,Nick Watney,94,4.05,470,116
134,T135,T135,Robert Garrigus,80,4.06,872,215
135,T135,T135,Bill Haas,76,4.06,573,141
136,T135,T135,Russell Henley,77,4.06,654,161
137,T135,T135,Stephan Jaeger,81,4.06,779,192
138,T135,T135,Chris Kirk,108,4.06,824,203
139,T135,T135,Sam Ryder,82,4.06,820,202
140,T135,T135,Chris Stroud,81,4.06,471,116
141,T135,T135,Jhonattan Vegas,92,4.06,860,212
142,T143,T143,Matt Atkins,56,4.07,749,184
143,T143,T143,Bronson Burgoon,69,4.07,1017,250
144,T143,T143,Chad Campbell,87,4.07,794,195
145,T143,T143,Greg Chalmers,56,4.07,403,99
146,T143,T143,Matt Every,79,4.07,574,141
147,T143,T143,Lucas Glover,65,4.07,582,143
148,T143,T143,Emiliano Grillo,94,4.07,557,137
149,T143,T143,Si Woo Kim,108,4.07,831,204
150,T143,T143,Patton Kizzire,92,4.07,505,124
151,T143,T143,Andrew Putnam,97,4.07,562,138
152,T143,T143,Conrad Shindler,60,4.07,561,138
153,T143,T143,Harold Varner III,91,4.07,1063,261
154,T155,T155,Bud Cauley,55,4.08,539,132
155,T155,T155,Roberto Díaz,72,4.08,730,179
156,T155,T155,J.J. Henry,81,4.08,534,131
157,T155,T155,Rob Oppenheim,74,4.08,705,173
158,T155,T155,Jonathan Randolph,71,4.08,482,118
159,T155,T155,Patrick Rodgers,97,4.08,690,169
160,T161,T161,Jonathan Byrd,70,4.09,1018,249
161,T161,T161,Tyler Duncan,97,4.09,626,153
162,T161,T161,Talor Gooch,78,4.09,822,201
163,T161,T161,Retief Goosen,60,4.09,809,198
164,T161,T161,Graeme McDowell,67,4.09,691,169
165,T161,T161,Ben Silverman,90,4.09,1194,292
166,T161,T161,Shawn Stefani,76,4.09,520,127
167,T168,T168,Abraham Ancer,98,4.1,967,236
168,T168,T168,Scott Brown,102,4.1,1024,250
169,T168,T168,Derek Fathauer,84,4.1,1102,269
170,T168,T168,Cody Gribble,71,4.1,729,178
171,T168,T168,Robert Streb,78,4.1,602,147
172,T168,T168,Xinjun Zhang,81,4.1,1108,270
173,T174,T174,Tom Lovelady,87,4.11,810,197
174,T174,T174,Adam Scott,78,4.11,698,170
175,T174,T174,Cameron Tringale,67,4.11,600,146
176,T177,T177,Ryan Blaum,81,4.12,610,148
177,T177,T177,Rod Pampling,62,4.12,527,128
178,T177,T177,Kyle Thompson,50,4.12,569,138
179,T180,T180,Fabián Gómez,88,4.13,533,129
180,T180,T180,Martin Piller,79,4.13,780,189
181,T180,T180,Hudson Swafford,73,4.13,475,115
182,T183,T183,Brett Stegmaier,67,4.14,695,168
183,T183,T183,Aaron Wise,90,4.14,720,174
184,T185,T185,Jonas Blixt,67,4.15,523,126
185,T185,T185,Satoshi Kodaira,51,4.15,336,81
186,187,187,Grayson Murray,72,4.16,399,96
187,188,188,Sean O'Hair,67,4.18,410,98
188,189,189,Sung Kang,89,4.19,666,159
189,T190,T190,Trey Mullinax,75,4.2,365,87
190,T190,T190,Daniel Summerhays,51,4.2,664,158
191,192,192,Andrew Yun,51,4.23,457,108
192,193,193,Charl Schwartzel,65,4.27,303,71
