,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
90,T87,T87,Alex Cejka,77,5,215,
91,T87,T87,Joel Dahmen,93,5,262,1.0
92,T87,T87,Jason Day,75,5,210,2.0
93,T87,T87,Brice Garnett,99,5,298,1.0
94,T87,T87,Brian Gay,103,5,300,
95,T87,T87,Adam Hadwin,92,5,284,1.0
96,T87,T87,Brian Harman,94,5,258,
97,T87,T87,David Hearn,66,5,192,
98,T87,T87,Russell Henley,77,5,222,
99,T87,T87,Billy Hurley III,70,5,197,1.0
100,T87,T87,Stephan Jaeger,81,5,240,1.0
101,T87,T87,Si Woo Kim,108,5,326,3.0
102,T87,T87,Satoshi Kodaira,51,5,130,2.0
103,T87,T87,Andrew Landry,82,5,238,2.0
104,T87,T87,Danny Lee,88,5,279,1.0
105,T87,T87,Jamie Lovemark,92,5,282,
106,T87,T87,Francesco Molinari,73,5,200,
107,T87,T87,Alex Noren,67,5,176,1.0
108,T87,T87,Sean O'Hair,67,5,214,
109,T87,T87,Patrick Rodgers,97,5,296,
110,T87,T87,Adam Schenk,86,5,254,2.0
111,T87,T87,Adam Scott,78,5,241,1.0
112,T87,T87,Jordan Spieth,81,5,222,2.0
113,T87,T87,Scott Stallings,96,5,278,1.0
114,T87,T87,Shawn Stefani,76,5,238,2.0
115,T87,T87,Brett Stegmaier,67,5,196,
116,T87,T87,Henrik Stenson,60,5,168,
117,T87,T87,Cameron Tringale,67,5,204,1.0
118,T87,T87,Johnson Wagner,75,5,226,3.0
119,T87,T87,Nick Watney,94,5,284,1.0
120,T87,T87,Aaron Wise,90,5,268,
121,T122,T122,Kiradech Aphibarnrat,51,4,132,1.0
122,T122,T122,Ricky Barnes,65,4,197,1.0
123,T122,T122,Corey Conners,97,4,284,2.0
124,T122,T122,Austin Cook,107,4,322,1.0
125,T122,T122,Ben Crane,65,4,190,1.0
126,T122,T122,Roberto Díaz,72,4,203,2.0
127,T122,T122,Robert Garrigus,80,4,250,1.0
128,T122,T122,Lucas Glover,65,4,220,1.0
129,T122,T122,Mackenzie Hughes,80,4,236,1.0
130,T122,T122,Patton Kizzire,92,4,258,1.0
131,T122,T122,Matt Kuchar,88,4,256,1.0
132,T122,T122,Luke List,98,4,296,2.0
133,T122,T122,William McGirt,84,4,238,2.0
134,T122,T122,Trey Mullinax,75,4,210,1.0
135,T122,T122,Scott Piercy,84,4,241,1.0
136,T122,T122,Seamus Power,86,4,244,2.0
137,T122,T122,Chez Reavie,93,4,272,1.0
138,T122,T122,Ollie Schniederjans,91,4,264,1.0
139,T122,T122,Ben Silverman,90,4,264,1.0
140,T122,T122,J.J. Spaun,85,4,230,
141,T122,T122,Kyle Stanley,93,4,266,
142,T122,T122,Chris Stroud,81,4,230,2.0
143,T122,T122,Nick Taylor,94,4,294,1.0
144,T122,T122,Tyrone Van Aswegen,101,4,293,1.0
145,T122,T122,Jimmy Walker,81,4,240,
146,T147,T147,Matt Atkins,56,3,174,1.0
147,T147,T147,Scott Brown,102,3,304,
148,T147,T147,Zecheng Dou,53,3,161,1.0
149,T147,T147,Jason Dufner,71,3,194,1.0
150,T147,T147,Retief Goosen,60,3,162,1.0
151,T147,T147,Emiliano Grillo,94,3,280,1.0
152,T147,T147,Tyrrell Hatton,58,3,154,
153,T147,T147,Anirban Lahiri,82,3,244,
154,T147,T147,Nate Lashley,51,3,152,
155,T147,T147,David Lingmerth,82,3,248,1.0
156,T147,T147,Shane Lowry,64,3,178,
157,T147,T147,Graeme McDowell,67,3,192,
158,T147,T147,Martin Piller,79,3,248,1.0
159,T147,T147,Andrew Putnam,97,3,276,1.0
160,T147,T147,Jonathan Randolph,71,3,199,1.0
161,T147,T147,Sam Saunders,80,3,220,
162,T147,T147,Charl Schwartzel,65,3,184,
163,T147,T147,Robert Streb,78,3,236,
164,T147,T147,Brian Stuard,103,3,307,1.0
165,T147,T147,Vaughn Taylor,83,3,232,1.0
166,T147,T147,Steve Wheatcroft,60,3,190,1.0
167,T168,T168,Blayne Barber,69,2,194,
168,T168,T168,Zac Blair,64,2,190,
169,T168,T168,Martin Flores,92,2,269,
170,T168,T168,Cody Gribble,71,2,212,1.0
171,T168,T168,J.J. Henry,81,2,237,
172,T168,T168,Hunter Mahan,67,2,218,
173,T168,T168,Peter Malnati,87,2,258,
174,T168,T168,Ben Martin,64,2,202,2.0
175,T168,T168,Denny McCarthy,71,2,194,
176,T168,T168,Louis Oosthuizen,62,2,154,
177,T168,T168,Pat Perez,82,2,229,
178,T168,T168,J.T. Poston,73,2,222,1.0
179,T168,T168,"Ted Potter, Jr.",87,2,260,1.0
180,T168,T168,Justin Rose,70,2,206,1.0
181,T168,T168,Kevin Streelman,94,2,298,1.0
182,T183,T183,Wesley Bryan,69,1,210,
183,T183,T183,Bud Cauley,55,1,190,1.0
184,T183,T183,Jim Furyk,50,1,134,
185,T183,T183,Nicholas Lindheim,77,1,215,
186,T183,T183,Rod Pampling,62,1,202,
187,T183,T183,Ian Poulter,73,1,202,
188,T183,T183,Daniel Summerhays,51,1,154,
189,T183,T183,Michael Thompson,62,1,172,1.0
190,T183,T183,Andrew Yun,51,1,146,
