,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
109,T106,T106,Kevin Streelman,94,4.65,651,140
110,T111,T111,Matt Atkins,56,4.66,382,82
111,T111,T111,Austin Cook,107,4.66,699,150
112,T111,T111,Chesson Hadley,103,4.66,694,149
113,T111,T111,Chris Kirk,108,4.66,755,162
114,T111,T111,Anirban Lahiri,82,4.66,541,116
115,T111,T111,Ben Martin,64,4.66,466,100
116,T111,T111,Trey Mullinax,75,4.66,438,94
117,T111,T111,Sean O'Hair,67,4.66,438,94
118,T111,T111,Daniel Summerhays,51,4.66,326,70
119,T120,T120,Ryan Armour,109,4.67,728,156
120,T120,T120,Jonas Blixt,67,4.67,416,89
121,T120,T120,Adam Hadwin,92,4.67,617,132
122,T120,T120,Marc Leishman,93,4.67,616,132
123,T120,T120,Scott Stallings,96,4.67,579,124
124,T120,T120,Brett Stegmaier,67,4.67,420,90
125,T126,T126,Chad Campbell,87,4.68,520,111
126,T126,T126,Kevin Chappell,77,4.68,482,103
127,T126,T126,Derek Fathauer,84,4.68,543,116
128,T126,T126,Jim Furyk,50,4.68,281,60
129,T126,T126,David Lingmerth,82,4.68,533,114
130,T126,T126,William McGirt,84,4.68,496,106
131,T126,T126,Ryan Moore,78,4.68,524,112
132,T126,T126,Rob Oppenheim,74,4.68,468,100
133,T126,T126,Andrew Putnam,97,4.68,609,130
134,T126,T126,Adam Scott,78,4.68,552,118
135,T126,T126,Nick Watney,94,4.68,608,130
136,T126,T126,Aaron Wise,90,4.68,599,128
137,T138,T138,Roberto Díaz,72,4.69,446,95
138,T138,T138,Tyler Duncan,97,4.69,596,127
139,T138,T138,Retief Goosen,60,4.69,352,75
140,T138,T138,Branden Grace,67,4.69,483,103
141,T138,T138,Emiliano Grillo,94,4.69,656,140
142,T138,T138,Peter Malnati,87,4.69,554,118
143,T138,T138,Kevin Na,91,4.69,567,121
144,T138,T138,Patrick Reed,94,4.69,605,129
145,T138,T138,Brandt Snedeker,84,4.69,535,114
146,T138,T138,Brian Stuard,103,4.69,689,147
147,T138,T138,Tyrone Van Aswegen,101,4.69,642,137
148,T149,T149,Aaron Baddeley,84,4.7,536,114
149,T149,T149,Joel Dahmen,93,4.7,564,120
150,T149,T149,J.J. Henry,81,4.7,522,111
151,T149,T149,John Huh,94,4.7,606,129
152,T149,T149,Si Woo Kim,108,4.7,747,159
153,T149,T149,Andrew Landry,82,4.7,545,116
154,T149,T149,"Ted Potter, Jr.",87,4.7,592,126
155,T149,T149,Sam Ryder,82,4.7,555,118
156,T149,T149,J.J. Spaun,85,4.7,522,111
157,T149,T149,Ethan Tracy,72,4.7,489,104
158,T149,T149,Cameron Tringale,67,4.7,442,94
159,T149,T149,Jimmy Walker,81,4.7,531,113
160,T149,T149,Richy Werenski,98,4.7,639,136
161,T162,T162,J.T. Poston,73,4.71,480,102
162,T162,T162,Adam Schenk,86,4.71,556,118
163,T162,T162,Chris Stroud,81,4.71,490,104
164,T165,T165,Zecheng Dou,53,4.72,349,74
165,T165,T165,Sung Kang,89,4.72,618,131
166,T165,T165,Whee Kim,93,4.72,637,135
167,T165,T165,Danny Lee,88,4.72,632,134
168,T165,T165,Chez Reavie,93,4.72,600,127
169,T165,T165,Robert Streb,78,4.72,510,108
170,T171,T171,J.B. Holmes,77,4.73,525,111
171,T171,T171,Kelly Kraft,94,4.73,606,128
172,T171,T171,Rod Pampling,62,4.73,459,97
173,T174,T174,Greg Chalmers,56,4.74,389,82
174,T174,T174,Talor Gooch,78,4.74,488,103
175,T174,T174,Graeme McDowell,67,4.74,427,90
176,T174,T174,Louis Oosthuizen,62,4.74,351,74
177,T178,T178,Cody Gribble,71,4.75,480,101
178,T178,T178,Mackenzie Hughes,80,4.75,503,106
179,T178,T178,Nicholas Lindheim,77,4.75,489,103
180,T181,T181,Byeong Hun An,86,4.76,557,117
181,T181,T181,Scott Brown,102,4.76,667,140
182,T181,T181,Wesley Bryan,69,4.76,471,99
183,T181,T181,Pat Perez,82,4.76,528,111
184,T185,T185,Robert Garrigus,80,4.77,549,115
185,T185,T185,Charl Schwartzel,65,4.77,410,86
186,187,187,Dominic Bozzelli,65,4.78,416,87
187,T188,T188,Billy Hurley III,70,4.79,426,89
188,T188,T188,Satoshi Kodaira,51,4.79,316,66
189,T190,T190,Shane Lowry,64,4.8,379,79
190,T190,T190,Grayson Murray,72,4.8,595,124
191,192,192,Kyle Thompson,50,4.81,327,68
192,193,193,Andrew Yun,51,4.84,329,68
