,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
89,T89,T89,Bronson Burgoon,69,3.06,419,137
90,T89,T89,Jason Day,75,3.06,407,133
91,T89,T89,Russell Henley,77,3.06,450,147
92,T89,T89,Tom Hoge,101,3.06,573,187
93,T89,T89,Charles Howell III,104,3.06,606,198
94,T89,T89,Whee Kim,93,3.06,544,178
95,T89,T89,Russell Knox,94,3.06,548,179
96,T89,T89,Marc Leishman,93,3.06,538,176
97,T89,T89,David Lingmerth,82,3.06,477,156
98,T89,T89,Ryan Palmer,69,3.06,386,126
99,T89,T89,Cameron Percy,56,3.06,309,101
100,T89,T89,Martin Piller,79,3.06,474,155
101,T89,T89,Seamus Power,86,3.06,480,157
102,T89,T89,Conrad Shindler,60,3.06,346,113
103,T89,T89,Robert Streb,78,3.06,456,149
104,T89,T89,Kevin Streelman,94,3.06,567,185
105,T89,T89,Brian Stuard,103,3.06,597,195
106,T107,T107,Bryson DeChambeau,93,3.07,562,183
107,T107,T107,Jim Furyk,50,3.07,295,96
108,T107,T107,Robert Garrigus,80,3.07,469,153
109,T107,T107,Bill Haas,76,3.07,454,148
110,T107,T107,Nicholas Lindheim,77,3.07,427,139
111,T107,T107,Hunter Mahan,67,3.07,390,127
112,T107,T107,William McGirt,84,3.07,482,157
113,T107,T107,Keith Mitchell,99,3.07,599,195
114,T107,T107,Ryan Moore,78,3.07,466,152
115,T107,T107,C.T. Pan,104,3.07,601,196
116,T107,T107,Patrick Reed,94,3.07,519,169
117,T107,T107,Scott Stallings,96,3.07,556,181
118,T119,T119,Daniel Berger,81,3.08,462,150
119,T119,T119,Alex Cejka,77,3.08,428,139
120,T119,T119,Ben Crane,65,3.08,367,119
121,T119,T119,Joel Dahmen,93,3.08,526,171
122,T119,T119,Peter Malnati,87,3.08,514,167
123,T119,T119,Ben Martin,64,3.08,397,129
124,T119,T119,Rory McIlroy,64,3.08,367,119
125,T119,T119,Louis Oosthuizen,62,3.08,320,104
126,T119,T119,Harold Varner III,91,3.08,549,178
127,T119,T119,Jimmy Walker,81,3.08,472,153
128,T119,T119,Nick Watney,94,3.08,557,181
129,T119,T119,Bubba Watson,90,3.08,484,157
130,T119,T119,Gary Woodland,96,3.08,551,179
131,T132,T132,Jonathan Byrd,70,3.09,386,125
132,T132,T132,Zecheng Dou,53,3.09,306,99
133,T132,T132,Tony Finau,105,3.09,593,192
134,T132,T132,Lucas Glover,65,3.09,377,122
135,T132,T132,Fabián Gómez,88,3.09,522,169
136,T132,T132,Lanto Griffin,80,3.09,460,149
137,T132,T132,Billy Hurley III,70,3.09,398,129
138,T132,T132,Kelly Kraft,94,3.09,565,183
139,T132,T132,Tom Lovelady,87,3.09,503,163
140,T132,T132,J.J. Spaun,85,3.09,488,158
141,T142,T142,Dominic Bozzelli,65,3.1,406,131
142,T142,T142,Keegan Bradley,98,3.1,564,182
143,T142,T142,Greg Chalmers,56,3.1,325,105
144,T142,T142,Roberto Díaz,72,3.1,425,137
145,T142,T142,Cody Gribble,71,3.1,406,131
146,T142,T142,David Hearn,66,3.1,375,121
147,T142,T142,Matt Kuchar,88,3.1,486,157
148,T142,T142,Ian Poulter,73,3.1,390,126
149,T142,T142,Jonathan Randolph,71,3.1,406,131
150,T142,T142,Ollie Schniederjans,91,3.1,539,174
151,T142,T142,Kyle Thompson,50,3.1,288,93
152,T153,T153,Aaron Baddeley,84,3.11,488,157
153,T153,T153,Chad Campbell,87,3.11,492,158
154,T153,T153,Kevin Chappell,77,3.11,451,145
155,T153,T153,Tyler Duncan,97,3.11,581,187
156,T153,T153,Jamie Lovemark,92,3.11,548,176
157,T153,T153,D.A. Points,63,3.11,383,123
158,T153,T153,Charl Schwartzel,65,3.11,354,114
159,T153,T153,Jordan Spieth,81,3.11,463,149
160,T153,T153,Kyle Stanley,93,3.11,535,172
161,T153,T153,Ethan Tracy,72,3.11,426,137
162,T163,T163,Matt Atkins,56,3.12,328,105
163,T163,T163,Scott Brown,102,3.12,615,197
164,T163,T163,Billy Horschel,86,3.12,515,165
165,T163,T163,Michael Kim,74,3.12,424,136
166,T163,T163,Alex Noren,67,3.12,362,116
167,T163,T163,Brendan Steele,74,3.12,405,130
168,T163,T163,Shawn Stefani,76,3.12,465,149
169,T163,T163,Chris Stroud,81,3.12,459,147
170,T171,T171,J.B. Holmes,77,3.13,472,151
171,T171,T171,Kevin Kisner,89,3.13,479,153
172,T171,T171,Sean O'Hair,67,3.13,397,127
173,T171,T171,Rory Sabbatini,91,3.13,561,179
174,T171,T171,Cameron Tringale,67,3.13,397,127
175,T171,T171,Jhonattan Vegas,92,3.13,550,176
176,T171,T171,Richy Werenski,98,3.13,579,185
177,T171,T171,Steve Wheatcroft,60,3.13,366,117
178,T179,T179,Grayson Murray,72,3.14,456,145
179,T179,T179,Rod Pampling,62,3.14,367,117
180,T179,T179,"Ted Potter, Jr.",87,3.14,549,175
181,T179,T179,Cameron Smith,85,3.14,477,152
182,T183,T183,Matt Every,79,3.15,476,151
183,T183,T183,Satoshi Kodaira,51,3.15,290,92
184,185,185,Andrew Yun,51,3.16,288,91
185,T186,T186,Jonas Blixt,67,3.17,383,121
186,T186,T186,Stephan Jaeger,81,3.17,478,151
187,T186,T186,Hudson Swafford,73,3.17,425,134
188,189,189,Charley Hoffman,87,3.18,500,157
189,190,190,Daniel Summerhays,51,3.19,290,91
190,T191,T191,Kiradech Aphibarnrat,51,3.2,282,88
191,T191,T191,Matt Jones,70,3.2,393,123
192,193,193,Jason Dufner,71,3.23,400,124
