,25_Final_Round_Performance_RANK THIS WEEK,25_Final_Round_Performance_RANK LAST WEEK,25_Final_Round_Performance_PLAYER NAME,25_Final_Round_Performance_EVENTS,25_Final_Round_Performance_% TIMES IMPROVED,25_Final_Round_Performance_# OF TIMES IMPROVED
77,T73,T73,Russell Henley,23,66.7,6
78,T73,T73,Peter Malnati,28,66.7,6
79,T73,T73,Rory McIlroy,18,66.7,2
80,T73,T73,Troy Merritt,27,66.7,6
81,T73,T73,Grayson Murray,22,66.7,6
82,T73,T73,Sean O'Hair,22,66.7,6
83,T73,T73,Rob Oppenheim,26,66.7,6
84,T73,T73,Patrick Reed,26,66.7,6
85,T73,T73,Patrick Rodgers,30,66.7,8
86,T73,T73,Justin Rose,18,66.7,2
87,T73,T73,Adam Scott,21,66.7,6
88,T73,T73,J.J. Spaun,27,66.7,6
89,T73,T73,Brian Stuard,32,66.7,8
90,T73,T73,Kevin Tway,31,66.7,8
91,T73,T73,Jimmy Walker,23,66.7,8
92,93,93,Keith Mitchell,29,64.3,9
93,94,94,Chris Stroud,27,63.6,7
94,T95,T95,Robert Garrigus,27,62.5,5
95,T95,T95,Cody Gribble,25,62.5,5
96,T95,T95,Bill Haas,25,62.5,5
97,T95,T95,Chris Kirk,29,62.5,10
98,T95,T95,Danny Lee,30,62.5,5
99,T95,T95,Shane Lowry,19,62.5,5
100,T95,T95,William McGirt,26,62.5,5
101,T95,T95,Trey Mullinax,24,62.5,5
102,T95,T95,Brendan Steele,22,62.5,5
103,T95,T95,Peter Uihlein,26,62.5,5
104,105,105,Ryan Armour,32,61.5,8
105,T106,T106,Brice Garnett,30,60.0,9
106,T106,T106,Si Woo Kim,31,60.0,9
107,T106,T106,Jonathan Randolph,25,60.0,6
108,T106,T106,Henrik Stenson,16,60.0,3
109,T106,T106,Cameron Tringale,26,60.0,3
110,T106,T106,Tiger Woods,18,60.0,3
111,112,112,Beau Hossler,28,58.3,7
112,T113,T113,Ryan Blaum,28,57.1,4
113,T113,T113,Jonas Blixt,23,57.1,4
114,T113,T113,Patrick Cantlay,23,57.1,4
115,T113,T113,Joel Dahmen,28,57.1,4
116,T113,T113,David Hearn,21,57.1,4
117,T113,T113,Billy Horschel,27,57.1,4
118,T119,T119,Byeong Hun An,24,55.6,5
119,T119,T119,Aaron Baddeley,27,55.6,5
120,T119,T119,Blayne Barber,22,55.6,5
121,T119,T119,Bryson DeChambeau,26,55.6,5
122,T119,T119,Emiliano Grillo,25,55.6,5
123,T119,T119,Nicholas Lindheim,26,55.6,5
124,T119,T119,Cameron Percy,16,55.6,5
125,T119,T119,Sam Ryder,26,55.6,5
126,T127,T127,Lanto Griffin,26,54.5,6
127,T127,T127,Brian Harman,25,54.5,6
128,T127,T127,David Lingmerth,26,54.5,6
129,T127,T127,Brett Stegmaier,21,54.5,6
130,131,131,Abraham Ancer,30,53.8,7
131,T132,T132,Kiradech Aphibarnrat,14,50.0,3
132,T132,T132,Wesley Bryan,23,50.0,4
133,T132,T132,Chad Campbell,28,50.0,6
134,T132,T132,Jason Day,20,50.0,2
135,T132,T132,Charley Hoffman,25,50.0,3
136,T132,T132,Patton Kizzire,29,50.0,6
137,T132,T132,Anirban Lahiri,24,50.0,4
138,T132,T132,Martin Laird,22,50.0,3
139,T132,T132,Ryan Moore,22,50.0,3
140,T132,T132,Ryan Palmer,22,50.0,4
141,T132,T132,Martin Piller,28,50.0,4
142,T132,T132,D.A. Points,25,50.0,2
143,T132,T132,J.T. Poston,22,50.0,3
144,T132,T132,Charl Schwartzel,20,50.0,4
145,T132,T132,Daniel Summerhays,19,50.0,2
146,T132,T132,Harold Varner III,27,50.0,6
147,T132,T132,Aaron Wise,29,50.0,4
148,T132,T132,Xinjun Zhang,28,50.0,5
149,150,150,Austin Cook,29,47.1,8
150,T151,T151,Corey Conners,28,46.7,7
151,T151,T151,Nick Watney,26,46.7,7
152,T153,T153,Ben Silverman,28,46.2,6
153,T153,T153,Jhonattan Vegas,27,46.2,6
154,T155,T155,J.B. Holmes,24,44.4,4
155,T155,T155,Kelly Kraft,31,44.4,4
156,T155,T155,Sam Saunders,26,44.4,4
157,T158,T158,Jonathan Byrd,24,42.9,3
158,T158,T158,Bud Cauley,17,42.9,3
159,T158,T158,Denny McCarthy,22,42.9,3
160,T158,T158,Xander Schauffele,27,42.9,3
161,T158,T158,Michael Thompson,19,42.9,3
162,T163,T163,Martin Flores,29,41.7,5
163,T163,T163,Sung Kang,29,41.7,5
164,T163,T163,Tyrone Van Aswegen,31,41.7,5
165,T166,T166,Brian Gay,30,40.0,4
166,T166,T166,Matt Jones,23,40.0,2
167,T166,T166,Tom Lovelady,28,40.0,4
168,T166,T166,Johnson Wagner,21,40.0,4
169,T166,T166,Steve Wheatcroft,20,40.0,2
170,171,171,Keegan Bradley,27,38.5,5
171,T172,T172,Ricky Barnes,22,37.5,3
172,T172,T172,Whee Kim,30,37.5,3
173,T172,T172,Kevin Streelman,27,37.5,3
174,T175,T175,Tom Hoge,31,36.4,4
175,T175,T175,Bubba Watson,24,36.4,4
176,T177,T177,Stewart Cink,25,33.3,4
177,T177,T177,Jason Dufner,22,33.3,3
178,T177,T177,Andrew Landry,27,33.3,3
179,T177,T177,Jon Rahm,20,33.3,1
180,T181,T181,Roberto Díaz,25,30.0,3
181,T181,T181,Matt Every,30,30.0,3
182,183,183,Shawn Stefani,25,28.6,2
183,T184,T184,Matt Atkins,21,25.0,1
184,T184,T184,Greg Chalmers,20,25.0,1
185,T184,T184,Michael Kim,27,25.0,1
186,T184,T184,Satoshi Kodaira,18,25.0,1
187,T184,T184,Andrew Putnam,28,25.0,2
188,T184,T184,Kyle Stanley,26,25.0,1
189,T184,T184,Ethan Tracy,23,25.0,2
190,191,191,Zac Blair,20,20.0,1
191,192,192,Ben Crane,21,12.5,1
192,193,193,Mackenzie Hughes,28,11.1,1
