,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Brian Harman,68.18,750,11
1,2,2,Joel Dahmen,68.25,273,4
2,T3,T3,Jim Furyk,68.33,205,3
3,T3,T3,Zach Johnson,68.33,410,6
4,5,5,Justin Rose,68.38,547,8
5,T6,T6,Chris Kirk,68.4,342,5
6,T6,T6,Justin Thomas,68.4,684,10
7,8,8,Marc Leishman,68.5,685,10
8,9,9,Ryan Moore,68.67,412,6
9,10,10,Matt Kuchar,68.78,619,9
10,11,11,Webb Simpson,68.8,688,10
11,T12,T12,Alex Cejka,69.0,345,5
12,T12,T12,Tony Finau,69.0,759,11
13,T12,T12,Brian Gay,69.0,138,2
14,T12,T12,Troy Merritt,69.0,345,5
15,T12,T12,Ryan Palmer,69.0,207,3
16,T12,T12,Henrik Stenson,69.0,483,7
17,18,18,Jonathan Byrd,69.13,553,8
18,T19,T19,Graeme McDowell,69.2,346,5
19,T19,T19,Pat Perez,69.2,346,5
20,T21,T21,Rickie Fowler,69.33,624,9
21,T21,T21,Emiliano Grillo,69.33,208,3
22,23,23,C.T. Pan,69.38,555,8
23,24,24,Anirban Lahiri,69.4,347,5
24,T25,T25,Peter Malnati,69.5,139,2
25,T25,T25,William McGirt,69.5,139,2
26,T25,T25,Rory McIlroy,69.5,417,6
27,T25,T25,J.J. Spaun,69.5,278,4
28,T29,T29,Jason Day,69.57,487,7
29,T29,T29,Tom Lovelady,69.57,487,7
30,T31,T31,Corey Conners,69.6,348,5
31,T31,T31,Whee Kim,69.6,348,5
32,T31,T31,Andrew Putnam,69.6,348,5
33,T34,T34,Shawn Stefani,69.67,209,3
34,T34,T34,Hudson Swafford,69.67,209,3
35,T36,T36,Abraham Ancer,69.71,488,7
36,T36,T36,Danny Lee,69.71,488,7
37,T38,T38,David Lingmerth,69.75,279,4
38,T38,T38,Xander Schauffele,69.75,558,8
39,T40,T40,Adam Hadwin,69.8,349,5
40,T40,T40,Conrad Shindler,69.8,349,5
41,42,42,Jhonattan Vegas,69.83,419,6
42,43,43,J.T. Poston,69.86,489,7
43,44,44,Rafa Cabrera Bello,69.88,559,8
44,T45,T45,Aaron Baddeley,70.0,70,1
45,T45,T45,Patrick Cantlay,70.0,490,7
46,T45,T45,Stewart Cink,70.0,140,2
47,T45,T45,Austin Cook,70.0,630,9
48,T45,T45,Beau Hossler,70.0,560,8
49,T45,T45,Rod Pampling,70.0,140,2
50,T45,T45,Rory Sabbatini,70.0,420,6
51,T45,T45,Sam Saunders,70.0,420,6
52,T53,T53,Jason Kokrak,70.09,771,11
53,T53,T53,Ben Silverman,70.09,771,11
54,T55,T55,Scott Brown,70.13,561,8
55,T55,T55,Patrick Reed,70.13,561,8
56,T57,T57,Byeong Hun An,70.14,491,7
57,T57,T57,Tommy Fleetwood,70.14,491,7
58,T57,T57,Johnson Wagner,70.14,491,7
59,T60,T60,Jonathan Randolph,70.17,421,6
60,T60,T60,Harold Varner III,70.17,421,6
61,T62,T62,Kevin Chappell,70.25,281,4
62,T62,T62,Lanto Griffin,70.25,281,4
63,T62,T62,Alex Noren,70.25,562,8
64,T65,T65,Kevin Kisner,70.33,633,9
65,T65,T65,Hunter Mahan,70.33,422,6
66,T65,T65,Rob Oppenheim,70.33,422,6
67,68,68,Billy Horschel,70.38,563,8
68,69,69,Louis Oosthuizen,70.4,352,5
69,T70,T70,Chesson Hadley,70.5,282,4
70,T70,T70,Dustin Johnson,70.5,705,10
