,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Justin Rose,68.22,614,9
1,2,2,Justin Thomas,68.4,684,10
2,T3,T3,Brian Harman,68.43,958,14
3,T3,T3,Rory McIlroy,68.43,479,7
4,5,5,Joel Dahmen,68.58,823,12
5,6,6,Matt Kuchar,68.6,686,10
6,7,7,Troy Merritt,68.64,755,11
7,8,8,Ryan Moore,68.7,687,10
8,9,9,Beau Hossler,68.75,825,12
9,10,10,Tony Finau,68.93,1034,15
10,11,11,Chris Kirk,69.0,966,14
11,12,12,J.J. Spaun,69.2,692,10
12,13,13,Jason Kokrak,69.21,969,14
13,14,14,Henrik Stenson,69.25,554,8
14,15,15,Anirban Lahiri,69.27,762,11
15,T16,T16,Patrick Cantlay,69.33,624,9
16,T16,T16,Rickie Fowler,69.33,624,9
17,18,18,Cameron Percy,69.4,347,5
18,19,19,Webb Simpson,69.45,764,11
19,20,20,Marc Leishman,69.54,904,13
20,21,21,Jason Day,69.57,487,7
21,22,22,Kevin Streelman,69.64,766,11
22,23,23,Zach Johnson,69.67,627,9
23,24,24,Abraham Ancer,69.69,1115,16
24,25,25,Rafa Cabrera Bello,69.73,767,11
25,26,26,Ben Silverman,69.79,977,14
26,T27,T27,Alex Cejka,69.8,698,10
27,T27,T27,Patrick Reed,69.8,698,10
28,29,29,Corey Conners,69.82,768,11
29,T30,T30,Ben Crane,69.88,559,8
30,T30,T30,Nate Lashley,69.88,559,8
31,T30,T30,Andrew Putnam,69.88,1118,16
32,33,33,Hunter Mahan,69.91,769,11
33,T34,T34,Jonathan Byrd,69.92,839,12
34,T34,T34,Brian Gay,69.92,839,12
35,T34,T34,William McGirt,69.92,839,12
36,T34,T34,Xander Schauffele,69.92,839,12
37,T38,T38,Tommy Fleetwood,70.0,560,8
38,T38,T38,Billy Horschel,70.0,770,11
39,T38,T38,Whee Kim,70.0,910,13
40,41,41,Ryan Armour,70.07,1051,15
41,T42,T42,Chesson Hadley,70.08,911,13
42,T42,T42,Shawn Stefani,70.08,841,12
43,44,44,Byeong Hun An,70.09,771,11
44,T45,T45,J.T. Poston,70.1,701,10
45,T45,T45,Johnson Wagner,70.1,701,10
46,47,47,Austin Cook,70.14,982,14
47,48,48,Jim Furyk,70.17,421,6
48,T49,T49,Kevin Chappell,70.25,562,8
49,T49,T49,Kevin Na,70.25,843,12
50,51,51,Dustin Johnson,70.27,773,11
51,52,52,Rory Sabbatini,70.29,984,14
52,T53,T53,Si Woo Kim,70.31,1125,16
53,T53,T53,Chez Reavie,70.31,914,13
54,55,55,Emiliano Grillo,70.33,633,9
55,T56,T56,Keegan Bradley,70.36,985,14
56,T56,T56,Sam Ryder,70.36,774,11
57,T56,T56,Jhonattan Vegas,70.36,774,11
58,59,59,Nick Watney,70.4,704,10
59,T60,T60,Ryan Blaum,70.43,986,14
60,T60,T60,Bill Haas,70.43,986,14
61,62,62,Tyrrell Hatton,70.44,634,9
62,63,63,Jimmy Walker,70.45,775,11
63,T64,T64,Matt Every,70.46,916,13
64,T64,T64,Jamie Lovemark,70.46,916,13
65,T66,T66,C.T. Pan,70.47,1057,15
66,T66,T66,Brian Stuard,70.47,1057,15
67,T68,T68,Phil Mickelson,70.5,705,10
68,T68,T68,Bubba Watson,70.5,705,10
69,T70,T70,Matt Atkins,70.55,776,11
70,T70,T70,Brendan Steele,70.55,776,11
71,72,72,Pat Perez,70.6,706,10
72,T73,T73,Fabián Gómez,70.62,918,13
73,T73,T73,Russell Henley,70.62,918,13
74,T75,T75,Dominic Bozzelli,70.64,777,11
75,T75,T75,Mackenzie Hughes,70.64,989,14
76,T77,T77,Wesley Bryan,70.67,636,9
77,T77,T77,Ryan Palmer,70.67,636,9
78,T77,T77,Kyle Stanley,70.67,1060,15
79,T77,T77,Harold Varner III,70.67,848,12
80,81,81,Patton Kizzire,70.69,919,13
81,82,82,Alex Noren,70.7,707,10
82,T83,T83,Tom Lovelady,70.71,990,14
83,T83,T83,Hudson Swafford,70.71,495,7
84,T83,T83,Steve Wheatcroft,70.71,495,7
85,T83,T83,Xinjun Zhang,70.71,990,14
86,87,87,Jordan Spieth,70.73,778,11
87,88,88,Peter Malnati,70.75,849,12
88,89,89,Tyler Duncan,70.77,920,13
89,90,90,David Hearn,70.78,637,9
90,T91,T91,John Huh,70.79,991,14
91,T91,T91,Russell Knox,70.79,991,14
92,T91,T91,Patrick Rodgers,70.79,991,14
93,T94,T94,Kevin Kisner,70.8,1062,15
94,T94,T94,Conrad Shindler,70.8,708,10
95,T94,T94,Vaughn Taylor,70.8,708,10
96,T97,T97,Harris English,70.85,921,13
97,T97,T97,Rob Oppenheim,70.85,921,13
98,T97,T97,Scott Piercy,70.85,921,13
99,100,100,Grayson Murray,70.89,638,9
100,101,101,Michael Thompson,70.9,709,10
101,102,102,Bronson Burgoon,70.91,780,11
102,103,103,Scott Stallings,70.94,1206,17
103,T104,T104,Daniel Berger,71.0,852,12
104,T104,T104,Zac Blair,71.0,639,9
105,T104,T104,Graeme McDowell,71.0,639,9
106,T104,T104,Louis Oosthuizen,71.0,497,7
107,T104,T104,Jon Rahm,71.0,639,9
108,T104,T104,Brandt Snedeker,71.0,852,12
109,T104,T104,Richy Werenski,71.0,994,14
110,111,111,Roberto Díaz,71.07,1066,15
111,T112,T112,Lanto Griffin,71.08,853,12
112,T112,T112,Tyrone Van Aswegen,71.08,853,12
113,T114,T114,Blayne Barber,71.09,782,11
114,T114,T114,Charles Howell III,71.09,782,11
115,T114,T114,Martin Laird,71.09,782,11
116,117,117,Denny McCarthy,71.1,711,10
117,118,118,Stephan Jaeger,71.12,1209,17
118,T119,T119,J.B. Holmes,71.14,996,14
119,T119,T119,Aaron Wise,71.14,996,14
120,T121,T121,Retief Goosen,71.17,427,6
121,T121,T121,Adam Hadwin,71.17,854,12
122,123,123,Peter Uihlein,71.18,783,11
123,124,124,Brett Stegmaier,71.22,641,9
124,T125,T125,Jason Dufner,71.25,855,12
125,T125,T125,Sean O'Hair,71.25,855,12
126,127,127,Nick Taylor,71.27,1069,15
127,T128,T128,Scott Brown,71.29,998,14
128,T128,T128,Talor Gooch,71.29,998,14
129,130,130,Aaron Baddeley,71.3,713,10
130,T131,T131,Tom Hoge,71.33,1070,15
131,T131,T131,Kevin Tway,71.33,856,12
132,T133,T133,Seamus Power,71.36,785,11
133,T133,T133,Cameron Tringale,71.36,785,11
134,T135,T135,Brice Garnett,71.38,1142,16
135,T135,T135,Ian Poulter,71.38,571,8
136,T137,T137,Branden Grace,71.4,714,10
137,T137,T137,Nicholas Lindheim,71.4,1071,15
138,139,139,Gary Woodland,71.42,857,12
139,140,140,Ollie Schniederjans,71.43,1000,14
140,T141,T141,Charley Hoffman,71.44,643,9
141,T141,T141,Luke List,71.44,1143,16
142,T143,T143,Danny Lee,71.45,786,11
143,T143,T143,Chris Stroud,71.45,786,11
144,145,145,Sung Kang,71.47,1215,17
145,T146,T146,Stewart Cink,71.5,572,8
146,T146,T146,Martin Flores,71.5,1001,14
147,T146,T146,J.J. Henry,71.5,858,12
148,T146,T146,Shane Lowry,71.5,429,6
149,T146,T146,Francesco Molinari,71.5,858,12
150,T146,T146,Martin Piller,71.5,1001,14
151,T146,T146,Sam Saunders,71.5,715,10
152,153,153,Robert Garrigus,71.55,787,11
153,T154,T154,Paul Casey,71.56,644,9
154,T154,T154,Rod Pampling,71.56,644,9
155,156,156,David Lingmerth,71.58,859,12
156,157,157,Keith Mitchell,71.64,1003,14
157,T158,T158,Ricky Barnes,71.67,645,9
158,T158,T158,Brooks Koepka,71.67,645,9
159,T158,T158,Trey Mullinax,71.67,860,12
160,161,161,Brandon Harkins,71.73,1076,15
161,162,162,Matt Jones,71.78,646,9
162,163,163,Jonathan Randolph,71.79,1005,14
163,164,164,Bryson DeChambeau,71.8,718,10
164,165,165,Cameron Smith,71.9,719,10
165,166,166,Andrew Landry,71.93,1079,15
166,T167,T167,Lucas Glover,72.0,648,9
167,T167,T167,Billy Hurley III,72.0,864,12
168,T167,T167,Michael Kim,72.0,792,11
169,T167,T167,Adam Scott,72.0,864,12
170,T167,T167,Tiger Woods,72.0,504,7
171,172,172,Kelly Kraft,72.06,1153,16
172,173,173,Jonas Blixt,72.09,793,11
173,174,174,Ethan Tracy,72.1,721,10
174,T175,T175,Adam Schenk,72.13,1082,15
175,T175,T175,Robert Streb,72.13,1082,15
176,177,177,Satoshi Kodaira,72.14,505,7
177,T178,T178,Ben Martin,72.2,722,10
178,T178,T178,Charl Schwartzel,72.2,722,10
179,180,180,Andrew Yun,72.22,650,9
180,181,181,Derek Fathauer,72.25,867,12
