,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
0,1,1,Tony Finau,105,-152,4.49,1490
1,2,2,Kevin Tway,110,-147,4.56,1670
2,3,3,Bryson DeChambeau,93,-137,4.51,1400
3,4,4,Chris Kirk,108,-134,4.61,1700
4,5,5,Keith Mitchell,99,-131,4.56,1490
5,6,6,Jason Kokrak,99,-130,4.58,1530
6,T7,T7,Luke List,98,-128,4.57,1480
7,T7,T7,Gary Woodland,96,-128,4.52,1330
8,9,9,Ryan Armour,109,-126,4.61,1620
9,10,10,Beau Hossler,104,-123,4.63,1640
10,11,11,Keegan Bradley,98,-122,4.57,1435
11,T12,T12,Billy Horschel,86,-121,4.52,1265
12,T12,T12,Rory Sabbatini,91,-121,4.57,1405
13,T12,T12,Justin Thomas,91,-121,4.49,1180
14,T15,T15,Chesson Hadley,103,-120,4.61,1555
15,T15,T15,Charles Howell III,104,-120,4.61,1540
16,17,17,Dustin Johnson,77,-118,4.47,1120
17,18,18,Brian Gay,103,-117,4.61,1500
18,T19,T19,Phil Mickelson,90,-115,4.56,1320
19,T19,T19,Webb Simpson,95,-115,4.54,1260
20,21,21,Brandon Harkins,101,-113,4.62,1480
21,T22,T22,Tom Hoge,101,-112,4.62,1455
22,T22,T22,Jamie Lovemark,92,-112,4.6,1410
23,T22,T22,Harold Varner III,91,-112,4.6,1390
24,T25,T25,Abraham Ancer,98,-109,4.63,1490
25,T25,T25,Tom Lovelady,87,-109,4.57,1280
26,T25,T25,Patrick Reed,94,-109,4.6,1350
27,T25,T25,Kevin Streelman,94,-109,4.63,1490
28,T25,T25,Jhonattan Vegas,92,-109,4.62,1420
29,T30,T30,Xander Schauffele,96,-108,4.61,1370
30,T30,T30,Nick Taylor,94,-108,4.63,1470
31,T32,T32,Austin Cook,107,-107,4.67,1610
32,T32,T32,Brice Garnett,99,-107,4.64,1490
33,T32,T32,C.T. Pan,104,-107,4.63,1455
34,T32,T32,Bubba Watson,90,-107,4.54,1170
35,T32,T32,Richy Werenski,98,-107,4.63,1440
36,37,37,Si Woo Kim,108,-106,4.67,1630
37,T38,T38,Corey Conners,97,-104,4.63,1420
38,T38,T38,James Hahn,85,-104,4.61,1320
39,T38,T38,Scott Stallings,96,-104,4.63,1390
40,T41,T41,Patrick Cantlay,87,-103,4.56,1180
41,T41,T41,Troy Merritt,89,-103,4.62,1360
42,T41,T41,Patrick Rodgers,97,-103,4.65,1480
43,T44,T44,Emiliano Grillo,94,-102,4.64,1400
44,T44,T44,Peter Uihlein,83,-102,4.58,1200
45,46,46,Jordan Spieth,81,-101,4.55,1110
46,T47,T47,Stephan Jaeger,81,-100,4.58,1200
47,T47,T47,Patton Kizzire,92,-100,4.61,1290
48,T47,T47,Cameron Smith,85,-100,4.58,1180
49,T50,T50,Tommy Fleetwood,73,-99,4.48,950
50,T50,T50,Aaron Wise,90,-99,4.63,1340
51,52,52,Shawn Stefani,76,-98,4.59,1190
52,T53,T53,Fabián Gómez,88,-97,4.63,1305
53,T53,T53,Zach Johnson,94,-97,4.63,1300
54,T53,T53,Kevin Na,91,-97,4.62,1280
55,T53,T53,Seamus Power,86,-97,4.6,1220
56,T53,T53,Kyle Stanley,93,-97,4.64,1330
57,T53,T53,Tyrone Van Aswegen,101,-97,4.67,1465
58,T59,T59,Justin Rose,70,-96,4.53,1030
59,T59,T59,Ollie Schniederjans,91,-96,4.64,1320
60,T61,T61,Tyler Duncan,97,-95,4.66,1395
61,T61,T61,Marc Leishman,93,-95,4.65,1340
62,T63,T63,Byeong Hun An,86,-94,4.62,1240
63,T63,T63,Kevin Kisner,89,-94,4.58,1120
64,T63,T63,Sam Ryder,82,-94,4.63,1270
65,T66,T66,Bronson Burgoon,69,-93,4.56,1050
66,T66,T66,Jason Day,75,-93,4.56,1050
67,T66,T66,Sam Saunders,80,-93,4.58,1100
68,T66,T66,Ben Silverman,90,-93,4.65,1320
69,T70,T70,Paul Casey,74,-92,4.57,1060
70,T70,T70,Harris English,84,-92,4.62,1220
71,T70,T70,Rickie Fowler,74,-92,4.57,1060
72,T70,T70,Lanto Griffin,80,-92,4.6,1140
73,T70,T70,Brian Harman,94,-92,4.64,1290
74,T70,T70,John Huh,94,-92,4.67,1390
75,T70,T70,Russell Knox,94,-92,4.66,1370
76,T77,T77,J.B. Holmes,77,-90,4.63,1210
77,T77,T77,Ryan Moore,78,-90,4.62,1190
78,T79,T79,Stewart Cink,87,-89,4.66,1310
79,T79,T79,Joel Dahmen,93,-89,4.66,1310
80,T79,T79,Matt Every,79,-89,4.64,1225
81,T79,T79,Martin Piller,79,-89,4.64,1240
82,T79,T79,Vaughn Taylor,83,-89,4.62,1160
83,T84,T84,Ricky Barnes,65,-88,4.55,985
84,T84,T84,Daniel Berger,81,-88,4.6,1110
85,T84,T84,Whee Kim,93,-88,4.7,1460
86,T84,T84,Scott Piercy,84,-88,4.63,1205
87,T84,T84,Nick Watney,94,-88,4.69,1420
88,T89,T89,Lucas Glover,65,-87,4.6,1100
89,T89,T89,Matt Kuchar,88,-87,4.66,1280
90,T89,T89,Jon Rahm,71,-87,4.57,1010
91,T89,T89,Adam Scott,78,-87,4.64,1205
92,T93,T93,Kevin Chappell,77,-86,4.62,1130
93,T93,T93,Adam Hadwin,92,-86,4.7,1420
94,T93,T93,Charley Hoffman,87,-86,4.65,1230
95,T93,T93,Brandt Snedeker,84,-86,4.64,1200
96,T93,T93,J.J. Spaun,85,-86,4.63,1150
97,T93,T93,Johnson Wagner,75,-86,4.62,1130
98,T93,T93,Tiger Woods,68,-86,4.57,990
99,T100,T100,"Ted Potter, Jr.",87,-85,4.67,1300
100,T100,T100,Hudson Swafford,73,-85,4.61,1100
101,T102,T102,Ryan Blaum,81,-84,4.64,1160
102,T102,T102,Scott Brown,102,-84,4.72,1520
103,T102,T102,Rory McIlroy,64,-84,4.51,860
104,T102,T102,Andrew Putnam,97,-84,4.7,1380
105,T106,T106,Martin Flores,92,-83,4.69,1345
106,T106,T106,Brooks Koepka,64,-83,4.49,820
107,T106,T106,Martin Laird,73,-83,4.6,1050
108,T106,T106,David Lingmerth,82,-83,4.67,1240
109,T110,T110,Hideki Matsuyama,75,-82,4.63,1100
110,T110,T110,Ryan Palmer,69,-82,4.57,955
111,T110,T110,Brian Stuard,103,-82,4.73,1535
112,T113,T113,Rafa Cabrera Bello,75,-81,4.61,1040
113,T113,T113,Trey Mullinax,75,-81,4.61,1050
114,T113,T113,Adam Schenk,86,-81,4.68,1270
115,T113,T113,Xinjun Zhang,81,-81,4.65,1170
116,117,117,Aaron Baddeley,84,-80,4.67,1220
117,T118,T118,Bill Haas,76,-79,4.66,1155
118,T118,T118,Francesco Molinari,73,-79,4.61,1000
119,T120,T120,Sung Kang,89,-78,4.71,1360
120,T120,T120,Pat Perez,82,-78,4.66,1145
121,T122,T122,Jonathan Byrd,70,-77,4.61,980
122,T122,T122,William McGirt,84,-77,4.68,1190
123,T122,T122,Alex Noren,67,-77,4.56,880
124,T125,T125,Chad Campbell,87,-76,4.7,1250
125,T125,T125,Alex Cejka,77,-76,4.65,1075
