,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Dustin Johnson,64.0,64,1
1,2,2,Stewart Cink,65.0,65,1
2,T3,T3,Adam Hadwin,66.0,66,1
3,T3,T3,John Huh,66.0,132,2
4,T3,T3,Trey Mullinax,66.0,66,1
5,T6,T6,Keegan Bradley,67.0,67,1
6,T6,T6,Phil Mickelson,67.0,67,1
7,T6,T6,Ian Poulter,67.0,67,1
8,T6,T6,Patrick Rodgers,67.0,67,1
9,T6,T6,Shawn Stefani,67.0,67,1
10,T11,T11,Patton Kizzire,67.33,202,3
11,T11,T11,Marc Leishman,67.33,202,3
12,T13,T13,Austin Cook,67.5,135,2
13,T13,T13,Robert Garrigus,67.5,135,2
14,T13,T13,Patrick Reed,67.5,135,2
15,T13,T13,Rory Sabbatini,67.5,135,2
16,T17,T17,Daniel Berger,68.0,68,1
17,T17,T17,Zac Blair,68.0,68,1
18,T17,T17,Kevin Chappell,68.0,204,3
19,T17,T17,Chris Kirk,68.0,68,1
20,T17,T17,Louis Oosthuizen,68.0,68,1
21,T17,T17,Scott Piercy,68.0,68,1
22,23,23,Martin Flores,68.33,205,3
23,T24,T24,Zach Johnson,68.5,274,4
24,T24,T24,Andrew Landry,68.5,137,2
25,T24,T24,William McGirt,68.5,137,2
26,T27,T27,Abraham Ancer,68.67,206,3
27,T27,T27,Charles Howell III,68.67,206,3
28,29,29,Sam Ryder,68.75,275,4
29,T30,T30,Tony Finau,69.0,69,1
30,T30,T30,Tom Hoge,69.0,138,2
31,T30,T30,Luke List,69.0,69,1
32,T30,T30,"Ted Potter, Jr.",69.0,207,3
33,T30,T30,Jonathan Randolph,69.0,69,1
34,T30,T30,Adam Scott,69.0,207,3
35,T30,T30,Webb Simpson,69.0,69,1
36,T30,T30,Kevin Streelman,69.0,138,2
37,T38,T38,Kevin Kisner,69.5,139,2
38,T38,T38,Pat Perez,69.5,139,2
39,T38,T38,Jon Rahm,69.5,139,2
40,T38,T38,Sam Saunders,69.5,139,2
41,T42,T42,Byeong Hun An,70.0,140,2
42,T42,T42,Matt Atkins,70.0,70,1
43,T42,T42,Jonathan Byrd,70.0,70,1
44,T42,T42,Rafa Cabrera Bello,70.0,70,1
45,T42,T42,Roberto Díaz,70.0,140,2
46,T42,T42,Talor Gooch,70.0,70,1
47,T42,T42,Retief Goosen,70.0,70,1
48,T42,T42,Brandon Harkins,70.0,350,5
49,T42,T42,Charley Hoffman,70.0,140,2
50,T42,T42,Si Woo Kim,70.0,350,5
51,T42,T42,Michael Kim,70.0,140,2
52,T42,T42,Martin Laird,70.0,70,1
53,T42,T42,Tom Lovelady,70.0,70,1
54,T42,T42,Hunter Mahan,70.0,70,1
55,T42,T42,Ryan Moore,70.0,70,1
56,T42,T42,Ryan Palmer,70.0,70,1
57,T42,T42,C.T. Pan,70.0,210,3
58,T42,T42,Brendan Steele,70.0,140,2
59,T42,T42,Michael Thompson,70.0,70,1
60,T42,T42,Harold Varner III,70.0,70,1
61,T42,T42,Jhonattan Vegas,70.0,70,1
62,T42,T42,Aaron Wise,70.0,70,1
63,T42,T42,Tiger Woods,70.0,70,1
64,T42,T42,Xinjun Zhang,70.0,210,3
65,66,66,Conrad Shindler,70.2,351,5
66,T67,T67,J.T. Poston,70.25,281,4
67,T67,T67,Brandt Snedeker,70.25,281,4
68,T69,T69,Tyler Duncan,70.33,211,3
69,T69,T69,Stephan Jaeger,70.33,211,3
70,T69,T69,Russell Knox,70.33,211,3
71,T72,T72,Bud Cauley,70.5,141,2
72,T72,T72,Emiliano Grillo,70.5,141,2
73,T72,T72,Chesson Hadley,70.5,141,2
74,T72,T72,Martin Piller,70.5,282,4
75,T72,T72,Cameron Smith,70.5,141,2
76,T72,T72,Kevin Tway,70.5,141,2
77,T72,T72,Nick Watney,70.5,282,4
78,T79,T79,Troy Merritt,70.67,212,3
79,T79,T79,Adam Schenk,70.67,212,3
80,T81,T81,Ryan Armour,71.0,71,1
81,T81,T81,Wesley Bryan,71.0,71,1
82,T81,T81,Bronson Burgoon,71.0,71,1
83,T81,T81,Paul Casey,71.0,71,1
84,T81,T81,Alex Cejka,71.0,71,1
85,T81,T81,Jim Furyk,71.0,71,1
86,T81,T81,Brian Gay,71.0,142,2
87,T81,T81,David Hearn,71.0,213,3
88,T81,T81,J.B. Holmes,71.0,213,3
89,T81,T81,Matt Jones,71.0,142,2
90,T81,T81,Nate Lashley,71.0,284,4
91,T81,T81,Shane Lowry,71.0,142,2
92,T81,T81,Ben Martin,71.0,71,1
93,T81,T81,Rob Oppenheim,71.0,142,2
94,T81,T81,Cameron Percy,71.0,71,1
95,T81,T81,Scott Stallings,71.0,213,3
96,T81,T81,Daniel Summerhays,71.0,71,1
97,T81,T81,Hudson Swafford,71.0,71,1
98,T81,T81,Vaughn Taylor,71.0,71,1
99,T81,T81,Bubba Watson,71.0,71,1
100,T81,T81,Gary Woodland,71.0,142,2
101,102,102,Grayson Murray,71.2,356,5
102,T103,T103,Ricky Barnes,71.33,214,3
103,T103,T103,James Hahn,71.33,214,3
104,T105,T105,Blayne Barber,71.5,143,2
105,T105,T105,Patrick Cantlay,71.5,143,2
106,T105,T105,Nicholas Lindheim,71.5,143,2
107,T105,T105,Denny McCarthy,71.5,143,2
108,T105,T105,Brett Stegmaier,71.5,143,2
109,T105,T105,Cameron Tringale,71.5,143,2
110,T105,T105,Peter Uihlein,71.5,143,2
111,T112,T112,Chad Campbell,71.75,287,4
112,T112,T112,Derek Fathauer,71.75,287,4
113,T114,T114,Lanto Griffin,72.0,216,3
114,T114,T114,Anirban Lahiri,72.0,72,1
115,T114,T114,Hideki Matsuyama,72.0,72,1
116,T114,T114,Francesco Molinari,72.0,72,1
117,T114,T114,Rod Pampling,72.0,72,1
118,T114,T114,D.A. Points,72.0,216,3
119,T114,T114,Andrew Putnam,72.0,144,2
120,T121,T121,Cody Gribble,72.25,289,4
121,T121,T121,Ethan Tracy,72.25,289,4
122,123,123,Matt Kuchar,72.33,217,3
123,124,124,Bill Haas,72.5,145,2
124,T125,T125,Robert Streb,72.67,218,3
125,T125,T125,Richy Werenski,72.67,218,3
126,T127,T127,Greg Chalmers,73.0,73,1
127,T127,T127,Joel Dahmen,73.0,292,4
128,T127,T127,Zecheng Dou,73.0,146,2
129,T127,T127,J.J. Henry,73.0,73,1
130,T127,T127,Sean O'Hair,73.0,73,1
131,T127,T127,Charl Schwartzel,73.0,73,1
132,T127,T127,Ben Silverman,73.0,219,3
133,T127,T127,Johnson Wagner,73.0,73,1
134,135,135,Fabián Gómez,73.25,293,4
135,T136,T136,Corey Conners,73.5,147,2
136,T136,T136,Brian Harman,73.5,147,2
137,T136,T136,Kelly Kraft,73.5,147,2
138,139,139,Scott Brown,73.75,295,4
139,T140,T140,Aaron Baddeley,74.0,74,1
140,T140,T140,Billy Horschel,74.0,74,1
141,T140,T140,Beau Hossler,74.0,222,3
142,T140,T140,Jason Kokrak,74.0,74,1
143,T140,T140,Kevin Na,74.0,74,1
144,145,145,Matt Every,74.5,149,2
145,146,146,Nick Taylor,74.67,224,3
146,T147,T147,Dominic Bozzelli,75.0,150,2
147,T147,T147,Brice Garnett,75.0,150,2
148,T147,T147,Billy Hurley III,75.0,75,1
149,T147,T147,Sung Kang,75.0,75,1
150,T147,T147,Xander Schauffele,75.0,225,3
151,T147,T147,Brian Stuard,75.0,150,2
152,T147,T147,Steve Wheatcroft,75.0,150,2
153,154,154,David Lingmerth,76.0,76,1
154,155,155,Chez Reavie,77.0,77,1
155,156,156,Andrew Yun,77.67,233,3
