,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,Rory McIlroy,64,4.43,412,93
1,T1,T1,Justin Thomas,91,4.43,593,134
2,T3,T3,Chris Kirk,108,4.44,355,80
3,T3,T3,Tom Lovelady,87,4.44,360,81
4,T3,T3,Cameron Percy,56,4.44,151,34
5,6,6,Brett Stegmaier,67,4.47,170,38
6,7,7,Joel Dahmen,93,4.48,363,81
7,T8,T8,Patrick Cantlay,87,4.49,467,104
8,T8,T8,Justin Rose,70,4.49,561,125
9,T8,T8,Jhonattan Vegas,92,4.49,440,98
10,T11,T11,Dustin Johnson,77,4.5,635,141
11,T11,T11,Shane Lowry,64,4.5,126,28
12,T13,T13,Ollie Schniederjans,91,4.51,302,67
13,T13,T13,Jordan Spieth,81,4.51,478,106
14,T15,T15,Tony Finau,105,4.52,646,143
15,T15,T15,Brandon Harkins,101,4.52,289,64
16,T17,T17,Tommy Fleetwood,73,4.53,458,101
17,T17,T17,Luke List,98,4.53,507,112
18,T17,T17,Keith Mitchell,99,4.53,403,89
19,T17,T17,Harold Varner III,91,4.53,390,86
20,T17,T17,Bubba Watson,90,4.53,503,111
21,T22,T22,Abraham Ancer,98,4.54,327,72
22,T22,T22,Bronson Burgoon,69,4.54,386,85
23,T22,T22,Ian Poulter,73,4.54,309,68
24,T22,T22,Shawn Stefani,76,4.54,259,57
25,T26,T26,Daniel Berger,81,4.55,314,69
26,T26,T26,Jonathan Byrd,70,4.55,173,38
27,T26,T26,Jason Day,75,4.55,542,119
28,T26,T26,Brian Gay,103,4.55,314,69
29,T26,T26,Emiliano Grillo,94,4.55,364,80
30,T26,T26,Billy Horschel,86,4.55,500,110
31,T26,T26,Francesco Molinari,73,4.55,405,89
32,T26,T26,Xander Schauffele,96,4.55,532,117
33,T26,T26,Tiger Woods,68,4.55,523,115
34,T35,T35,Keegan Bradley,98,4.56,470,103
35,T35,T35,Stewart Cink,87,4.56,369,81
36,T35,T35,Bryson DeChambeau,93,4.56,556,122
37,T35,T35,Rickie Fowler,74,4.56,625,137
38,T35,T35,Lanto Griffin,80,4.56,228,50
39,T35,T35,Brian Harman,94,4.56,470,103
40,T35,T35,Si Woo Kim,108,4.56,461,101
41,T35,T35,Jason Kokrak,99,4.56,397,87
42,T35,T35,Jon Rahm,71,4.56,451,99
43,T35,T35,Conrad Shindler,60,4.56,146,32
44,T35,T35,Hudson Swafford,73,4.56,178,39
45,T46,T46,Kiradech Aphibarnrat,51,4.57,210,46
46,T46,T46,Martin Laird,73,4.57,329,72
47,T46,T46,Hideki Matsuyama,75,4.57,443,97
48,T46,T46,Vaughn Taylor,83,4.57,256,56
49,T50,T50,Bill Haas,76,4.58,229,50
50,T50,T50,Kevin Kisner,89,4.58,394,86
51,T50,T50,Sam Saunders,80,4.58,330,72
52,T50,T50,Webb Simpson,95,4.58,568,124
53,T50,T50,Henrik Stenson,60,4.58,440,96
54,T50,T50,Johnson Wagner,75,4.58,330,72
55,T56,T56,Byeong Hun An,86,4.59,404,88
