,First_Tee_Late_Lowest_Round_RANK THIS WEEK,First_Tee_Late_Lowest_Round_RANK LAST WEEK,First_Tee_Late_Lowest_Round_PLAYER NAME,First_Tee_Late_Lowest_Round_ROUNDS,First_Tee_Late_Lowest_Round_LOW RND
42,T33,T33,Billy Horschel,86,64
43,T33,T33,Beau Hossler,104,64
44,T33,T33,Dustin Johnson,77,64
45,T33,T33,Sung Kang,89,64
46,T33,T33,Michael Kim,74,64
47,T33,T33,Patton Kizzire,92,64
48,T33,T33,Russell Knox,94,64
49,T33,T33,Hunter Mahan,67,64
50,T33,T33,Joaquin Niemann,44,64
51,T33,T33,Alex Noren,67,64
52,T33,T33,Thorbjørn Olesen,18,64
53,T33,T33,Louis Oosthuizen,62,64
54,T33,T33,Cameron Percy,56,64
55,T33,T33,Pat Perez,82,64
56,T33,T33,D.A. Points,63,64
57,T33,T33,Andrew Putnam,97,64
58,T33,T33,Andres Romero,18,64
59,T33,T33,Sam Ryder,82,64
60,T33,T33,Xander Schauffele,96,64
61,T33,T33,Adam Scott,78,64
62,T33,T33,Chase Seiffert,6,64
63,T33,T33,Brandt Snedeker,84,64
64,T33,T33,Henrik Stenson,60,64
65,T33,T33,Justin Thomas,91,64
66,T33,T33,Harold Varner III,91,64
67,T33,T33,Jimmy Walker,81,64
68,T33,T33,Gary Woodland,96,64
69,T33,T33,Tiger Woods,68,64
70,T71,T71,Byeong Hun An,86,65
71,T71,T71,Kiradech Aphibarnrat,51,65
72,T71,T71,Blayne Barber,69,65
73,T71,T71,Chad Campbell,87,65
74,T71,T71,Jason Day,75,65
75,T71,T71,Tony Finau,105,65
76,T71,T71,Jim Furyk,50,65
77,T71,T71,Sergio Garcia,44,65
78,T71,T71,Russell Henley,77,65
79,T71,T71,J.B. Holmes,77,65
80,T71,T71,Mackenzie Hughes,80,65
81,T71,T71,Si Woo Kim,108,65
82,T71,T71,Kevin Kisner,89,65
83,T71,T71,Anirban Lahiri,82,65
84,T71,T71,Andrew Landry,82,65
85,T71,T71,Tom Lovelady,87,65
86,T71,T71,Ben Martin,64,65
87,T71,T71,Phil Mickelson,90,65
88,T71,T71,Ryan Palmer,69,65
89,T71,T71,C.T. Pan,104,65
90,T71,T71,Scott Piercy,84,65
91,T71,T71,Martin Piller,79,65
92,T71,T71,J.T. Poston,73,65
93,T71,T71,"Ted Potter, Jr.",87,65
94,T71,T71,Seamus Power,86,65
95,T71,T71,Jon Rahm,71,65
96,T71,T71,Patrick Rodgers,97,65
97,T71,T71,Adam Schenk,86,65
98,T71,T71,Ollie Schniederjans,91,65
99,T71,T71,Ben Silverman,90,65
100,T71,T71,Cameron Smith,85,65
101,T71,T71,Kyle Stanley,93,65
102,T71,T71,Kevin Streelman,94,65
103,T71,T71,Brian Stuard,103,65
104,T71,T71,Kevin Tway,110,65
105,T71,T71,Richy Werenski,98,65
106,T71,T71,Aaron Wise,90,65
107,T108,T108,Stuart Appleby,34,66
108,T108,T108,Ryan Armour,109,66
109,T108,T108,Eric Axley,22,66
110,T108,T108,Sangmoon Bae,43,66
111,T108,T108,Zac Blair,64,66
112,T108,T108,Ryan Blaum,81,66
113,T108,T108,Scott Brown,102,66
114,T108,T108,Bronson Burgoon,69,66
115,T108,T108,Patrick Cantlay,87,66
116,T108,T108,Alex Cejka,77,66
117,T108,T108,Wyndham Clark,8,66
118,T108,T108,Brian Davis,34,66
119,T108,T108,James Driscoll,6,66
120,T108,T108,Jason Dufner,71,66
121,T108,T108,Ken Duke,43,66
122,T108,T108,Matt Every,79,66
123,T108,T108,Derek Fathauer,84,66
124,T108,T108,Fabián Gómez,88,66
125,T108,T108,Talor Gooch,78,66
126,T108,T108,Retief Goosen,60,66
127,T108,T108,Cody Gribble,71,66
128,T108,T108,Brandon Harkins,101,66
129,T108,T108,J.J. Henry,81,66
130,T108,T108,Tim Herron,33,66
131,T108,T108,Charley Hoffman,87,66
132,T108,T108,Charles Howell III,104,66
133,T108,T108,John Huh,94,66
134,T108,T108,Stephan Jaeger,81,66
135,T108,T108,Jazz Janewattananond,6,66
136,T108,T108,Matt Jones,70,66
137,T108,T108,Jerry Kelly,9,66
138,T108,T108,Colt Knost,28,66
139,T108,T108,Matt Kuchar,88,66
140,T108,T108,Martin Laird,73,66
141,T108,T108,Danny Lee,88,66
142,T108,T108,HaoTong Li,42,66
143,T108,T108,Nicholas Lindheim,77,66
144,T108,T108,David Lingmerth,82,66
145,T108,T108,Luke List,98,66
146,T108,T108,Davis Love III,33,66
147,T108,T108,Troy Matteson,16,66
148,T108,T108,Denny McCarthy,71,66
149,T108,T108,William McGirt,84,66
150,T108,T108,Parker McLachlin,34,66
151,T108,T108,Maverick McNealy,24,66
152,T108,T108,John Merrick,28,66
153,T108,T108,Troy Merritt,89,66
154,T108,T108,Trey Mullinax,75,66
155,T108,T108,Grayson Murray,72,66
156,T108,T108,Sean O'Hair,67,66
157,T108,T108,Rob Oppenheim,74,66
158,T108,T108,Thomas Pieters,41,66
159,T108,T108,Chez Reavie,93,66
160,T108,T108,Patrick Reed,94,66
161,T108,T108,Rory Sabbatini,91,66
162,T108,T108,Sam Saunders,80,66
163,T108,T108,John Senden,20,66
164,T108,T108,Brandon Stone,20,66
165,T108,T108,Steve Stricker,42,66
166,T108,T108,Julian Suri,37,66
167,T108,T108,Hudson Swafford,73,66
168,T108,T108,Johnson Wagner,75,66
169,T108,T108,Nick Watney,94,66
170,T108,T108,Steve Wheatcroft,60,66
171,T172,T172,Ashun Wu,4,67
172,T172,T172,Matt Atkins,56,67
173,T172,T172,Dominic Bozzelli,65,67
174,T172,T172,Sam Burns,37,67
175,T172,T172,Bud Cauley,55,67
176,T172,T172,Kevin Chappell,77,67
177,T172,T172,Daniel Chopra,14,67
178,T172,T172,Corey Conners,97,67
179,T172,T172,Ben Crane,65,67
180,T172,T172,George Cunningham,4,67
181,T172,T172,Roberto Díaz,72,67
182,T172,T172,Brendon de Jonge,38,67
183,T172,T172,Graham DeLaet,10,67
184,T172,T172,Tyler Duncan,97,67
185,T172,T172,Harris English,84,67
186,T172,T172,Matthew Fitzpatrick,43,67
187,T172,T172,Martin Flores,92,67
188,T172,T172,Lucas Glover,65,67
189,T172,T172,Adam Hadwin,92,67
190,T172,T172,Seungsu Han,12,67
191,T172,T172,Billy Hurley III,70,67
192,T172,T172,Sungjae Im,6,67
193,T172,T172,Jason Kokrak,99,67
194,T172,T172,Alexander Levy,15,67
195,T172,T172,Jamie Lovemark,92,67
196,T172,T172,Peter Malnati,87,67
197,T172,T172,Tyler McCumber,4,67
198,T172,T172,Graeme McDowell,67,67
199,T172,T172,A.J. McInerney,12,67
200,T172,T172,George McNeill,27,67
201,T172,T172,Dylan Meyer,28,67
202,T172,T172,Carlos Ortiz,4,67
203,T172,T172,Eddie Pepperell,8,67
204,T172,T172,John Peterson,36,67
205,T172,T172,Ian Poulter,73,67
206,T172,T172,Jonathan Randolph,71,67
207,T172,T172,Charl Schwartzel,65,67
208,T172,T172,Conrad Shindler,60,67
209,T172,T172,Greyson Sigg,4,67
210,T172,T172,Heath Slocum,14,67
211,T172,T172,Scott Stallings,96,67
212,T172,T172,Brendan Steele,74,67
213,T172,T172,Shawn Stefani,76,67
214,T172,T172,Brett Stegmaier,67,67
215,T172,T172,Chris Stroud,81,67
216,T172,T172,Daniel Summerhays,51,67
217,T172,T172,Nick Taylor,94,67
218,T172,T172,Michael Thompson,62,67
219,T172,T172,Ethan Tracy,72,67
220,T172,T172,D.J. Trahan,24,67
221,T172,T172,Tyrone Van Aswegen,101,67
222,T172,T172,Jhonattan Vegas,92,67
223,T172,T172,Camilo Villegas,45,67
224,T172,T172,Mike Weir,16,67
225,T172,T172,Will Zalatoris,14,67
226,T172,T172,Xinjun Zhang,81,67
227,T228,T228,Steve Allan,6,68
228,T228,T228,Aaron Baddeley,84,68
229,T228,T228,Ricky Barnes,65,68
230,T228,T228,Daniel Berger,81,68
231,T228,T228,Jason Bohn,22,68
232,T228,T228,Wesley Bryan,69,68
233,T228,T228,Ernie Els,40,68
234,T228,T228,Ryan Fox,16,68
235,T228,T228,Tommy Gainey,24,68
236,T228,T228,Brice Garnett,99,68
237,T228,T228,Robert Garrigus,80,68
238,T228,T228,Scott Hend,8,68
239,T228,T228,Jim Herman,25,68
240,T228,T228,Grant Hirschman,4,68
241,T228,T228,Nate Lashley,51,68
242,T228,T228,Shane Lowry,64,68
243,T228,T228,Curtis Luck,4,68
244,T228,T228,Steve Marino,17,68
245,T228,T228,Sean McCarty,5,68
246,T228,T228,Shaun Micheel,10,68
247,T228,T228,Sebastián Muñoz,6,68
248,T228,T228,Shaun Norris,4,68
249,T228,T228,Geoff Ogilvy,45,68
250,T228,T228,Charles Reiter,3,68
251,T228,T228,Jordan L Smith,8,68
252,T228,T228,Vaughn Taylor,83,68
253,T228,T228,Josh Teater,8,68
254,T228,T228,Ryuko Tokimatsu,8,68
255,T228,T228,Cameron Tringale,67,68
256,T228,T228,Peter Uihlein,83,68
257,T228,T228,Matt Wallace,8,68
258,T228,T228,Mark Wilson,29,68
259,T228,T228,Ryan Yip,4,68
260,T261,T261,Robert Allenby,19,69
261,T261,T261,Marcus Armitage,2,69
262,T261,T261,Arjun Atwal,14,69
263,T261,T261,Rich Beem,2,69
264,T261,T261,Jonas Blixt,67,69
265,T261,T261,Michael Block,9,69
266,T261,T261,Greg Chalmers,56,69
267,T261,T261,K.J. Choi,40,69
268,T261,T261,Sean Crocker,4,69
269,T261,T261,Jon Curran,31,69
270,T261,T261,John Daly,18,69
271,T261,T261,Andrew Dorn,4,69
272,T261,T261,Jared du Toit,2,69
273,T261,T261,Ross Fisher,43,69
274,T261,T261,Oscar Fraustro,4,69
275,T261,T261,Dylan Frittelli,33,69
276,T261,T261,Doug Ghim,21,69
277,T261,T261,Bill Haas,76,69
278,T261,T261,Nick Hardy,12,69
279,T261,T261,Padraig Harrington,46,69
280,T261,T261,Lucas Herbert,6,69
281,T261,T261,Shugo Imahira,8,69
282,T261,T261,Daisuke Kataoka,8,69
283,T261,T261,Martin Kaymer,31,69
284,T261,T261,Marcus Kinhult,4,69
285,T261,T261,Tatsuya Kodai,2,69
286,T261,T261,Neal Lancaster,4,69
287,T261,T261,Spencer Levin,6,69
288,T261,T261,Doc Redman,18,69
289,T261,T261,Shubhankar Sharma,31,69
290,T261,T261,Kyle Thompson,50,69
291,T261,T261,Dawie van der Walt,4,69
292,T261,T261,T.J. Vogel,22,69
293,T261,T261,Charlie Wi,14,69
294,T261,T261,Casey Wittenberg,4,69
295,T261,T261,Zach Wright,4,69
296,T261,T261,Norman Xiong,12,69
297,T298,T298,Charlie Beljan,24,70
298,T298,T298,Jay Don Blake,4,70
299,T298,T298,Danny Chia,4,70
300,T298,T298,Derek Ernst,9,70
301,T298,T298,Bob Estes,17,70
302,T298,T298,Sam Horsfield,4,70
303,T298,T298,Vince India,6,70
304,T298,T298,Grover Justice,2,70
305,T298,T298,K.T. Kim,4,70
306,T298,T298,David Lipsky,12,70
307,T298,T298,Augusto Núñez,4,70
308,T298,T298,Rod Pampling,62,70
309,T298,T298,José de Jesús Rodríguez,2,70
310,T298,T298,John Rollins,22,70
311,T298,T298,Julio Santos,4,70
312,T298,T298,Marc Turnesa,8,70
313,T298,T298,John VanDerLaan,4,70
314,T298,T298,Ryan Wenzler,2,70
315,T298,T298,Danny Willett,13,70
316,T298,T298,Chris Wood,10,70
317,T298,T298,Andrew Yun,51,70
318,T298,T298,Fabrizio Zanotti,10,70
319,T320,T320,Frank Adams III,4,71
320,T320,T320,Tyson Alexander,2,71
321,T320,T320,Adam Bland,4,71
322,T320,T320,Ángel Cabrera,11,71
323,T320,T320,Will Cannon,4,71
324,T320,T320,SSP Chawrasia,8,71
325,T320,T320,Jinho Choi,4,71
326,T320,T320,George Coetzee,2,71
327,T320,T320,Cameron Davis,13,71
328,T320,T320,Zecheng Dou,53,71
329,T320,T320,Eric Dugas,2,71
330,T320,T320,Rhys Enoch,4,71
331,T320,T320,Gavin Kyle Green,20,71
332,T320,T320,Morgan Hoffmann,23,71
333,T320,T320,Lee Janzen,3,71
334,T320,T320,Kurt Kitayama,2,71
335,T320,T320,Jim Knous,4,71
336,T320,T320,Rick Lamb,24,71
337,T320,T320,Bernhard Langer,8,71
338,T320,T320,Frank Lickliter II,6,71
339,T320,T320,Zander Lombard,4,71
340,T320,T320,Dru Love,16,71
341,T320,T320,Rhadames Pena,2,71
342,T320,T320,Richie Ramsay,6,71
343,T320,T320,Erik van Rooyen,4,71
344,T320,T320,Jamie Sadlowski,2,71
345,T320,T320,Scottie Scheffler,8,71
346,T320,T320,Jason Scrivener,2,71
347,T320,T320,Scott Strohmeyer,8,71
348,T320,T320,Blake Taylor,2,71
349,T320,T320,Nicholas Thompson,4,71
350,T320,T320,Omar Uresti,25,71
351,T320,T320,Tom Whitney,8,71
352,T320,T320,Bernd Wiesberger,17,71
353,T320,T320,Chris Wilson,4,71
354,T355,T355,"David Berganio, Jr.",7,72
355,T355,T355,Kris Blanks,16,72
356,T355,T355,Russell Budd,2,72
357,T355,T355,Jorge Campillo,8,72
358,T355,T355,Cameron Champ,13,72
359,T355,T355,Fred Couples,4,72
360,T355,T355,Sam Fidone,2,72
361,T355,T355,Oliver Goss,2,72
362,T355,T355,Justin Harding,2,72
363,T355,T355,Kodai Ichihara,6,72
364,T355,T355,Smylie Kaufman,49,72
365,T355,T355,Chan Kim,4,72
366,T355,T355,Greg Kraft,2,72
367,T355,T355,WC Liang,6,72
368,T355,T355,Sam Locke,4,72
369,T355,T355,Sung Joon Park,2,72
370,T355,T355,Ryan Ruffels,10,72
371,T355,T355,Vijay Singh,31,72
372,T355,T355,David Skinns,6,72
373,T355,T355,Matthew Southgate,10,72
374,T355,T355,Richard Sterne,4,72
375,T355,T355,Hideto Tanihara,6,72
376,T355,T355,Braden Thornberry,10,72
377,T355,T355,Lee Westwood,7,72
378,T355,T355,Tim Wilkinson,10,72
379,T355,T355,Oliver Wilson,2,72
380,T381,T381,Cameron Beckman,14,73
381,T381,T381,Steven Bowditch,16,73
382,T381,T381,Zach Cabra,2,73
383,T381,T381,Will Claxton,9,73
384,T381,T381,Javier Colomo,2,73
385,T381,T381,Chris Crisologo,4,73
386,T381,T381,Andres Gonzales,2,73
387,T381,T381,Will Grimmer,4,73
388,T381,T381,Mike Hendry,6,73
389,T381,T381,Ryan Hogue,4,73
390,T381,T381,Yuta Ikeda,24,73
391,T381,T381,Davey Jude,2,73
392,T381,T381,Poom Saksansin,8,73
393,T381,T381,Skip Kendall,2,73
394,T381,T381,Chris Naegel,4,73
395,T381,T381,Wade Ormsby,8,73
396,T381,T381,Sanghyun Park,2,73
397,T381,T381,Matt Parziale,6,73
398,T381,T381,Dicky Pride,28,73
399,T381,T381,Roger Sloan,4,73
400,T381,T381,Ben Wolcott,2,73
401,T402,T402,"Rich Berberian, Jr.",2,74
402,T402,T402,Danthai Boonma,2,74
403,T402,T402,Matthew Borchert,2,74
404,T402,T402,David Bransdon,2,74
405,T402,T402,Brian Bullington,2,74
406,T402,T402,Marc-Étienne Bussières,2,74
407,T402,T402,Luke Donald,25,74
408,T402,T402,Broc Everett,2,74
409,T402,T402,Domenico Geminiani,2,74
410,T402,T402,Scott Jamieson,2,74
411,T402,T402,Philip Knowles,2,74
412,T402,T402,Richard Lee,4,74
413,T402,T402,Yuxin Lin,4,74
414,T402,T402,Sandy Lyle,4,74
415,T402,T402,Yusaku Miyazato,21,74
416,T402,T402,Carl Pettersson,19,74
417,T402,T402,Brett Rumford,8,74
418,T402,T402,Jason Schmuhl,4,74
419,T402,T402,David Solomon,3,74
420,T402,T402,Tyler Torano,2,74
421,T422,T422,Craig Barlow,6,75
422,T422,T422,Dean Burmester,8,75
423,T422,T422,Ben Crancer,2,75
424,T422,T422,Charles Frost,4,75
425,T422,T422,Jhared Hack,2,75
426,T422,T422,Todd Hamilton,2,75
427,T422,T422,Jonathan Kaye,8,75
428,T422,T422,Tom Lehman,2,75
429,T422,T422,Tom Lewis,6,75
430,T422,T422,Peter Lonard,2,75
431,T422,T422,John Mallinger,2,75
432,T422,T422,Andrew Novak,6,75
433,T422,T422,Willy Pumarol,2,75
434,T422,T422,Garrett Rank,2,75
435,T422,T422,Hyun-woo Ryu,4,75
436,T422,T422,Brady Schnell,2,75
437,T422,T422,Cameron Wilson,4,75
438,T439,T439,Zach Bauchou,2,76
439,T439,T439,Ross Bell,2,76
440,T439,T439,Mark Calcavecchia,2,76
441,T439,T439,Jens Dantorp,2,76
442,T439,T439,Matt Dobyns,2,76
443,T439,T439,Todd Fanning,2,76
444,T439,T439,Andrew Filbert,4,76
445,T439,T439,Nicolai Hojgaard,2,76
446,T439,T439,Jung-gon Hwang,4,76
447,T439,T439,Carter Jenkins,2,76
448,T439,T439,Jeff Maggert,2,76
449,T439,T439,Jack Maguire,4,76
450,T439,T439,Dan McCarthy,2,76
451,T439,T439,Larry Mize,2,76
452,T439,T439,José María Olazábal,2,76
453,T439,T439,George Riley,2,76
454,T439,T439,Hiram Silfa,2,76
455,T439,T439,Andy Sullivan,4,76
456,T439,T439,Ian Woosnam,2,76
457,T439,T439,Chun-an Yu,2,76
458,T459,T459,Shota Akiyoshi,4,77
459,T459,T459,Noah Goodwin,4,77
460,T459,T459,Masahiro Kawamura,4,77
461,T459,T459,Donny Lee,2,77
462,T459,T459,Sulman Raza,6,77
463,T459,T459,Ashton Turner,2,77
464,T465,T465,Shintaro Ban,2,78
465,T465,T465,Alexander Björk,8,78
466,T465,T465,Ryan Evans,2,78
467,T465,T465,Trevor Immelman,5,78
468,T465,T465,Peter Jacobsen,3,78
469,T465,T465,Johan Kok,4,78
470,T465,T465,Andrew Loupe,13,78
471,T465,T465,Haraldur Magnus,2,78
472,T465,T465,Taylor Moore,6,78
473,T465,T465,Seunghyuk Kim,6,78
474,T475,T475,Minchel Choi,2,79
475,T475,T475,Nicolas Colsaerts,2,79
476,T475,T475,Adam D'Amario,2,79
477,T475,T475,J.T. Griffin,2,79
478,T475,T475,Rikuya Hoshino,2,79
479,T475,T475,Jovan Rebula,2,79
480,T475,T475,Jack Senior,2,79
481,T482,T482,Mickey DeMorat,6,80
482,T482,T482,Harry Ellis,6,80
483,T482,T482,Grant Forrest,2,80
484,T482,T482,Rhett Rasmussen,2,80
485,T486,T486,Calum Hill,4,81
486,T486,T486,Justin YW Kim,2,81
487,T486,T486,James Morrison,2,81
488,T486,T486,Mark O'Meara,2,81
489,T486,T486,James Robinson,2,81
490,T491,T491,Philip Barbaree,2,82
491,T491,T491,Thomas Curtis,2,82
492,T491,T491,Robert Gamez,4,82
493,T491,T491,Masanori Kobayashi,2,82
494,T491,T491,Ryan Lumsden,2,82
495,T496,T496,Darren Clarke,2,83
496,T496,T496,Keith Clearwater,4,83
497,498,498,Michael Hebert,2,87
