,Birdie_or_Better_Percentage_-_150-175_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_150-175_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_150-175_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_150-175_ya_ROUNDS,Birdie_or_Better_Percentage_-_150-175_ya_%,Birdie_or_Better_Percentage_-_150-175_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_150-175_ya_TOTAL HOLES
81,82,82,Jason Day,75,15.73,28,178
82,83,83,Andrew Landry,82,15.66,44,281
83,T84,T84,Adam Hadwin,92,15.61,42,269
84,T84,T84,Jason Kokrak,99,15.61,54,346
85,86,86,Justin Thomas,91,15.57,38,244
86,T87,T87,Keegan Bradley,98,15.56,54,347
87,T87,T87,David Lingmerth,82,15.56,42,270
88,89,89,Brandon Harkins,101,15.46,49,317
89,90,90,Lanto Griffin,80,15.45,36,233
90,91,91,J.J. Spaun,85,15.44,42,272
91,92,92,Shane Lowry,64,15.42,31,201
92,93,93,Wesley Bryan,69,15.35,35,228
93,94,94,Tom Hoge,101,15.33,46,300
94,95,95,Nicholas Lindheim,77,15.29,39,255
95,96,96,Kevin Chappell,77,15.24,32,210
96,97,97,Robert Garrigus,80,15.18,39,257
97,T98,T98,Michael Kim,74,15.09,32,212
98,T98,T98,Ethan Tracy,72,15.09,32,212
99,100,100,Ian Poulter,73,15.08,30,199
100,101,101,Cameron Percy,56,15.07,22,146
101,T102,T102,Matt Every,79,15.06,36,239
102,T102,T102,Henrik Stenson,60,15.06,25,166
103,104,104,Byeong Hun An,86,15.05,45,299
104,T105,T105,Russell Knox,94,15.0,42,280
105,T105,T105,Scott Piercy,84,15.0,39,260
106,107,107,Kevin Tway,110,14.96,51,341
107,108,108,Adam Scott,78,14.9,38,255
108,109,109,Seamus Power,86,14.89,39,262
109,110,110,Jon Rahm,71,14.86,22,148
110,T111,T111,Blayne Barber,69,14.81,36,243
111,T111,T111,Kevin Streelman,94,14.81,48,324
112,113,113,Kiradech Aphibarnrat,51,14.69,21,143
113,114,114,Dominic Bozzelli,65,14.67,38,259
114,115,115,Rod Pampling,62,14.62,25,171
115,116,116,Webb Simpson,95,14.61,45,308
116,117,117,Brendan Steele,74,14.56,30,206
117,118,118,Aaron Baddeley,84,14.5,39,269
118,T119,T119,Jason Dufner,71,14.44,26,180
119,T119,T119,Martin Flores,92,14.44,40,277
120,121,121,Pat Perez,82,14.42,31,215
121,122,122,Ben Crane,65,14.37,25,174
122,123,123,David Hearn,66,14.36,28,195
123,124,124,Louis Oosthuizen,62,14.29,27,189
124,125,125,Chesson Hadley,103,14.2,50,352
125,126,126,Harris English,84,14.18,40,282
126,127,127,Xinjun Zhang,81,14.17,35,247
127,128,128,Johnson Wagner,75,14.16,31,219
128,T129,T129,Jonathan Byrd,70,14.14,28,198
129,T129,T129,Luke List,98,14.14,41,290
130,131,131,Brett Stegmaier,67,14.12,25,177
131,132,132,Shawn Stefani,76,14.04,32,228
132,133,133,Xander Schauffele,96,13.92,38,273
133,134,134,Fabián Gómez,88,13.91,42,302
134,T135,T135,Matt Atkins,56,13.89,20,144
135,T135,T135,Alex Cejka,77,13.89,30,216
136,137,137,Si Woo Kim,108,13.87,38,274
137,138,138,Trey Mullinax,75,13.86,28,202
138,139,139,Danny Lee,88,13.85,41,296
139,140,140,Stephan Jaeger,81,13.82,30,217
140,141,141,Bubba Watson,90,13.78,31,225
141,T142,T142,Bill Haas,76,13.75,37,269
142,T142,T142,Jhonattan Vegas,92,13.75,40,291
143,T144,T144,Ryan Palmer,69,13.72,31,226
144,T144,T144,Scott Stallings,96,13.72,45,328
145,146,146,Steve Wheatcroft,60,13.61,23,169
146,147,147,Daniel Berger,81,13.55,37,273
147,148,148,Conrad Shindler,60,13.51,25,185
148,149,149,Zecheng Dou,53,13.48,19,141
149,150,150,Tyrrell Hatton,58,13.46,21,156
150,151,151,Sung Kang,89,13.43,36,268
151,152,152,Keith Mitchell,99,13.4,39,291
152,153,153,Lucas Glover,65,13.3,25,188
153,154,154,Abraham Ancer,98,13.21,44,333
154,155,155,Mackenzie Hughes,80,13.16,35,266
155,156,156,Jimmy Walker,81,13.09,36,275
156,157,157,Hudson Swafford,73,13.02,28,215
157,158,158,Chad Campbell,87,13.01,38,292
158,159,159,J.B. Holmes,77,12.94,33,255
159,160,160,Ryan Moore,78,12.89,33,256
160,161,161,Michael Thompson,62,12.88,30,233
161,T162,T162,Ben Martin,64,12.82,30,234
162,T162,T162,Nick Taylor,94,12.82,35,273
163,164,164,Patrick Rodgers,97,12.75,38,298
164,165,165,Satoshi Kodaira,51,12.73,21,165
165,166,166,Joel Dahmen,93,12.7,32,252
166,167,167,Nate Lashley,51,12.68,18,142
167,168,168,Billy Horschel,86,12.46,38,305
168,169,169,J.T. Poston,73,12.39,27,218
169,170,170,Robert Streb,78,12.26,32,261
170,171,171,Rory Sabbatini,91,12.16,36,296
171,172,172,Bronson Burgoon,69,12.09,26,215
172,173,173,Charles Howell III,104,12.06,38,315
173,174,174,Troy Merritt,89,11.97,31,259
174,T175,T175,Roberto Díaz,72,11.94,24,201
175,T175,T175,Denny McCarthy,71,11.94,24,201
176,177,177,Gary Woodland,96,11.91,33,277
177,178,178,Chris Kirk,108,11.86,46,388
178,179,179,Adam Schenk,86,11.57,31,268
179,T180,T180,Tyler Duncan,97,11.54,36,312
180,T180,T180,Richy Werenski,98,11.54,36,312
181,182,182,Billy Hurley III,70,11.38,28,246
182,183,183,Sam Saunders,80,11.07,30,271
183,T184,T184,Martin Piller,79,11.03,29,263
184,T184,T184,Kyle Thompson,50,11.03,16,145
185,186,186,Rob Oppenheim,74,10.8,23,213
186,187,187,Jonathan Randolph,71,10.73,25,233
187,188,188,Cameron Tringale,67,10.55,21,199
188,189,189,Branden Grace,67,10.49,15,143
189,190,190,Corey Conners,97,10.17,30,295
190,191,191,Matt Jones,70,9.24,17,184
191,192,192,Daniel Summerhays,51,9.15,13,142
192,193,193,Retief Goosen,60,7.69,13,169
