,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
54,T55,T55,Jason Day,75,3.04,483,159
55,T55,T55,Jim Furyk,50,3.04,298,98
56,T55,T55,Branden Grace,67,3.04,346,114
57,T55,T55,Lanto Griffin,80,3.04,426,140
58,T55,T55,J.J. Henry,81,3.04,416,137
59,T55,T55,Jason Kokrak,99,3.04,542,178
60,T55,T55,Hideki Matsuyama,75,3.04,422,139
61,T55,T55,William McGirt,84,3.04,511,168
62,T55,T55,Xander Schauffele,96,3.04,645,212
63,T55,T55,Cameron Smith,85,3.04,489,161
64,T55,T55,Justin Thomas,91,3.04,586,193
65,T55,T55,Johnson Wagner,75,3.04,377,124
66,T67,T67,Derek Fathauer,84,3.05,503,165
67,T67,T67,Rickie Fowler,74,3.05,564,185
68,T67,T67,Talor Gooch,78,3.05,446,146
69,T67,T67,Retief Goosen,60,3.05,305,100
70,T67,T67,Brandon Harkins,101,3.05,518,170
71,T67,T67,Brooks Koepka,64,3.05,394,129
72,T67,T67,Shane Lowry,64,3.05,345,113
73,T67,T67,Denny McCarthy,71,3.05,430,141
74,T67,T67,Scott Stallings,96,3.05,595,195
75,T67,T67,Vaughn Taylor,83,3.05,476,156
76,T67,T67,Aaron Wise,90,3.05,543,178
77,T78,T78,Bronson Burgoon,69,3.06,388,127
78,T78,T78,Paul Casey,74,3.06,410,134
79,T78,T78,Stewart Cink,87,3.06,542,177
80,T78,T78,Tony Finau,105,3.06,691,226
81,T78,T78,Tommy Fleetwood,73,3.06,443,145
82,T78,T78,Charles Howell III,104,3.06,612,200
83,T78,T78,Martin Laird,73,3.06,419,137
84,T78,T78,Trey Mullinax,75,3.06,389,127
85,T78,T78,Webb Simpson,95,3.06,648,212
86,T78,T78,Henrik Stenson,60,3.06,392,128
87,T78,T78,Kevin Tway,110,3.06,616,201
88,T89,T89,Ryan Armour,109,3.07,598,195
89,T89,T89,Ryan Blaum,81,3.07,451,147
90,T89,T89,Keegan Bradley,98,3.07,581,189
91,T89,T89,Chad Campbell,87,3.07,445,145
92,T89,T89,Corey Conners,97,3.07,513,167
93,T89,T89,Roberto Díaz,72,3.07,396,129
94,T89,T89,Matt Every,79,3.07,411,134
95,T89,T89,Bill Haas,76,3.07,448,146
96,T89,T89,Billy Hurley III,70,3.07,387,126
97,T89,T89,Russell Knox,94,3.07,535,174
98,T89,T89,Andrew Landry,82,3.07,463,151
99,T89,T89,Peter Malnati,87,3.07,445,145
100,T89,T89,Grayson Murray,72,3.07,485,158
101,T89,T89,Pat Perez,82,3.07,460,150
102,T89,T89,Rory Sabbatini,91,3.07,538,175
103,T89,T89,Adam Scott,78,3.07,464,151
104,T89,T89,Brian Stuard,103,3.07,621,202
105,T89,T89,Nick Taylor,94,3.07,534,174
106,T89,T89,Nick Watney,94,3.07,436,142
107,T108,T108,Matt Atkins,56,3.08,323,105
108,T108,T108,Adam Hadwin,92,3.08,462,150
109,T108,T108,Russell Henley,77,3.08,388,126
110,T108,T108,Luke List,98,3.08,657,213
111,T108,T108,Tom Lovelady,87,3.08,499,162
112,T108,T108,Ryan Palmer,69,3.08,441,143
113,T108,T108,Seamus Power,86,3.08,446,145
114,T108,T108,Ben Silverman,90,3.08,472,153
115,T108,T108,Jordan Spieth,81,3.08,456,148
116,T108,T108,Robert Streb,78,3.08,422,137
117,T108,T108,Cameron Tringale,67,3.08,385,125
118,T108,T108,Xinjun Zhang,81,3.08,449,146
119,T120,T120,Wesley Bryan,69,3.09,346,112
120,T120,T120,Patrick Cantlay,87,3.09,538,174
121,T120,T120,Alex Cejka,77,3.09,337,109
122,T120,T120,Zecheng Dou,53,3.09,303,98
123,T120,T120,J.B. Holmes,77,3.09,513,166
124,T120,T120,Matt Kuchar,88,3.09,550,178
125,T120,T120,Troy Merritt,89,3.09,489,158
126,T120,T120,Alex Noren,67,3.09,362,117
127,T120,T120,Jonathan Randolph,71,3.09,361,117
128,T120,T120,Patrick Reed,94,3.09,571,185
129,T120,T120,Adam Schenk,86,3.09,429,139
130,T120,T120,Andrew Yun,51,3.09,287,93
131,T132,T132,Daniel Berger,81,3.1,400,129
132,T132,T132,Bud Cauley,55,3.1,313,101
133,T132,T132,Brice Garnett,99,3.1,567,183
134,T132,T132,Brian Harman,94,3.1,567,183
135,T132,T132,Tom Hoge,101,3.1,549,177
136,T132,T132,Kevin Kisner,89,3.1,499,161
137,T132,T132,Jamie Lovemark,92,3.1,524,169
138,T132,T132,Graeme McDowell,67,3.1,325,105
139,T132,T132,Scott Piercy,84,3.1,484,156
140,T132,T132,Brandt Snedeker,84,3.1,527,170
141,T132,T132,Bubba Watson,90,3.1,518,167
142,T143,T143,Robert Garrigus,80,3.11,463,149
143,T143,T143,Cody Gribble,71,3.11,426,137
144,T143,T143,James Hahn,85,3.11,461,148
145,T143,T143,Phil Mickelson,90,3.11,526,169
146,T143,T143,Rod Pampling,62,3.11,317,102
147,T143,T143,C.T. Pan,104,3.11,613,197
148,T143,T143,"Ted Potter, Jr.",87,3.11,500,161
149,T143,T143,Ian Poulter,73,3.11,398,128
150,T143,T143,Jon Rahm,71,3.11,470,151
151,T143,T143,Charl Schwartzel,65,3.11,336,108
152,T143,T143,Brendan Steele,74,3.11,392,126
153,T143,T143,Michael Thompson,62,3.11,361,116
154,T143,T143,Jhonattan Vegas,92,3.11,457,147
155,T143,T143,Richy Werenski,98,3.11,525,169
156,T143,T143,Steve Wheatcroft,60,3.11,373,120
157,T158,T158,Aaron Baddeley,84,3.12,452,145
158,T158,T158,Dominic Bozzelli,65,3.12,384,123
159,T158,T158,Tyler Duncan,97,3.12,555,178
160,T158,T158,Harris English,84,3.12,502,161
161,T158,T158,Mackenzie Hughes,80,3.12,430,138
162,T158,T158,Kelly Kraft,94,3.12,546,175
163,T158,T158,Martin Piller,79,3.12,493,158
164,T158,T158,D.A. Points,63,3.12,403,129
165,T158,T158,Chris Stroud,81,3.12,430,138
166,T167,T167,Kiradech Aphibarnrat,51,3.13,260,83
167,T167,T167,Charley Hoffman,87,3.13,519,166
168,T167,T167,Ben Martin,64,3.13,419,134
169,T167,T167,Keith Mitchell,99,3.13,567,181
170,T167,T167,Kyle Stanley,93,3.13,636,203
171,T167,T167,Hudson Swafford,73,3.13,354,113
172,T167,T167,Tiger Woods,68,3.13,525,168
173,T174,T174,Satoshi Kodaira,51,3.14,295,94
174,T174,T174,David Lingmerth,82,3.14,430,137
175,T174,T174,Ethan Tracy,72,3.14,405,129
176,T174,T174,Gary Woodland,96,3.14,627,200
177,T178,T178,Scott Brown,102,3.15,608,193
178,T178,T178,Greg Chalmers,56,3.15,331,105
179,T178,T178,Kevin Chappell,77,3.15,368,117
180,T178,T178,Hunter Mahan,67,3.15,390,124
181,182,182,Stephan Jaeger,81,3.16,449,142
182,T183,T183,Tyrrell Hatton,58,3.17,339,107
183,T183,T183,Michael Kim,74,3.17,475,150
184,T183,T183,Sean O'Hair,67,3.17,444,140
185,186,186,Peter Uihlein,83,3.18,455,143
186,T187,T187,Lucas Glover,65,3.19,364,114
187,T187,T187,Matt Jones,70,3.19,396,124
188,T189,T189,Jonas Blixt,67,3.2,317,99
189,T189,T189,Ollie Schniederjans,91,3.2,503,157
190,191,191,Kyle Thompson,50,3.21,273,85
191,192,192,Jason Dufner,71,3.22,402,125
192,193,193,Daniel Summerhays,51,3.29,276,84
