,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Dustin Johnson,66.75,267,4
1,2,2,Jon Rahm,67.25,269,4
2,T3,T3,Bronson Burgoon,67.5,540,8
3,T3,T3,Nate Lashley,67.5,270,4
4,5,5,Jordan Spieth,67.56,608,9
5,6,6,Tiger Woods,67.8,339,5
6,7,7,William McGirt,68.14,477,7
7,T8,T8,Denny McCarthy,68.25,273,4
8,T8,T8,Henrik Stenson,68.25,273,4
9,T10,T10,Tommy Fleetwood,68.33,410,6
10,T10,T10,Rickie Fowler,68.33,205,3
11,T12,T12,Matt Kuchar,68.43,479,7
12,T12,T12,Michael Thompson,68.43,479,7
13,14,14,Justin Thomas,68.44,616,9
14,15,15,Blayne Barber,68.5,548,8
15,16,16,Charles Howell III,68.7,687,10
16,17,17,Scott Piercy,68.73,756,11
17,T18,T18,Stewart Cink,68.75,550,8
18,T18,T18,Trey Mullinax,68.75,550,8
19,20,20,Austin Cook,68.83,1239,18
20,21,21,Luke List,68.86,482,7
21,T22,T22,Chez Reavie,68.88,551,8
22,T22,T22,Peter Uihlein,68.88,551,8
23,24,24,Webb Simpson,68.89,620,9
24,25,25,Scott Brown,68.91,758,11
25,T26,T26,Tom Hoge,69.0,690,10
26,T26,T26,Kevin Kisner,69.0,414,6
27,T26,T26,Jamie Lovemark,69.0,828,12
28,T26,T26,Hunter Mahan,69.0,345,5
29,T26,T26,Gary Woodland,69.0,759,11
30,31,31,Tyler Duncan,69.1,691,10
31,32,32,Marc Leishman,69.11,622,9
32,33,33,Patrick Reed,69.13,553,8
33,34,34,Nicholas Lindheim,69.14,484,7
34,35,35,Kyle Stanley,69.17,415,6
35,36,36,John Huh,69.18,761,11
36,37,37,Talor Gooch,69.2,346,5
37,38,38,"Ted Potter, Jr.",69.22,623,9
38,T39,T39,Tony Finau,69.25,554,8
39,T39,T39,Lanto Griffin,69.25,554,8
40,T39,T39,James Hahn,69.25,554,8
41,T39,T39,Charley Hoffman,69.25,554,8
42,T39,T39,Sam Saunders,69.25,277,4
43,44,44,Mackenzie Hughes,69.27,762,11
44,45,45,Brice Garnett,69.3,693,10
45,T46,T46,Billy Hurley III,69.33,416,6
46,T46,T46,Kevin Streelman,69.33,832,12
47,48,48,Rory McIlroy,69.4,347,5
48,49,49,Martin Laird,69.43,486,7
49,50,50,Chesson Hadley,69.44,625,9
50,51,51,Bryson DeChambeau,69.45,764,11
51,T52,T52,Paul Casey,69.5,834,12
52,T52,T52,Corey Conners,69.5,973,14
53,T52,T52,Jason Day,69.5,417,6
54,T52,T52,Harris English,69.5,278,4
55,T52,T52,Matt Jones,69.5,278,4
56,T52,T52,Justin Rose,69.5,278,4
57,58,58,Byeong Hun An,69.55,765,11
58,59,59,Rory Sabbatini,69.56,626,9
59,60,60,Chad Campbell,69.63,557,8
60,61,61,Russell Knox,69.7,697,10
61,62,62,Jason Dufner,69.71,488,7
62,63,63,Brian Harman,69.73,767,11
63,64,64,Derek Fathauer,69.75,279,4
64,65,65,Francesco Molinari,69.78,628,9
65,T66,T66,Patton Kizzire,69.8,698,10
66,T66,T66,Sam Ryder,69.8,349,5
67,68,68,Daniel Berger,69.82,768,11
68,T69,T69,Rafa Cabrera Bello,69.83,419,6
69,T69,T69,Patrick Cantlay,69.83,419,6
70,71,71,Bubba Watson,69.86,489,7
71,T72,T72,Robert Garrigus,69.88,559,8
72,T72,T72,Seamus Power,69.88,559,8
73,T72,T72,Scott Stallings,69.88,559,8
74,T75,T75,Tyrrell Hatton,70.0,420,6
75,T75,T75,David Hearn,70.0,210,3
76,T75,T75,J.B. Holmes,70.0,490,7
77,T75,T75,Jason Kokrak,70.0,910,13
78,T75,T75,Anirban Lahiri,70.0,700,10
79,T75,T75,Hideki Matsuyama,70.0,490,7
80,T75,T75,Alex Noren,70.0,420,6
81,T75,T75,Rob Oppenheim,70.0,420,6
82,T75,T75,D.A. Points,70.0,140,2
83,T75,T75,Brandt Snedeker,70.0,560,8
84,T75,T75,Richy Werenski,70.0,700,10
85,T75,T75,Xinjun Zhang,70.0,420,6
86,87,87,Brian Stuard,70.09,771,11
87,88,88,J.J. Spaun,70.1,701,10
88,89,89,Kevin Na,70.11,631,9
89,T90,T90,Brandon Harkins,70.17,842,12
90,T90,T90,Vaughn Taylor,70.17,421,6
91,92,92,Emiliano Grillo,70.18,772,11
92,T93,T93,Billy Horschel,70.2,351,5
93,T93,T93,Ryan Palmer,70.2,351,5
94,T93,T93,Adam Scott,70.2,702,10
95,96,96,C.T. Pan,70.22,632,9
96,T97,T97,Andrew Landry,70.25,562,8
97,T97,T97,Cameron Tringale,70.25,281,4
98,99,99,Nick Watney,70.27,773,11
99,T100,T100,J.T. Poston,70.29,492,7
100,T100,T100,Xander Schauffele,70.29,492,7
101,102,102,Johnson Wagner,70.3,703,10
102,T103,T103,Aaron Baddeley,70.33,633,9
103,T103,T103,Cameron Smith,70.33,422,6
104,105,105,Nick Taylor,70.36,774,11
105,T106,T106,Bud Cauley,70.4,352,5
106,T106,T106,Satoshi Kodaira,70.4,352,5
107,108,108,Brian Gay,70.42,845,12
108,109,109,Adam Hadwin,70.46,916,13
109,T110,T110,Alex Cejka,70.5,564,8
110,T110,T110,Matt Every,70.5,423,6
111,T110,T110,Beau Hossler,70.5,564,8
112,T110,T110,Troy Merritt,70.5,564,8
113,T110,T110,Andrew Putnam,70.5,846,12
114,115,115,Zac Blair,70.57,494,7
115,116,116,Patrick Rodgers,70.58,847,12
116,117,117,Jim Furyk,70.6,353,5
117,T118,T118,Ian Poulter,70.63,565,8
118,T118,T118,Aaron Wise,70.63,565,8
119,120,120,Ollie Schniederjans,70.64,777,11
120,121,121,Brooks Koepka,70.67,424,6
121,T122,T122,Kevin Chappell,70.71,495,7
122,T122,T122,Ethan Tracy,70.71,495,7
123,T122,T122,Tyrone Van Aswegen,70.71,990,14
124,T122,T122,Jhonattan Vegas,70.71,990,14
125,126,126,Ben Martin,70.75,566,8
126,127,127,Graeme McDowell,70.8,708,10
127,T128,T128,Kiradech Aphibarnrat,70.86,496,7
128,T128,T128,Wesley Bryan,70.86,496,7
129,T128,T128,Joel Dahmen,70.86,496,7
130,T128,T128,Kevin Tway,70.86,992,14
131,132,132,Jonathan Byrd,70.88,567,8
132,133,133,J.J. Henry,70.89,638,9
133,134,134,Ryan Blaum,70.9,709,10
134,135,135,Fabián Gómez,70.91,780,11
135,T136,T136,Abraham Ancer,71.0,781,11
136,T136,T136,Keegan Bradley,71.0,639,9
137,T136,T136,Ben Crane,71.0,639,9
138,T136,T136,Martin Flores,71.0,852,12
139,T136,T136,Retief Goosen,71.0,284,4
140,T136,T136,Zach Johnson,71.0,568,8
141,T136,T136,Sung Kang,71.0,639,9
142,T136,T136,Tom Lovelady,71.0,568,8
143,T136,T136,Sean O'Hair,71.0,355,5
144,145,145,Phil Mickelson,71.11,640,9
145,146,146,Chris Kirk,71.13,1138,16
