,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
48,T43,T43,Xinjun Zhang,81,+8,3.03,909
49,T50,T50,Jonathan Byrd,70,+9,3.04,747
50,T50,T50,Nicholas Lindheim,77,+9,3.03,837
51,T50,T50,Jon Rahm,71,+9,3.03,777
52,T50,T50,Patrick Rodgers,97,+9,3.02,1131
53,T50,T50,Tyrone Van Aswegen,101,+9,3.02,1131
54,55,55,Russell Henley,77,+10,3.03,873
55,T56,T56,Blayne Barber,69,+11,3.04,816
56,T56,T56,Jason Day,75,+11,3.04,807
57,T56,T56,Derek Fathauer,84,+11,3.03,969
58,T56,T56,Tommy Fleetwood,73,+11,3.04,780
59,T60,T60,Byeong Hun An,86,+12,3.04,1002
60,T60,T60,Patrick Cantlay,87,+12,3.04,939
61,T60,T60,Bryson DeChambeau,93,+12,3.03,1098
62,T60,T60,Louis Oosthuizen,62,+12,3.06,648
63,T60,T60,Xander Schauffele,96,+12,3.03,1092
64,T60,T60,Nick Taylor,94,+12,3.03,1089
65,T60,T60,Justin Thomas,91,+12,3.04,966
66,T67,T67,Keegan Bradley,98,+13,3.03,1116
67,T67,T67,Joel Dahmen,93,+13,3.04,1023
68,T67,T67,Charles Howell III,104,+13,3.03,1206
69,T67,T67,Graeme McDowell,67,+13,3.05,723
70,T67,T67,Rory McIlroy,64,+13,3.05,729
71,T67,T67,Michael Thompson,62,+13,3.06,696
72,T73,T73,J.J. Henry,81,+14,3.05,915
73,T73,T73,Anirban Lahiri,82,+14,3.04,978
74,T73,T73,Cameron Percy,56,+14,3.07,603
75,T73,T73,Harold Varner III,91,+14,3.04,1080
76,T77,T77,Martin Flores,92,+15,3.04,1044
77,T77,T77,Pat Perez,82,+15,3.05,879
78,T77,T77,Henrik Stenson,60,+15,3.07,666
79,T80,T80,Andrew Landry,82,+16,3.05,954
80,T80,T80,Peter Malnati,87,+16,3.05,1005
81,T80,T80,Seamus Power,86,+16,3.05,945
82,T80,T80,Adam Scott,78,+16,3.05,939
83,T80,T80,Webb Simpson,95,+16,3.04,1104
84,T80,T80,Jordan Spieth,81,+16,3.05,897
85,T80,T80,Andrew Yun,51,+16,3.09,543
86,T87,T87,Retief Goosen,60,+17,3.08,624
87,T87,T87,Chris Kirk,108,+17,3.04,1287
88,T87,T87,Hunter Mahan,67,+17,3.07,759
89,T87,T87,C.T. Pan,104,+17,3.04,1182
90,T91,T91,Tony Finau,105,+18,3.05,1170
91,T91,T91,Robert Garrigus,80,+18,3.06,927
92,T91,T91,Bill Haas,76,+18,3.06,900
93,T94,T94,Ryan Blaum,81,+19,3.06,951
94,T94,T94,Wesley Bryan,69,+19,3.07,792
95,T94,T94,Greg Chalmers,56,+19,3.09,633
96,T94,T94,Zecheng Dou,53,+19,3.1,597
97,T94,T94,James Hahn,85,+19,3.06,987
98,T94,T94,Shawn Stefani,76,+19,3.06,891
99,T94,T94,Jimmy Walker,81,+19,3.06,933
100,T94,T94,Tiger Woods,68,+19,3.07,816
101,T102,T102,Daniel Berger,81,+20,3.07,894
102,T102,T102,Corey Conners,97,+20,3.05,1131
103,T102,T102,Whee Kim,93,+20,3.06,1080
104,T102,T102,Ryan Moore,78,+20,3.06,930
105,T102,T102,Ian Poulter,73,+20,3.08,768
106,T102,T102,Adam Schenk,86,+20,3.06,975
107,T102,T102,Scott Stallings,96,+20,3.05,1095
108,T109,T109,Fabián Gómez,88,+21,3.06,1023
109,T109,T109,Kevin Kisner,89,+21,3.07,915
110,T109,T109,Ben Martin,64,+21,3.08,783
111,T109,T109,Trey Mullinax,75,+21,3.07,843
112,T109,T109,Kevin Tway,110,+21,3.05,1254
113,T109,T109,Steve Wheatcroft,60,+21,3.09,699
114,T109,T109,Aaron Wise,90,+21,3.06,1071
115,T116,T116,Matt Atkins,56,+22,3.11,627
116,T116,T116,Tyler Duncan,97,+22,3.06,1125
117,T116,T116,Brandt Snedeker,84,+22,3.07,993
118,T116,T116,J.J. Spaun,85,+22,3.07,948
119,T116,T116,Robert Streb,78,+22,3.07,897
120,T121,T121,Stewart Cink,87,+23,3.07,1047
121,T121,T121,Lanto Griffin,80,+23,3.08,891
122,T121,T121,Russell Knox,94,+23,3.06,1089
123,T121,T121,Phil Mickelson,90,+23,3.07,1035
124,T121,T121,Rod Pampling,62,+23,3.1,711
125,T121,T121,Kevin Streelman,94,+23,3.06,1113
126,T121,T121,Nick Watney,94,+23,3.06,1095
127,T128,T128,Abraham Ancer,98,+24,3.06,1158
128,T128,T128,Ryan Armour,109,+24,3.06,1281
129,T128,T128,Adam Hadwin,92,+24,3.07,1056
130,T128,T128,Si Woo Kim,108,+24,3.06,1236
131,T128,T128,Luke List,98,+24,3.06,1140
132,T128,T128,Ben Silverman,90,+24,3.07,1017
133,T128,T128,Cameron Tringale,67,+24,3.09,759
134,T135,T135,Scott Brown,102,+25,3.06,1191
135,T135,T135,Tyrrell Hatton,58,+25,3.12,636
136,T135,T135,David Lingmerth,82,+25,3.08,948
137,T135,T135,Alex Noren,67,+25,3.11,708
138,T139,T139,Harris English,84,+26,3.08,942
139,T139,T139,Mackenzie Hughes,80,+26,3.08,921
140,T139,T139,Kyle Stanley,93,+26,3.08,1032
141,142,142,Matt Kuchar,88,+27,3.08,963
142,T143,T143,Dominic Bozzelli,65,+28,3.11,795
143,T143,T143,Billy Hurley III,70,+28,3.11,777
144,T143,T143,Jonathan Randolph,71,+28,3.11,789
145,T146,T146,Satoshi Kodaira,51,+29,3.15,564
146,T146,T146,Martin Piller,79,+29,3.09,933
147,T146,T146,Brian Stuard,103,+29,3.07,1173
148,T146,T146,Kyle Thompson,50,+29,3.16,555
149,T150,T150,Roberto Díaz,72,+30,3.11,819
150,T150,T150,Brice Garnett,99,+30,3.08,1155
151,T150,T150,Brendan Steele,74,+30,3.12,780
152,T150,T150,Ethan Tracy,72,+30,3.11,819
153,T154,T154,Matt Every,79,+31,3.1,915
154,T154,T154,Charley Hoffman,87,+31,3.1,957
155,T154,T154,Patrick Reed,94,+31,3.09,1035
156,T154,T154,Jhonattan Vegas,92,+31,3.09,1050
157,T158,T158,Scott Piercy,84,+32,3.1,963
158,T158,T158,Rory Sabbatini,91,+32,3.09,1083
159,T158,T158,Ollie Schniederjans,91,+32,3.09,1056
160,T158,T158,Charl Schwartzel,65,+32,3.14,702
161,T162,T162,Aaron Baddeley,84,+33,3.1,951
162,T162,T162,Jonas Blixt,67,+33,3.14,717
163,T162,T162,Kevin Chappell,77,+33,3.11,867
164,T162,T162,Tom Hoge,101,+33,3.09,1125
165,T162,T162,Matt Jones,70,+33,3.13,741
166,T162,T162,D.A. Points,63,+33,3.14,729
167,T162,T162,Cameron Smith,85,+33,3.11,924
168,T162,T162,Peter Uihlein,83,+33,3.11,930
169,T170,T170,Brian Harman,94,+34,3.1,1062
170,T170,T170,Tom Lovelady,87,+34,3.1,981
171,T170,T170,Grayson Murray,72,+34,3.12,861
172,T170,T170,Sean O'Hair,67,+34,3.13,771
173,T170,T170,Ryan Palmer,69,+34,3.13,768
174,T170,T170,Chris Stroud,81,+34,3.12,867
175,T170,T170,Bubba Watson,90,+34,3.11,945
176,T177,T177,Jamie Lovemark,92,+35,3.1,1068
177,T177,T177,Troy Merritt,89,+35,3.1,1029
178,T177,T177,Keith Mitchell,99,+35,3.09,1167
179,T180,T180,Kiradech Aphibarnrat,51,+36,3.2,540
180,T180,T180,Lucas Glover,65,+36,3.15,744
181,T180,T180,Cody Gribble,71,+36,3.14,783
182,T180,T180,Kelly Kraft,94,+36,3.1,1113
183,184,184,Michael Kim,74,+37,3.13,834
184,185,185,Chad Campbell,87,+38,3.12,960
185,186,186,Stephan Jaeger,81,+39,3.13,915
186,187,187,Daniel Summerhays,51,+40,3.22,543
187,188,188,Richy Werenski,98,+41,3.11,1113
188,189,189,"Ted Potter, Jr.",87,+43,3.12,1053
189,T190,T190,Jason Dufner,71,+44,3.18,750
190,T190,T190,J.B. Holmes,77,+44,3.14,915
191,192,192,Gary Woodland,96,+46,3.13,1089
192,193,193,Hudson Swafford,73,+47,3.18,798
