,Par_5_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_5_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_5_Birdie_or_Better_Leaders_PLAYER NAME,Par_5_Birdie_or_Better_Leaders_ROUNDS,Par_5_Birdie_or_Better_Leaders_%,Par_5_Birdie_or_Better_Leaders_PAR 5 BIRDIES OR BETTER,Par_5_Birdie_or_Better_Leaders_PAR 5 HOLES
69,70,70,Austin Cook,107,45.03,145,322
70,T71,T71,Lucas Glover,65,45.0,99,220
71,T71,T71,Hideki Matsuyama,75,45.0,99,220
72,T71,T71,Jimmy Walker,81,45.0,108,240
73,74,74,Patrick Rodgers,97,44.93,133,296
74,75,75,Kevin Na,91,44.92,115,256
75,76,76,Fabián Gómez,88,44.83,117,261
76,77,77,Tyler Duncan,97,44.8,125,279
77,78,78,Ryan Armour,109,44.75,145,324
78,79,79,Jhonattan Vegas,92,44.72,127,284
79,80,80,Rafa Cabrera Bello,75,44.71,93,208
80,81,81,Brice Garnett,99,44.63,133,298
81,82,82,Brandon Harkins,101,44.59,132,296
82,83,83,Francesco Molinari,73,44.5,89,200
83,84,84,Sam Ryder,82,44.49,113,254
84,85,85,Tom Hoge,101,44.33,129,291
85,86,86,Nick Taylor,94,44.22,130,294
86,87,87,Xinjun Zhang,81,44.02,103,234
87,88,88,Brian Gay,103,44.0,132,300
88,89,89,Adam Scott,78,43.98,106,241
89,T90,T90,Abraham Ancer,98,43.96,131,298
90,T90,T90,Kevin Streelman,94,43.96,131,298
91,92,92,J.J. Spaun,85,43.91,101,230
92,93,93,Beau Hossler,104,43.9,144,328
93,T94,T94,Jonathan Byrd,70,43.88,86,196
94,T94,T94,Brett Stegmaier,67,43.88,86,196
95,96,96,Denny McCarthy,71,43.81,85,194
96,97,97,Chesson Hadley,103,43.73,136,311
97,98,98,Steve Wheatcroft,60,43.68,83,190
98,99,99,Emiliano Grillo,94,43.57,122,280
99,100,100,Martin Piller,79,43.55,108,248
100,101,101,Chris Kirk,108,43.53,148,340
101,102,102,Branden Grace,67,43.33,91,210
102,103,103,Brendan Steele,74,43.27,90,208
103,104,104,Pat Perez,82,43.23,99,229
104,105,105,Scott Stallings,96,43.17,120,278
105,106,106,Richy Werenski,98,43.06,124,288
106,107,107,Conrad Shindler,60,43.02,74,172
107,108,108,Johnson Wagner,75,42.92,97,226
108,109,109,Charles Howell III,104,42.86,132,308
109,110,110,Ben Silverman,90,42.8,113,264
110,T111,T111,David Lingmerth,82,42.74,106,248
111,T111,T111,Scott Piercy,84,42.74,103,241
112,113,113,Zach Johnson,94,42.69,111,260
113,114,114,Retief Goosen,60,42.59,69,162
114,115,115,Grayson Murray,72,42.58,109,256
115,116,116,Shane Lowry,64,42.13,75,178
116,117,117,Stewart Cink,87,41.98,110,262
117,118,118,C.T. Pan,104,41.92,122,291
118,119,119,Charley Hoffman,87,41.87,103,246
119,120,120,Alex Cejka,77,41.86,90,215
120,121,121,Talor Gooch,78,41.85,95,227
121,122,122,Rob Oppenheim,74,41.82,92,220
122,123,123,Hunter Mahan,67,41.74,91,218
123,124,124,Adam Schenk,86,41.73,106,254
124,125,125,Tyrone Van Aswegen,101,41.64,122,293
125,126,126,Daniel Summerhays,51,41.56,64,154
126,127,127,Aaron Baddeley,84,41.39,101,244
127,128,128,Ryan Blaum,81,41.38,96,232
128,129,129,John Huh,94,41.37,115,278
129,130,130,Corey Conners,97,41.2,117,284
130,131,131,Cameron Tringale,67,41.18,84,204
131,132,132,David Hearn,66,41.15,79,192
132,133,133,Brian Harman,94,41.09,106,258
133,134,134,Zac Blair,64,41.05,78,190
134,135,135,Russell Henley,77,40.99,91,222
135,T136,T136,Tyrrell Hatton,58,40.91,63,154
136,T136,T136,Louis Oosthuizen,62,40.91,63,154
137,138,138,Brandt Snedeker,84,40.83,98,240
138,139,139,Sung Kang,89,40.81,111,272
139,140,140,Nate Lashley,51,40.79,62,152
140,141,141,William McGirt,84,40.76,97,238
141,142,142,Jonathan Randolph,71,40.7,81,199
142,143,143,Mackenzie Hughes,80,40.68,96,236
143,T144,T144,Michael Kim,74,40.65,87,214
144,T144,T144,Sean O'Hair,67,40.65,87,214
145,T146,T146,Matt Kuchar,88,40.63,104,256
146,T146,T146,Graeme McDowell,67,40.63,78,192
147,148,148,Cody Gribble,71,40.57,86,212
148,149,149,Bud Cauley,55,40.53,77,190
149,150,150,Danny Lee,88,40.5,113,279
150,151,151,Ryan Moore,78,40.34,96,238
151,152,152,Jim Furyk,50,40.3,54,134
152,153,153,Bill Haas,76,40.26,93,231
153,154,154,Charl Schwartzel,65,40.22,74,184
154,155,155,Martin Flores,92,40.15,108,269
155,T156,T156,Dominic Bozzelli,65,40.1,77,192
156,T156,T156,Ben Martin,64,40.1,81,202
157,158,158,"Ted Potter, Jr.",87,40.0,104,260
158,159,159,Peter Malnati,87,39.92,103,258
159,160,160,Derek Fathauer,84,39.84,98,246
160,161,161,Nick Watney,94,39.79,113,284
161,162,162,Russell Knox,94,39.78,109,274
162,163,163,Jason Dufner,71,39.69,77,194
163,164,164,Chris Stroud,81,39.57,91,230
164,165,165,Scott Brown,102,39.47,120,304
165,166,166,Jonas Blixt,67,39.29,77,196
166,167,167,Andrew Putnam,97,39.13,108,276
167,168,168,Anirban Lahiri,82,38.93,95,244
168,169,169,J.T. Poston,73,38.74,86,222
169,170,170,Wesley Bryan,69,38.57,81,210
170,171,171,Matt Atkins,56,38.51,67,174
171,172,172,Robert Garrigus,80,38.4,96,250
172,173,173,Nicholas Lindheim,77,38.14,82,215
173,174,174,Billy Hurley III,70,38.07,75,197
174,175,175,Adam Hadwin,92,38.03,108,284
175,176,176,Greg Chalmers,56,37.65,64,170
176,177,177,Whee Kim,93,37.33,109,292
177,178,178,Ethan Tracy,72,37.27,82,220
178,179,179,J.J. Henry,81,37.13,88,237
179,180,180,Robert Streb,78,36.86,87,236
180,181,181,Chad Campbell,87,36.8,92,250
181,182,182,Chez Reavie,93,36.76,100,272
182,183,183,Andrew Landry,82,36.55,87,238
183,184,184,Ben Crane,65,36.32,69,190
184,185,185,Brian Stuard,103,36.16,111,307
185,186,186,Kelly Kraft,94,35.66,102,286
186,187,187,Zecheng Dou,53,35.4,57,161
187,188,188,Roberto Díaz,72,34.98,71,203
188,189,189,Satoshi Kodaira,51,34.62,45,130
189,190,190,Kyle Thompson,50,34.46,51,148
190,191,191,D.A. Points,63,34.34,68,198
191,192,192,Rod Pampling,62,33.66,68,202
192,193,193,Andrew Yun,51,31.51,46,146
