,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
143,T143,T143,Trey Mullinax,24
144,T143,T143,Rob Oppenheim,26
145,T143,T143,Brendan Steele,22
146,T147,T147,Ricky Barnes,22
147,T147,T147,Talor Gooch,27
148,T147,T147,Grayson Murray,22
149,T147,T147,Cameron Percy,16
150,T151,T151,Bill Haas,25
151,T151,T151,Brett Stegmaier,21
152,T151,T151,Michael Thompson,19
153,T151,T151,Ethan Tracy,23
154,T155,T155,Dominic Bozzelli,20
155,T155,T155,Matt Every,30
156,T155,T155,Joaquin Niemann,13
157,T155,T155,Alex Noren,18
158,T155,T155,Sean O'Hair,22
159,T155,T155,Louis Oosthuizen,17
160,T155,T155,Ryan Palmer,22
161,T155,T155,Robert Streb,29
162,T163,T163,Bud Cauley,17
163,T163,T163,Roberto Díaz,25
164,T163,T163,Jason Dufner,22
165,T163,T163,Cody Gribble,25
166,T163,T163,Matt Jones,23
167,T163,T163,Nate Lashley,17
168,T163,T163,Shane Lowry,19
169,T163,T163,Ben Martin,20
170,T163,T163,Graeme McDowell,20
171,T172,T172,Lucas Glover,18
172,T172,T172,Tyrrell Hatton,16
173,T172,T172,Michael Kim,27
174,T172,T172,Jonathan Randolph,25
175,T172,T172,Conrad Shindler,20
176,177,177,Jonathan Byrd,24
177,T178,T178,Jonas Blixt,23
178,T178,T178,Steve Wheatcroft,20
179,T180,T180,Retief Goosen,20
180,T180,T180,Steve Stricker,12
181,T182,T182,Jim Furyk,15
182,T182,T182,Charl Schwartzel,20
183,184,184,Rod Pampling,20
184,T185,T185,Billy Hurley III,27
185,T185,T185,Cameron Tringale,26
186,T187,T187,Kiradech Aphibarnrat,14
187,T187,T187,John Peterson,10
188,T189,T189,Matt Atkins,21
189,T189,T189,K.J. Choi,14
190,T191,T191,Greg Chalmers,20
191,T191,T191,Julian Suri,10
192,193,193,Thomas Pieters,11
193,T194,T194,Sangmoon Bae,17
194,T194,T194,Ken Duke,15
195,T194,T194,Matthew Fitzpatrick,13
196,T194,T194,Sergio Garcia,15
197,T194,T194,D.A. Points,25
198,T199,T199,Stuart Appleby,12
199,T199,T199,Daniel Summerhays,19
200,201,201,D.J. Trahan,8
201,T202,T202,Sam Burns,11
202,T202,T202,Zecheng Dou,23
203,T202,T202,Ernie Els,15
204,T202,T202,Ross Fisher,13
205,T202,T202,Parker McLachlin,11
206,T202,T202,George McNeill,10
207,T202,T202,John Oda,7
208,T202,T202,Geoff Ogilvy,18
209,T202,T202,Kyle Thompson,22
210,T202,T202,Camilo Villegas,14
211,T212,T212,Paul Dunne,8
212,T212,T212,Dylan Frittelli,11
213,T212,T212,Padraig Harrington,16
214,T212,T212,Satoshi Kodaira,18
215,T212,T212,HaoTong Li,12
216,T212,T212,Maverick McNealy,7
217,T218,T218,Brendon de Jonge,14
218,T218,T218,Tommy Gainey,10
219,T218,T218,Tim Herron,12
220,T218,T218,Dylan Meyer,8
221,T218,T218,T.J. Vogel,8
222,T223,T223,Brian Davis,12
223,T223,T223,Smylie Kaufman,22
224,T223,T223,Davis Love III,12
225,T223,T223,John Merrick,11
226,T223,T223,Vijay Singh,10
227,T223,T223,Mark Wilson,11
228,T229,T229,Eric Axley,7
229,T229,T229,Jason Bohn,9
230,T229,T229,Seungsu Han,3
231,T229,T229,Thorbjørn Olesen,5
232,T229,T229,Dicky Pride,11
233,T229,T229,Andrew Yun,22
234,T235,T235,Luke Donald,9
235,T235,T235,Morgan Hoffmann,9
236,T235,T235,Colt Knost,10
237,T235,T235,Steve Marino,6
238,T235,T235,Shubhankar Sharma,11
239,T240,T240,John Daly,7
240,T240,T240,Jim Herman,9
241,T240,T240,Martin Kaymer,11
242,T240,T240,Rick Lamb,10
243,T240,T240,David Lipsky,3
244,T240,T240,Andres Romero,6
245,T246,T246,Robert Allenby,8
246,T246,T246,Arjun Atwal,6
247,T246,T246,Charlie Beljan,9
248,T246,T246,Jon Curran,15
249,T246,T246,Graham DeLaet,3
250,T246,T246,Bob Estes,8
251,T246,T246,Ryan Fox,4
252,T246,T246,Yuta Ikeda,8
253,T246,T246,Daisuke Kataoka,2
254,T246,T246,A.J. McInerney,4
255,T246,T246,John Senden,7
256,T246,T246,Brandon Stone,5
257,T246,T246,Bernd Wiesberger,5
258,T259,T259,Doug Ghim,7
259,T259,T259,Nick Hardy,3
260,T259,T259,Jerry Kelly,3
261,T259,T259,Phachara Khongwatmai,2
262,T259,T259,Alexander Levy,6
263,T259,T259,Dru Love,7
264,T259,T259,Shaun Micheel,4
265,T259,T259,Doc Redman,6
266,T259,T259,John Rollins,9
267,T259,T259,Josh Teater,2
268,T259,T259,Mike Weir,6
269,T259,T259,Charlie Wi,6
270,T259,T259,Chris Wood,3
271,T259,T259,Norman Xiong,6
272,T259,T259,Fabrizio Zanotti,3
273,T274,T274,Cameron Beckman,6
274,T274,T274,Will Cannon,1
275,T274,T274,Daniel Chopra,6
276,T274,T274,George Cunningham,1
277,T274,T274,Bobby Gates,1
278,T274,T274,Gavin Kyle Green,5
279,T274,T274,Brandon Hagy,3
280,T274,T274,Vince India,2
281,T274,T274,Yusaku Miyazato,7
282,T274,T274,Sebastián Muñoz,2
283,T274,T274,Wade Ormsby,2
284,T274,T274,Eddie Pepperell,2
285,T274,T274,Carl Pettersson,10
286,T274,T274,Chase Seiffert,2
287,T274,T274,Heath Slocum,5
288,T274,T274,Braden Thornberry,3
289,T274,T274,Omar Uresti,10
290,T274,T274,John VanDerLaan,1
291,T274,T274,Chris Wilson,1
292,T274,T274,Zach Wright,1
293,T274,T274,Will Zalatoris,6
294,T295,T295,Jay Don Blake,1
295,T295,T295,Adam Bland,1
296,T295,T295,Michael Bradley,1
297,T295,T295,Ryan Brehm,1
298,T295,T295,Olin Browne,1
299,T295,T295,Wyndham Clark,3
300,T295,T295,Chris Crisologo,1
301,T295,T295,Cameron Davis,4
302,T295,T295,Derek Ernst,3
303,T295,T295,Oscar Fraustro,1
304,T295,T295,Scott Hend,2
305,T295,T295,Sam Horsfield,1
306,T295,T295,Shugo Imahira,3
307,T295,T295,Jazz Janewattananond,2
308,T295,T295,Lee Janzen,1
309,T295,T295,Poom Saksansin,2
310,T295,T295,Alex Kang,2
311,T295,T295,Spencer Levin,2
312,T295,T295,Michael Lorenzo-Vera,2
313,T295,T295,Andrew Loupe,6
314,T295,T295,Prayad Marksaeng,1
315,T295,T295,Tyler McCumber,1
316,T295,T295,Chip McDaniel,1
317,T295,T295,Taylor Moore,2
318,T295,T295,Cooper Musselman,1
319,T295,T295,Henrik Norlander,1
320,T295,T295,David Skinns,2
321,T295,T295,Roger Sloan,1
322,T295,T295,Matthew Southgate,3
323,T295,T295,Jimmy Stanger,3
324,T295,T295,Scott Strohmeyer,3
325,T295,T295,Dawie van der Walt,1
326,T295,T295,Matt Wallace,3
327,T295,T295,Lee Westwood,2
328,T295,T295,Tom Whitney,3
329,T295,T295,Tim Wilkinson,3
330,T295,T295,Ryan Yip,1
331,T332,T332,Frank Adams III,2
332,T332,T332,Tyson Alexander,1
333,T332,T332,Steve Allan,2
334,T332,T332,Ryan Baca,2
335,T332,T332,Kris Blanks,6
336,T332,T332,Michael Block,4
337,T332,T332,Dean Burmester,2
338,T332,T332,Ángel Cabrera,5
339,T332,T332,Jorge Campillo,3
340,T332,T332,SSP Chawrasia,2
341,T332,T332,Jinho Choi,1
342,T332,T332,Mickey DeMorat,2
343,T332,T332,Andrew Dorn,1
344,T332,T332,James Driscoll,2
345,T332,T332,Jason Gore,7
346,T332,T332,Jeff Gove,1
347,T332,T332,Lucas Herbert,2
348,T332,T332,Grant Hirschman,1
349,T332,T332,Sungjae Im,2
350,T332,T332,Ben Kern,1
351,T332,T332,Neal Lancaster,1
352,T332,T332,Bernhard Langer,2
353,T332,T332,Richard Lee,1
354,T332,T332,Tom Lewis,2
355,T332,T332,Frank Lickliter II,3
356,T332,T332,Curtis Luck,1
357,T332,T332,Troy Matteson,7
358,T332,T332,Sean McCarty,2
359,T332,T332,Jesse Mueller,2
360,T332,T332,Shaun Norris,1
361,T332,T332,Augusto Núñez,1
362,T332,T332,Carlos Ortiz,1
363,T332,T332,Adrian Otaegui,1
364,T332,T332,Chris Paisley,4
365,T332,T332,Richie Ramsay,2
366,T332,T332,Charles Reiter,1
367,T332,T332,Santiago Rivas,1
368,T332,T332,Hyun-woo Ryu,1
369,T332,T332,Scottie Scheffler,3
370,T332,T332,Greyson Sigg,1
371,T332,T332,Jordan L Smith,3
372,T332,T332,Hideto Tanihara,2
373,T332,T332,Nicholas Thompson,1
374,T332,T332,Danny Willett,6
375,T376,T376,Jaco Ahlers,1
376,T376,T376,Marcus Armitage,1
377,T376,T376,Ashun Wu,1
378,T376,T376,Derek Bard,1
379,T376,T376,Derek Barron,1
380,T376,T376,Rich Beem,1
381,T376,T376,"David Berganio, Jr.",4
382,T376,T376,Shane Bertsch,2
383,T376,T376,Matt Bettencourt,1
384,T376,T376,Alexander Björk,3
385,T376,T376,Steven Bowditch,8
386,T376,T376,Grady Brame Jr.,1
387,T376,T376,Mark Brooks,1
388,T376,T376,Zach Cabra,1
389,T376,T376,Cameron Champ,6
390,T376,T376,Danny Chia,1
391,T376,T376,Will Claxton,5
392,T376,T376,Austin Connelly,1
393,T376,T376,Joshua Creel,1
394,T376,T376,Sean Crocker,1
395,T376,T376,Thomas Curtis,1
396,T376,T376,Glen Day,1
397,T376,T376,Jared du Toit,1
398,T376,T376,Rhys Enoch,1
399,T376,T376,Broc Everett,1
400,T376,T376,Kevin Foley,1
401,T376,T376,Domenico Geminiani,1
402,T376,T376,Michael Gligic,1
403,T376,T376,Oliver Goss,1
404,T376,T376,Paul Goydos,1
405,T376,T376,Matthew Griffin,1
406,T376,T376,Ashley Hall,1
407,T376,T376,Dudley Hart,2
408,T376,T376,Mike Hendry,2
409,T376,T376,Calum Hill,1
410,T376,T376,Ryan Hogue,1
411,T376,T376,Wes Homan,1
412,T376,T376,Jung-gon Hwang,1
413,T376,T376,Kodai Ichihara,2
414,T376,T376,Steven Ihm,1
415,T376,T376,Trevor Immelman,2
416,T376,T376,Zach Johnson,1
417,T376,T376,Grover Justice,1
418,T376,T376,Masahiro Kawamura,1
419,T376,T376,Jonathan Kaye,3
420,T376,T376,Skip Kendall,1
421,T376,T376,K.T. Kim,1
422,T376,T376,Chan Kim,1
423,T376,T376,Hyung-Sung Kim,1
424,T376,T376,Marcus Kinhult,1
425,T376,T376,Kurt Kitayama,1
426,T376,T376,Jim Knous,1
427,T376,T376,Tatsuya Kodai,1
428,T376,T376,Mikko Korhonen,1
429,T376,T376,Kyoung-Hoon Lee,1
430,T376,T376,Richard Lee,2
431,T376,T376,WC Liang,2
432,T376,T376,Sam Locke,1
433,T376,T376,Zander Lombard,1
434,T376,T376,Joost Luiten,1
435,T376,T376,Jack Maguire,2
436,T376,T376,Paul McConnell,1
437,T376,T376,Collin Morikawa,1
438,T376,T376,David Muttitt,1
439,T376,T376,Seung-Yul Noh,1
440,T376,T376,Andrew Novak,2
441,T376,T376,Juvic Pagunsan,1
442,T376,T376,Anthony Paolucci,1
443,T376,T376,Rhadames Pena,1
444,T376,T376,Haydn Porteous,1
445,T376,T376,Kyle Reifers,1
446,T376,T376,José de Jesús Rodríguez,1
447,T376,T376,Erik van Rooyen,1
448,T376,T376,Brett Rumford,2
449,T376,T376,Jamie Sadlowski,1
450,T376,T376,Julio Santos,1
451,T376,T376,Joey Savoie,1
452,T376,T376,Manav Shah,1
453,T376,T376,Hiram Silfa,1
454,T376,T376,Young-han Song,1
455,T376,T376,Richard Sterne,1
456,T376,T376,Andy Sullivan,2
457,T376,T376,Adam Svensson,1
458,T376,T376,Andrew Svoboda,1
459,T376,T376,Brendon Todd,6
460,T376,T376,Ryuko Tokimatsu,3
461,T376,T376,Marc Turnesa,4
462,T376,T376,Duffy Waldorf,1
463,T376,T376,Ryan Wenzler,1
464,T376,T376,Casey Wittenberg,1
