,11-25_Final_Round_Performance_RANK THIS WEEK,11-25_Final_Round_Performance_RANK LAST WEEK,11-25_Final_Round_Performance_PLAYER NAME,11-25_Final_Round_Performance_EVENTS,11-25_Final_Round_Performance_% TIMES IMPROVED,11-25_Final_Round_Performance_# OF TIMES IMPROVED
61,T56,T56,Derek Fathauer,28,50.0,2.0
62,T56,T56,Robert Garrigus,27,50.0,1.0
63,T56,T56,Lanto Griffin,26,50.0,1.0
64,T56,T56,Chesson Hadley,30,50.0,1.0
65,T56,T56,Brandon Harkins,30,50.0,2.0
66,T56,T56,David Hearn,21,50.0,1.0
67,T56,T56,J.J. Henry,28,50.0,1.0
68,T56,T56,Patton Kizzire,29,50.0,1.0
69,T56,T56,Anirban Lahiri,24,50.0,2.0
70,T56,T56,Andrew Landry,27,50.0,1.0
71,T56,T56,Ben Martin,20,50.0,2.0
72,T56,T56,Ryan Moore,22,50.0,2.0
73,T56,T56,Sean O'Hair,22,50.0,1.0
74,T56,T56,Rob Oppenheim,26,50.0,1.0
75,T56,T56,Ryan Palmer,22,50.0,1.0
76,T56,T56,Martin Piller,28,50.0,1.0
77,T56,T56,Adam Scott,21,50.0,3.0
78,T56,T56,J.J. Spaun,27,50.0,1.0
79,T56,T56,Jordan Spieth,23,50.0,2.0
80,T56,T56,Brendan Steele,22,50.0,2.0
81,T56,T56,Michael Thompson,19,50.0,2.0
82,T56,T56,Ethan Tracy,23,50.0,2.0
83,T56,T56,Tyrone Van Aswegen,31,50.0,2.0
84,T56,T56,Steve Wheatcroft,20,50.0,2.0
85,T56,T56,Xinjun Zhang,28,50.0,1.0
86,T87,T87,Luke List,29,42.9,3.0
87,T87,T87,William McGirt,26,42.9,3.0
88,T89,T89,Rafa Cabrera Bello,20,40.0,2.0
89,T89,T89,Adam Hadwin,25,40.0,2.0
90,T89,T89,Si Woo Kim,31,40.0,2.0
91,T89,T89,Martin Laird,22,40.0,2.0
92,T89,T89,Kevin Na,26,40.0,2.0
93,T89,T89,Patrick Rodgers,30,40.0,2.0
94,T89,T89,Xander Schauffele,27,40.0,2.0
95,T89,T89,Ollie Schniederjans,27,40.0,2.0
96,T89,T89,Vaughn Taylor,25,40.0,2.0
97,T89,T89,Nick Watney,26,40.0,2.0
98,T99,T99,Byeong Hun An,24,33.3,2.0
99,T99,T99,Kiradech Aphibarnrat,14,33.3,1.0
100,T99,T99,Aaron Baddeley,27,33.3,1.0
101,T99,T99,Jonas Blixt,23,33.3,1.0
102,T99,T99,Scott Brown,32,33.3,1.0
103,T99,T99,Bronson Burgoon,24,33.3,1.0
104,T99,T99,Tyler Duncan,31,33.3,1.0
105,T99,T99,Harris English,31,33.3,1.0
106,T99,T99,Martin Flores,29,33.3,1.0
107,T99,T99,Jim Furyk,15,33.3,1.0
108,T99,T99,Retief Goosen,20,33.3,1.0
109,T99,T99,Brian Harman,25,33.3,1.0
110,T99,T99,Charley Hoffman,25,33.3,3.0
111,T99,T99,Stephan Jaeger,26,33.3,1.0
112,T99,T99,Sung Kang,29,33.3,1.0
113,T99,T99,Satoshi Kodaira,18,33.3,1.0
114,T99,T99,Kelly Kraft,31,33.3,1.0
115,T99,T99,Matt Kuchar,24,33.3,2.0
116,T99,T99,Marc Leishman,25,33.3,2.0
117,T99,T99,Tom Lovelady,28,33.3,1.0
118,T99,T99,Keith Mitchell,29,33.3,1.0
119,T99,T99,Louis Oosthuizen,17,33.3,1.0
120,T99,T99,Pat Perez,23,33.3,1.0
121,T99,T99,Ian Poulter,20,33.3,1.0
122,T99,T99,Jon Rahm,20,33.3,1.0
123,T99,T99,Nick Taylor,30,33.3,1.0
124,T99,T99,Kevin Tway,31,33.3,2.0
125,T99,T99,Tiger Woods,18,33.3,1.0
126,T127,T127,Charles Howell III,28,28.6,2.0
127,T127,T127,John Huh,29,28.6,2.0
128,T129,T129,Talor Gooch,27,25.0,1.0
129,T129,T129,Tom Hoge,31,25.0,1.0
130,T129,T129,Matt Jones,23,25.0,1.0
131,T129,T129,Whee Kim,30,25.0,1.0
132,T129,T129,Jason Kokrak,29,25.0,1.0
133,T129,T129,Graeme McDowell,20,25.0,1.0
134,T129,T129,Trey Mullinax,24,25.0,1.0
135,T129,T129,J.T. Poston,22,25.0,1.0
136,T129,T129,Henrik Stenson,16,25.0,1.0
137,T129,T129,Jhonattan Vegas,27,25.0,1.0
138,T129,T129,Gary Woodland,27,25.0,1.0
139,T140,T140,Ryan Armour,32,20.0,1.0
140,T140,T140,Kevin Kisner,25,20.0,1.0
141,T140,T140,Rory Sabbatini,27,20.0,1.0
142,T140,T140,Scott Stallings,30,20.0,1.0
143,T140,T140,Hudson Swafford,22,20.0,1.0
144,145,145,Jason Day,20,16.7,1.0
145,146,146,Jamie Lovemark,26,14.3,1.0
146,T147,T147,Scott Piercy,26,12.5,1.0
147,T147,T147,Kyle Stanley,26,12.5,1.0
148,T149,T149,Matt Atkins,21,0.0,
149,T149,T149,Zac Blair,20,0.0,
150,T149,T149,Wesley Bryan,23,0.0,
151,T149,T149,Jonathan Byrd,24,0.0,
152,T149,T149,Alex Cejka,24,0.0,
153,T149,T149,Corey Conners,28,0.0,
154,T149,T149,Roberto Díaz,25,0.0,
155,T149,T149,Jason Dufner,22,0.0,
156,T149,T149,Lucas Glover,18,0.0,
157,T149,T149,Fabián Gómez,28,0.0,
158,T149,T149,Cody Gribble,25,0.0,
159,T149,T149,J.B. Holmes,24,0.0,
160,T149,T149,Beau Hossler,28,0.0,
161,T149,T149,Billy Hurley III,27,0.0,
162,T149,T149,Michael Kim,27,0.0,
163,T149,T149,Nate Lashley,17,0.0,
164,T149,T149,Danny Lee,30,0.0,
165,T149,T149,Hunter Mahan,21,0.0,
166,T149,T149,Peter Malnati,28,0.0,
167,T149,T149,Denny McCarthy,22,0.0,
168,T149,T149,Troy Merritt,27,0.0,
169,T149,T149,Alex Noren,18,0.0,
170,T149,T149,D.A. Points,25,0.0,
171,T149,T149,Seamus Power,28,0.0,
172,T149,T149,Sam Ryder,26,0.0,
173,T149,T149,Sam Saunders,26,0.0,
174,T149,T149,Adam Schenk,28,0.0,
175,T149,T149,Robert Streb,29,0.0,
176,T149,T149,Chris Stroud,27,0.0,
177,T149,T149,Brian Stuard,32,0.0,
178,T149,T149,Daniel Summerhays,19,0.0,
179,T149,T149,Cameron Tringale,26,0.0,
180,T149,T149,Harold Varner III,27,0.0,
181,T149,T149,Johnson Wagner,21,0.0,
182,T149,T149,Jimmy Walker,23,0.0,
183,T149,T149,Richy Werenski,32,0.0,
184,T149,T149,Andrew Yun,22,0.0,
