,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
35,T27,T27,Rob Oppenheim,74,3.01,409,136
36,T27,T27,Sam Ryder,82,3.01,493,164
37,T27,T27,Shawn Stefani,76,3.01,445,148
38,T27,T27,Vaughn Taylor,83,3.01,476,158
39,T27,T27,Andrew Yun,51,3.01,271,90
40,T41,T41,Jason Day,75,3.02,411,136
41,T41,T41,Brandon Harkins,101,3.02,579,192
42,T41,T41,Zach Johnson,94,3.02,537,178
43,T41,T41,Sung Kang,89,3.02,526,174
44,T41,T41,Patton Kizzire,92,3.02,525,174
45,T41,T41,Jason Kokrak,99,3.02,610,202
46,T41,T41,Martin Laird,73,3.02,399,132
47,T41,T41,Peter Malnati,87,3.02,507,168
48,T41,T41,Rory McIlroy,64,3.02,375,124
49,T41,T41,C.T. Pan,104,3.02,598,198
50,T51,T51,Patrick Cantlay,87,3.03,473,156
51,T51,T51,Bud Cauley,55,3.03,327,108
52,T51,T51,Fabián Gómez,88,3.03,522,172
53,T51,T51,Chesson Hadley,103,3.03,605,200
54,T51,T51,John Huh,94,3.03,551,182
55,T51,T51,Nate Lashley,51,3.03,285,94
56,T51,T51,Hideki Matsuyama,75,3.03,424,140
57,T51,T51,Francesco Molinari,73,3.03,424,140
58,T51,T51,Tyrone Van Aswegen,101,3.03,576,190
59,T60,T60,Tommy Fleetwood,73,3.04,401,132
60,T60,T60,Talor Gooch,78,3.04,444,146
61,T60,T60,Louis Oosthuizen,62,3.04,340,112
62,T60,T60,Seamus Power,86,3.04,481,158
63,T60,T60,Andrew Putnam,97,3.04,547,180
64,T60,T60,Jon Rahm,71,3.04,389,128
65,T60,T60,Rory Sabbatini,91,3.04,554,182
66,T60,T60,Sam Saunders,80,3.04,462,152
67,T60,T60,Scott Stallings,96,3.04,559,184
68,T60,T60,Kyle Stanley,93,3.04,523,172
69,T60,T60,Nick Taylor,94,3.04,553,182
70,T60,T60,Justin Thomas,91,3.04,487,160
71,T60,T60,Jimmy Walker,81,3.04,480,158
72,T73,T73,Daniel Berger,81,3.05,452,148
73,T73,T73,Matt Every,79,3.05,470,154
74,T73,T73,Robert Garrigus,80,3.05,476,156
75,T73,T73,Bill Haas,76,3.05,464,152
76,T73,T73,Beau Hossler,104,3.05,641,210
77,T73,T73,Whee Kim,93,3.05,556,182
78,T73,T73,Chris Kirk,108,3.05,658,216
79,T73,T73,Anirban Lahiri,82,3.05,501,164
80,T73,T73,Andrew Landry,82,3.05,488,160
81,T73,T73,Danny Lee,88,3.05,530,174
82,T73,T73,Denny McCarthy,71,3.05,384,126
83,T73,T73,Kevin Na,91,3.05,524,172
84,T73,T73,J.J. Spaun,85,3.05,482,158
85,T73,T73,Jhonattan Vegas,92,3.05,531,174
86,T73,T73,Nick Watney,94,3.05,561,184
87,T73,T73,Steve Wheatcroft,60,3.05,354,116
88,T89,T89,Ryan Armour,109,3.06,654,214
89,T89,T89,Hunter Mahan,67,3.06,386,126
90,T89,T89,Graeme McDowell,67,3.06,373,122
91,T89,T89,Ryan Moore,78,3.06,484,158
92,T89,T89,Rod Pampling,62,3.06,367,120
93,T89,T89,J.T. Poston,73,3.06,435,142
94,T89,T89,Ian Poulter,73,3.06,398,130
95,T89,T89,Patrick Rodgers,97,3.06,581,190
96,T89,T89,Xander Schauffele,96,3.06,557,182
97,T89,T89,Kevin Streelman,94,3.06,569,186
98,T89,T89,Cameron Tringale,67,3.06,386,126
99,T100,T100,Corey Conners,97,3.07,583,190
100,T100,T100,Derek Fathauer,84,3.07,497,162
101,T100,T100,Rickie Fowler,74,3.07,442,144
102,T100,T100,Lanto Griffin,80,3.07,454,148
103,T100,T100,Matt Jones,70,3.07,381,124
104,T100,T100,Russell Knox,94,3.07,564,184
105,T100,T100,Matt Kuchar,88,3.07,504,164
106,T100,T100,Xinjun Zhang,81,3.07,466,152
107,T108,T108,Byeong Hun An,86,3.08,524,170
108,T108,T108,Greg Chalmers,56,3.08,327,106
109,T108,T108,Stewart Cink,87,3.08,548,178
110,T108,T108,Si Woo Kim,108,3.08,641,208
111,T108,T108,Brooks Koepka,64,3.08,369,120
112,T108,T108,Luke List,98,3.08,598,194
113,T108,T108,Jamie Lovemark,92,3.08,555,180
114,T108,T108,Shane Lowry,64,3.08,357,116
115,T108,T108,Ben Martin,64,3.08,407,132
116,T108,T108,Cameron Percy,56,3.08,308,100
117,T108,T108,Justin Rose,70,3.08,419,136
118,T108,T108,Ollie Schniederjans,91,3.08,549,178
119,T108,T108,Adam Scott,78,3.08,492,160
120,T108,T108,Cameron Smith,85,3.08,480,156
121,T108,T108,Kevin Tway,110,3.08,646,210
122,T123,T123,Matt Atkins,56,3.09,321,104
123,T123,T123,Martin Flores,92,3.09,543,176
124,T123,T123,Stephan Jaeger,81,3.09,476,154
125,T123,T123,Grayson Murray,72,3.09,439,142
126,T123,T123,Alex Noren,67,3.09,371,120
127,T123,T123,Adam Schenk,86,3.09,506,164
128,T123,T123,Brandt Snedeker,84,3.09,519,168
129,T123,T123,Robert Streb,78,3.09,463,150
130,T123,T123,Brian Stuard,103,3.09,605,196
131,T123,T123,Richy Werenski,98,3.09,575,186
132,T133,T133,Abraham Ancer,98,3.1,608,196
133,T133,T133,Aaron Baddeley,84,3.1,496,160
134,T133,T133,Wesley Bryan,69,3.1,403,130
135,T133,T133,Zecheng Dou,53,3.1,310,100
136,T133,T133,Adam Hadwin,92,3.1,551,178
137,T133,T133,David Lingmerth,82,3.1,496,160
138,T133,T133,Ben Silverman,90,3.1,527,170
139,T140,T140,Ryan Blaum,81,3.11,497,160
140,T140,T140,Jonas Blixt,67,3.11,367,118
141,T140,T140,Dominic Bozzelli,65,3.11,417,134
142,T140,T140,Harris English,84,3.11,492,158
143,T140,T140,Brice Garnett,99,3.11,604,194
144,T140,T140,James Hahn,85,3.11,510,164
145,T140,T140,Tom Hoge,101,3.11,585,188
146,T140,T140,Kelly Kraft,94,3.11,584,188
147,T140,T140,Phil Mickelson,90,3.11,541,174
148,T140,T140,Keith Mitchell,99,3.11,603,194
149,T140,T140,Trey Mullinax,75,3.11,441,142
150,T140,T140,"Ted Potter, Jr.",87,3.11,547,176
151,T140,T140,Jonathan Randolph,71,3.11,411,132
152,T140,T140,Patrick Reed,94,3.11,547,176
153,T140,T140,Henrik Stenson,60,3.11,355,114
154,T140,T140,Chris Stroud,81,3.11,442,142
155,T140,T140,Ethan Tracy,72,3.11,423,136
156,T140,T140,Aaron Wise,90,3.11,560,180
157,T158,T158,Chad Campbell,87,3.12,506,162
158,T158,T158,Kevin Chappell,77,3.12,449,144
159,T158,T158,Roberto Díaz,72,3.12,424,136
160,T158,T158,J.J. Henry,81,3.12,481,154
161,T158,T158,Mackenzie Hughes,80,3.12,480,154
162,T158,T158,Tom Lovelady,87,3.12,512,164
163,T158,T158,Pat Perez,82,3.12,456,146
164,T158,T158,Webb Simpson,95,3.12,587,188
165,T158,T158,Brendan Steele,74,3.12,405,130
166,T158,T158,Michael Thompson,62,3.12,362,116
167,T168,T168,Blayne Barber,69,3.13,432,138
168,T168,T168,Jason Dufner,71,3.13,394,126
169,T168,T168,Billy Hurley III,70,3.13,407,130
170,T168,T168,Martin Piller,79,3.13,488,156
171,T168,T168,Bubba Watson,90,3.13,495,158
172,T168,T168,Tiger Woods,68,3.13,438,140
173,174,174,Sean O'Hair,67,3.14,408,130
174,T175,T175,Retief Goosen,60,3.15,334,106
175,T175,T175,Brian Harman,94,3.15,554,176
176,T175,T175,Michael Kim,74,3.15,447,142
177,T175,T175,Troy Merritt,89,3.15,542,172
178,T179,T179,J.B. Holmes,77,3.16,487,154
179,T179,T179,Satoshi Kodaira,51,3.16,303,96
180,T179,T179,D.A. Points,63,3.16,379,120
181,T179,T179,Peter Uihlein,83,3.16,493,156
182,T183,T183,Charl Schwartzel,65,3.17,380,120
183,T183,T183,Gary Woodland,96,3.17,584,184
184,T185,T185,Cody Gribble,71,3.18,413,130
185,T185,T185,Scott Piercy,84,3.18,508,160
186,T185,T185,Hudson Swafford,73,3.18,420,132
187,188,188,Tyrrell Hatton,58,3.19,344,108
188,T189,T189,Kiradech Aphibarnrat,51,3.2,294,92
189,T189,T189,Lucas Glover,65,3.2,403,126
190,T189,T189,Ryan Palmer,69,3.2,416,130
191,192,192,Kyle Thompson,50,3.22,296,92
192,193,193,Daniel Summerhays,51,3.26,293,90
