,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
44,45,45,Ben Crane,35.05,666,19
45,T46,T46,Russell Knox,35.08,912,26
46,T46,T46,Peter Malnati,35.08,912,26
47,T46,T46,Kevin Na,35.08,842,24
48,T49,T49,Bronson Burgoon,35.09,807,23
49,T49,T49,Chris Stroud,35.09,772,22
50,51,51,Grayson Murray,35.1,702,20
51,T52,T52,Jamie Lovemark,35.12,878,25
52,T52,T52,Kyle Stanley,35.12,878,25
53,T52,T52,Harold Varner III,35.12,913,26
54,T55,T55,Charley Hoffman,35.13,808,23
55,T55,T55,Shawn Stefani,35.13,843,24
56,T57,T57,C.T. Pan,35.14,984,28
57,T57,T57,J.T. Poston,35.14,738,21
58,59,59,Sam Ryder,35.16,879,25
59,T60,T60,Zac Blair,35.17,633,18
60,T60,T60,J.J. Spaun,35.17,844,24
61,T62,T62,Chris Kirk,35.18,985,28
62,T62,T62,Jonathan Randolph,35.18,774,22
63,T64,T64,Aaron Baddeley,35.2,880,25
64,T64,T64,Tyrrell Hatton,35.2,528,15
65,T66,T66,Rafa Cabrera Bello,35.22,634,18
66,T66,T66,Scott Piercy,35.22,810,23
67,T66,T66,Tiger Woods,35.22,634,18
68,69,69,Andrew Putnam,35.23,916,26
69,T70,T70,Branden Grace,35.24,599,17
70,T70,T70,Trey Mullinax,35.24,740,21
71,T70,T70,Tyrone Van Aswegen,35.24,1022,29
72,T70,T70,Gary Woodland,35.24,881,25
73,T74,T74,Andrew Landry,35.25,846,24
74,T74,T74,Scott Stallings,35.25,987,28
75,T76,T76,Ryan Armour,35.26,1093,31
76,T76,T76,Steve Wheatcroft,35.26,670,19
77,T78,T78,Bud Cauley,35.27,529,15
78,T78,T78,Troy Merritt,35.27,917,26
79,T78,T78,Louis Oosthuizen,35.27,529,15
80,T78,T78,Ollie Schniederjans,35.27,917,26
81,82,82,Tom Hoge,35.28,1023,29
82,T83,T83,Matt Jones,35.29,741,21
83,T83,T83,Cameron Percy,35.29,494,14
84,T85,T85,Rickie Fowler,35.3,706,20
85,T85,T85,Danny Lee,35.3,953,27
86,T85,T85,Denny McCarthy,35.3,706,20
87,T88,T88,Corey Conners,35.31,918,26
88,T88,T88,Austin Cook,35.31,1024,29
89,90,90,Keegan Bradley,35.32,883,25
90,T91,T91,Ian Poulter,35.33,636,18
91,T91,T91,Charl Schwartzel,35.33,636,18
92,T93,T93,Alex Cejka,35.35,707,20
93,T93,T93,Lucas Glover,35.35,601,17
94,T93,T93,Ryan Palmer,35.35,707,20
95,T93,T93,Xander Schauffele,35.35,919,26
96,T97,T97,James Hahn,35.36,884,25
97,T97,T97,Keith Mitchell,35.36,990,28
98,T99,T99,Patrick Cantlay,35.38,743,21
99,T99,T99,Bill Haas,35.38,849,24
100,T99,T99,Adam Hadwin,35.38,849,24
101,T102,T102,Brandon Harkins,35.39,991,28
102,T102,T102,Phil Mickelson,35.39,814,23
103,T104,T104,Ben Martin,35.4,708,20
104,T104,T104,Nick Watney,35.4,885,25
105,106,106,Jason Kokrak,35.41,1027,29
106,T107,T107,Fabián Gómez,35.42,921,26
107,T107,T107,Tom Lovelady,35.42,921,26
108,T107,T107,Francesco Molinari,35.42,673,19
109,110,110,Daniel Berger,35.43,744,21
110,T111,T111,Graeme McDowell,35.44,638,18
111,T111,T111,Seamus Power,35.44,886,25
112,T113,T113,Matt Kuchar,35.45,780,22
113,T113,T113,Martin Laird,35.45,709,20
114,T113,T113,Nicholas Lindheim,35.45,780,22
115,116,116,Sam Saunders,35.46,851,24
116,T117,T117,Matt Atkins,35.47,674,19
117,T117,T117,Brian Stuard,35.47,1064,30
118,119,119,Blayne Barber,35.48,745,21
119,T120,T120,Tyler Duncan,35.5,1065,30
120,T120,T120,Lanto Griffin,35.5,852,24
121,T120,T120,Russell Henley,35.5,781,22
122,T120,T120,Hunter Mahan,35.5,710,20
123,T120,T120,Ryan Moore,35.5,781,22
124,T120,T120,Brendan Steele,35.5,710,20
125,126,126,J.B. Holmes,35.52,817,23
126,127,127,David Hearn,35.53,675,19
127,128,128,Chez Reavie,35.54,924,26
128,129,129,Sean O'Hair,35.55,711,20
129,T130,T130,Talor Gooch,35.58,854,24
130,T130,T130,Ben Silverman,35.58,925,26
131,132,132,Shane Lowry,35.59,605,17
132,133,133,Kelly Kraft,35.6,1068,30
133,T134,T134,Ricky Barnes,35.63,677,19
134,T134,T134,Martin Flores,35.63,962,27
135,T136,T136,Patton Kizzire,35.64,998,28
136,T136,T136,Jimmy Walker,35.64,784,22
137,T138,T138,Scott Brown,35.65,1105,31
138,T138,T138,Alex Noren,35.65,606,17
139,T140,T140,William McGirt,35.67,856,24
140,T140,T140,Peter Uihlein,35.67,856,24
141,142,142,Conrad Shindler,35.68,678,19
142,143,143,Whee Kim,35.69,1035,29
143,T144,T144,Jim Furyk,35.71,500,14
144,T144,T144,Brian Harman,35.71,857,24
145,T144,T144,Rob Oppenheim,35.71,857,24
146,T147,T147,Ethan Tracy,35.73,786,22
147,T147,T147,Jhonattan Vegas,35.73,929,26
148,T149,T149,Dominic Bozzelli,35.75,715,20
149,T149,T149,Robert Streb,35.75,1001,28
150,T149,T149,Hudson Swafford,35.75,715,20
151,152,152,Roberto Díaz,35.76,751,21
152,153,153,Joel Dahmen,35.77,930,26
153,154,154,Cameron Tringale,35.79,859,24
154,155,155,Richy Werenski,35.8,1074,30
155,156,156,Patrick Rodgers,35.82,1003,28
156,157,157,Rory Sabbatini,35.84,896,25
157,T158,T158,Jason Dufner,35.85,717,20
158,T158,T158,Sung Kang,35.85,968,27
159,T160,T160,Jonathan Byrd,35.86,789,22
160,T160,T160,Adam Scott,35.86,753,21
161,T162,T162,Mackenzie Hughes,35.88,933,26
162,T162,T162,Billy Hurley III,35.88,897,25
163,T162,T162,Anirban Lahiri,35.88,861,24
164,T162,T162,Adam Schenk,35.88,933,26
165,166,166,Michael Thompson,35.89,646,18
166,T167,T167,Abraham Ancer,35.93,1006,28
167,T167,T167,Harris English,35.93,1042,29
168,T169,T169,J.J. Henry,35.96,935,26
169,T169,T169,Stephan Jaeger,35.96,863,24
170,T169,T169,Michael Kim,35.96,935,26
171,172,172,Retief Goosen,36.0,648,18
172,173,173,Satoshi Kodaira,36.06,613,17
173,174,174,Nick Taylor,36.07,1046,29
174,175,175,Kevin Chappell,36.09,794,22
175,176,176,Wesley Bryan,36.1,758,21
176,177,177,Xinjun Zhang,36.15,940,26
177,178,178,Cody Gribble,36.17,832,23
178,T179,T179,Chad Campbell,36.23,942,26
179,T179,T179,Matt Every,36.23,942,26
180,181,181,Kyle Thompson,36.25,725,20
181,182,182,Ryan Blaum,36.28,907,25
182,183,183,Nate Lashley,36.38,582,16
183,184,184,Martin Piller,36.41,983,27
184,185,185,Zecheng Dou,36.47,693,19
185,T186,T186,Si Woo Kim,36.5,1095,30
186,T186,T186,Andrew Yun,36.5,730,20
187,188,188,Rod Pampling,36.58,695,19
188,189,189,Daniel Summerhays,36.65,623,17
189,190,190,Jonas Blixt,36.67,770,21
190,191,191,D.A. Points,36.71,881,24
191,192,192,Derek Fathauer,36.74,992,27
192,193,193,Greg Chalmers,36.84,700,19
