,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
52,53,53,Cameron Smith,70.14,1543,22
53,54,54,Troy Merritt,70.15,1824,26
54,T55,T55,Kevin Kisner,70.17,1614,23
55,T55,T55,Brandt Snedeker,70.17,1684,24
56,57,57,Corey Conners,70.19,1825,26
57,T58,T58,Paul Casey,70.21,1334,19
58,T58,T58,Brice Garnett,70.21,2036,29
59,T60,T60,Peter Malnati,70.23,1826,26
60,T60,T60,Ryan Moore,70.23,1545,22
61,T60,T60,Brian Stuard,70.23,2107,30
62,T63,T63,Stewart Cink,70.24,1756,25
63,T63,T63,Rory Sabbatini,70.24,1756,25
64,65,65,Brian Harman,70.25,1686,24
65,66,66,Francesco Molinari,70.26,1335,19
66,67,67,Rory McIlroy,70.29,1195,17
67,68,68,Ben Martin,70.3,1406,20
68,69,69,Xander Schauffele,70.31,1828,26
69,70,70,Keegan Bradley,70.32,1758,25
70,71,71,Patrick Cantlay,70.33,1477,21
71,T72,T72,Branden Grace,70.35,1196,17
72,T72,T72,Martin Laird,70.35,1407,20
73,T72,T72,Hunter Mahan,70.35,1407,20
74,75,75,Brett Stegmaier,70.37,1337,19
75,T76,T76,Russell Knox,70.38,1830,26
76,T76,T76,Trey Mullinax,70.38,1478,21
77,T78,T78,Bronson Burgoon,70.39,1619,23
78,T78,T78,"Ted Potter, Jr.",70.39,1971,28
79,80,80,Ben Silverman,70.42,1831,26
80,T81,T81,Brandon Harkins,70.43,1972,28
81,T81,T81,Aaron Wise,70.43,1972,28
82,83,83,Michael Thompson,70.44,1268,18
83,84,84,Chris Kirk,70.46,1973,28
84,T85,T85,Ricky Barnes,70.47,1339,19
85,T85,T85,Steve Wheatcroft,70.47,1339,19
86,T87,T87,Byeong Hun An,70.48,1621,23
87,T87,T87,Danny Lee,70.48,1903,27
88,T87,T87,J.T. Poston,70.48,1480,21
89,T87,T87,Sam Ryder,70.48,1762,25
90,T87,T87,Adam Scott,70.48,1480,21
91,T92,T92,Robert Garrigus,70.5,1692,24
92,T92,T92,Adam Hadwin,70.5,1692,24
93,T92,T92,Billy Horschel,70.5,1692,24
94,T92,T92,Charl Schwartzel,70.5,1269,18
95,T92,T92,J.J. Spaun,70.5,1692,24
96,T97,T97,Daniel Berger,70.52,1481,21
97,T97,T97,Gary Woodland,70.52,1763,25
98,T99,T99,Sean O'Hair,70.55,1411,20
99,T99,T99,Ryan Palmer,70.55,1411,20
100,T101,T101,Fabián Gómez,70.58,1835,26
101,T101,T101,Bill Haas,70.58,1694,24
102,T101,T101,David Hearn,70.58,1341,19
103,T101,T101,Tom Lovelady,70.58,1835,26
104,T105,T105,Austin Cook,70.59,2047,29
105,T105,T105,Russell Henley,70.59,1553,22
106,T105,T105,Tom Hoge,70.59,2047,29
107,108,108,Kiradech Aphibarnrat,70.62,918,13
108,T109,T109,Ben Crane,70.63,1342,19
109,T109,T109,Shawn Stefani,70.63,1695,24
110,T109,T109,Vaughn Taylor,70.63,1695,24
111,112,112,Charley Hoffman,70.65,1625,23
112,113,113,Matt Jones,70.67,1484,21
113,T114,T114,Keith Mitchell,70.68,1979,28
114,T114,T114,Nick Watney,70.68,1767,25
115,T116,T116,Alex Cejka,70.7,1414,20
116,T116,T116,Kelly Kraft,70.7,2121,30
117,118,118,Patton Kizzire,70.71,1980,28
118,T119,T119,Matt Kuchar,70.73,1556,22
119,T119,T119,Chris Stroud,70.73,1556,22
120,121,121,Ryan Armour,70.77,2194,31
121,T122,T122,J.B. Holmes,70.78,1628,23
122,T122,T122,Ian Poulter,70.78,1274,18
123,T124,T124,Jim Furyk,70.79,991,14
124,T124,T124,Peter Uihlein,70.79,1699,24
125,126,126,Dominic Bozzelli,70.8,1416,20
126,127,127,John Huh,70.82,1983,28
127,128,128,Whee Kim,70.83,2054,29
128,T129,T129,Jason Kokrak,70.86,2055,29
129,T129,T129,Jimmy Walker,70.86,1559,22
130,131,131,Joel Dahmen,70.92,1844,26
131,T132,T132,Abraham Ancer,70.93,1986,28
132,T132,T132,Martin Flores,70.93,1915,27
133,T134,T134,Roberto Díaz,70.95,1490,21
134,T134,T134,Jonathan Randolph,70.95,1561,22
135,T136,T136,Andrew Landry,70.96,1703,24
136,T136,T136,Seamus Power,70.96,1774,25
137,T136,T136,Patrick Rodgers,70.96,1987,28
138,T139,T139,Bud Cauley,71.0,1065,15
139,T139,T139,Stephan Jaeger,71.0,1704,24
140,T139,T139,Anirban Lahiri,71.0,1704,24
141,T139,T139,Shane Lowry,71.0,1207,17
142,T139,T139,Brendan Steele,71.0,1420,20
143,144,144,Scott Brown,71.03,2202,31
144,145,145,J.J. Henry,71.04,1847,26
145,146,146,Lucas Glover,71.06,1208,17
146,147,147,William McGirt,71.08,1706,24
147,T148,T148,Nicholas Lindheim,71.09,1564,22
148,T148,T148,Ethan Tracy,71.09,1564,22
149,150,150,Jason Dufner,71.1,1422,20
150,151,151,Hudson Swafford,71.15,1423,20
151,T152,T152,Ryan Blaum,71.16,1779,25
152,T152,T152,Conrad Shindler,71.16,1352,19
153,154,154,Alex Noren,71.18,1210,17
154,155,155,Rob Oppenheim,71.21,1709,24
155,T156,T156,Chez Reavie,71.23,1852,26
156,T156,T156,Jhonattan Vegas,71.23,1852,26
157,158,158,Grayson Murray,71.3,1426,20
158,T159,T159,Harris English,71.31,2068,29
159,T159,T159,Nick Taylor,71.31,2068,29
160,161,161,Talor Gooch,71.33,1712,24
161,162,162,Adam Schenk,71.35,1855,26
162,T163,T163,Chad Campbell,71.38,1856,26
163,T163,T163,Cameron Tringale,71.38,1713,24
164,165,165,Tyler Duncan,71.4,2142,30
165,166,166,Kevin Chappell,71.41,1571,22
166,167,167,Graeme McDowell,71.44,1286,18
167,168,168,Mackenzie Hughes,71.46,1858,26
168,169,169,Cody Gribble,71.52,1645,23
169,170,170,Robert Streb,71.57,2004,28
170,171,171,Richy Werenski,71.63,2149,30
171,172,172,Jonathan Byrd,71.64,1576,22
172,173,173,Kyle Thompson,71.65,1433,20
173,174,174,Wesley Bryan,71.67,1505,21
174,T175,T175,Matt Atkins,71.68,1362,19
175,T175,T175,Billy Hurley III,71.68,1792,25
176,T177,T177,Sung Kang,71.7,1936,27
177,T177,T177,Si Woo Kim,71.7,2151,30
178,179,179,Xinjun Zhang,71.85,1868,26
179,180,180,Jonas Blixt,71.86,1509,21
180,181,181,Martin Piller,71.96,1943,27
181,182,182,Nate Lashley,72.13,1154,16
182,183,183,Zecheng Dou,72.16,1371,19
183,184,184,Retief Goosen,72.17,1299,18
184,185,185,Daniel Summerhays,72.18,1227,17
185,186,186,Derek Fathauer,72.22,1950,27
186,187,187,Michael Kim,72.23,1878,26
187,188,188,Matt Every,72.31,1880,26
188,189,189,Rod Pampling,72.32,1374,19
189,190,190,D.A. Points,72.33,1736,24
190,191,191,Greg Chalmers,72.58,1379,19
191,192,192,Andrew Yun,72.7,1454,20
192,193,193,Satoshi Kodaira,72.71,1236,17
