,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
45,T37,T37,Tom Lovelady,87,3.0,171,57
46,T37,T37,Peter Malnati,87,3.0,264,88
47,T37,T37,Hideki Matsuyama,75,3.0,72,24
48,T37,T37,Rory McIlroy,64,3.0,24,8
49,T37,T37,Francesco Molinari,73,3.0,48,16
50,T37,T37,Cameron Percy,56,3.0,156,52
51,T37,T37,Andrew Putnam,97,3.0,270,90
52,T37,T37,Ethan Tracy,72,3.0,228,76
53,T37,T37,Johnson Wagner,75,3.0,96,32
54,T37,T37,Bubba Watson,90,3.0,60,20
55,T56,T56,Matt Every,79,3.01,271,90
56,T56,T56,Fabián Gómez,88,3.01,313,104
57,T56,T56,James Hahn,85,3.01,229,76
58,T56,T56,Brandon Harkins,101,3.01,229,76
59,T56,T56,Vaughn Taylor,83,3.01,229,76
60,T61,T61,Bill Haas,76,3.02,245,81
61,T61,T61,Marc Leishman,93,3.02,133,44
62,T61,T61,Sam Ryder,82,3.02,181,60
63,T61,T61,Conrad Shindler,60,3.02,196,65
64,T65,T65,Byeong Hun An,86,3.03,121,40
65,T65,T65,David Hearn,66,3.03,121,40
66,T65,T65,Si Woo Kim,108,3.03,270,89
67,T65,T65,Rob Oppenheim,74,3.03,194,64
68,T65,T65,J.T. Poston,73,3.03,197,65
69,T65,T65,Rory Sabbatini,91,3.03,182,60
70,T65,T65,Brendan Steele,74,3.03,109,36
71,T65,T65,Kevin Streelman,94,3.03,221,73
72,T73,T73,Kiradech Aphibarnrat,51,3.04,73,24
73,T73,T73,Ricky Barnes,65,3.04,219,72
74,T73,T73,Wesley Bryan,69,3.04,146,48
75,T73,T73,Bryson DeChambeau,93,3.04,73,24
76,T73,T73,Brian Gay,103,3.04,347,114
77,T73,T73,Branden Grace,67,3.04,76,25
78,T73,T73,Tom Hoge,101,3.04,255,84
79,T73,T73,William McGirt,84,3.04,234,77
80,T73,T73,Ryan Moore,78,3.04,149,49
81,T73,T73,Jon Rahm,71,3.04,85,28
82,T73,T73,Brett Stegmaier,67,3.04,146,48
83,T84,T84,Roberto Díaz,72,3.05,195,64
84,T84,T84,Joel Dahmen,93,3.05,235,77
85,T84,T84,Lanto Griffin,80,3.05,244,80
86,T84,T84,Billy Hurley III,70,3.05,174,57
87,T84,T84,Shane Lowry,64,3.05,235,77
88,T84,T84,Trey Mullinax,75,3.05,198,65
89,T84,T84,Ian Poulter,73,3.05,113,37
90,T91,T91,Corey Conners,97,3.06,260,85
91,T91,T91,Chesson Hadley,103,3.06,257,84
92,T91,T91,Patton Kizzire,92,3.06,196,64
93,T91,T91,Danny Lee,88,3.06,162,53
94,T91,T91,Ben Martin,64,3.06,202,66
95,T91,T91,Denny McCarthy,71,3.06,208,68
96,T91,T91,Kevin Na,91,3.06,150,49
97,T91,T91,Kevin Tway,110,3.06,159,52
98,T99,T99,Ryan Armour,109,3.07,282,92
99,T99,T99,Daniel Berger,81,3.07,86,28
100,T99,T99,Keegan Bradley,98,3.07,175,57
101,T99,T99,Robert Garrigus,80,3.07,175,57
102,T99,T99,Russell Henley,77,3.07,138,45
103,T99,T99,Jason Kokrak,99,3.07,175,57
104,T99,T99,Grayson Murray,72,3.07,276,90
105,T99,T99,Andrew Yun,51,3.07,184,60
106,T107,T107,Ryan Blaum,81,3.08,160,52
107,T107,T107,Chad Campbell,87,3.08,246,80
108,T107,T107,Adam Hadwin,92,3.08,160,52
109,T107,T107,J.J. Henry,81,3.08,262,85
110,T107,T107,Anirban Lahiri,82,3.08,160,52
111,T107,T107,Andrew Landry,82,3.08,148,48
112,T107,T107,Ryan Palmer,69,3.08,163,53
113,T107,T107,Scott Piercy,84,3.08,185,60
114,T107,T107,Charl Schwartzel,65,3.08,160,52
115,T107,T107,Jordan Spieth,81,3.08,40,13
116,T107,T107,Hudson Swafford,73,3.08,200,65
117,T107,T107,Cameron Tringale,67,3.08,234,76
118,T107,T107,Aaron Wise,90,3.08,163,53
119,T120,T120,Aaron Baddeley,84,3.09,272,88
120,T120,T120,Martin Piller,79,3.09,210,68
121,T120,T120,Jonathan Randolph,71,3.09,198,64
122,T120,T120,Harold Varner III,91,3.09,136,44
123,T120,T120,Nick Watney,94,3.09,263,85
124,T120,T120,Gary Woodland,96,3.09,198,64
125,T120,T120,Xinjun Zhang,81,3.09,164,53
126,T127,T127,Dominic Bozzelli,65,3.1,152,49
127,T127,T127,Mackenzie Hughes,80,3.1,192,62
128,T127,T127,Kevin Kisner,89,3.1,124,40
129,T127,T127,Kelly Kraft,94,3.1,152,49
130,T127,T127,Graeme McDowell,67,3.1,124,40
131,T127,T127,Troy Merritt,89,3.1,267,86
132,T133,T133,Scott Brown,102,3.11,199,64
133,T133,T133,Harris English,84,3.11,224,72
134,T133,T133,Derek Fathauer,84,3.11,165,53
135,T133,T133,Lucas Glover,65,3.11,137,44
136,T133,T133,Cody Gribble,71,3.11,224,72
137,T133,T133,Brian Harman,94,3.11,137,44
138,T133,T133,Russell Knox,94,3.11,202,65
139,T133,T133,Brian Stuard,103,3.11,311,100
140,T141,T141,Tyler Duncan,97,3.12,281,90
141,T141,T141,Jim Furyk,50,3.12,103,33
142,T141,T141,Jamie Lovemark,92,3.12,162,52
143,T141,T141,C.T. Pan,104,3.12,162,52
144,T141,T141,Robert Streb,78,3.12,262,84
145,T146,T146,Jonathan Byrd,70,3.13,150,48
146,T146,T146,Patrick Cantlay,87,3.13,125,40
147,T146,T146,Kevin Chappell,77,3.13,150,48
148,T146,T146,Martin Laird,73,3.13,141,45
149,T146,T146,Ollie Schniederjans,91,3.13,191,61
150,T146,T146,Ben Silverman,90,3.13,191,61
151,T146,T146,Cameron Smith,85,3.13,125,40
152,T146,T146,Jimmy Walker,81,3.13,125,40
153,T154,T154,Alex Cejka,77,3.14,116,37
154,T154,T154,Greg Chalmers,56,3.14,204,65
155,T154,T154,Webb Simpson,95,3.14,66,21
156,T154,T154,Jhonattan Vegas,92,3.14,113,36
157,T158,T158,J.B. Holmes,77,3.15,189,60
158,T158,T158,Satoshi Kodaira,51,3.15,126,40
159,T158,T158,Rod Pampling,62,3.15,246,78
160,T161,T161,Bud Cauley,55,3.16,139,44
161,T161,T161,D.A. Points,63,3.16,307,97
162,T163,T163,Hunter Mahan,67,3.17,152,48
163,T163,T163,Sean O'Hair,67,3.17,222,70
164,T165,T165,Zac Blair,64,3.18,127,40
165,T165,T165,David Lingmerth,82,3.18,216,68
166,T165,T165,Keith Mitchell,99,3.18,194,61
167,T165,T165,"Ted Potter, Jr.",87,3.18,245,77
168,T165,T165,Chris Stroud,81,3.18,242,76
169,170,170,Jason Dufner,71,3.19,115,36
170,T171,T171,Charley Hoffman,87,3.2,131,41
171,T171,T171,Peter Uihlein,83,3.2,128,40
172,T173,T173,Tyrrell Hatton,58,3.21,90,28
173,T173,T173,Michael Kim,74,3.21,183,57
174,T173,T173,Kyle Stanley,93,3.21,154,48
175,T173,T173,Richy Werenski,98,3.21,231,72
176,T177,T177,Brice Garnett,99,3.22,283,88
177,T177,T177,Matt Jones,70,3.22,116,36
178,T177,T177,Nick Taylor,94,3.22,251,78
179,T177,T177,Michael Thompson,62,3.22,206,64
180,T181,T181,Pat Perez,82,3.23,142,44
181,T181,T181,Xander Schauffele,96,3.23,155,48
182,183,183,Alex Noren,67,3.25,13,4
183,184,184,Stephan Jaeger,81,3.26,238,73
184,T185,T185,Matt Kuchar,88,3.28,105,32
185,T185,T185,Kyle Thompson,50,3.28,105,32
186,187,187,Louis Oosthuizen,62,3.29,79,24
187,188,188,Jonas Blixt,67,3.3,185,56
188,189,189,Steve Wheatcroft,60,3.33,133,40
189,190,190,Daniel Summerhays,51,3.45,138,40
190,191,191,Tiger Woods,68,3.5,14,4
