,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
64,T63,T63,Danny Lee,70.5,282,4
65,T63,T63,Jamie Lovemark,70.5,141,2
66,T63,T63,Phil Mickelson,70.5,141,2
67,T63,T63,C.T. Pan,70.5,282,4
68,T63,T63,Conrad Shindler,70.5,141,2
69,T63,T63,Harold Varner III,70.5,282,4
70,T63,T63,Xinjun Zhang,70.5,282,4
71,T72,T72,Austin Cook,70.67,212,3
72,T72,T72,Roberto Díaz,70.67,212,3
73,T72,T72,David Lingmerth,70.67,212,3
74,T75,T75,Jonathan Byrd,70.75,283,4
75,T75,T75,Brice Garnett,70.75,283,4
76,T77,T77,Jonas Blixt,71.0,142,2
77,T77,T77,Keegan Bradley,71.0,142,2
78,T77,T77,Scott Brown,71.0,71,1
79,T77,T77,Greg Chalmers,71.0,71,1
80,T77,T77,Ben Crane,71.0,213,3
81,T77,T77,Stephan Jaeger,71.0,213,3
82,T77,T77,Whee Kim,71.0,142,2
83,T77,T77,Michael Kim,71.0,71,1
84,T77,T77,Russell Knox,71.0,142,2
85,T77,T77,Luke List,71.0,284,4
86,T77,T77,Denny McCarthy,71.0,142,2
87,T77,T77,Kevin Na,71.0,284,4
88,T77,T77,Alex Noren,71.0,71,1
89,T77,T77,Sean O'Hair,71.0,71,1
90,T77,T77,Scott Piercy,71.0,213,3
91,T77,T77,Ian Poulter,71.0,71,1
92,T77,T77,Jonathan Randolph,71.0,142,2
93,T77,T77,Adam Schenk,71.0,355,5
94,T77,T77,Ollie Schniederjans,71.0,213,3
95,T77,T77,J.J. Spaun,71.0,71,1
96,T77,T77,Brendan Steele,71.0,71,1
97,T77,T77,Michael Thompson,71.0,71,1
98,T77,T77,Nick Watney,71.0,213,3
99,T77,T77,Bubba Watson,71.0,71,1
100,T101,T101,Ricky Barnes,71.33,214,3
101,T101,T101,James Hahn,71.33,214,3
102,T101,T101,John Huh,71.33,214,3
103,T101,T101,Francesco Molinari,71.33,214,3
104,T105,T105,Alex Cejka,71.5,143,2
105,T105,T105,Robert Garrigus,71.5,143,2
106,T105,T105,Cody Gribble,71.5,286,4
107,T105,T105,Tom Lovelady,71.5,143,2
108,T105,T105,Troy Merritt,71.5,143,2
109,T105,T105,Cameron Percy,71.5,143,2
110,T105,T105,Sam Ryder,71.5,286,4
111,112,112,Rory Sabbatini,71.75,287,4
112,T113,T113,Zac Blair,72.0,144,2
113,T113,T113,Bud Cauley,72.0,360,5
114,T113,T113,Harris English,72.0,144,2
115,T113,T113,Lucas Glover,72.0,72,1
116,T113,T113,Adam Hadwin,72.0,288,4
117,T113,T113,Russell Henley,72.0,288,4
118,T113,T113,J.B. Holmes,72.0,72,1
119,T113,T113,Si Woo Kim,72.0,144,2
120,T113,T113,Chris Kirk,72.0,216,3
121,T113,T113,Patrick Rodgers,72.0,144,2
122,T113,T113,Brett Stegmaier,72.0,360,5
123,T113,T113,Ethan Tracy,72.0,144,2
124,T113,T113,Jimmy Walker,72.0,144,2
125,T113,T113,Tiger Woods,72.0,72,1
126,127,127,Abraham Ancer,72.13,577,8
127,T128,T128,Patrick Cantlay,72.33,217,3
128,T128,T128,Cameron Tringale,72.33,217,3
129,T130,T130,Sung Kang,72.67,218,3
130,T130,T130,Kelly Kraft,72.67,218,3
131,T130,T130,Ben Silverman,72.67,218,3
132,T133,T133,Zecheng Dou,73.0,73,1
133,T133,T133,Emiliano Grillo,73.0,219,3
134,T133,T133,Mackenzie Hughes,73.0,73,1
135,T133,T133,Andrew Landry,73.0,219,3
136,T133,T133,Nicholas Lindheim,73.0,73,1
137,T133,T133,Rob Oppenheim,73.0,73,1
138,T133,T133,Rod Pampling,73.0,146,2
139,T133,T133,Jon Rahm,73.0,73,1
140,T133,T133,Jordan Spieth,73.0,73,1
141,T133,T133,Chris Stroud,73.0,73,1
142,T133,T133,Hudson Swafford,73.0,146,2
143,T144,T144,Fabián Gómez,73.33,220,3
144,T144,T144,Talor Gooch,73.33,220,3
145,T144,T144,Graeme McDowell,73.33,220,3
146,T147,T147,Matt Atkins,73.5,147,2
147,T147,T147,Bronson Burgoon,73.5,147,2
148,T147,T147,Charl Schwartzel,73.5,147,2
149,T150,T150,Joel Dahmen,74.0,74,1
150,T150,T150,Keith Mitchell,74.0,148,2
151,T150,T150,Adam Scott,74.0,74,1
152,T150,T150,Daniel Summerhays,74.0,74,1
153,154,154,Matt Every,74.67,224,3
154,T155,T155,Bill Haas,75.0,150,2
155,T155,T155,Jhonattan Vegas,75.0,75,1
156,T157,T157,Billy Hurley III,76.0,76,1
157,T157,T157,Andrew Putnam,76.0,76,1
158,T159,T159,Ryan Blaum,77.0,154,2
159,T159,T159,Robert Streb,77.0,77,1
160,T161,T161,Chad Campbell,78.0,78,1
161,T161,T161,Shawn Stefani,78.0,78,1
162,163,163,Jason Dufner,79.0,79,1
163,164,164,Grayson Murray,81.0,81,1
164,165,165,"Ted Potter, Jr.",82.0,82,1
