,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
47,T47,T47,Jon Rahm,69.75,279,4
48,49,49,Zac Blair,69.8,349,5
49,50,50,Brian Stuard,69.82,768,11
50,T51,T51,Alex Cejka,69.83,419,6
51,T51,T51,Corey Conners,69.83,419,6
52,T51,T51,Bryson DeChambeau,69.83,419,6
53,T51,T51,Sam Ryder,69.83,419,6
54,55,55,Harold Varner III,69.88,559,8
55,T56,T56,Keegan Bradley,70.0,700,10
56,T56,T56,Rafa Cabrera Bello,70.0,350,5
57,T56,T56,Charley Hoffman,70.0,210,3
58,T56,T56,John Huh,70.0,630,9
59,T56,T56,Patrick Reed,70.0,210,3
60,T56,T56,J.J. Spaun,70.0,490,7
61,T56,T56,Jordan Spieth,70.0,140,2
62,T56,T56,Ethan Tracy,70.0,630,9
63,T56,T56,Peter Uihlein,70.0,280,4
64,T56,T56,Aaron Wise,70.0,280,4
65,66,66,Tyrone Van Aswegen,70.11,631,9
66,67,67,Sung Kang,70.13,561,8
67,T68,T68,Charl Schwartzel,70.14,491,7
68,T68,T68,Conrad Shindler,70.14,491,7
69,T70,T70,Ryan Blaum,70.2,351,5
70,T70,T70,Tony Finau,70.2,351,5
71,T70,T70,William McGirt,70.2,702,10
72,T70,T70,Brandt Snedeker,70.2,351,5
73,T74,T74,Jason Kokrak,70.25,281,4
74,T74,T74,David Lingmerth,70.25,562,8
75,T74,T74,Shawn Stefani,70.25,562,8
76,77,77,Rod Pampling,70.29,492,7
77,T78,T78,Talor Gooch,70.38,563,8
78,T78,T78,J.B. Holmes,70.38,563,8
79,T78,T78,Chris Kirk,70.38,563,8
80,T81,T81,Chesson Hadley,70.4,704,10
81,T81,T81,Ryan Moore,70.4,352,5
82,T81,T81,Brendan Steele,70.4,352,5
83,T84,T84,Branden Grace,70.5,423,6
84,T84,T84,Rob Oppenheim,70.5,564,8
85,T84,T84,Vaughn Taylor,70.5,564,8
86,87,87,Andrew Putnam,70.55,776,11
87,88,88,Daniel Berger,70.57,494,7
88,T89,T89,Fabián Gómez,70.6,706,10
89,T89,T89,"Ted Potter, Jr.",70.6,706,10
90,T91,T91,Andrew Landry,70.63,565,8
91,T91,T91,Sean O'Hair,70.63,565,8
92,T93,T93,Ryan Armour,70.64,777,11
93,T93,T93,Robert Streb,70.64,777,11
94,T95,T95,Ryan Palmer,70.67,424,6
95,T95,T95,Jhonattan Vegas,70.67,424,6
96,97,97,Tom Lovelady,70.71,495,7
97,98,98,Daniel Summerhays,70.75,283,4
98,T99,T99,Scott Brown,70.83,425,6
99,T99,T99,Chez Reavie,70.83,850,12
100,T101,T101,Blayne Barber,70.86,496,7
101,T101,T101,Shane Lowry,70.86,496,7
102,T103,T103,Jason Day,71.0,71,1
103,T103,T103,Jason Dufner,71.0,426,6
104,T103,T103,Brian Harman,71.0,213,3
105,T103,T103,Beau Hossler,71.0,355,5
106,T103,T103,Michael Kim,71.0,426,6
107,T103,T103,Danny Lee,71.0,355,5
108,T103,T103,Patrick Rodgers,71.0,639,9
109,T103,T103,Sam Saunders,71.0,284,4
110,T103,T103,Hudson Swafford,71.0,355,5
111,T103,T103,Michael Thompson,71.0,568,8
112,T103,T103,Cameron Tringale,71.0,355,5
113,T103,T103,Richy Werenski,71.0,497,7
114,T103,T103,Steve Wheatcroft,71.0,71,1
115,T103,T103,Tiger Woods,71.0,71,1
116,117,117,Russell Henley,71.1,711,10
117,118,118,Si Woo Kim,71.11,640,9
118,T119,T119,Byeong Hun An,71.14,498,7
119,T119,T119,Keith Mitchell,71.14,498,7
120,T119,T119,Seamus Power,71.14,498,7
121,122,122,Chris Stroud,71.17,427,6
122,T123,T123,Dominic Bozzelli,71.2,356,5
123,T123,T123,Chad Campbell,71.2,356,5
124,T123,T123,Brice Garnett,71.2,712,10
125,T123,T123,James Hahn,71.2,356,5
126,127,127,Martin Flores,71.22,641,9
127,T128,T128,Adam Hadwin,71.25,570,8
128,T128,T128,J.J. Henry,71.25,570,8
129,T130,T130,Wesley Bryan,71.33,428,6
130,T130,T130,Russell Knox,71.33,642,9
131,T130,T130,Nicholas Lindheim,71.33,428,6
132,T130,T130,Ben Martin,71.33,214,3
133,T130,T130,Louis Oosthuizen,71.33,214,3
134,135,135,Adam Scott,71.4,357,5
135,T136,T136,Charles Howell III,71.43,500,7
136,T136,T136,Mackenzie Hughes,71.43,500,7
137,T138,T138,Joel Dahmen,71.5,572,8
138,T138,T138,Bill Haas,71.5,572,8
139,T138,T138,Nate Lashley,71.5,429,6
140,T138,T138,Jonathan Randolph,71.5,572,8
141,T138,T138,Cameron Smith,71.5,286,4
142,143,143,Ollie Schniederjans,71.56,644,9
143,144,144,Anirban Lahiri,71.57,501,7
144,145,145,Stephan Jaeger,71.63,573,8
145,T146,T146,Patton Kizzire,71.67,430,6
146,T146,T146,Satoshi Kodaira,71.67,430,6
147,T148,T148,Ben Crane,71.75,287,4
148,T148,T148,Graeme McDowell,71.75,287,4
149,T148,T148,Gary Woodland,71.75,574,8
150,151,151,Abraham Ancer,71.78,646,9
151,T152,T152,Billy Horschel,71.8,359,5
152,T152,T152,Marc Leishman,71.8,359,5
153,154,154,Whee Kim,71.88,575,8
154,155,155,Harris English,71.89,647,9
155,T156,T156,Kiradech Aphibarnrat,72.0,216,3
156,T156,T156,Jonathan Byrd,72.0,360,5
157,T156,T156,Matt Every,72.0,936,13
158,T156,T156,Rickie Fowler,72.0,72,1
159,T156,T156,Matt Kuchar,72.0,216,3
160,T156,T156,Martin Laird,72.0,288,4
161,T156,T156,Webb Simpson,72.0,144,2
162,T156,T156,Nick Taylor,72.0,504,7
163,T156,T156,Johnson Wagner,72.0,216,3
164,T156,T156,Jimmy Walker,72.0,432,6
165,166,166,Adam Schenk,72.14,505,7
166,T167,T167,Jim Furyk,72.33,217,3
167,T167,T167,Xander Schauffele,72.33,434,6
168,169,169,Jonas Blixt,72.43,507,7
169,T170,T170,Henrik Stenson,72.5,145,2
170,T170,T170,Bubba Watson,72.5,145,2
171,T170,T170,Xinjun Zhang,72.5,145,2
172,173,173,Austin Cook,72.57,508,7
173,174,174,Billy Hurley III,72.63,581,8
174,175,175,Francesco Molinari,72.67,218,3
175,T176,T176,Derek Fathauer,72.75,291,4
176,T176,T176,Kevin Kisner,72.75,582,8
177,T178,T178,Grayson Murray,72.78,655,9
178,T178,T178,D.A. Points,72.78,655,9
179,180,180,Andrew Yun,73.0,438,6
180,181,181,Tyler Duncan,73.1,731,10
181,182,182,Ian Poulter,73.2,366,5
182,T183,T183,Bronson Burgoon,73.5,147,2
183,T183,T183,Greg Chalmers,73.5,441,6
184,185,185,Cody Gribble,73.6,368,5
185,186,186,Brooks Koepka,73.67,221,3
186,187,187,Zecheng Dou,73.75,295,4
187,188,188,Matt Atkins,74.2,371,5
188,189,189,Alex Noren,74.5,298,4
189,190,190,Matt Jones,74.67,224,3
190,191,191,Retief Goosen,75.0,150,2
191,192,192,Phil Mickelson,75.5,151,2
192,193,193,Justin Thomas,77.0,77,1
