,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
169,T164,T164,Sam Saunders,80,4.09,1596,390
170,T164,T164,Adam Scott,78,4.09,1714,419
171,T164,T164,Conrad Shindler,60,4.09,1236,302
172,T164,T164,Kyle Thompson,50,4.09,989,242
173,T164,T164,Jhonattan Vegas,92,4.09,1952,477
174,T164,T164,Xinjun Zhang,81,4.09,1632,399
175,T176,T176,Bud Cauley,55,4.1,1111,271
176,T176,T176,Billy Hurley III,70,4.1,1386,338
177,T176,T176,Robert Streb,78,4.1,1589,388
178,179,179,Martin Piller,79,4.11,1663,405
179,180,180,Jonathan Randolph,71,4.12,1404,341
180,T181,T181,Satoshi Kodaira,51,4.13,1123,272
181,T181,T181,Rod Pampling,62,4.13,1227,297
182,T181,T181,Daniel Summerhays,51,4.13,955,231
183,T181,T181,Harold Varner III,91,4.13,1902,461
184,185,185,Ricky Barnes,65,4.14,1266,306
185,T186,T186,Zecheng Dou,53,4.15,1053,254
186,T186,T186,Matt Every,79,4.15,1630,393
187,T186,T186,Derek Fathauer,84,4.15,1775,428
188,T186,T186,Sung Kang,89,4.15,1869,450
189,T186,T186,D.A. Points,63,4.15,1350,325
190,T191,T191,Greg Chalmers,56,4.16,1139,274
191,T191,T191,Andrew Yun,51,4.16,987,237
192,193,193,Cameron Tringale,67,4.18,1382,331
