,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
47,48,48,Ryan Armour,69.86,489,7
48,49,49,Bubba Watson,69.89,629,9
49,T50,T50,Kevin Chappell,70.0,210,3
50,T50,T50,Tommy Fleetwood,70.0,700,10
51,T50,T50,David Hearn,70.0,280,4
52,T50,T50,Russell Henley,70.0,280,4
53,T50,T50,Tom Hoge,70.0,280,4
54,T50,T50,Mackenzie Hughes,70.0,350,5
55,T50,T50,Andrew Landry,70.0,420,6
56,T50,T50,Rory McIlroy,70.0,700,10
57,T50,T50,Andrew Putnam,70.0,770,11
58,T50,T50,Patrick Rodgers,70.0,420,6
59,T50,T50,Adam Scott,70.0,630,9
60,T50,T50,Cameron Smith,70.0,560,8
61,T50,T50,Peter Uihlein,70.0,490,7
62,63,63,Tony Finau,70.07,1051,15
63,64,64,Stewart Cink,70.1,701,10
64,65,65,Russell Knox,70.13,561,8
65,66,66,Tyrrell Hatton,70.14,491,7
66,67,67,Adam Hadwin,70.17,421,6
67,68,68,Patrick Reed,70.18,772,11
68,T69,T69,Paul Casey,70.22,632,9
69,T69,T69,Brandt Snedeker,70.22,632,9
70,T71,T71,Dominic Bozzelli,70.25,281,4
71,T71,T71,Billy Hurley III,70.25,281,4
72,T71,T71,Trey Mullinax,70.25,281,4
73,T71,T71,Gary Woodland,70.25,1124,16
74,75,75,Tyler Duncan,70.29,492,7
75,76,76,Zach Johnson,70.3,703,10
76,T77,T77,Jonathan Byrd,70.33,211,3
77,T77,T77,Retief Goosen,70.33,211,3
78,T77,T77,Brandon Harkins,70.33,422,6
79,T77,T77,Nicholas Lindheim,70.33,211,3
80,81,81,Kevin Streelman,70.36,774,11
81,T82,T82,Chad Campbell,70.4,352,5
82,T82,T82,Charles Howell III,70.4,704,10
83,T82,T82,Satoshi Kodaira,70.4,352,5
84,T82,T82,Brendan Steele,70.4,352,5
85,86,86,"Ted Potter, Jr.",70.43,493,7
86,87,87,Jason Day,70.45,775,11
87,T88,T88,Aaron Baddeley,70.5,423,6
88,T88,T88,Martin Flores,70.5,282,4
89,T88,T88,Cody Gribble,70.5,282,4
90,T88,T88,Billy Horschel,70.5,705,10
91,T88,T88,Robert Streb,70.5,141,2
92,93,93,Rickie Fowler,70.54,917,13
93,94,94,Brian Harman,70.55,776,11
94,95,95,Vaughn Taylor,70.57,494,7
95,96,96,Shawn Stefani,70.6,353,5
96,97,97,Henrik Stenson,70.63,565,8
97,98,98,Michael Thompson,70.75,566,8
98,99,99,Scott Stallings,70.8,708,10
99,100,100,Bronson Burgoon,70.83,425,6
100,101,101,Martin Laird,70.86,496,7
101,102,102,Ian Poulter,70.88,567,8
102,103,103,Ben Martin,70.89,638,9
103,104,104,Byeong Hun An,70.9,709,10
104,105,105,Si Woo Kim,70.92,851,12
105,T106,T106,Scott Brown,71.0,710,10
106,T106,T106,Brice Garnett,71.0,426,6
107,T106,T106,Rob Oppenheim,71.0,71,1
108,T106,T106,Martin Piller,71.0,355,5
109,T106,T106,Seamus Power,71.0,355,5
110,T106,T106,Hudson Swafford,71.0,355,5
111,T106,T106,Jhonattan Vegas,71.0,497,7
112,T113,T113,Abraham Ancer,71.09,782,11
113,T113,T113,Jamie Lovemark,71.09,782,11
114,T115,T115,Ryan Moore,71.1,711,10
115,T115,T115,Jon Rahm,71.1,711,10
116,T117,T117,J.B. Holmes,71.11,640,9
117,T117,T117,Pat Perez,71.11,640,9
118,119,119,Ryan Palmer,71.13,569,8
119,120,120,Derek Fathauer,71.14,498,7
120,121,121,Alex Noren,71.17,427,6
121,122,122,Marc Leishman,71.18,783,11
122,T123,T123,Kiradech Aphibarnrat,71.2,356,5
123,T123,T123,Ricky Barnes,71.2,356,5
124,T125,T125,Charley Hoffman,71.27,784,11
125,T125,T125,Luke List,71.27,784,11
126,T127,T127,Xander Schauffele,71.29,998,14
127,T127,T127,Johnson Wagner,71.29,499,7
128,129,129,Kyle Stanley,71.31,927,13
129,T130,T130,Talor Gooch,71.33,428,6
130,T130,T130,David Lingmerth,71.33,428,6
131,T130,T130,Tom Lovelady,71.33,428,6
132,T130,T130,Graeme McDowell,71.33,428,6
133,T130,T130,Nick Taylor,71.33,642,9
134,T130,T130,Xinjun Zhang,71.33,214,3
135,T136,T136,John Huh,71.38,571,8
136,T136,T136,C.T. Pan,71.38,571,8
137,138,138,Kevin Tway,71.42,857,12
138,T139,T139,Jonathan Randolph,71.5,143,2
139,T139,T139,Sam Saunders,71.5,286,4
140,141,141,Austin Cook,71.56,644,9
141,T142,T142,Daniel Berger,71.57,501,7
142,T142,T142,Sean O'Hair,71.57,501,7
143,T142,T142,Ollie Schniederjans,71.57,501,7
144,145,145,Lanto Griffin,71.6,358,5
145,T146,T146,Kevin Kisner,71.63,573,8
146,T146,T146,Louis Oosthuizen,71.63,573,8
147,148,148,Lucas Glover,71.67,430,6
148,149,149,Matt Kuchar,71.69,932,13
149,150,150,Anirban Lahiri,71.7,717,10
150,151,151,Jason Dufner,71.71,502,7
151,152,152,Brian Stuard,71.73,789,11
152,T153,T153,Wesley Bryan,71.75,287,4
153,T153,T153,Rory Sabbatini,71.75,574,8
154,T155,T155,Bill Haas,71.8,359,5
155,T155,T155,Kelly Kraft,71.8,359,5
156,T155,T155,Steve Wheatcroft,71.8,359,5
157,T158,T158,Denny McCarthy,71.83,431,6
158,T158,T158,Harold Varner III,71.83,431,6
159,T160,T160,Matt Atkins,72.0,144,2
160,T160,T160,Rod Pampling,72.0,288,4
161,T160,T160,Scott Piercy,72.0,504,7
162,T160,T160,Charl Schwartzel,72.0,288,4
163,164,164,Grayson Murray,72.1,721,10
164,165,165,J.T. Poston,72.13,577,8
165,166,166,D.A. Points,72.2,361,5
166,167,167,Roberto Díaz,72.25,289,4
167,168,168,Chris Stroud,72.29,506,7
168,169,169,Bud Cauley,72.33,217,3
169,170,170,Danny Lee,72.38,579,8
170,T171,T171,Robert Garrigus,72.5,580,8
171,T171,T171,Matt Jones,72.5,290,4
172,T171,T171,Peter Malnati,72.5,290,4
173,T171,T171,Ben Silverman,72.5,435,6
174,T175,T175,Sung Kang,72.57,508,7
175,T175,T175,Tyrone Van Aswegen,72.57,508,7
176,T177,T177,Jonas Blixt,72.67,218,3
177,T177,T177,Alex Cejka,72.67,218,3
178,179,179,Beau Hossler,72.69,1163,16
179,180,180,Corey Conners,72.71,509,7
180,181,181,Ethan Tracy,72.75,291,4
181,T182,T182,Adam Schenk,73.0,73,1
182,T182,T182,Andrew Yun,73.0,73,1
183,184,184,Michael Kim,73.17,439,6
184,185,185,Jim Furyk,73.2,366,5
185,186,186,Zecheng Dou,73.5,147,2
186,187,187,Zac Blair,73.75,295,4
187,188,188,Troy Merritt,73.83,443,6
188,189,189,Cameron Tringale,74.0,148,2
189,190,190,Hunter Mahan,74.25,297,4
190,191,191,Daniel Summerhays,74.33,223,3
191,192,192,Greg Chalmers,75.5,302,4
