,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
68,T67,T67,Jimmy Walker,70.19,1123,16
69,T70,T70,J.J. Henry,70.2,702,10
70,T70,T70,David Lingmerth,70.2,1053,15
71,72,72,Patrick Reed,70.22,1264,18
72,73,73,Trey Mullinax,70.23,913,13
73,74,74,Bubba Watson,70.24,1194,17
74,75,75,Ben Martin,70.25,843,12
75,76,76,Derek Fathauer,70.31,914,13
76,T77,T77,Emiliano Grillo,70.36,1548,22
77,T77,T77,Michael Thompson,70.36,774,11
78,T79,T79,Chris Kirk,70.38,1689,24
79,T79,T79,Sam Saunders,70.38,915,13
80,81,81,Stewart Cink,70.39,1267,18
81,82,82,Cameron Percy,70.4,704,10
82,T83,T83,Austin Cook,70.42,1690,24
83,T83,T83,Russell Knox,70.42,1338,19
84,85,85,Adam Schenk,70.46,916,13
85,T86,T86,Sam Ryder,70.47,1057,15
86,T86,T86,Brian Stuard,70.47,1198,17
87,T86,T86,Vaughn Taylor,70.47,1057,15
88,T89,T89,David Hearn,70.5,705,10
89,T89,T89,Louis Oosthuizen,70.5,846,12
90,91,91,Daniel Berger,70.53,1199,17
91,92,92,Ryan Armour,70.55,1552,22
92,93,93,Shawn Stefani,70.58,847,12
93,94,94,John Huh,70.59,1200,17
94,95,95,Kevin Streelman,70.6,1412,20
95,T96,T96,Ryan Palmer,70.64,777,11
96,T96,T96,Xinjun Zhang,70.64,777,11
97,98,98,Ryan Moore,70.65,1201,17
98,99,99,Danny Lee,70.67,1060,15
99,T100,T100,Keegan Bradley,70.71,1485,21
100,T100,T100,Ollie Schniederjans,70.71,1202,17
101,T102,T102,Bronson Burgoon,70.73,778,11
102,T102,T102,Brett Stegmaier,70.73,778,11
103,T104,T104,Retief Goosen,70.75,566,8
104,T104,T104,Martin Laird,70.75,849,12
105,106,106,Cody Gribble,70.78,637,9
106,107,107,Ian Poulter,70.79,991,14
107,T108,T108,Ricky Barnes,70.8,708,10
108,T108,T108,Jim Furyk,70.8,708,10
109,T108,T108,Kevin Kisner,70.8,1062,15
110,111,111,Pat Perez,70.81,1133,16
111,112,112,Billy Hurley III,70.83,425,6
112,113,113,Aaron Baddeley,70.86,992,14
113,114,114,Jon Rahm,70.87,1063,15
114,115,115,Andrew Putnam,70.88,1205,17
115,116,116,Ben Crane,70.9,709,10
116,117,117,Denny McCarthy,70.91,780,11
117,T118,T118,Andrew Landry,70.93,1064,15
118,T118,T118,Johnson Wagner,70.93,1064,15
119,120,120,Matt Kuchar,70.94,1277,18
120,T121,T121,Si Woo Kim,70.95,1561,22
121,T121,T121,Nick Watney,70.95,1419,20
122,T123,T123,Martin Flores,71.0,1065,15
123,T123,T123,J.B. Holmes,71.0,994,14
124,T123,T123,Mackenzie Hughes,71.0,781,11
125,T123,T123,Luke List,71.0,1349,19
126,T123,T123,Tom Lovelady,71.0,994,14
127,T123,T123,Peter Malnati,71.0,1065,15
128,129,129,Byeong Hun An,71.05,1350,19
129,130,130,Lanto Griffin,71.08,853,12
130,131,131,Marc Leishman,71.1,1493,21
131,132,132,Rory Sabbatini,71.11,1351,19
132,133,133,Kelly Kraft,71.13,1067,15
133,134,134,Satoshi Kodaira,71.14,498,7
134,135,135,Jonathan Randolph,71.2,712,10
135,136,136,J.T. Poston,71.21,997,14
136,T137,T137,Chad Campbell,71.23,926,13
137,T137,T137,Brendan Steele,71.23,926,13
138,T139,T139,Scott Brown,71.29,1212,17
139,T139,T139,Charley Hoffman,71.29,1212,17
140,T141,T141,Abraham Ancer,71.3,1426,20
141,T141,T141,Kevin Tway,71.3,1640,23
142,T143,T143,Scott Piercy,71.31,1141,16
143,T143,T143,Chris Stroud,71.31,927,13
144,145,145,Matt Jones,71.33,642,9
145,T146,T146,Bill Haas,71.36,785,11
146,T146,T146,Graeme McDowell,71.36,785,11
147,T148,T148,Lucas Glover,71.38,928,13
148,T148,T148,Tom Hoge,71.38,1142,16
149,150,150,Brian Harman,71.43,1500,21
150,151,151,Harold Varner III,71.44,1286,18
151,T152,T152,Bud Cauley,71.45,786,11
152,T152,T152,Sean O'Hair,71.45,786,11
153,T152,T152,Martin Piller,71.45,786,11
154,T155,T155,Kiradech Aphibarnrat,71.5,715,10
155,T155,T155,Robert Streb,71.5,572,8
156,157,157,"Ted Potter, Jr.",71.53,1073,15
157,158,158,Robert Garrigus,71.54,930,13
158,159,159,Jonas Blixt,71.56,644,9
159,T160,T160,Corey Conners,71.6,1432,20
160,T160,T160,Whee Kim,71.6,1074,15
161,162,162,Brice Garnett,71.61,1289,18
162,163,163,Troy Merritt,71.63,1146,16
163,164,164,Hudson Swafford,71.69,932,13
164,165,165,Anirban Lahiri,71.71,1219,17
165,166,166,Ben Silverman,71.73,1076,15
166,T167,T167,Jhonattan Vegas,71.78,1292,18
167,T167,T167,Steve Wheatcroft,71.78,646,9
168,169,169,Roberto Díaz,71.82,790,11
169,170,170,Rod Pampling,71.89,647,9
170,T171,T171,Talor Gooch,71.91,791,11
171,T171,T171,Hunter Mahan,71.91,791,11
172,173,173,Jason Dufner,71.92,863,12
173,174,174,Xander Schauffele,71.95,1439,20
174,175,175,Wesley Bryan,72.0,864,12
175,176,176,Jamie Lovemark,72.05,1369,19
176,177,177,Beau Hossler,72.08,1730,24
177,178,178,Charl Schwartzel,72.09,793,11
178,179,179,Matt Every,72.1,721,10
179,180,180,Kyle Stanley,72.11,1370,19
180,181,181,Tyrone Van Aswegen,72.24,1228,17
181,182,182,D.A. Points,72.33,434,6
182,183,183,Michael Kim,72.44,652,9
183,184,184,Ethan Tracy,72.45,797,11
184,185,185,Zac Blair,72.6,726,10
185,186,186,Sung Kang,72.67,1090,15
186,187,187,Zecheng Dou,72.75,291,4
187,188,188,Grayson Murray,72.93,1094,15
188,T189,T189,Cameron Tringale,73.0,511,7
189,T189,T189,Andrew Yun,73.0,73,1
190,191,191,Daniel Summerhays,73.2,366,5
191,T192,T192,Matt Atkins,73.33,440,6
192,T192,T192,Greg Chalmers,73.33,440,6
