,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
183,184,184,Chris Stroud,36.31,472,13
184,185,185,Steve Wheatcroft,36.36,400,11
185,186,186,Ricky Barnes,36.4,364,10
186,187,187,Lucas Glover,36.5,511,14
187,188,188,Kyle Thompson,36.75,147,4
188,189,189,Nick Taylor,36.76,625,17
189,190,190,Dominic Bozzelli,36.79,515,14
190,191,191,Rod Pampling,36.91,406,11
191,192,192,Jonathan Randolph,37.2,372,10
192,193,193,Andrew Yun,38.75,155,4
