,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
73,T73,T73,Jonathan Byrd,70.0,280,4
74,T73,T73,Kevin Chappell,70.0,350,5
75,T73,T73,Ben Crane,70.0,490,7
76,T73,T73,Tony Finau,70.0,490,7
77,T73,T73,Fabián Gómez,70.0,210,3
78,T73,T73,Charley Hoffman,70.0,420,6
79,T73,T73,Zach Johnson,70.0,560,8
80,T73,T73,Jason Kokrak,70.0,350,5
81,T73,T73,Brett Stegmaier,70.0,280,4
82,T73,T73,Hudson Swafford,70.0,350,5
83,84,84,Corey Conners,70.17,421,6
84,85,85,John Huh,70.2,351,5
85,86,86,Brandt Snedeker,70.22,632,9
86,87,87,Kevin Tway,70.23,913,13
87,T88,T88,Stewart Cink,70.25,562,8
88,T88,T88,Luke List,70.25,281,4
89,T88,T88,Hideki Matsuyama,70.25,562,8
90,91,91,Martin Flores,70.29,492,7
91,T92,T92,Ryan Armour,70.33,211,3
92,T92,T92,Matt Kuchar,70.33,633,9
93,T92,T92,William McGirt,70.33,422,6
94,95,95,Joel Dahmen,70.38,563,8
95,T96,T96,Tommy Fleetwood,70.4,352,5
96,T96,T96,Adam Hadwin,70.4,352,5
97,T96,T96,Tom Hoge,70.4,352,5
98,99,99,Martin Piller,70.43,493,7
99,100,100,Jhonattan Vegas,70.44,634,9
100,T101,T101,Matt Every,70.5,564,8
101,T101,T101,Kevin Na,70.5,282,4
102,T101,T101,Andrew Putnam,70.5,141,2
103,T101,T101,Sam Ryder,70.5,564,8
104,T101,T101,Ethan Tracy,70.5,564,8
105,T101,T101,Aaron Wise,70.5,282,4
106,107,107,Danny Lee,70.57,494,7
107,T108,T108,Kevin Kisner,70.6,353,5
108,T108,T108,J.J. Spaun,70.6,353,5
109,T108,T108,Gary Woodland,70.6,353,5
110,T111,T111,Branden Grace,70.75,283,4
111,T111,T111,James Hahn,70.75,283,4
112,113,113,Ian Poulter,70.8,354,5
113,T114,T114,Alex Cejka,70.86,496,7
114,T114,T114,"Ted Potter, Jr.",70.86,496,7
115,T116,T116,Matt Atkins,70.88,567,8
116,T116,T116,Si Woo Kim,70.88,567,8
117,118,118,Scott Brown,70.92,851,12
118,T119,T119,Aaron Baddeley,71.0,355,5
119,T119,T119,Ricky Barnes,71.0,213,3
120,T119,T119,Marc Leishman,71.0,284,4
121,T119,T119,Grayson Murray,71.0,355,5
122,T119,T119,Rob Oppenheim,71.0,497,7
123,T119,T119,Rod Pampling,71.0,213,3
124,T119,T119,Jordan Spieth,71.0,426,6
125,T119,T119,Brian Stuard,71.0,426,6
126,T119,T119,Nick Watney,71.0,355,5
127,T119,T119,Richy Werenski,71.0,497,7
128,129,129,Phil Mickelson,71.1,711,10
129,130,130,Chesson Hadley,71.17,427,6
130,131,131,Bronson Burgoon,71.2,712,10
131,132,132,Tyrone Van Aswegen,71.27,784,11
132,T133,T133,David Hearn,71.29,499,7
133,T133,T133,J.B. Holmes,71.29,499,7
134,T133,T133,Rory McIlroy,71.29,499,7
135,T133,T133,Ben Silverman,71.29,499,7
136,T133,T133,Xinjun Zhang,71.29,499,7
137,T138,T138,Nate Lashley,71.33,214,3
138,T138,T138,Jonathan Randolph,71.33,214,3
139,T138,T138,Kevin Streelman,71.33,428,6
140,141,141,Sam Saunders,71.38,571,8
141,T142,T142,Mackenzie Hughes,71.4,357,5
142,T142,T142,Graeme McDowell,71.4,357,5
143,T144,T144,Talor Gooch,71.43,500,7
144,T144,T144,Robert Streb,71.43,500,7
145,146,146,Patrick Reed,71.44,643,9
146,147,147,Derek Fathauer,71.45,786,11
147,T148,T148,Jonas Blixt,71.5,143,2
148,T148,T148,Robert Garrigus,71.5,572,8
149,T148,T148,Stephan Jaeger,71.5,286,4
150,T148,T148,Whee Kim,71.5,572,8
151,T152,T152,Abraham Ancer,71.67,215,3
152,T152,T152,Brian Harman,71.67,215,3
153,T152,T152,Billy Hurley III,71.67,645,9
154,T152,T152,Ben Martin,71.67,215,3
155,T152,T152,Louis Oosthuizen,71.67,215,3
156,T152,T152,Jimmy Walker,71.67,215,3
157,T158,T158,Chad Campbell,71.75,287,4
158,T158,T158,Retief Goosen,71.75,574,8
159,T160,T160,Anirban Lahiri,71.86,503,7
160,T160,T160,Kyle Thompson,71.86,503,7
161,162,162,Tom Lovelady,71.88,575,8
162,T163,T163,Blayne Barber,72.0,504,7
163,T163,T163,Bud Cauley,72.0,216,3
164,T163,T163,Jason Dufner,72.0,288,4
165,T163,T163,Brian Gay,72.0,72,1
166,T163,T163,Lanto Griffin,72.0,432,6
167,T163,T163,Patton Kizzire,72.0,288,4
168,T163,T163,Russell Knox,72.0,576,8
169,T163,T163,Peter Malnati,72.0,216,3
170,T163,T163,Patrick Rodgers,72.0,360,5
171,T163,T163,Adam Scott,72.0,432,6
172,T163,T163,Cameron Smith,72.0,216,3
173,174,174,Cody Gribble,72.13,577,8
174,175,175,Sean O'Hair,72.25,289,4
175,176,176,Scott Piercy,72.5,290,4
176,177,177,Tyler Duncan,72.57,508,7
177,178,178,Shawn Stefani,72.6,363,5
178,T179,T179,Greg Chalmers,72.67,218,3
179,T179,T179,Michael Thompson,72.67,218,3
180,T181,T181,Bill Haas,73.0,219,3
181,T181,T181,J.T. Poston,73.0,219,3
182,T181,T181,Scott Stallings,73.0,438,6
183,T181,T181,Chris Stroud,73.0,146,2
184,185,185,Sung Kang,73.5,147,2
185,186,186,Andrew Yun,73.6,368,5
186,187,187,Daniel Summerhays,73.75,295,4
187,T188,T188,Trey Mullinax,74.0,148,2
188,T188,T188,Cameron Tringale,74.0,222,3
189,190,190,Satoshi Kodaira,74.25,297,4
190,191,191,Charl Schwartzel,74.5,149,2
191,192,192,Tyrrell Hatton,75.0,75,1
192,193,193,Denny McCarthy,76.0,76,1
