,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
81,T81,T81,Kevin Chappell,70.27,1054,15
82,T81,T81,Brooks Koepka,70.27,1054,15
83,T84,T84,Hideki Matsuyama,70.29,1195,17
84,T84,T84,Troy Merritt,70.29,1195,17
85,86,86,Kevin Na,70.32,1336,19
86,T87,T87,Zac Blair,70.33,844,12
87,T87,T87,Brian Harman,70.33,1477,21
88,T87,T87,Hunter Mahan,70.33,844,12
89,T87,T87,Louis Oosthuizen,70.33,844,12
90,T91,T91,Charles Howell III,70.35,1618,23
91,T91,T91,Luke List,70.35,1407,20
92,T91,T91,Kevin Tway,70.35,1618,23
93,T91,T91,Nick Watney,70.35,1407,20
94,95,95,C.T. Pan,70.36,1548,22
95,96,96,Brice Garnett,70.37,1337,19
96,97,97,Alex Noren,70.38,915,13
97,T98,T98,Jonathan Byrd,70.4,704,10
98,T98,T98,Sung Kang,70.4,1056,15
99,T100,T100,Wesley Bryan,70.42,845,12
100,T100,T100,Talor Gooch,70.42,845,12
101,T100,T100,David Hearn,70.42,845,12
102,T100,T100,Xinjun Zhang,70.42,845,12
103,T104,T104,Satoshi Kodaira,70.43,493,7
104,T104,T104,Ian Poulter,70.43,986,14
105,T104,T104,Seamus Power,70.43,986,14
106,T107,T107,Joel Dahmen,70.44,1268,18
107,T107,T107,Danny Lee,70.44,1127,16
108,T109,T109,Brandon Harkins,70.45,1409,20
109,T109,T109,Andrew Putnam,70.45,1409,20
110,111,111,Sam Saunders,70.46,916,13
111,112,112,Ryan Armour,70.48,1621,23
112,T113,T113,Tyler Duncan,70.5,1269,18
113,T113,T113,Lanto Griffin,70.5,987,14
114,T113,T113,Ben Martin,70.5,846,12
115,T113,T113,Johnson Wagner,70.5,1128,16
116,T117,T117,Ryan Blaum,70.53,1058,15
117,T117,T117,Tom Lovelady,70.53,1058,15
118,T119,T119,Beau Hossler,70.54,1693,24
119,T119,T119,Nicholas Lindheim,70.54,917,13
120,T121,T121,Chad Campbell,70.57,988,14
121,T121,T121,Zach Johnson,70.57,1482,21
122,T121,T121,Jason Kokrak,70.57,1482,21
123,T124,T124,Graeme McDowell,70.58,847,12
124,T124,T124,Ryan Palmer,70.58,847,12
125,126,126,Cameron Tringale,70.63,565,8
126,127,127,Adam Hadwin,70.67,1484,21
127,128,128,James Hahn,70.69,1131,16
128,129,129,Tyrrell Hatton,70.75,849,12
129,130,130,Phil Mickelson,70.76,1486,21
130,131,131,J.J. Henry,70.77,920,13
131,132,132,Conrad Shindler,70.8,708,10
132,133,133,Shane Lowry,70.82,779,11
133,134,134,Tyrone Van Aswegen,70.83,1275,18
134,135,135,Shawn Stefani,70.86,992,14
135,136,136,Jhonattan Vegas,70.89,1347,19
136,T137,T137,Rob Oppenheim,70.9,709,10
137,T137,T137,Brian Stuard,70.9,1418,20
138,139,139,Jason Dufner,70.92,851,12
139,140,140,Martin Flores,70.94,1206,17
140,T141,T141,Ricky Barnes,71.0,710,10
141,T141,T141,Ben Crane,71.0,781,11
142,T141,T141,Patrick Rodgers,71.0,1278,18
143,T144,T144,Rafa Cabrera Bello,71.06,1208,17
144,T144,T144,Ollie Schniederjans,71.06,1279,18
145,146,146,Kiradech Aphibarnrat,71.1,711,10
146,T147,T147,Branden Grace,71.13,1067,15
147,T147,T147,Peter Malnati,71.13,1138,16
148,T149,T149,Alex Cejka,71.14,996,14
149,T149,T149,D.A. Points,71.14,498,7
150,T149,T149,Brendan Steele,71.14,996,14
151,152,152,Brett Stegmaier,71.17,854,12
152,153,153,Retief Goosen,71.25,570,8
153,154,154,Si Woo Kim,71.27,1568,22
154,155,155,Nick Taylor,71.29,1212,17
155,156,156,Harold Varner III,71.32,1355,19
156,157,157,Martin Piller,71.33,856,12
157,158,158,Stephan Jaeger,71.36,999,14
158,T159,T159,Matt Atkins,71.38,571,8
159,T159,T159,Keith Mitchell,71.38,1499,21
160,161,161,Pat Perez,71.41,1214,17
161,162,162,Aaron Baddeley,71.43,1000,14
162,163,163,Adam Schenk,71.53,1073,15
163,164,164,Whee Kim,71.56,1145,16
164,165,165,Robert Streb,71.6,716,10
165,T166,T166,Roberto Díaz,71.62,931,13
166,T166,T166,Ethan Tracy,71.62,931,13
167,T168,T168,Greg Chalmers,71.63,573,8
168,T168,T168,David Lingmerth,71.63,1146,16
169,170,170,Jimmy Walker,71.65,1218,17
170,T171,T171,Bill Haas,71.67,1075,15
171,T171,T171,Daniel Summerhays,71.67,430,6
172,T173,T173,Ben Silverman,71.71,1219,17
173,T173,T173,Hudson Swafford,71.71,1004,14
174,175,175,Russell Henley,71.73,1076,15
175,176,176,Chris Stroud,71.77,933,13
176,177,177,Grayson Murray,71.8,1077,15
177,178,178,Matt Every,71.82,790,11
178,T179,T179,Fabián Gómez,71.83,1293,18
179,T179,T179,Cameron Percy,71.83,862,12
180,181,181,Sean O'Hair,72.0,792,11
181,182,182,Jonas Blixt,72.1,721,10
182,183,183,Kelly Kraft,72.18,1227,17
183,184,184,Cody Gribble,72.2,722,10
184,185,185,Lucas Glover,72.29,1012,14
185,T186,T186,Charl Schwartzel,72.45,797,11
186,T186,T186,Steve Wheatcroft,72.45,797,11
187,188,188,Jonathan Randolph,72.5,725,10
188,189,189,Zecheng Dou,72.8,364,5
189,190,190,Dominic Bozzelli,72.86,1020,14
190,191,191,Rod Pampling,73.55,809,11
191,192,192,Kyle Thompson,73.75,295,4
192,193,193,Andrew Yun,77.25,309,4
