,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
80,T81,T81,Ryan Blaum,70.5,282,4
81,T81,T81,Brian Harman,70.5,423,6
82,T81,T81,Rory McIlroy,70.5,564,8
83,T81,T81,Sean O'Hair,70.5,282,4
84,T81,T81,Andrew Putnam,70.5,141,2
85,T81,T81,Brandt Snedeker,70.5,564,8
86,T81,T81,Michael Thompson,70.5,141,2
87,T81,T81,Cameron Tringale,70.5,282,4
88,T81,T81,Tyrone Van Aswegen,70.5,705,10
89,90,90,Adam Schenk,70.56,635,9
90,T91,T91,Zach Johnson,70.6,706,10
91,T91,T91,Kevin Na,70.6,353,5
92,T93,T93,James Hahn,70.67,212,3
93,T93,T93,Matt Jones,70.67,424,6
94,T93,T93,Jonathan Randolph,70.67,212,3
95,T96,T96,Martin Piller,70.71,495,7
96,T96,T96,Sam Ryder,70.71,495,7
97,T98,T98,Stewart Cink,70.75,566,8
98,T98,T98,Whee Kim,70.75,566,8
99,T98,T98,Tom Lovelady,70.75,566,8
100,T98,T98,Cameron Smith,70.75,283,4
101,T102,T102,Byeong Hun An,70.8,354,5
102,T102,T102,Daniel Berger,70.8,354,5
103,T102,T102,Branden Grace,70.8,354,5
104,T102,T102,Hunter Mahan,70.8,354,5
105,T102,T102,Ryan Moore,70.8,354,5
106,T107,T107,Martin Flores,70.83,425,6
107,T107,T107,Robert Garrigus,70.83,425,6
108,T107,T107,Francesco Molinari,70.83,425,6
109,T107,T107,Jon Rahm,70.83,425,6
110,T107,T107,Adam Scott,70.83,425,6
111,T112,T112,Pat Perez,70.88,567,8
112,T112,T112,Sam Saunders,70.88,567,8
113,114,114,Derek Fathauer,70.91,780,11
114,T115,T115,Bronson Burgoon,71.0,639,9
115,T115,T115,Jonathan Byrd,71.0,213,3
116,T115,T115,Ben Crane,71.0,568,8
117,T115,T115,Tyrrell Hatton,71.0,142,2
118,T115,T115,Jason Kokrak,71.0,355,5
119,T115,T115,Kelly Kraft,71.0,710,10
120,T115,T115,Anirban Lahiri,71.0,497,7
121,T115,T115,Troy Merritt,71.0,142,2
122,T115,T115,Alex Noren,71.0,497,7
123,T115,T115,J.T. Poston,71.0,213,3
124,T115,T115,J.J. Spaun,71.0,355,5
125,126,126,Tony Finau,71.11,640,9
126,127,127,Richy Werenski,71.13,569,8
127,T128,T128,William McGirt,71.17,427,6
128,T128,T128,Jhonattan Vegas,71.17,854,12
129,130,130,Hudson Swafford,71.2,356,5
130,131,131,Cody Gribble,71.22,641,9
131,132,132,Scott Brown,71.25,855,12
132,T133,T133,Harris English,71.29,499,7
133,T133,T133,Gary Woodland,71.29,499,7
134,T135,T135,Paul Casey,71.33,428,6
135,T135,T135,Greg Chalmers,71.33,214,3
136,T135,T135,Tom Hoge,71.33,428,6
137,T135,T135,Conrad Shindler,71.33,214,3
138,T139,T139,Sung Kang,71.5,286,4
139,T139,T139,Ben Martin,71.5,286,4
140,141,141,Ethan Tracy,71.57,501,7
141,142,142,Ryan Palmer,71.71,502,7
142,T143,T143,Patrick Cantlay,71.8,359,5
143,T143,T143,Graeme McDowell,71.8,359,5
144,145,145,Scott Stallings,71.83,431,6
145,146,146,Nick Taylor,71.86,503,7
146,147,147,Si Woo Kim,71.9,719,10
147,T148,T148,Dominic Bozzelli,72.0,360,5
148,T148,T148,Chad Campbell,72.0,288,4
149,T148,T148,Alex Cejka,72.0,432,6
150,T148,T148,Talor Gooch,72.0,432,6
151,T148,T148,Retief Goosen,72.0,648,9
152,T148,T148,Bill Haas,72.0,216,3
153,T148,T148,Mackenzie Hughes,72.0,360,5
154,T148,T148,John Huh,72.0,360,5
155,T148,T148,Charl Schwartzel,72.0,144,2
156,T148,T148,Brendan Steele,72.0,432,6
157,T148,T148,Vaughn Taylor,72.0,144,2
158,T148,T148,Nick Watney,72.0,288,4
159,T160,T160,Billy Hurley III,72.11,649,9
160,T160,T160,Peter Uihlein,72.11,649,9
161,T162,T162,David Hearn,72.17,433,6
162,T162,T162,Shawn Stefani,72.17,433,6
163,T164,T164,Stephan Jaeger,72.25,289,4
164,T164,T164,Chez Reavie,72.25,289,4
165,T166,T166,Rory Sabbatini,72.29,506,7
166,T166,T166,Xinjun Zhang,72.29,506,7
167,T168,T168,Jamie Lovemark,72.33,217,3
168,T168,T168,Ben Silverman,72.33,434,6
169,170,170,Aaron Baddeley,72.4,362,5
170,171,171,J.B. Holmes,72.43,507,7
171,172,172,Seamus Power,72.63,581,8
172,173,173,Ricky Barnes,72.67,218,3
173,174,174,Kyle Thompson,72.86,510,7
174,T175,T175,Ryan Armour,73.0,292,4
175,T175,T175,Shane Lowry,73.0,73,1
176,T175,T175,Chris Stroud,73.0,146,2
177,T178,T178,Jason Dufner,73.17,439,6
178,T178,T178,Robert Streb,73.17,439,6
179,180,180,Andrew Landry,73.29,513,7
180,181,181,Rod Pampling,73.33,220,3
181,182,182,Satoshi Kodaira,73.43,514,7
182,T183,T183,Wesley Bryan,73.5,294,4
183,T183,T183,Zecheng Dou,73.5,147,2
184,T183,T183,Nate Lashley,73.5,147,2
185,186,186,Andrew Yun,73.6,368,5
186,187,187,Matt Every,73.63,589,8
187,T188,T188,Kevin Chappell,73.67,442,6
188,T188,T188,Peter Malnati,73.67,221,3
189,190,190,Jonas Blixt,74.0,148,2
190,191,191,Lucas Glover,74.25,297,4
191,192,192,Bud Cauley,74.33,223,3
192,193,193,Patton Kizzire,74.6,373,5
