,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
58,T57,T57,Andrew Putnam,69.83,419,6
59,60,60,Rickie Fowler,69.86,978,14
60,61,61,Webb Simpson,69.91,769,11
61,62,62,Dustin Johnson,69.92,909,13
62,T63,T63,Scott Brown,70.0,280,4
63,T63,T63,Bud Cauley,70.0,280,4
64,T63,T63,Stewart Cink,70.0,700,10
65,T63,T63,Kevin Kisner,70.0,630,9
66,T63,T63,Brooks Koepka,70.0,630,9
67,T63,T63,Tom Lovelady,70.0,420,6
68,T63,T63,"Ted Potter, Jr.",70.0,280,4
69,T63,T63,Peter Uihlein,70.0,350,5
70,71,71,Patrick Cantlay,70.09,771,11
71,72,72,Louis Oosthuizen,70.1,701,10
72,73,73,Kevin Na,70.11,631,9
73,T74,T74,Denny McCarthy,70.17,421,6
74,T74,T74,J.J. Spaun,70.17,421,6
75,T74,T74,Kevin Streelman,70.17,421,6
76,77,77,Bubba Watson,70.2,702,10
77,78,78,Vaughn Taylor,70.22,632,9
78,T79,T79,Matt Kuchar,70.25,562,8
79,T79,T79,Shane Lowry,70.25,281,4
80,T81,T81,Harris English,70.33,422,6
81,T81,T81,David Hearn,70.33,422,6
82,T81,T81,Hideki Matsuyama,70.33,633,9
83,T84,T84,Brian Harman,70.38,563,8
84,T84,T84,Gary Woodland,70.38,563,8
85,T86,T86,Martin Laird,70.4,352,5
86,T86,T86,Johnson Wagner,70.4,352,5
87,T86,T86,Nick Watney,70.4,352,5
88,T89,T89,Zac Blair,70.5,282,4
89,T89,T89,Jonas Blixt,70.5,141,2
90,T89,T89,Bronson Burgoon,70.5,141,2
91,T89,T89,Cody Gribble,70.5,141,2
92,T89,T89,Satoshi Kodaira,70.5,141,2
93,T89,T89,Kelly Kraft,70.5,423,6
94,T89,T89,Rory Sabbatini,70.5,564,8
95,T89,T89,Cameron Tringale,70.5,141,2
96,97,97,Whee Kim,70.56,635,9
97,98,98,Brice Garnett,70.57,494,7
98,T99,T99,Daniel Berger,70.6,353,5
99,T99,T99,Austin Cook,70.6,353,5
100,T99,T99,Tommy Fleetwood,70.6,706,10
101,T99,T99,C.T. Pan,70.6,706,10
102,103,103,William McGirt,70.67,424,6
103,104,104,Alex Noren,70.71,495,7
104,T105,T105,Pat Perez,70.75,566,8
105,T105,T105,Ben Silverman,70.75,283,4
106,107,107,Henrik Stenson,70.78,637,9
107,T108,T108,Corey Conners,70.8,354,5
108,T108,T108,Ian Poulter,70.8,354,5
109,110,110,Phil Mickelson,70.82,779,11
110,111,111,Peter Malnati,70.83,425,6
111,T112,T112,Si Woo Kim,70.86,496,7
112,T112,T112,Jamie Lovemark,70.86,496,7
113,T114,T114,Dominic Bozzelli,71.0,284,4
114,T114,T114,Kevin Chappell,71.0,355,5
115,T114,T114,Ben Crane,71.0,142,2
116,T114,T114,Branden Grace,71.0,497,7
117,T114,T114,Charley Hoffman,71.0,497,7
118,T114,T114,Billy Hurley III,71.0,71,1
119,T114,T114,Patton Kizzire,71.0,284,4
120,T114,T114,Ryan Palmer,71.0,426,6
121,T114,T114,D.A. Points,71.0,142,2
122,T114,T114,Brendan Steele,71.0,355,5
123,T114,T114,Shawn Stefani,71.0,284,4
124,T114,T114,Brian Stuard,71.0,497,7
125,126,126,Zach Johnson,71.11,640,9
126,T127,T127,Jason Kokrak,71.14,498,7
127,T127,T127,Keith Mitchell,71.14,498,7
128,T129,T129,Grayson Murray,71.17,427,6
129,T129,T129,Seamus Power,71.17,427,6
130,131,131,Chris Stroud,71.2,356,5
131,T132,T132,Bill Haas,71.25,285,4
132,T132,T132,John Huh,71.25,285,4
133,T132,T132,David Lingmerth,71.25,285,4
134,T132,T132,Trey Mullinax,71.25,285,4
135,T132,T132,Tyrone Van Aswegen,71.25,285,4
136,T137,T137,Luke List,71.33,856,12
137,T137,T137,Nick Taylor,71.33,214,3
138,139,139,Patrick Reed,71.4,714,10
139,140,140,Sam Saunders,71.43,500,7
140,T141,T141,Talor Gooch,71.5,429,6
141,T141,T141,Tyrrell Hatton,71.5,429,6
142,T141,T141,Hunter Mahan,71.5,429,6
143,T141,T141,Jimmy Walker,71.5,429,6
144,145,145,Tom Hoge,71.57,501,7
145,T146,T146,Kiradech Aphibarnrat,71.67,215,3
146,T146,T146,Marc Leishman,71.67,645,9
147,T146,T146,Adam Schenk,71.67,215,3
148,T146,T146,Xinjun Zhang,71.67,215,3
149,T150,T150,Adam Hadwin,71.71,502,7
150,T150,T150,Ollie Schniederjans,71.71,502,7
151,T152,T152,Robert Garrigus,71.75,287,4
152,T152,T152,Jhonattan Vegas,71.75,287,4
153,154,154,Steve Wheatcroft,71.8,359,5
154,155,155,Lucas Glover,71.83,431,6
155,156,156,Rafa Cabrera Bello,71.9,719,10
156,T157,T157,Matt Atkins,72.0,216,3
157,T157,T157,Chad Campbell,72.0,144,2
158,T157,T157,Greg Chalmers,72.0,144,2
159,T157,T157,Retief Goosen,72.0,216,3
160,T157,T157,Russell Henley,72.0,432,6
161,T157,T157,Conrad Shindler,72.0,72,1
162,T163,T163,Alex Cejka,72.2,361,5
163,T163,T163,Cameron Percy,72.2,361,5
164,T165,T165,Roberto Díaz,72.33,217,3
165,T165,T165,Lanto Griffin,72.33,217,3
166,T165,T165,Brandon Harkins,72.33,217,3
167,T165,T165,Martin Piller,72.33,217,3
168,T165,T165,Michael Thompson,72.33,217,3
169,T170,T170,Charles Howell III,72.5,725,10
170,T170,T170,Mackenzie Hughes,72.5,145,2
171,T170,T170,Nicholas Lindheim,72.5,290,4
172,T170,T170,Charl Schwartzel,72.5,290,4
173,T174,T174,Jason Dufner,72.6,363,5
174,T174,T174,James Hahn,72.6,363,5
175,176,176,Matt Every,72.67,218,3
176,T177,T177,Sean O'Hair,72.8,364,5
177,T177,T177,Patrick Rodgers,72.8,364,5
178,T179,T179,Zecheng Dou,73.0,73,1
179,T179,T179,Scott Piercy,73.0,292,4
180,T179,T179,Jonathan Randolph,73.0,219,3
181,182,182,Aaron Baddeley,73.25,293,4
182,183,183,Fabián Gómez,73.33,220,3
183,184,184,Tyler Duncan,73.4,367,5
184,T185,T185,Rob Oppenheim,73.5,147,2
185,T185,T185,Ethan Tracy,73.5,147,2
186,187,187,Martin Flores,74.5,149,2
187,188,188,Rod Pampling,75.0,75,1
188,189,189,Stephan Jaeger,76.0,76,1
