,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Talor Gooch,66.5,266,4
1,T1,T1,Keith Mitchell,66.5,266,4
2,3,3,Dustin Johnson,67.0,67,1
3,4,4,Rickie Fowler,67.5,135,2
4,5,5,Jon Rahm,67.6,338,5
5,T6,T6,Bronson Burgoon,68.0,204,3
6,T6,T6,Adam Schenk,68.0,204,3
7,8,8,Andrew Putnam,68.13,545,8
8,9,9,Ryan Armour,68.15,886,13
9,10,10,Abraham Ancer,68.22,614,9
10,11,11,Blayne Barber,68.33,205,3
11,12,12,Zach Johnson,68.4,342,5
12,T13,T13,Tony Finau,68.5,274,4
13,T13,T13,Brett Stegmaier,68.5,411,6
14,15,15,Peter Malnati,68.55,754,11
15,16,16,Ian Poulter,68.6,343,5
16,T17,T17,Beau Hossler,68.67,618,9
17,T17,T17,Rory McIlroy,68.67,206,3
18,19,19,Kevin Na,68.75,550,8
19,20,20,Keegan Bradley,68.83,413,6
20,T21,T21,Cameron Percy,68.86,482,7
21,T21,T21,Chez Reavie,68.86,482,7
22,T23,T23,Lucas Glover,69.0,276,4
23,T23,T23,Russell Knox,69.0,276,4
24,T23,T23,Kevin Tway,69.0,276,4
25,T23,T23,Gary Woodland,69.0,552,8
26,T23,T23,Tiger Woods,69.0,138,2
27,28,28,Chris Kirk,69.09,760,11
28,29,29,Patrick Cantlay,69.13,553,8
29,30,30,Seamus Power,69.14,484,7
30,31,31,Steve Wheatcroft,69.17,415,6
31,32,32,Aaron Wise,69.2,692,10
32,33,33,Corey Conners,69.22,623,9
33,34,34,Billy Hurley III,69.25,277,4
34,35,35,Bill Haas,69.29,485,7
35,36,36,Luke List,69.38,555,8
36,37,37,Nick Watney,69.44,625,9
37,38,38,Vaughn Taylor,69.45,764,11
38,T39,T39,Alex Cejka,69.5,278,4
39,T39,T39,Joel Dahmen,69.5,417,6
40,T39,T39,Tyler Duncan,69.5,695,10
41,T39,T39,Brandon Harkins,69.5,278,4
42,T39,T39,J.B. Holmes,69.5,139,2
43,T39,T39,Jason Kokrak,69.5,695,10
44,T39,T39,Sam Ryder,69.5,417,6
45,T39,T39,Sam Saunders,69.5,417,6
46,T39,T39,Hudson Swafford,69.5,556,8
47,48,48,John Huh,69.56,626,9
48,49,49,Kyle Stanley,69.67,418,6
49,T50,T50,Zac Blair,69.75,279,4
50,T50,T50,Hunter Mahan,69.75,279,4
51,T52,T52,Tom Hoge,69.78,628,9
52,T52,T52,Denny McCarthy,69.78,628,9
