,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Shane Lowry,64,2.8,14,5
1,T2,T2,Austin Cook,107,2.86,232,81
2,T2,T2,Johnson Wagner,75,2.86,217,76
3,T4,T4,Ben Crane,65,2.88,199,69
4,T4,T4,Dustin Johnson,77,2.88,173,60
5,6,6,Ricky Barnes,65,2.89,127,44
6,T7,T7,Rickie Fowler,74,2.91,186,64
7,T7,T7,Chesson Hadley,103,2.91,192,66
8,T7,T7,Nick Watney,94,2.91,131,45
9,T10,T10,J.J. Henry,81,2.92,140,48
10,T10,T10,Brooks Koepka,64,2.92,140,48
11,T10,T10,Andrew Putnam,97,2.92,152,52
12,T13,T13,Jason Day,75,2.93,176,60
13,T13,T13,Zecheng Dou,53,2.93,129,44
14,T13,T13,Seamus Power,86,2.93,179,61
15,T16,T16,Zac Blair,64,2.94,156,53
16,T16,T16,Mackenzie Hughes,80,2.94,153,52
17,T16,T16,Pat Perez,82,2.94,153,52
18,T16,T16,Kyle Stanley,93,2.94,106,36
19,T16,T16,Nick Taylor,94,2.94,235,80
20,T21,T21,Bryson DeChambeau,93,2.95,192,65
21,T21,T21,Branden Grace,67,2.95,168,57
22,T21,T21,Charles Howell III,104,2.95,189,64
23,T21,T21,Kevin Kisner,89,2.95,165,56
24,T21,T21,Louis Oosthuizen,62,2.95,121,41
25,T26,T26,Keegan Bradley,98,2.96,142,48
26,T26,T26,Patrick Cantlay,87,2.96,157,53
27,T26,T26,Tommy Fleetwood,73,2.96,166,56
28,T26,T26,Tyrrell Hatton,58,2.96,83,28
29,T26,T26,Zach Johnson,94,2.96,213,72
30,T26,T26,Jason Kokrak,99,2.96,275,93
31,T26,T26,Francesco Molinari,73,2.96,213,72
32,T26,T26,Brandt Snedeker,84,2.96,237,80
33,T26,T26,Cameron Tringale,67,2.96,166,56
34,T35,T35,Martin Flores,92,2.97,202,68
35,T35,T35,Chez Reavie,93,2.97,229,77
36,T37,T37,Scott Brown,102,2.98,277,93
37,T37,T37,Paul Casey,74,2.98,134,45
38,T37,T37,Harris English,84,2.98,170,57
39,T37,T37,Jim Furyk,50,2.98,119,40
40,T37,T37,Patton Kizzire,92,2.98,131,44
41,T37,T37,Rob Oppenheim,74,2.98,191,64
42,T37,T37,C.T. Pan,104,2.98,265,89
43,T37,T37,"Ted Potter, Jr.",87,2.98,170,57
44,T37,T37,Brendan Steele,74,2.98,155,52
45,46,46,Danny Lee,88,2.99,251,84
46,T47,T47,Daniel Berger,81,3.0,156,52
47,T47,T47,Bronson Burgoon,69,3.0,279,93
48,T47,T47,Tony Finau,105,3.0,231,77
49,T47,T47,James Hahn,85,3.0,192,64
50,T47,T47,Hunter Mahan,67,3.0,147,49
51,T47,T47,Trey Mullinax,75,3.0,99,33
52,T47,T47,D.A. Points,63,3.0,75,25
53,T47,T47,Jon Rahm,71,3.0,111,37
54,T47,T47,Xander Schauffele,96,3.0,180,60
55,T47,T47,Ben Silverman,90,3.0,327,109
56,T47,T47,Webb Simpson,95,3.0,252,84
57,T47,T47,Xinjun Zhang,81,3.0,303,101
58,T59,T59,Brice Garnett,99,3.01,235,78
59,T59,T59,Andrew Landry,82,3.01,205,68
60,T59,T59,Sam Ryder,82,3.01,232,77
61,T59,T59,Justin Thomas,91,3.01,205,68
62,T59,T59,Jhonattan Vegas,92,3.01,241,80
63,T64,T64,Dominic Bozzelli,65,3.02,181,60
64,T64,T64,Tyler Duncan,97,3.02,169,56
65,T64,T64,Robert Garrigus,80,3.02,245,81
66,T64,T64,Tom Hoge,101,3.02,184,61
67,T64,T64,Sung Kang,89,3.02,184,61
68,T64,T64,Phil Mickelson,90,3.02,269,89
69,T64,T64,Justin Rose,70,3.02,160,53
70,T64,T64,Henrik Stenson,60,3.02,148,49
71,T64,T64,Tyrone Van Aswegen,101,3.02,293,97
72,T64,T64,Tiger Woods,68,3.02,184,61
73,T74,T74,David Hearn,66,3.03,182,60
74,T74,T74,Chris Kirk,108,3.03,230,76
75,T74,T74,Brett Stegmaier,67,3.03,194,64
76,T74,T74,Brian Stuard,103,3.03,221,73
77,T74,T74,Kevin Tway,110,3.03,282,93
78,T74,T74,Aaron Wise,90,3.03,197,65
79,T80,T80,Jonas Blixt,67,3.04,146,48
80,T80,T80,Jonathan Byrd,70,3.04,283,93
81,T80,T80,Bud Cauley,55,3.04,161,53
82,T80,T80,Retief Goosen,60,3.04,222,73
83,T80,T80,Kevin Na,91,3.04,207,68
84,T80,T80,Jordan Spieth,81,3.04,210,69
85,T80,T80,Harold Varner III,91,3.04,295,97
86,T87,T87,Ryan Blaum,81,3.05,174,57
87,T87,T87,Talor Gooch,78,3.05,232,76
88,T87,T87,Russell Henley,77,3.05,183,60
89,T87,T87,John Huh,94,3.05,198,65
90,T87,T87,Kelly Kraft,94,3.05,296,97
91,T87,T87,Marc Leishman,93,3.05,195,64
92,T87,T87,Denny McCarthy,71,3.05,122,40
93,T87,T87,Keith Mitchell,99,3.05,256,84
94,T87,T87,Adam Schenk,86,3.05,305,100
95,T96,T96,Derek Fathauer,84,3.06,309,101
96,T96,T96,Brian Gay,103,3.06,98,32
97,T96,T96,Fabián Gómez,88,3.06,150,49
98,T96,T96,Charley Hoffman,87,3.06,196,64
99,T96,T96,Whee Kim,93,3.06,220,72
100,T96,T96,Grayson Murray,72,3.06,110,36
101,T96,T96,Alex Noren,67,3.06,196,64
102,T96,T96,J.T. Poston,73,3.06,159,52
103,T96,T96,Patrick Rodgers,97,3.06,196,64
104,T105,T105,Ryan Armour,109,3.07,175,57
105,T105,T105,Aaron Baddeley,84,3.07,129,42
106,T105,T105,Alex Cejka,77,3.07,184,60
107,T105,T105,Corey Conners,97,3.07,233,76
108,T105,T105,Brandon Harkins,101,3.07,224,73
109,T105,T105,Matt Jones,70,3.07,172,56
110,T105,T105,Russell Knox,94,3.07,233,76
111,T105,T105,Nate Lashley,51,3.07,86,28
