,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
132,T119,T119,Nick Watney,94,4.06,1542,380
133,T119,T119,Richy Werenski,98,4.06,1857,457
134,T135,T135,Daniel Berger,81,4.07,1505,370
135,T135,T135,Dominic Bozzelli,65,4.07,1335,328
136,T135,T135,Bronson Burgoon,69,4.07,1423,350
137,T135,T135,Retief Goosen,60,4.07,1104,271
138,T135,T135,Lanto Griffin,80,4.07,1541,379
139,T135,T135,Bill Haas,76,4.07,1567,385
140,T135,T135,David Hearn,66,4.07,1322,325
141,T135,T135,Tom Hoge,101,4.07,1937,476
142,T135,T135,Si Woo Kim,108,4.07,2395,589
143,T135,T135,Nicholas Lindheim,77,4.07,1348,331
144,T135,T135,Denny McCarthy,71,4.07,1542,379
145,T135,T135,Ryan Palmer,69,4.07,1552,381
146,T135,T135,Scott Piercy,84,4.07,1748,430
147,T135,T135,"Ted Potter, Jr.",87,4.07,1804,443
148,T135,T135,Jonathan Randolph,71,4.07,1266,311
149,T135,T135,Ben Silverman,90,4.07,1662,408
150,T135,T135,Jhonattan Vegas,92,4.07,1687,414
151,T135,T135,Xinjun Zhang,81,4.07,1575,387
152,T153,T153,Roberto Díaz,72,4.08,1421,348
153,T153,T153,Jason Dufner,71,4.08,1439,353
154,T153,T153,Lucas Glover,65,4.08,1180,289
155,T153,T153,John Huh,94,4.08,1822,447
156,T153,T153,Michael Kim,74,4.08,1702,417
157,T153,T153,Martin Piller,79,4.08,1702,417
158,T153,T153,Seamus Power,86,4.08,1593,390
159,T153,T153,Patrick Rodgers,97,4.08,1725,423
160,T153,T153,Brett Stegmaier,67,4.08,1060,260
161,T153,T153,Michael Thompson,62,4.08,1300,319
162,T153,T153,Harold Varner III,91,4.08,1724,423
163,T164,T164,Jonas Blixt,67,4.09,1112,272
164,T164,T164,Alex Cejka,77,4.09,1194,292
165,T164,T164,Jim Furyk,50,4.09,1109,271
166,T164,T164,Brandon Harkins,101,4.09,1853,453
167,T164,T164,Billy Hurley III,70,4.09,1384,338
168,T164,T164,Shawn Stefani,76,4.09,1536,376
169,T170,T170,Bud Cauley,55,4.1,1057,258
170,T170,T170,Talor Gooch,78,4.1,1594,389
171,T170,T170,Nate Lashley,51,4.1,1062,259
172,T170,T170,Rob Oppenheim,74,4.1,1323,323
173,T170,T170,Charl Schwartzel,65,4.1,1209,295
174,T170,T170,Nick Taylor,94,4.1,1874,457
175,T176,T176,Chad Campbell,87,4.11,1594,388
176,T176,T176,Derek Fathauer,84,4.11,1831,445
177,T176,T176,Martin Flores,92,4.11,1511,368
178,T176,T176,Sam Saunders,80,4.11,1625,395
179,T176,T176,Adam Schenk,86,4.11,1518,369
180,T181,T181,Sung Kang,89,4.12,1875,455
181,T181,T181,Robert Streb,78,4.12,1500,364
182,T181,T181,Daniel Summerhays,51,4.12,914,222
183,T181,T181,Ethan Tracy,72,4.12,1408,342
184,T185,T185,Ricky Barnes,65,4.13,1279,310
185,T185,T185,Matt Every,79,4.13,1453,352
186,T185,T185,Satoshi Kodaira,51,4.13,1123,272
187,T185,T185,Cameron Tringale,67,4.13,1370,332
188,189,189,Rod Pampling,62,4.15,1088,262
189,190,190,Andrew Yun,51,4.16,1020,245
190,191,191,Greg Chalmers,56,4.19,1164,278
191,T192,T192,Zecheng Dou,53,4.2,1068,254
192,T192,T192,D.A. Points,63,4.2,1460,348
