,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Conrad Shindler,33.5,268,8
1,2,2,Brooks Koepka,33.73,506,15
2,T3,T3,Dustin Johnson,33.94,611,18
3,T3,T3,Jordan Spieth,33.94,577,17
4,T5,T5,Dominic Bozzelli,34.0,374,11
5,T5,T5,Hideki Matsuyama,34.0,544,16
6,T5,T5,Kyle Thompson,34.0,68,2
7,T5,T5,Tiger Woods,34.0,544,16
8,T9,T9,Rafa Cabrera Bello,34.24,582,17
9,T9,T9,Chez Reavie,34.24,582,17
10,11,11,Keith Mitchell,34.25,685,20
11,12,12,Ryan Palmer,34.27,377,11
12,T13,T13,J.J. Henry,34.3,343,10
13,T13,T13,Phil Mickelson,34.3,686,20
14,T15,T15,Francesco Molinari,34.31,549,16
15,T15,T15,Brandt Snedeker,34.31,549,16
16,17,17,Kevin Na,34.37,653,19
17,18,18,James Hahn,34.44,551,16
18,19,19,Seamus Power,34.46,448,13
19,T20,T20,Russell Henley,34.47,517,15
20,T20,T20,Peter Uihlein,34.47,517,15
21,22,22,Webb Simpson,34.48,724,21
22,T23,T23,Harris English,34.5,345,10
23,T23,T23,Jason Kokrak,34.5,690,20
24,T23,T23,Aaron Wise,34.5,552,16
25,26,26,Kelly Kraft,34.53,518,15
26,27,27,Brandon Harkins,34.58,657,19
27,28,28,John Huh,34.59,588,17
28,T29,T29,J.J. Spaun,34.6,519,15
29,T29,T29,Nick Taylor,34.6,519,15
30,31,31,Tony Finau,34.61,796,23
31,T32,T32,Rory McIlroy,34.62,450,13
32,T32,T32,Sam Saunders,34.62,450,13
33,34,34,Patrick Cantlay,34.63,658,19
34,T35,T35,Ollie Schniederjans,34.65,589,17
35,T35,T35,Justin Thomas,34.65,693,20
36,T37,T37,Stephan Jaeger,34.69,451,13
37,T37,T37,Patton Kizzire,34.69,555,16
38,T37,T37,Trey Mullinax,34.69,451,13
39,T40,T40,Chesson Hadley,34.7,694,20
40,T40,T40,Zach Johnson,34.7,694,20
41,T40,T40,C.T. Pan,34.7,694,20
42,43,43,Bubba Watson,34.71,590,17
43,44,44,Patrick Rodgers,34.72,625,18
44,T45,T45,Bryson DeChambeau,34.73,764,22
45,T45,T45,Mackenzie Hughes,34.73,382,11
46,T47,T47,Tyrrell Hatton,34.75,417,12
47,T47,T47,Jimmy Walker,34.75,556,16
48,49,49,Fabián Gómez,34.79,487,14
49,T50,T50,Adam Hadwin,34.8,696,20
50,T50,T50,David Lingmerth,34.8,522,15
51,T50,T50,Rob Oppenheim,34.8,348,10
52,T53,T53,Scott Piercy,34.81,557,16
53,T53,T53,Scott Stallings,34.81,557,16
54,T55,T55,Nicholas Lindheim,34.82,383,11
55,T55,T55,Brian Stuard,34.82,592,17
56,T55,T55,Xinjun Zhang,34.82,383,11
57,58,58,Ryan Blaum,34.83,418,12
58,T59,T59,Tyler Duncan,34.87,523,15
59,T59,T59,Andrew Landry,34.87,523,15
60,T59,T59,Vaughn Taylor,34.87,523,15
61,62,62,Paul Casey,34.88,558,16
62,63,63,Steve Wheatcroft,34.89,314,9
63,T64,T64,Brian Gay,34.9,733,21
64,T64,T64,Cameron Percy,34.9,349,10
65,66,66,Emiliano Grillo,34.91,768,22
66,T67,T67,Derek Fathauer,34.92,454,13
67,T67,T67,Henrik Stenson,34.92,454,13
68,T69,T69,William McGirt,34.93,524,15
69,T69,T69,Sam Ryder,34.93,524,15
70,T71,T71,Tommy Fleetwood,34.94,559,16
71,T71,T71,Rickie Fowler,34.94,594,17
72,T71,T71,Patrick Reed,34.94,629,18
73,74,74,Rory Sabbatini,34.95,664,19
74,T75,T75,Abraham Ancer,35.0,700,20
75,T75,T75,Stewart Cink,35.0,630,18
76,T75,T75,Joel Dahmen,35.0,525,15
77,T75,T75,Martin Flores,35.0,525,15
78,T75,T75,J.B. Holmes,35.0,490,14
79,T75,T75,Shane Lowry,35.0,385,11
80,T75,T75,Denny McCarthy,35.0,385,11
81,T75,T75,Justin Rose,35.0,560,16
82,T75,T75,Adam Scott,35.0,595,17
83,T75,T75,Shawn Stefani,35.0,420,12
84,T75,T75,Brett Stegmaier,35.0,385,11
85,T75,T75,Michael Thompson,35.0,385,11
86,87,87,Russell Knox,35.05,666,19
87,88,88,Cameron Smith,35.06,596,17
88,T89,T89,Ian Poulter,35.07,491,14
89,T89,T89,Johnson Wagner,35.07,526,15
90,91,91,Lanto Griffin,35.08,421,12
91,92,92,Charles Howell III,35.09,807,23
92,93,93,Cody Gribble,35.11,316,9
93,T94,T94,Branden Grace,35.13,527,15
94,T94,T94,Jon Rahm,35.13,527,15
95,T96,T96,Corey Conners,35.15,703,20
96,T96,T96,Alex Noren,35.15,457,13
97,98,98,Wesley Bryan,35.17,422,12
98,T99,T99,Talor Gooch,35.18,387,11
99,T99,T99,Bill Haas,35.18,387,11
100,101,101,Jason Day,35.19,563,16
101,T102,T102,David Hearn,35.2,352,10
102,T102,T102,Jonathan Randolph,35.2,352,10
103,104,104,Jamie Lovemark,35.21,669,19
104,105,105,Alex Cejka,35.23,458,13
105,T106,T106,Austin Cook,35.25,846,24
106,T106,T106,Troy Merritt,35.25,564,16
107,108,108,Byeong Hun An,35.26,670,19
108,T109,T109,Danny Lee,35.27,529,15
109,T109,T109,Hunter Mahan,35.27,388,11
110,T109,T109,Peter Malnati,35.27,529,15
111,112,112,Harold Varner III,35.28,635,18
112,113,113,Kiradech Aphibarnrat,35.3,353,10
113,T114,T114,Lucas Glover,35.31,459,13
114,T114,T114,Adam Schenk,35.31,459,13
115,T114,T114,Brendan Steele,35.31,459,13
116,T117,T117,Blayne Barber,35.33,424,12
117,T117,T117,Michael Kim,35.33,318,9
118,T117,T117,Matt Kuchar,35.33,636,18
119,T117,T117,Martin Laird,35.33,424,12
120,T117,T117,Ben Martin,35.33,424,12
121,T122,T122,Ryan Armour,35.36,778,22
122,T122,T122,Aaron Baddeley,35.36,495,14
123,T122,T122,Bronson Burgoon,35.36,389,11
124,T122,T122,Tom Lovelady,35.36,495,14
125,T126,T126,Chad Campbell,35.38,460,13
126,T126,T126,Tom Hoge,35.38,566,16
127,T126,T126,Billy Horschel,35.38,566,16
128,T126,T126,Marc Leishman,35.38,743,21
129,T126,T126,Chris Stroud,35.38,460,13
130,T131,T131,Nick Watney,35.4,708,20
131,T131,T131,Richy Werenski,35.4,531,15
132,133,133,Keegan Bradley,35.43,744,21
133,134,134,Kevin Streelman,35.45,709,20
134,T135,T135,Charley Hoffman,35.47,603,17
135,T135,T135,Whee Kim,35.47,532,15
136,T137,T137,Brice Garnett,35.5,639,18
137,T137,T137,Billy Hurley III,35.5,213,6
138,T137,T137,Chris Kirk,35.5,852,24
139,T137,T137,Robert Streb,35.5,284,8
140,141,141,Brian Harman,35.52,746,21
141,T142,T142,Kevin Chappell,35.53,533,15
142,T142,T142,"Ted Potter, Jr.",35.53,533,15
143,T142,T142,Ben Silverman,35.53,533,15
144,145,145,Hudson Swafford,35.54,462,13
145,146,146,Bud Cauley,35.55,391,11
146,147,147,Nate Lashley,35.57,249,7
147,T148,T148,Daniel Berger,35.59,605,17
148,T148,T148,Scott Brown,35.59,605,17
149,T148,T148,Andrew Putnam,35.59,605,17
150,T151,T151,Jim Furyk,35.6,356,10
151,T151,T151,Kevin Kisner,35.6,534,15
152,T151,T151,Gary Woodland,35.6,712,20
153,154,154,Retief Goosen,35.63,285,8
154,155,155,J.T. Poston,35.64,499,14
155,156,156,Ryan Moore,35.65,606,17
156,157,157,Matt Jones,35.67,321,9
157,158,158,Si Woo Kim,35.68,785,22
158,159,159,Pat Perez,35.69,571,16
159,T160,T160,Ricky Barnes,35.7,357,10
160,T160,T160,Ben Crane,35.7,357,10
161,T162,T162,Martin Piller,35.73,393,11
162,T162,T162,Ethan Tracy,35.73,393,11
163,164,164,Jhonattan Vegas,35.78,644,18
164,165,165,Sean O'Hair,35.82,394,11
165,T166,T166,Jason Dufner,35.83,430,12
166,T166,T166,D.A. Points,35.83,215,6
167,T168,T168,Satoshi Kodaira,35.86,251,7
168,T168,T168,Cameron Tringale,35.86,251,7
169,170,170,Louis Oosthuizen,35.92,431,12
170,171,171,Grayson Murray,35.93,539,15
171,T172,T172,Jonathan Byrd,36.0,288,8
172,T172,T172,Sung Kang,36.0,540,15
173,T172,T172,Anirban Lahiri,36.0,612,17
174,T172,T172,Luke List,36.0,684,19
175,T172,T172,Graeme McDowell,36.0,396,11
176,T172,T172,Xander Schauffele,36.0,720,20
177,T172,T172,Kyle Stanley,36.0,684,19
178,179,179,Roberto Díaz,36.09,397,11
179,180,180,Zac Blair,36.1,361,10
180,181,181,Jonas Blixt,36.11,325,9
181,182,182,Beau Hossler,36.13,867,24
182,183,183,Greg Chalmers,36.17,217,6
183,T184,T184,Charl Schwartzel,36.18,398,11
184,T184,T184,Tyrone Van Aswegen,36.18,615,17
185,186,186,Matt Every,36.2,362,10
186,187,187,Rod Pampling,36.22,326,9
187,188,188,Robert Garrigus,36.23,471,13
188,189,189,Zecheng Dou,36.25,145,4
189,190,190,Kevin Tway,36.26,834,23
190,191,191,Daniel Summerhays,36.6,183,5
191,192,192,Matt Atkins,36.67,220,6
192,193,193,Andrew Yun,37.0,37,1
